date,sN,sN_trend,sN_0.25yr,sN_0.5yr,sN_1yr,sN_1.91yr,sN_6.85yr,sN_model,sN_noise,sN_wtest,flagged
2014-01-31,0.000898,0.000943,-0.000005,0.000010,-0.000020,0.000025,0.000031,0.000984,-0.000086,-0.043064,False
2014-02-01,0.000901,0.000943,-0.000005,0.000010,-0.000020,0.000025,0.000030,0.000984,-0.000084,-0.041890,False
2014-02-02,0.000903,0.000944,-0.000005,0.000011,-0.000020,0.000026,0.000030,0.000984,-0.000081,-0.040724,False
2014-02-03,0.000906,0.000944,-0.000006,0.000011,-0.000020,0.000026,0.000030,0.000985,-0.000079,-0.039566,False
2014-02-04,0.000908,0.000944,-0.000006,0.000011,-0.000020,0.000026,0.000030,0.000985,-0.000077,-0.038417,False
2014-02-05,0.000911,0.000944,-0.000006,0.000011,-0.000020,0.000026,0.000030,0.000985,-0.000075,-0.037277,False
2014-02-06,0.000913,0.000944,-0.000006,0.000011,-0.000020,0.000026,0.000030,0.000985,-0.000072,-0.036145,False
2014-02-07,0.000916,0.000944,-0.000006,0.000012,-0.000020,0.000027,0.000029,0.000986,-0.000070,-0.035022,False
2014-02-08,0.000916,0.000944,-0.000006,0.000012,-0.000020,0.000027,0.000029,0.000986,-0.000070,-0.035165,False
2014-02-09,0.000916,0.000944,-0.000006,0.000012,-0.000020,0.000027,0.000029,0.000986,-0.000071,-0.035316,False
2014-02-10,0.000916,0.000944,-0.000006,0.000012,-0.000020,0.000027,0.000029,0.000987,-0.000071,-0.035475,False
2014-02-11,0.000916,0.000944,-0.000005,0.000012,-0.000020,0.000027,0.000029,0.000987,-0.000071,-0.035642,False
2014-02-12,0.000916,0.000944,-0.000005,0.000012,-0.000020,0.000028,0.000028,0.000987,-0.000072,-0.035817,False
2014-02-13,0.000916,0.000944,-0.000005,0.000012,-0.000020,0.000028,0.000028,0.000988,-0.000072,-0.035998,False
2014-02-14,0.000916,0.000944,-0.000005,0.000012,-0.000019,0.000028,0.000028,0.000988,-0.000072,-0.036187,False
2014-02-15,,0.000944,-0.000005,0.000012,-0.000019,0.000028,0.000028,0.000988,,,False
2014-02-16,,0.000944,-0.000005,0.000012,-0.000019,0.000028,0.000028,0.000989,,,False
2014-02-17,,0.000944,-0.000004,0.000012,-0.000019,0.000029,0.000027,0.000989,,,False
2014-02-18,,0.000944,-0.000004,0.000012,-0.000019,0.000029,0.000027,0.000990,,,False
2014-02-19,,0.000945,-0.000004,0.000012,-0.000019,0.000029,0.000027,0.000990,,,False
2014-02-20,,0.000945,-0.000003,0.000012,-0.000019,0.000029,0.000027,0.000990,,,False
2014-02-21,,0.000945,-0.000003,0.000012,-0.000019,0.000029,0.000027,0.000991,,,False
2014-02-22,,0.000945,-0.000003,0.000012,-0.000019,0.000029,0.000026,0.000991,,,False
2014-02-23,,0.000945,-0.000002,0.000012,-0.000018,0.000030,0.000026,0.000992,,,False
2014-02-24,,0.000945,-0.000002,0.000012,-0.000018,0.000030,0.000026,0.000992,,,False
2014-02-25,,0.000945,-0.000002,0.000012,-0.000018,0.000030,0.000026,0.000993,,,False
2014-02-26,,0.000945,-0.000001,0.000012,-0.000018,0.000030,0.000026,0.000993,,,False
2014-02-27,,0.000945,-0.000001,0.000012,-0.000018,0.000030,0.000025,0.000994,,,False
2014-02-28,,0.000945,-0.000001,0.000012,-0.000018,0.000030,0.000025,0.000994,,,False
2014-03-01,,0.000945,-0.000000,0.000011,-0.000017,0.000030,0.000025,0.000994,,,False
2014-03-02,,0.000945,0.000000,0.000011,-0.000017,0.000031,0.000025,0.000995,,,False
2014-03-03,,0.000945,0.000001,0.000011,-0.000017,0.000031,0.000025,0.000995,,,False
2014-03-04,,0.000945,0.000001,0.000011,-0.000017,0.000031,0.000024,0.000996,,,False
2014-03-05,,0.000945,0.000001,0.000011,-0.000017,0.000031,0.000024,0.000996,,,False
2014-03-06,,0.000945,0.000002,0.000010,-0.000017,0.000031,0.000024,0.000996,,,False
2014-03-07,,0.000945,0.000002,0.000010,-0.000016,0.000031,0.000024,0.000997,,,False
2014-03-08,,0.000946,0.000002,0.000010,-0.000016,0.000031,0.000024,0.000997,,,False
2014-03-09,,0.000946,0.000003,0.000010,-0.000016,0.000032,0.000024,0.000997,,,False
2014-03-10,,0.000946,0.000003,0.000009,-0.000016,0.000032,0.000023,0.000998,,,False
2014-03-11,,0.000946,0.000004,0.000009,-0.000015,0.000032,0.000023,0.000998,,,False
2014-03-12,,0.000946,0.000004,0.000009,-0.000015,0.000032,0.000023,0.000998,,,False
2014-03-13,,0.000946,0.000004,0.000008,-0.000015,0.000032,0.000023,0.000998,,,False
2014-03-14,,0.000946,0.000004,0.000008,-0.000015,0.000032,0.000023,0.000998,,,False
2014-03-15,,0.000946,0.000005,0.000008,-0.000015,0.000032,0.000022,0.000999,,,False
2014-03-16,,0.000946,0.000005,0.000008,-0.000014,0.000032,0.000022,0.000999,,,False
2014-03-17,,0.000946,0.000005,0.000007,-0.000014,0.000032,0.000022,0.000999,,,False
2014-03-18,,0.000946,0.000005,0.000007,-0.000014,0.000033,0.000022,0.000999,,,False
2014-03-19,,0.000946,0.000005,0.000006,-0.000014,0.000033,0.000022,0.000999,,,False
2014-03-20,,0.000946,0.000005,0.000006,-0.000013,0.000033,0.000021,0.000999,,,False
2014-03-21,,0.000946,0.000006,0.000006,-0.000013,0.000033,0.000021,0.000999,,,False
2014-03-22,,0.000946,0.000006,0.000005,-0.000013,0.000033,0.000021,0.000999,,,False
2014-03-23,,0.000946,0.000006,0.000005,-0.000012,0.000033,0.000021,0.000998,,,False
2014-03-24,,0.000946,0.000006,0.000005,-0.000012,0.000033,0.000021,0.000998,,,False
2014-03-25,,0.000947,0.000006,0.000004,-0.000012,0.000033,0.000020,0.000998,,,False
2014-03-26,,0.000947,0.000006,0.000004,-0.000012,0.000033,0.000020,0.000998,,,False
2014-03-27,,0.000947,0.000006,0.000003,-0.000011,0.000033,0.000020,0.000998,,,False
2014-03-28,,0.000947,0.000006,0.000003,-0.000011,0.000033,0.000020,0.000997,,,False
2014-03-29,,0.000947,0.000005,0.000003,-0.000011,0.000034,0.000020,0.000997,,,False
2014-03-30,,0.000947,0.000005,0.000002,-0.000010,0.000034,0.000019,0.000997,,,False
2014-03-31,,0.000947,0.000005,0.000002,-0.000010,0.000034,0.000019,0.000996,,,False
2014-04-01,,0.000947,0.000005,0.000001,-0.000010,0.000034,0.000019,0.000996,,,False
2014-04-02,,0.000947,0.000005,0.000001,-0.000010,0.000034,0.000019,0.000996,,,False
2014-04-03,,0.000947,0.000004,0.000000,-0.000009,0.000034,0.000019,0.000995,,,False
2014-04-04,0.001074,0.000947,0.000004,-0.000000,-0.000009,0.000034,0.000018,0.000995,0.000079,0.039594,False
2014-04-05,0.001074,0.000947,0.000004,-0.000000,-0.000009,0.000034,0.000018,0.000994,0.000080,0.039829,False
2014-04-06,0.001074,0.000947,0.000004,-0.000001,-0.000008,0.000034,0.000018,0.000994,0.000080,0.040074,False
2014-04-07,0.001074,0.000947,0.000003,-0.000001,-0.000008,0.000034,0.000018,0.000993,0.000081,0.040327,False
2014-04-08,0.001074,0.000947,0.000003,-0.000002,-0.000008,0.000034,0.000018,0.000993,0.000081,0.040588,False
2014-04-09,0.001074,0.000947,0.000003,-0.000002,-0.000007,0.000034,0.000017,0.000992,0.000082,0.040855,False
2014-04-10,0.001074,0.000948,0.000002,-0.000003,-0.000007,0.000034,0.000017,0.000992,0.000082,0.041128,False
2014-04-11,0.001074,0.000948,0.000002,-0.000003,-0.000007,0.000034,0.000017,0.000991,0.000083,0.041405,False
2014-04-12,0.000917,0.000948,0.000002,-0.000003,-0.000006,0.000034,0.000017,0.000991,-0.000074,-0.036814,False
2014-04-13,0.000913,0.000948,0.000001,-0.000004,-0.000006,0.000034,0.000017,0.000990,-0.000077,-0.038531,False
2014-04-14,0.000941,0.000948,0.000001,-0.000004,-0.000006,0.000034,0.000016,0.000989,-0.000048,-0.024247,False
2014-04-15,0.000949,0.000948,0.000000,-0.000005,-0.000005,0.000034,0.000016,0.000989,-0.000040,-0.019963,False
2014-04-16,0.001021,0.000948,0.000000,-0.000005,-0.000005,0.000034,0.000016,0.000988,0.000033,0.016320,False
2014-04-17,0.000925,0.000948,-0.000000,-0.000005,-0.000005,0.000034,0.000016,0.000988,-0.000063,-0.031399,False
2014-04-18,0.000955,0.000948,-0.000001,-0.000006,-0.000004,0.000034,0.000016,0.000987,-0.000032,-0.016122,False
2014-04-19,0.000933,0.000948,-0.000001,-0.000006,-0.000004,0.000035,0.000015,0.000987,-0.000054,-0.026848,False
2014-04-20,0.000983,0.000948,-0.000002,-0.000006,-0.000004,0.000035,0.000015,0.000986,-0.000003,-0.001581,False
2014-04-21,0.000928,0.000948,-0.000002,-0.000007,-0.000003,0.000035,0.000015,0.000986,-0.000058,-0.028819,False
2014-04-22,0.000935,0.000948,-0.000002,-0.000007,-0.000003,0.000035,0.000015,0.000985,-0.000050,-0.025066,False
2014-04-23,0.000931,0.000948,-0.000003,-0.000008,-0.000003,0.000035,0.000015,0.000985,-0.000054,-0.026821,False
2014-04-24,0.000938,0.000948,-0.000003,-0.000008,-0.000002,0.000035,0.000014,0.000984,-0.000046,-0.023085,False
2014-04-25,0.000928,0.000948,-0.000003,-0.000008,-0.000002,0.000035,0.000014,0.000984,-0.000056,-0.027861,False
2014-04-26,0.000923,0.000948,-0.000004,-0.000008,-0.000002,0.000035,0.000014,0.000983,-0.000060,-0.030147,False
2014-04-27,0.000929,0.000949,-0.000004,-0.000009,-0.000001,0.000035,0.000014,0.000983,-0.000054,-0.026946,False
2014-04-28,0.000936,0.000949,-0.000004,-0.000009,-0.000001,0.000035,0.000014,0.000983,-0.000047,-0.023259,False
2014-04-29,0.000979,0.000949,-0.000004,-0.000009,-0.000001,0.000035,0.000013,0.000982,-0.000003,-0.001585,False
2014-04-30,0.000997,0.000949,-0.000005,-0.000010,-0.000000,0.000035,0.000013,0.000982,0.000015,0.007574,False
2014-05-01,0.000933,0.000949,-0.000005,-0.000010,0.000000,0.000034,0.000013,0.000982,-0.000049,-0.024283,False
2014-05-02,0.000937,0.000949,-0.000005,-0.000010,0.000001,0.000034,0.000013,0.000981,-0.000044,-0.022156,False
2014-05-03,0.000928,0.000949,-0.000005,-0.000010,0.000001,0.000034,0.000013,0.000981,-0.000053,-0.026545,False
2014-05-04,0.000964,0.000949,-0.000005,-0.000011,0.000001,0.000034,0.000012,0.000981,-0.000017,-0.008451,False
2014-05-05,0.000942,0.000949,-0.000006,-0.000011,0.000002,0.000034,0.000012,0.000981,-0.000039,-0.019375,False
2014-05-06,0.000932,0.000949,-0.000006,-0.000011,0.000002,0.000034,0.000012,0.000981,-0.000049,-0.024316,False
2014-05-07,0.000940,0.000949,-0.000006,-0.000011,0.000002,0.000034,0.000012,0.000981,-0.000041,-0.020276,False
2014-05-08,0.000941,0.000949,-0.000006,-0.000011,0.000003,0.000034,0.000012,0.000981,-0.000040,-0.019754,False
2014-05-09,0.000960,0.000949,-0.000006,-0.000012,0.000003,0.000034,0.000011,0.000981,-0.000021,-0.010251,False
2014-05-10,0.000939,0.000949,-0.000006,-0.000012,0.000003,0.000034,0.000011,0.000981,-0.000042,-0.020766,False
2014-05-11,0.000935,0.000949,-0.000006,-0.000012,0.000004,0.000034,0.000011,0.000981,-0.000046,-0.022800,False
2014-05-12,0.000923,0.000949,-0.000006,-0.000012,0.000004,0.000034,0.000011,0.000981,-0.000058,-0.028852,False
2014-05-13,0.000946,0.000949,-0.000006,-0.000012,0.000004,0.000034,0.000011,0.000981,-0.000035,-0.017423,False
2014-05-14,0.000961,0.000950,-0.000005,-0.000012,0.000005,0.000034,0.000010,0.000981,-0.000020,-0.010012,False
2014-05-15,0.001055,0.000950,-0.000005,-0.000012,0.000005,0.000034,0.000010,0.000981,0.000074,0.036881,False
2014-05-16,0.000948,0.000950,-0.000005,-0.000012,0.000005,0.000034,0.000010,0.000981,-0.000033,-0.016743,False
2014-05-17,0.000935,0.000950,-0.000005,-0.000012,0.000006,0.000034,0.000010,0.000982,-0.000047,-0.023384,False
2014-05-18,0.000952,0.000950,-0.000005,-0.000012,0.000006,0.000034,0.000010,0.000982,-0.000030,-0.015042,False
2014-05-19,0.001055,0.000950,-0.000004,-0.000012,0.000006,0.000034,0.000009,0.000982,0.000073,0.036285,False
2014-05-20,0.001064,0.000950,-0.000004,-0.000012,0.000007,0.000034,0.000009,0.000983,0.000081,0.040595,False
2014-05-21,0.001032,0.000950,-0.000004,-0.000012,0.000007,0.000034,0.000009,0.000983,0.000049,0.024391,False
2014-05-22,0.000993,0.000950,-0.000004,-0.000012,0.000007,0.000034,0.000009,0.000984,0.000009,0.004673,False
2014-05-23,0.000993,0.000950,-0.000003,-0.000012,0.000008,0.000033,0.000008,0.000984,0.000009,0.004442,False
2014-05-24,0.000982,0.000950,-0.000003,-0.000012,0.000008,0.000033,0.000008,0.000985,-0.000003,-0.001302,False
2014-05-25,0.000959,0.000950,-0.000003,-0.000012,0.000008,0.000033,0.000008,0.000985,-0.000026,-0.013057,False
2014-05-26,0.000964,0.000950,-0.000002,-0.000012,0.000009,0.000033,0.000008,0.000986,-0.000022,-0.010823,False
2014-05-27,0.000965,0.000950,-0.000002,-0.000012,0.000009,0.000033,0.000008,0.000986,-0.000021,-0.010599,False
2014-05-28,0.001001,0.000950,-0.000001,-0.000012,0.000009,0.000033,0.000007,0.000987,0.000014,0.007117,False
2014-05-29,0.000962,0.000950,-0.000001,-0.000012,0.000010,0.000033,0.000007,0.000987,-0.000025,-0.012675,False
2014-05-30,0.000964,0.000950,-0.000001,-0.000012,0.000010,0.000033,0.000007,0.000988,-0.000024,-0.011974,False
2014-05-31,0.000955,0.000951,-0.000000,-0.000011,0.000010,0.000033,0.000007,0.000989,-0.000034,-0.016779,False
2014-06-01,0.000941,0.000951,0.000000,-0.000011,0.000010,0.000033,0.000007,0.000989,-0.000048,-0.024088,False
2014-06-02,0.000974,0.000951,0.000001,-0.000011,0.000011,0.000033,0.000006,0.000990,-0.000016,-0.007900,False
2014-06-03,0.001029,0.000951,0.000001,-0.000011,0.000011,0.000032,0.000006,0.000990,0.000039,0.019285,False
2014-06-04,0.001093,0.000951,0.000001,-0.000011,0.000011,0.000032,0.000006,0.000991,0.000102,0.050969,False
2014-06-05,0.001157,0.000951,0.000002,-0.000010,0.000012,0.000032,0.000006,0.000992,0.000165,0.082652,False
2014-06-06,0.000972,0.000951,0.000002,-0.000010,0.000012,0.000032,0.000006,0.000992,-0.000020,-0.010164,False
2014-06-07,0.000961,0.000951,0.000002,-0.000010,0.000012,0.000032,0.000005,0.000993,-0.000032,-0.015977,False
2014-06-08,0.000987,0.000951,0.000003,-0.000010,0.000012,0.000032,0.000005,0.000994,-0.000007,-0.003288,False
2014-06-09,0.000958,0.000951,0.000003,-0.000009,0.000013,0.000032,0.000005,0.000994,-0.000036,-0.018095,False
2014-06-10,0.000963,0.000951,0.000003,-0.000009,0.000013,0.000032,0.000005,0.000995,-0.000032,-0.015897,False
2014-06-11,0.000957,0.000951,0.000004,-0.000009,0.000013,0.000031,0.000005,0.000995,-0.000038,-0.019194,False
2014-06-12,0.001013,0.000951,0.000004,-0.000009,0.000013,0.000031,0.000004,0.000996,0.000017,0.008517,False
2014-06-13,0.000991,0.000951,0.000004,-0.000008,0.000014,0.000031,0.000004,0.000997,-0.000006,-0.002764,False
2014-06-14,0.000976,0.000951,0.000005,-0.000008,0.000014,0.000031,0.000004,0.000997,-0.000021,-0.010537,False
2014-06-15,0.000985,0.000951,0.000005,-0.000008,0.000014,0.000031,0.000004,0.000998,-0.000013,-0.006301,False
2014-06-16,0.000989,0.000952,0.000005,-0.000007,0.000014,0.000031,0.000004,0.000998,-0.000009,-0.004554,False
2014-06-17,0.000977,0.000952,0.000005,-0.000007,0.000015,0.000031,0.000003,0.000999,-0.000022,-0.010796,False
2014-06-18,0.000943,0.000952,0.000005,-0.000007,0.000015,0.000030,0.000003,0.000999,-0.000056,-0.028027,False
2014-06-19,0.000991,0.000952,0.000005,-0.000006,0.000015,0.000030,0.000003,0.000999,-0.000008,-0.004245,False
2014-06-20,0.000986,0.000952,0.000006,-0.000006,0.000015,0.000030,0.000003,0.001000,-0.000014,-0.006951,False
2014-06-21,0.000951,0.000952,0.000006,-0.000005,0.000016,0.000030,0.000003,0.001000,-0.000049,-0.024644,False
2014-06-22,0.000972,0.000952,0.000006,-0.000005,0.000016,0.000030,0.000002,0.001001,-0.000029,-0.014322,False
2014-06-23,0.000995,0.000952,0.000006,-0.000005,0.000016,0.000030,0.000002,0.001001,-0.000006,-0.002987,False
2014-06-24,0.000969,0.000952,0.000006,-0.000004,0.000016,0.000030,0.000002,0.001001,-0.000032,-0.016137,False
2014-06-25,0.000965,0.000952,0.000006,-0.000004,0.000016,0.000029,0.000002,0.001002,-0.000037,-0.018273,False
2014-06-26,0.000966,0.000952,0.000006,-0.000003,0.000017,0.000029,0.000002,0.001002,-0.000036,-0.017893,False
2014-06-27,0.000985,0.000952,0.000006,-0.000003,0.000017,0.000029,0.000001,0.001002,-0.000017,-0.008499,False
2014-06-28,0.000988,0.000952,0.000005,-0.000003,0.000017,0.000029,0.000001,0.001002,-0.000015,-0.007339,False
2014-06-29,0.000990,0.000952,0.000005,-0.000002,0.000017,0.000029,0.000001,0.001002,-0.000012,-0.006165,False
2014-06-30,0.000993,0.000952,0.000005,-0.000002,0.000017,0.000029,0.000001,0.001002,-0.000010,-0.004975,False
2014-07-01,0.000995,0.000952,0.000005,-0.000001,0.000018,0.000028,0.000001,0.001003,-0.000008,-0.003770,False
2014-07-02,0.000966,0.000952,0.000005,-0.000001,0.000018,0.000028,0.000000,0.001003,-0.000037,-0.018301,False
2014-07-03,0.000989,0.000953,0.000005,-0.000001,0.000018,0.000028,0.000000,0.001003,-0.000014,-0.007067,False
2014-07-04,0.001011,0.000953,0.000004,-0.000000,0.000018,0.000028,-0.000000,0.001003,0.000008,0.004182,False
2014-07-05,0.000980,0.000953,0.000004,0.000000,0.000018,0.000028,-0.000000,0.001003,-0.000023,-0.011306,False
2014-07-06,0.000958,0.000953,0.000004,0.000001,0.000018,0.000027,-0.000001,0.001003,-0.000045,-0.022280,False
2014-07-07,0.000964,0.000953,0.000003,0.000001,0.000019,0.000027,-0.000001,0.001002,-0.000038,-0.019241,False
2014-07-08,0.000956,0.000953,0.000003,0.000002,0.000019,0.000027,-0.000001,0.001002,-0.000046,-0.023189,False
2014-07-09,0.000987,0.000953,0.000003,0.000002,0.000019,0.000027,-0.000001,0.001002,-0.000015,-0.007625,False
2014-07-10,0.000974,0.000953,0.000002,0.000002,0.000019,0.000027,-0.000001,0.001002,-0.000028,-0.014050,False
2014-07-11,0.000999,0.000953,0.000002,0.000003,0.000019,0.000026,-0.000002,0.001002,-0.000003,-0.001463,False
2014-07-12,0.000952,0.000953,0.000002,0.000003,0.000019,0.000026,-0.000002,0.001002,-0.000050,-0.024866,False
2014-07-13,0.000946,0.000953,0.000001,0.000004,0.000019,0.000026,-0.000002,0.001002,-0.000056,-0.027759,False
2014-07-14,0.000955,0.000953,0.000001,0.000004,0.000019,0.000026,-0.000002,0.001001,-0.000046,-0.023142,False
2014-07-15,0.001014,0.000953,0.000001,0.000004,0.000019,0.000026,-0.000002,0.001001,0.000013,0.006482,False
2014-07-16,0.000970,0.000953,0.000000,0.000005,0.000020,0.000025,-0.000003,0.001001,-0.000031,-0.015385,False
2014-07-17,0.000996,0.000953,-0.000000,0.000005,0.000020,0.000025,-0.000003,0.001000,-0.000004,-0.002245,False
2014-07-18,0.000988,0.000953,-0.000001,0.000006,0.000020,0.000025,-0.000003,0.001000,-0.000012,-0.006099,False
2014-07-19,0.000973,0.000953,-0.000001,0.000006,0.000020,0.000025,-0.000003,0.001000,-0.000027,-0.013447,False
2014-07-20,0.000954,0.000954,-0.000001,0.000006,0.000020,0.000025,-0.000003,0.001000,-0.000046,-0.022790,False
2014-07-21,0.000945,0.000954,-0.000002,0.000007,0.000020,0.000024,-0.000004,0.000999,-0.000054,-0.027129,False
2014-07-22,0.000983,0.000954,-0.000002,0.000007,0.000020,0.000024,-0.000004,0.000999,-0.000016,-0.007964,False
2014-07-23,0.000984,0.000954,-0.000003,0.000007,0.000020,0.000024,-0.000004,0.000999,-0.000015,-0.007296,False
2014-07-24,0.000983,0.000954,-0.000003,0.000008,0.000020,0.000024,-0.000004,0.000998,-0.000015,-0.007626,False
2014-07-25,0.000948,0.000954,-0.000003,0.000008,0.000020,0.000023,-0.000004,0.000998,-0.000050,-0.024955,False
2014-07-26,0.000952,0.000954,-0.000004,0.000008,0.000020,0.000023,-0.000005,0.000998,-0.000046,-0.022782,False
2014-07-27,0.000953,0.000954,-0.000004,0.000009,0.000020,0.000023,-0.000005,0.000997,-0.000044,-0.022108,False
2014-07-28,0.000985,0.000954,-0.000004,0.000009,0.000020,0.000023,-0.000005,0.000997,-0.000012,-0.005935,False
2014-07-29,0.000931,0.000954,-0.000004,0.000009,0.000020,0.000023,-0.000005,0.000997,-0.000066,-0.032762,False
2014-07-30,0.000938,0.000954,-0.000005,0.000010,0.000020,0.000022,-0.000005,0.000996,-0.000058,-0.029090,False
2014-07-31,0.000951,0.000954,-0.000005,0.000010,0.000020,0.000022,-0.000006,0.000996,-0.000045,-0.022420,False
2014-08-01,0.000991,0.000954,-0.000005,0.000010,0.000020,0.000022,-0.000006,0.000996,-0.000005,-0.002251,False
2014-08-02,0.000977,0.000954,-0.000005,0.000010,0.000020,0.000022,-0.000006,0.000995,-0.000018,-0.009085,False
2014-08-03,0.001030,0.000954,-0.000005,0.000011,0.000020,0.000021,-0.000006,0.000995,0.000035,0.017579,False
2014-08-04,0.001011,0.000954,-0.000006,0.000011,0.000020,0.000021,-0.000006,0.000995,0.000016,0.008241,False
2014-08-05,0.000967,0.000954,-0.000006,0.000011,0.000020,0.000021,-0.000007,0.000994,-0.000027,-0.013601,False
2014-08-06,0.000998,0.000955,-0.000006,0.000011,0.000020,0.000021,-0.000007,0.000994,0.000004,0.002055,False
2014-08-07,0.000989,0.000955,-0.000006,0.000011,0.000020,0.000020,-0.000007,0.000994,-0.000005,-0.002293,False
2014-08-08,0.001059,0.000955,-0.000006,0.000012,0.000020,0.000020,-0.000007,0.000993,0.000066,0.032857,False
2014-08-09,0.000974,0.000955,-0.000006,0.000012,0.000020,0.000020,-0.000007,0.000993,-0.000019,-0.009497,False
2014-08-10,0.000979,0.000955,-0.000006,0.000012,0.000020,0.000020,-0.000008,0.000993,-0.000014,-0.006854,False
2014-08-11,0.000980,0.000955,-0.000006,0.000012,0.000020,0.000019,-0.000008,0.000992,-0.000012,-0.006213,False
2014-08-12,0.000991,0.000955,-0.000006,0.000012,0.000020,0.000019,-0.000008,0.000992,-0.000001,-0.000575,False
2014-08-13,0.000964,0.000955,-0.000005,0.000012,0.000020,0.000019,-0.000008,0.000992,-0.000028,-0.013939,False
2014-08-14,0.000961,0.000955,-0.000005,0.000012,0.000020,0.000019,-0.000008,0.000992,-0.000031,-0.015305,False
2014-08-15,0.000982,0.000955,-0.000005,0.000012,0.000020,0.000018,-0.000009,0.000991,-0.000009,-0.004673,False
2014-08-16,0.000959,0.000955,-0.000005,0.000012,0.000019,0.000018,-0.000009,0.000991,-0.000032,-0.016042,False
2014-08-17,0.000989,0.000955,-0.000005,0.000012,0.000019,0.000018,-0.000009,0.000991,-0.000002,-0.000912,False
2014-08-18,0.000998,0.000955,-0.000004,0.000012,0.000019,0.000017,-0.000009,0.000991,0.000007,0.003718,False
2014-08-19,0.000961,0.000955,-0.000004,0.000012,0.000019,0.000017,-0.000009,0.000990,-0.000029,-0.014653,False
2014-08-20,0.000997,0.000955,-0.000004,0.000012,0.000019,0.000017,-0.000010,0.000990,0.000007,0.003478,False
2014-08-21,0.000939,0.000955,-0.000004,0.000012,0.000019,0.000017,-0.000010,0.000990,-0.000051,-0.025389,False
2014-08-22,0.000971,0.000956,-0.000003,0.000012,0.000019,0.000016,-0.000010,0.000990,-0.000019,-0.009255,False
2014-08-23,0.000962,0.000956,-0.000003,0.000012,0.000019,0.000016,-0.000010,0.000989,-0.000027,-0.013618,False
2014-08-24,0.000956,0.000956,-0.000003,0.000012,0.000018,0.000016,-0.000011,0.000989,-0.000033,-0.016477,False
2014-08-25,0.000985,0.000956,-0.000002,0.000012,0.000018,0.000016,-0.000011,0.000989,-0.000004,-0.001832,False
2014-08-26,0.000963,0.000956,-0.000002,0.000012,0.000018,0.000015,-0.000011,0.000988,-0.000025,-0.012682,False
2014-08-27,0.000993,0.000956,-0.000002,0.000012,0.000018,0.000015,-0.000011,0.000988,0.000005,0.002474,False
2014-08-28,0.000981,0.000956,-0.000001,0.000012,0.000018,0.000015,-0.000011,0.000988,-0.000007,-0.003363,False
2014-08-29,0.000987,0.000956,-0.000001,0.000012,0.000018,0.000014,-0.000012,0.000987,-0.000000,-0.000193,False
2014-08-30,0.001004,0.000956,-0.000000,0.000011,0.000018,0.000014,-0.000012,0.000987,0.000017,0.008485,False
2014-08-31,0.000978,0.000956,0.000000,0.000011,0.000017,0.000014,-0.000012,0.000987,-0.000009,-0.004328,False
2014-09-01,0.000952,0.000956,0.000000,0.000011,0.000017,0.000014,-0.000012,0.000986,-0.000034,-0.017131,False
2014-09-02,0.000962,0.000956,0.000001,0.000011,0.000017,0.000013,-0.000012,0.000986,-0.000024,-0.011924,False
2014-09-03,0.000973,0.000956,0.000001,0.000011,0.000017,0.000013,-0.000013,0.000985,-0.000012,-0.006205,False
2014-09-04,0.001006,0.000956,0.000002,0.000010,0.000017,0.000013,-0.000013,0.000985,0.000021,0.010527,False
2014-09-05,0.001016,0.000956,0.000002,0.000010,0.000016,0.000012,-0.000013,0.000984,0.000032,0.015771,False
2014-09-06,0.000998,0.000956,0.000002,0.000010,0.000016,0.000012,-0.000013,0.000984,0.000014,0.007028,False
2014-09-07,0.000937,0.000956,0.000003,0.000010,0.000016,0.000012,-0.000013,0.000983,-0.000046,-0.023200,False
2014-09-08,0.001002,0.000957,0.000003,0.000009,0.000016,0.000012,-0.000014,0.000983,0.000019,0.009587,False
2014-09-09,0.001032,0.000957,0.000003,0.000009,0.000016,0.000011,-0.000014,0.000982,0.000050,0.024889,False
2014-09-10,0.001018,0.000957,0.000004,0.000009,0.000015,0.000011,-0.000014,0.000982,0.000036,0.018208,False
2014-09-11,0.000954,0.000957,0.000004,0.000009,0.000015,0.000011,-0.000014,0.000981,-0.000027,-0.013457,False
2014-09-12,0.000998,0.000957,0.000004,0.000008,0.000015,0.000010,-0.000014,0.000980,0.000018,0.008895,False
2014-09-13,0.000978,0.000957,0.000004,0.000008,0.000015,0.000010,-0.000015,0.000979,-0.000001,-0.000735,False
2014-09-14,0.001003,0.000957,0.000005,0.000008,0.000014,0.000010,-0.000015,0.000979,0.000024,0.012152,False
2014-09-15,0.000974,0.000957,0.000005,0.000007,0.000014,0.000009,-0.000015,0.000978,-0.000004,-0.001942,False
2014-09-16,0.000967,0.000957,0.000005,0.000007,0.000014,0.000009,-0.000015,0.000977,-0.000010,-0.005018,False
2014-09-17,0.000975,0.000957,0.000005,0.000007,0.000014,0.000009,-0.000015,0.000976,-0.000001,-0.000575,False
2014-09-18,0.001004,0.000957,0.000005,0.000006,0.000013,0.000009,-0.000016,0.000975,0.000029,0.014387,False
2014-09-19,0.000961,0.000957,0.000006,0.000006,0.000013,0.000008,-0.000016,0.000974,-0.000013,-0.006632,False
2014-09-20,0.001007,0.000957,0.000006,0.000006,0.000013,0.000008,-0.000016,0.000973,0.000034,0.016867,False
2014-09-21,0.000977,0.000957,0.000006,0.000005,0.000013,0.000008,-0.000016,0.000972,0.000005,0.002385,False
