date,dU,dU_trend,dU_0.25yr,dU_0.5yr,dU_1yr,dU_3.2yr,dU_4.75yr,dU_9.14yr,dU_jump,dU_exp,dU_model,dU_noise,dU_wtest,flagged
2018-02-19,-0.511004,-0.512435,-0.001887,0.003150,-0.000053,-0.002719,-0.004391,0.003007,0.000000,0.000000,-0.515328,0.004324,0.376004,False
2018-02-20,-0.514951,-0.512555,-0.001862,0.003008,-0.000118,-0.002757,-0.004375,0.003018,0.000000,0.000000,-0.515642,0.000691,0.060048,False
2018-02-21,-0.504911,-0.512675,-0.001829,0.002863,-0.000182,-0.002795,-0.004360,0.003029,0.000000,0.000000,-0.515950,0.011039,0.959882,False
2018-02-22,-0.508780,-0.512795,-0.001787,0.002714,-0.000247,-0.002833,-0.004344,0.003039,0.000000,0.000000,-0.516252,0.007472,0.649762,False
2018-02-23,-0.522539,-0.512915,-0.001737,0.002562,-0.000311,-0.002871,-0.004328,0.003050,0.000000,0.000000,-0.516549,-0.005990,-0.520831,False
2018-02-24,-0.516128,-0.513034,-0.001678,0.002407,-0.000375,-0.002909,-0.004312,0.003061,0.000000,0.000000,-0.516841,0.000713,0.062017,False
2018-02-25,-0.510930,-0.513154,-0.001612,0.002249,-0.000440,-0.002947,-0.004295,0.003071,0.000000,0.000000,-0.517128,0.006198,0.538923,False
2018-02-26,-0.501792,-0.513274,-0.001538,0.002089,-0.000504,-0.002985,-0.004279,0.003082,0.000000,0.000000,-0.517409,0.015617,1.357982,False
2018-02-27,-0.502712,-0.513394,-0.001456,0.001926,-0.000567,-0.003023,-0.004263,0.003093,0.000000,0.000000,-0.517685,0.014973,1.301990,False
2018-02-28,-0.501441,-0.513514,-0.001368,0.001761,-0.000631,-0.003060,-0.004247,0.003103,0.000000,0.000000,-0.517956,0.016515,1.436091,False
2018-03-01,-0.513776,-0.513634,-0.001273,0.001593,-0.000695,-0.003098,-0.004231,0.003114,0.000000,0.000000,-0.518223,0.004447,0.386652,False
2018-03-02,-0.508898,-0.513753,-0.001172,0.001424,-0.000758,-0.003135,-0.004214,0.003124,0.000000,0.000000,-0.518484,0.009586,0.833606,False
2018-03-03,-0.508767,-0.513873,-0.001066,0.001253,-0.000821,-0.003172,-0.004198,0.003135,0.000000,0.000000,-0.518742,0.009975,0.867410,False
2018-03-04,-0.505449,-0.513993,-0.000954,0.001080,-0.000884,-0.003210,-0.004181,0.003145,0.000000,0.000000,-0.518996,0.013547,1.178001,False
2018-03-05,-0.511753,-0.514113,-0.000838,0.000907,-0.000946,-0.003247,-0.004165,0.003156,0.000000,0.000000,-0.519246,0.007493,0.651579,False
2018-03-06,-0.516432,-0.514233,-0.000718,0.000732,-0.001009,-0.003284,-0.004148,0.003167,0.000000,0.000000,-0.519493,0.003061,0.266174,False
2018-03-07,-0.518339,-0.514352,-0.000595,0.000556,-0.001071,-0.003321,-0.004131,0.003177,0.000000,0.000000,-0.519737,0.001398,0.121554,False
2018-03-08,-0.513984,-0.514472,-0.000469,0.000380,-0.001132,-0.003358,-0.004115,0.003188,0.000000,0.000000,-0.519978,0.005994,0.521228,False
2018-03-09,-0.507367,-0.514592,-0.000340,0.000203,-0.001194,-0.003395,-0.004098,0.003198,0.000000,0.000000,-0.520217,0.012850,1.117402,False
2018-03-10,-0.517862,-0.514712,-0.000210,0.000026,-0.001255,-0.003431,-0.004081,0.003209,0.000000,0.000000,-0.520454,0.002592,0.225414,False
2018-03-11,-0.517720,-0.514832,-0.000079,-0.000151,-0.001315,-0.003468,-0.004064,0.003219,0.000000,0.000000,-0.520690,0.002970,0.258254,False
2018-03-12,-0.520234,-0.514952,0.000052,-0.000328,-0.001375,-0.003504,-0.004047,0.003230,0.000000,0.000000,-0.520924,0.000690,0.060043,False
2018-03-13,-0.510342,-0.515071,0.000183,-0.000504,-0.001435,-0.003541,-0.004030,0.003240,0.000000,0.000000,-0.521158,0.010816,0.940554,False
2018-03-14,-0.521231,-0.515191,0.000314,-0.000680,-0.001495,-0.003577,-0.004013,0.003251,0.000000,0.000000,-0.521392,0.000161,0.013996,False
2018-03-15,-0.517064,-0.515311,0.000442,-0.000855,-0.001553,-0.003613,-0.003996,0.003261,0.000000,0.000000,-0.521626,0.004562,0.396664,False
2018-03-16,-0.521221,-0.515431,0.000569,-0.001029,-0.001612,-0.003649,-0.003979,0.003271,0.000000,0.000000,-0.521860,0.000639,0.055547,False
2018-03-17,-0.519170,-0.515551,0.000693,-0.001202,-0.001670,-0.003685,-0.003962,0.003282,0.000000,0.000000,-0.522095,0.002925,0.254330,False
2018-03-18,-0.515631,-0.515670,0.000814,-0.001373,-0.001727,-0.003721,-0.003945,0.003292,0.000000,0.000000,-0.522331,0.006700,0.582610,False
2018-03-19,-0.522954,-0.515790,0.000931,-0.001543,-0.001784,-0.003757,-0.003928,0.003303,0.000000,0.000000,-0.522569,-0.000385,-0.033494,False
2018-03-20,-0.510212,-0.515910,0.001043,-0.001711,-0.001841,-0.003792,-0.003910,0.003313,0.000000,0.000000,-0.522809,0.012597,1.095349,False
2018-03-21,-0.515721,-0.516030,0.001151,-0.001877,-0.001897,-0.003828,-0.003893,0.003323,0.000000,0.000000,-0.523050,0.007329,0.637342,False
2018-03-22,-0.516338,-0.516150,0.001253,-0.002041,-0.001952,-0.003863,-0.003875,0.003334,0.000000,0.000000,-0.523295,0.006957,0.604945,False
2018-03-23,-0.516681,-0.516270,0.001349,-0.002202,-0.002007,-0.003898,-0.003858,0.003344,0.000000,0.000000,-0.523542,0.006861,0.596617,False
2018-03-24,-0.514292,-0.516389,0.001439,-0.002361,-0.002061,-0.003934,-0.003840,0.003354,0.000000,0.000000,-0.523792,0.009500,0.826118,False
2018-03-25,-0.517066,-0.516509,0.001521,-0.002517,-0.002115,-0.003969,-0.003823,0.003365,0.000000,0.000000,-0.524046,0.006980,0.606946,False
2018-03-26,-0.513262,-0.516629,0.001597,-0.002670,-0.002168,-0.004004,-0.003805,0.003375,0.000000,0.000000,-0.524303,0.011041,0.960073,False
2018-03-27,-0.511891,-0.516749,0.001665,-0.002819,-0.002220,-0.004038,-0.003787,0.003385,0.000000,0.000000,-0.524563,0.012672,1.101949,False
2018-03-28,-0.512213,-0.516869,0.001725,-0.002966,-0.002272,-0.004073,-0.003770,0.003396,0.000000,0.000000,-0.524828,0.012615,1.096933,False
2018-03-29,-0.517795,-0.516988,0.001778,-0.003109,-0.002323,-0.004108,-0.003752,0.003406,0.000000,0.000000,-0.525096,0.007301,0.634859,False
2018-03-30,-0.524566,-0.517108,0.001821,-0.003248,-0.002373,-0.004142,-0.003734,0.003416,0.000000,0.000000,-0.525368,0.000802,0.069732,False
2018-03-31,-0.517801,-0.517228,0.001856,-0.003383,-0.002423,-0.004177,-0.003716,0.003427,0.000000,0.000000,-0.525644,0.007843,0.681990,False
2018-04-01,-0.513928,-0.517348,0.001882,-0.003514,-0.002471,-0.004211,-0.003698,0.003437,0.000000,0.000000,-0.525924,0.011996,1.043109,False
2018-04-02,-0.514366,-0.517468,0.001900,-0.003642,-0.002520,-0.004245,-0.003680,0.003447,0.000000,0.000000,-0.526208,0.011842,1.029696,False
2018-04-03,-0.520815,-0.517588,0.001908,-0.003765,-0.002567,-0.004279,-0.003662,0.003457,0.000000,0.000000,-0.526495,0.005680,0.493915,False
2018-04-04,-0.521801,-0.517707,0.001907,-0.003883,-0.002614,-0.004313,-0.003644,0.003467,0.000000,0.000000,-0.526786,0.004985,0.433496,False
2018-04-05,-0.517146,-0.517827,0.001897,-0.003997,-0.002659,-0.004347,-0.003626,0.003478,0.000000,0.000000,-0.527081,0.009935,0.863904,False
2018-04-06,-0.523620,-0.517947,0.001879,-0.004106,-0.002704,-0.004380,-0.003608,0.003488,0.000000,0.000000,-0.527379,0.003759,0.326860,False
2018-04-07,-0.515861,-0.518067,0.001851,-0.004210,-0.002749,-0.004414,-0.003590,0.003498,0.000000,0.000000,-0.527680,0.011819,1.027735,False
2018-04-08,-0.528514,-0.518187,0.001814,-0.004309,-0.002792,-0.004447,-0.003571,0.003508,0.000000,0.000000,-0.527984,-0.000530,-0.046102,False
2018-04-09,-0.526455,-0.518306,0.001769,-0.004403,-0.002835,-0.004480,-0.003553,0.003518,0.000000,0.000000,-0.528290,0.001835,0.159582,False
2018-04-10,-0.520740,-0.518426,0.001716,-0.004492,-0.002877,-0.004513,-0.003535,0.003528,0.000000,0.000000,-0.528599,0.007859,0.683368,False
2018-04-11,-0.523670,-0.518546,0.001654,-0.004576,-0.002917,-0.004546,-0.003516,0.003539,0.000000,0.000000,-0.528909,0.005239,0.455570,False
2018-04-12,-0.522657,-0.518666,0.001585,-0.004654,-0.002958,-0.004579,-0.003498,0.003549,0.000000,0.000000,-0.529221,0.006564,0.570763,False
2018-04-13,-0.531024,-0.518786,0.001508,-0.004726,-0.002997,-0.004612,-0.003479,0.003559,0.000000,0.000000,-0.529533,-0.001491,-0.129614,False
2018-04-14,-0.517831,-0.518906,0.001424,-0.004793,-0.003035,-0.004644,-0.003461,0.003569,0.000000,0.000000,-0.529847,0.012016,1.044834,False
2018-04-15,-0.520543,-0.519025,0.001333,-0.004855,-0.003072,-0.004677,-0.003442,0.003579,0.000000,0.000000,-0.530160,0.009617,0.836239,False
2018-04-16,-0.523556,-0.519145,0.001236,-0.004910,-0.003109,-0.004709,-0.003424,0.003589,0.000000,0.000000,-0.530472,0.006916,0.601426,False
2018-04-17,-0.526672,-0.519265,0.001133,-0.004960,-0.003144,-0.004741,-0.003405,0.003599,0.000000,0.000000,-0.530784,0.004112,0.357564,False
2018-04-18,-0.517484,-0.519385,0.001024,-0.005004,-0.003179,-0.004773,-0.003386,0.003609,0.000000,0.000000,-0.531094,0.013610,1.183475,False
2018-04-19,-0.520440,-0.519505,0.000911,-0.005042,-0.003213,-0.004805,-0.003367,0.003619,0.000000,0.000000,-0.531402,0.010962,0.953197,False
2018-04-20,-0.524713,-0.519624,0.000794,-0.005074,-0.003246,-0.004837,-0.003349,0.003629,0.000000,0.000000,-0.531707,0.006994,0.608154,False
2018-04-21,-0.528450,-0.519744,0.000672,-0.005100,-0.003277,-0.004869,-0.003330,0.003639,0.000000,0.000000,-0.532008,0.003558,0.309426,False
2018-04-22,-0.527986,-0.519864,0.000548,-0.005120,-0.003308,-0.004900,-0.003311,0.003649,0.000000,0.000000,-0.532306,0.004320,0.375655,False
2018-04-23,-0.523890,-0.519984,0.000421,-0.005134,-0.003338,-0.004932,-0.003292,0.003659,0.000000,0.000000,-0.532599,0.008709,0.757307,False
2018-04-24,-0.523653,-0.520104,0.000292,-0.005141,-0.003367,-0.004963,-0.003273,0.003669,0.000000,0.000000,-0.532887,0.009234,0.802938,False
2018-04-25,-0.533685,-0.520224,0.000161,-0.005143,-0.003395,-0.004994,-0.003254,0.003679,0.000000,0.000000,-0.533169,-0.000516,-0.044900,False
2018-04-26,-0.532421,-0.520343,0.000030,-0.005138,-0.003422,-0.005025,-0.003235,0.003689,0.000000,0.000000,-0.533444,0.001023,0.088958,False
2018-04-27,-0.529638,-0.520463,-0.000101,-0.005128,-0.003447,-0.005055,-0.003216,0.003699,0.000000,0.000000,-0.533712,0.004074,0.354281,False
2018-04-28,-0.529074,-0.520583,-0.000232,-0.005111,-0.003472,-0.005086,-0.003196,0.003709,0.000000,0.000000,-0.533973,0.004899,0.425974,False
2018-04-29,-0.531073,-0.520703,-0.000362,-0.005089,-0.003496,-0.005117,-0.003177,0.003718,0.000000,0.000000,-0.534225,0.003152,0.274070,False
2018-04-30,-0.528026,-0.520823,-0.000490,-0.005060,-0.003519,-0.005147,-0.003158,0.003728,0.000000,0.000000,-0.534468,0.006442,0.560169,False
2018-05-01,-0.513220,-0.520942,-0.000616,-0.005025,-0.003540,-0.005177,-0.003139,0.003738,0.000000,0.000000,-0.534702,0.021482,1.867960,False
2018-05-02,-0.532525,-0.521062,-0.000739,-0.004985,-0.003561,-0.005207,-0.003119,0.003748,0.000000,0.000000,-0.534925,0.002400,0.208700,False
2018-05-03,-0.531741,-0.521182,-0.000858,-0.004938,-0.003581,-0.005237,-0.003100,0.003758,0.000000,0.000000,-0.535138,0.003397,0.295383,False
2018-05-04,-0.518811,-0.521302,-0.000973,-0.004886,-0.003599,-0.005267,-0.003081,0.003768,0.000000,0.000000,-0.535340,0.016529,1.437269,False
2018-05-05,-0.532379,-0.521422,-0.001084,-0.004828,-0.003617,-0.005296,-0.003061,0.003778,0.000000,0.000000,-0.535530,0.003151,0.273969,False
2018-05-06,-0.530127,-0.521542,-0.001190,-0.004764,-0.003633,-0.005326,-0.003042,0.003787,0.000000,0.000000,-0.535708,0.005581,0.485268,False
2018-05-07,-0.525219,-0.521661,-0.001289,-0.004694,-0.003648,-0.005355,-0.003022,0.003797,0.000000,0.000000,-0.535873,0.010654,0.926433,False
2018-05-08,-0.543037,-0.521781,-0.001383,-0.004619,-0.003662,-0.005384,-0.003003,0.003807,0.000000,0.000000,-0.536025,-0.007012,-0.609701,False
2018-05-09,-0.539293,-0.521901,-0.001470,-0.004538,-0.003676,-0.005413,-0.002983,0.003817,0.000000,0.000000,-0.536165,-0.003128,-0.272035,False
2018-05-10,-0.541898,-0.522021,-0.001551,-0.004452,-0.003688,-0.005442,-0.002963,0.003826,0.000000,0.000000,-0.536290,-0.005608,-0.487640,False
2018-05-11,-0.528587,-0.522141,-0.001624,-0.004361,-0.003699,-0.005470,-0.002944,0.003836,0.000000,0.000000,-0.536402,0.007815,0.679546,False
2018-05-12,-0.534682,-0.522260,-0.001689,-0.004265,-0.003709,-0.005499,-0.002924,0.003846,0.000000,0.000000,-0.536499,0.001817,0.158024,False
2018-05-13,-0.540585,-0.522380,-0.001746,-0.004163,-0.003717,-0.005527,-0.002904,0.003856,0.000000,0.000000,-0.536582,-0.004003,-0.348049,False
2018-05-14,-0.537987,-0.522500,-0.001795,-0.004057,-0.003725,-0.005555,-0.002884,0.003865,0.000000,0.000000,-0.536651,-0.001336,-0.116166,False
2018-05-15,-0.533781,-0.522620,-0.001835,-0.003946,-0.003732,-0.005583,-0.002864,0.003875,0.000000,0.000000,-0.536705,0.002924,0.254274,False
2018-05-16,-0.534299,-0.522740,-0.001867,-0.003830,-0.003737,-0.005611,-0.002845,0.003885,0.000000,0.000000,-0.536745,0.002446,0.212656,False
2018-05-17,-0.531651,-0.522860,-0.001890,-0.003709,-0.003741,-0.005639,-0.002825,0.003894,0.000000,0.000000,-0.536769,0.005118,0.445066,False
2018-05-18,-0.538306,-0.522979,-0.001904,-0.003584,-0.003745,-0.005666,-0.002805,0.003904,0.000000,0.000000,-0.536779,-0.001527,-0.132755,False
2018-05-19,-0.541816,-0.523099,-0.001909,-0.003455,-0.003747,-0.005694,-0.002785,0.003913,0.000000,0.000000,-0.536775,-0.005041,-0.438364,False
2018-05-20,-0.548185,-0.523219,-0.001905,-0.003322,-0.003748,-0.005721,-0.002765,0.003923,0.000000,0.000000,-0.536756,-0.011429,-0.993837,False
2018-05-21,-0.530891,-0.523339,-0.001891,-0.003185,-0.003748,-0.005748,-0.002745,0.003933,0.000000,0.000000,-0.536723,0.005832,0.507102,False
2018-05-22,-0.533692,-0.523459,-0.001869,-0.003044,-0.003746,-0.005775,-0.002724,0.003942,0.000000,0.000000,-0.536675,0.002983,0.259429,False
2018-05-23,-0.533849,-0.523578,-0.001838,-0.002900,-0.003744,-0.005801,-0.002704,0.003952,0.000000,0.000000,-0.536614,0.002765,0.240471,False
2018-05-24,-0.528110,-0.523698,-0.001798,-0.002752,-0.003741,-0.005828,-0.002684,0.003961,0.000000,0.000000,-0.536540,0.008430,0.733040,False
2018-05-25,-0.532783,-0.523818,-0.001750,-0.002601,-0.003736,-0.005854,-0.002664,0.003971,0.000000,0.000000,-0.536452,0.003669,0.319080,False
2018-05-26,-0.535358,-0.523938,-0.001694,-0.002446,-0.003731,-0.005880,-0.002644,0.003980,0.000000,0.000000,-0.536352,0.000994,0.086453,False
2018-05-27,-0.547568,-0.524058,-0.001629,-0.002289,-0.003724,-0.005906,-0.002623,0.003990,0.000000,0.000000,-0.536240,-0.011328,-0.985063,False
2018-05-28,-0.533746,-0.524178,-0.001557,-0.002129,-0.003716,-0.005932,-0.002603,0.003999,0.000000,0.000000,-0.536116,0.002370,0.206053,False
2018-05-29,-0.537711,-0.524297,-0.001477,-0.001967,-0.003707,-0.005958,-0.002583,0.004009,0.000000,0.000000,-0.535980,-0.001731,-0.150500,False
2018-05-30,-0.542987,-0.524417,-0.001391,-0.001802,-0.003697,-0.005983,-0.002562,0.004018,0.000000,0.000000,-0.535834,-0.007153,-0.621977,False
2018-05-31,-0.543819,-0.524537,-0.001297,-0.001635,-0.003686,-0.006009,-0.002542,0.004028,0.000000,0.000000,-0.535678,-0.008141,-0.707890,False
2018-06-01,-0.544873,-0.524657,-0.001198,-0.001466,-0.003674,-0.006034,-0.002522,0.004037,0.000000,0.000000,-0.535513,-0.009360,-0.813922,False
2018-06-02,-0.546598,-0.524777,-0.001093,-0.001296,-0.003660,-0.006059,-0.002501,0.004047,0.000000,0.000000,-0.535339,-0.011259,-0.979058,False
2018-06-03,-0.537711,-0.524896,-0.000983,-0.001124,-0.003646,-0.006084,-0.002481,0.004056,0.000000,0.000000,-0.535157,-0.002554,-0.222107,False
2018-06-04,-0.547954,-0.525016,-0.000868,-0.000950,-0.003630,-0.006108,-0.002460,0.004065,0.000000,0.000000,-0.534967,-0.012987,-1.129265,False
2018-06-05,-0.565949,-0.525136,-0.000749,-0.000776,-0.003614,-0.006133,-0.002439,0.004075,0.000000,0.000000,-0.534772,-0.031177,-2.711076,False
2018-06-06,-0.550877,-0.525256,-0.000626,-0.000600,-0.003596,-0.006157,-0.002419,0.004084,0.000000,0.000000,-0.534570,-0.016307,-1.417995,False
2018-06-07,-0.545005,-0.525376,-0.000500,-0.000424,-0.003578,-0.006181,-0.002398,0.004094,0.000000,0.000000,-0.534364,-0.010641,-0.925343,False
2018-06-08,-0.544356,-0.525496,-0.000373,-0.000247,-0.003558,-0.006205,-0.002378,0.004103,0.000000,0.000000,-0.534153,-0.010203,-0.887224,False
2018-06-09,-0.537300,-0.525615,-0.000243,-0.000070,-0.003537,-0.006229,-0.002357,0.004112,0.000000,0.000000,-0.533939,-0.003361,-0.292263,False
2018-06-10,-0.529433,-0.525735,-0.000112,0.000107,-0.003515,-0.006252,-0.002336,0.004121,0.000000,0.000000,-0.533723,0.004290,0.373005,False
2018-06-11,-0.546963,-0.525855,0.000019,0.000284,-0.003492,-0.006276,-0.002315,0.004131,0.000000,0.000000,-0.533504,-0.013459,-1.170305,False
2018-06-12,-0.548770,-0.525975,0.000151,0.000460,-0.003468,-0.006299,-0.002295,0.004140,0.000000,0.000000,-0.533286,-0.015484,-1.346468,False
2018-06-13,-0.540419,-0.526095,0.000281,0.000636,-0.003443,-0.006322,-0.002274,0.004149,0.000000,0.000000,-0.533067,-0.007352,-0.639323,False
2018-06-14,-0.544886,-0.526214,0.000410,0.000811,-0.003417,-0.006345,-0.002253,0.004159,0.000000,0.000000,-0.532849,-0.012037,-1.046711,False
2018-06-15,-0.532008,-0.526334,0.000538,0.000986,-0.003390,-0.006367,-0.002232,0.004168,0.000000,0.000000,-0.532633,0.000625,0.054308,False
2018-06-16,-0.540023,-0.526454,0.000662,0.001159,-0.003362,-0.006390,-0.002211,0.004177,0.000000,0.000000,-0.532419,-0.007604,-0.661236,False
2018-06-17,-0.548004,-0.526574,0.000784,0.001331,-0.003333,-0.006412,-0.002190,0.004186,0.000000,0.000000,-0.532208,-0.015796,-1.373535,False
2018-06-18,-0.542065,-0.526694,0.000902,0.001501,-0.003303,-0.006434,-0.002169,0.004195,0.000000,0.000000,-0.532002,-0.010063,-0.875043,False
2018-06-19,-0.543439,-0.526814,0.001015,0.001669,-0.003272,-0.006456,-0.002148,0.004205,0.000000,0.000000,-0.531801,-0.011638,-1.012039,False
2018-06-20,-0.538292,-0.526933,0.001124,0.001836,-0.003241,-0.006478,-0.002127,0.004214,0.000000,0.000000,-0.531605,-0.006687,-0.581504,False
2018-06-21,-0.540919,-0.527053,0.001228,0.002000,-0.003208,-0.006499,-0.002106,0.004223,0.000000,0.000000,-0.531415,-0.009504,-0.826416,False
2018-06-22,-0.542219,-0.527173,0.001325,0.002162,-0.003174,-0.006520,-0.002085,0.004232,0.000000,0.000000,-0.531233,-0.010986,-0.955326,False
2018-06-23,-0.542923,-0.527293,0.001417,0.002321,-0.003139,-0.006542,-0.002064,0.004241,0.000000,0.000000,-0.531058,-0.011865,-1.031739,False
2018-06-24,-0.526287,-0.527413,0.001501,0.002478,-0.003103,-0.006563,-0.002043,0.004250,0.000000,0.000000,-0.530892,0.004605,0.400398,False
2018-06-25,-0.535384,-0.527532,0.001579,0.002632,-0.003067,-0.006583,-0.002022,0.004259,0.000000,0.000000,-0.530734,-0.004650,-0.404341,False
2018-06-26,-0.530625,-0.527652,0.001649,0.002782,-0.003029,-0.006604,-0.002000,0.004268,0.000000,0.000000,-0.530586,-0.000039,-0.003384,False
2018-06-27,-0.527758,-0.527772,0.001711,0.002929,-0.002991,-0.006624,-0.001979,0.004277,0.000000,0.000000,-0.530448,0.002690,0.233921,False
2018-06-28,-0.528125,-0.527892,0.001765,0.003073,-0.002951,-0.006644,-0.001958,0.004286,0.000000,0.000000,-0.530321,0.002196,0.190922,False
2018-06-29,-0.534762,-0.528012,0.001811,0.003213,-0.002911,-0.006664,-0.001937,0.004295,0.000000,0.000000,-0.530204,-0.004558,-0.396344,False
2018-06-30,-0.515147,-0.528132,0.001848,0.003350,-0.002870,-0.006684,-0.001915,0.004304,0.000000,0.000000,-0.530099,0.014952,1.300157,False
2018-07-01,-0.524460,-0.528251,0.001877,0.003482,-0.002828,-0.006704,-0.001894,0.004313,0.000000,0.000000,-0.530005,0.005545,0.482166,False
2018-07-02,-0.533774,-0.528371,0.001896,0.003610,-0.002785,-0.006723,-0.001873,0.004322,0.000000,0.000000,-0.529924,-0.003850,-0.334783,False
2018-07-03,-0.543087,-0.528491,0.001907,0.003734,-0.002742,-0.006742,-0.001851,0.004331,0.000000,0.000000,-0.529854,-0.013233,-1.150668,False
2018-07-04,-0.520397,-0.528611,0.001908,0.003854,-0.002697,-0.006762,-0.001830,0.004340,0.000000,0.000000,-0.529797,0.009400,0.817428,False
2018-07-05,-0.525664,-0.528731,0.001901,0.003969,-0.002652,-0.006780,-0.001808,0.004349,0.000000,0.000000,-0.529753,0.004089,0.355576,False
2018-07-06,-0.524802,-0.528850,0.001884,0.004079,-0.002606,-0.006799,-0.001787,0.004358,0.000000,0.000000,-0.529722,0.004920,0.427787,False
2018-07-07,-0.539040,-0.528970,0.001859,0.004184,-0.002560,-0.006817,-0.001766,0.004367,0.000000,0.000000,-0.529703,-0.009337,-0.811933,False
2018-07-08,-0.540679,-0.529090,0.001824,0.004285,-0.002512,-0.006836,-0.001744,0.004376,0.000000,0.000000,-0.529697,-0.010982,-0.954975,False
2018-07-09,-0.528572,-0.529210,0.001781,0.004380,-0.002464,-0.006854,-0.001723,0.004385,0.000000,0.000000,-0.529704,0.001132,0.098399,False
2018-07-10,-0.547725,-0.529330,0.001730,0.004470,-0.002415,-0.006872,-0.001701,0.004394,0.000000,0.000000,-0.529723,-0.018002,-1.565384,False
2018-07-11,-0.544032,-0.529450,0.001670,0.004555,-0.002365,-0.006889,-0.001679,0.004403,0.000000,0.000000,-0.529755,-0.014277,-1.241465,False
2018-07-12,-0.546867,-0.529569,0.001603,0.004635,-0.002315,-0.006907,-0.001658,0.004411,0.000000,0.000000,-0.529800,-0.017067,-1.484119,False
2018-07-13,-0.541037,-0.529689,0.001528,0.004709,-0.002264,-0.006924,-0.001636,0.004420,0.000000,0.000000,-0.529856,-0.011181,-0.972234,False
2018-07-14,-0.538311,-0.529809,0.001445,0.004777,-0.002212,-0.006941,-0.001615,0.004429,0.000000,0.000000,-0.529925,-0.008386,-0.729224,False
2018-07-15,-0.532355,-0.529929,0.001356,0.004840,-0.002159,-0.006958,-0.001593,0.004438,0.000000,0.000000,-0.530005,-0.002350,-0.204331,False
2018-07-16,-0.524717,-0.530049,0.001261,0.004897,-0.002106,-0.006974,-0.001571,0.004446,0.000000,0.000000,-0.530097,0.005380,0.467808,False
2018-07-17,-0.529975,-0.530168,0.001159,0.004948,-0.002053,-0.006991,-0.001550,0.004455,0.000000,0.000000,-0.530199,0.000224,0.019507,False
2018-07-18,-0.534931,-0.530288,0.001052,0.004993,-0.001998,-0.007007,-0.001528,0.004464,0.000000,0.000000,-0.530312,-0.004619,-0.401617,False
2018-07-19,-0.527578,-0.530408,0.000940,0.005033,-0.001944,-0.007023,-0.001506,0.004473,0.000000,0.000000,-0.530436,0.002858,0.248486,False
2018-07-20,-0.536505,-0.530528,0.000823,0.005066,-0.001888,-0.007039,-0.001485,0.004481,0.000000,0.000000,-0.530568,-0.005937,-0.516225,False
2018-07-21,-0.541977,-0.530648,0.000703,0.005094,-0.001832,-0.007055,-0.001463,0.004490,0.000000,0.000000,-0.530710,-0.011267,-0.979706,False
2018-07-22,-0.534865,-0.530768,0.000579,0.005115,-0.001776,-0.007070,-0.001441,0.004499,0.000000,0.000000,-0.530861,-0.004004,-0.348178,False
2018-07-23,-0.535904,-0.530887,0.000453,0.005131,-0.001719,-0.007085,-0.001419,0.004507,0.000000,0.000000,-0.531020,-0.004884,-0.424729,False
2018-07-24,-0.529459,-0.531007,0.000324,0.005140,-0.001661,-0.007100,-0.001397,0.004516,0.000000,0.000000,-0.531186,0.001727,0.150155,False
2018-07-25,-0.530712,-0.531127,0.000194,0.005143,-0.001603,-0.007115,-0.001376,0.004525,0.000000,0.000000,-0.531359,0.000647,0.056250,False
2018-07-26,-0.536466,-0.531247,0.000063,0.005140,-0.001544,-0.007130,-0.001354,0.004533,0.000000,0.000000,-0.531538,-0.004928,-0.428496,False
2018-07-27,-0.539058,-0.531367,-0.000069,0.005131,-0.001485,-0.007144,-0.001332,0.004542,0.000000,0.000000,-0.531723,-0.007335,-0.637788,False
2018-07-28,-0.543463,-0.531486,-0.000200,0.005116,-0.001426,-0.007158,-0.001310,0.004550,0.000000,0.000000,-0.531914,-0.011549,-1.004287,False
2018-07-29,-0.530498,-0.531606,-0.000330,0.005095,-0.001366,-0.007172,-0.001288,0.004559,0.000000,0.000000,-0.532108,0.001610,0.140038,False
2018-07-30,-0.542599,-0.531726,-0.000458,0.005068,-0.001306,-0.007186,-0.001266,0.004567,0.000000,0.000000,-0.532307,-0.010292,-0.894953,False
2018-07-31,-0.534125,-0.531846,-0.000585,0.005035,-0.001245,-0.007200,-0.001244,0.004576,0.000000,0.000000,-0.532509,-0.001616,-0.140531,False
2018-08-01,-0.533487,-0.531966,-0.000708,0.004995,-0.001184,-0.007213,-0.001222,0.004584,0.000000,0.000000,-0.532713,-0.000774,-0.067274,False
2018-08-02,-0.536454,-0.532086,-0.000829,0.004950,-0.001123,-0.007226,-0.001200,0.004593,0.000000,0.000000,-0.532920,-0.003534,-0.307320,False
2018-08-03,-0.539401,-0.532205,-0.000945,0.004899,-0.001061,-0.007239,-0.001178,0.004601,0.000000,0.000000,-0.533128,-0.006273,-0.545506,False
2018-08-04,-0.539655,-0.532325,-0.001057,0.004843,-0.000999,-0.007252,-0.001156,0.004610,0.000000,0.000000,-0.533336,-0.006319,-0.549448,False
2018-08-05,-0.546472,-0.532445,-0.001164,0.004780,-0.000937,-0.007264,-0.001134,0.004618,0.000000,0.000000,-0.533545,-0.012927,-1.124065,False
2018-08-06,-0.547859,-0.532565,-0.001265,0.004712,-0.000874,-0.007277,-0.001112,0.004627,0.000000,0.000000,-0.533754,-0.014105,-1.226539,False
