date,242.087,242.087_exp_trend,242.087_trend,242.087_0.5yr,242.087_1yr,242.087_6.14yr,242.087_16.16yr,242.087_model,242.087_noise,242.087_wtest,flagged
2014-08-11,-2.000000,-0.965440,-1.896853,0.080994,-0.062910,-0.231651,0.224689,-2.851172,0.851172,0.425586,False
2014-09-23,-3.000000,-0.965974,-1.903972,0.182023,-0.016088,-0.225237,0.228029,-2.701219,-0.298781,-0.149390,False
2014-10-16,-4.000000,-0.966254,-1.907779,0.081739,0.014338,-0.220456,0.229620,-2.768793,-1.231207,-0.615603,False
2014-11-19,-3.000000,-0.966661,-1.913408,-0.129399,0.053946,-0.211717,0.231719,-2.935520,-0.064480,-0.032240,False
2014-12-12,-3.000000,-0.966932,-1.917216,-0.193026,0.071155,-0.204710,0.232967,-2.977762,-0.022238,-0.011119,False
2015-01-15,-2.000000,-0.967325,-1.922845,-0.083243,0.076078,-0.192802,0.234555,-2.855581,0.855581,0.427790,False
2015-02-10,-3.000000,-0.967620,-1.927149,0.084002,0.062521,-0.182508,0.235562,-2.695192,-0.304808,-0.152404,False
2015-03-16,-2.000000,-0.967998,-1.932778,0.192987,0.026948,-0.167594,0.236606,-2.611828,0.611828,0.305914,False
2015-04-22,-2.000000,-0.968401,-1.938903,0.047322,-0.021460,-0.149639,0.237390,-2.793691,0.793691,0.396846,False
2015-05-13,-3.000000,-0.968626,-1.942380,-0.088466,-0.046358,-0.138720,0.237671,-2.946880,-0.053120,-0.026560,False
2015-06-11,-3.000000,-0.968932,-1.947181,-0.192319,-0.070347,-0.122859,0.237863,-3.063775,0.063775,0.031887,False
2015-07-03,-3.000000,-0.969160,-1.950823,-0.152571,-0.077259,-0.110280,0.237858,-3.022235,0.022235,0.011118,False
2015-08-14,-4.000000,-0.969587,-1.957776,0.098649,-0.060503,-0.085141,0.237484,-2.736873,-1.263127,-0.631563,False
2015-09-24,-2.000000,-0.969993,-1.964564,0.179683,-0.014783,-0.059460,0.236661,-2.592457,0.592457,0.296228,False
2015-10-15,-3.000000,-0.970198,-1.968040,0.087717,0.013027,-0.045981,0.236065,-2.647411,-0.352589,-0.176295,False
2015-11-23,-3.000000,-0.970570,-1.974497,-0.147873,0.057632,-0.020562,0.234644,-2.821225,-0.178775,-0.089388,False
2015-12-16,-4.000000,-0.970786,-1.978305,-0.192396,0.073074,-0.005436,0.233616,-2.840232,-1.159768,-0.579884,False
2016-01-14,-3.000000,-0.971053,-1.983100,-0.089405,0.076315,0.013637,0.232123,-2.721483,-0.278517,-0.139258,False
2016-02-25,-4.000000,-0.971432,-1.990034,0.158398,0.048970,0.041026,0.229572,-2.483500,-1.516500,-0.758250,False
2016-03-17,-3.000000,-0.971618,-1.993501,0.192029,0.024699,0.054532,0.228125,-2.465734,-0.534266,-0.267133,False
2016-04-21,-3.000000,-0.971922,-1.999280,0.049276,-0.021072,0.076601,0.225461,-2.640935,-0.359065,-0.179533,False
2016-05-31,-3.000000,-0.972262,-2.005884,-0.173540,-0.063484,0.100914,0.222036,-2.892220,-0.107780,-0.053890,False
2016-06-17,-2.000000,-0.972404,-2.008690,-0.191633,-0.073517,0.110882,0.220458,-2.914904,0.914904,0.457452,False
2016-07-15,-2.000000,-0.972634,-2.013313,-0.089405,-0.076315,0.126744,0.217704,-2.807220,0.807220,0.403610,False
2016-08-18,-2.000000,-0.972909,-2.018927,0.122446,-0.056708,0.144952,0.214100,-2.567046,0.567046,0.283523,False
2016-09-23,-2.000000,-0.973194,-2.024870,0.181405,-0.015732,0.162801,0.209979,-2.459610,0.459610,0.229805,False
2016-10-13,-2.000000,-0.973349,-2.028172,0.098104,0.010683,0.172016,0.207557,-2.513160,0.513160,0.256580,False
2016-11-17,-2.000000,-0.973617,-2.033951,-0.119862,0.052126,0.186832,0.203094,-2.685376,0.685376,0.342688,False
2016-12-21,-3.000000,-0.973871,-2.039564,-0.186441,0.074996,0.199514,0.198489,-2.726877,-0.273123,-0.136561,False
2017-01-17,-4.000000,-0.974069,-2.044029,-0.071048,0.075550,0.208320,0.194641,-2.610634,-1.389366,-0.694683,False
2017-02-16,-3.000000,-0.974286,-2.048996,0.117906,0.057491,0.216715,0.190173,-2.440997,-0.559003,-0.279502,False
2017-03-10,-3.000000,-0.974442,-2.052638,0.190845,0.034281,0.221900,0.186772,-2.393281,-0.606719,-0.303359,False
2017-04-07,-3.000000,-0.974637,-2.057273,0.133654,-0.001770,0.227277,0.182296,-2.490454,-0.509546,-0.254773,False
2017-05-03,-3.000000,-0.974816,-2.061578,-0.025295,-0.035065,0.231017,0.177994,-2.687744,-0.312256,-0.156128,False
2017-06-16,-3.000000,-0.975112,-2.068862,-0.192675,-0.072853,0.234543,0.170404,-2.904555,-0.095445,-0.047722,False
2017-07-17,-4.000000,-0.975316,-2.073994,-0.080229,-0.075954,0.234888,0.164832,-2.805773,-1.194227,-0.597113,False
2017-08-04,-2.000000,-0.975433,-2.076974,0.036783,-0.067865,0.234274,0.161513,-2.687702,0.687702,0.343851,False
2017-09-08,-2.000000,-0.975656,-2.082768,0.190297,-0.034876,0.231376,0.154891,-2.516737,0.516737,0.258368,False
2017-10-11,-2.000000,-0.975862,-2.088232,0.110521,0.007750,0.226603,0.148450,-2.570769,0.570769,0.285384,False
2017-11-03,-3.000000,-0.976003,-2.092039,-0.035149,0.036834,0.222128,0.143852,-2.700377,-0.299623,-0.149811,False
2017-12-04,-3.000000,-0.976190,-2.097171,-0.183379,0.066315,0.214639,0.137519,-2.838268,-0.161732,-0.080866,False
2018-01-18,-2.000000,-0.976455,-2.104621,-0.064821,0.075253,0.200902,0.128060,-2.741681,0.741681,0.370841,False
2018-02-09,-3.000000,-0.976582,-2.108263,0.077962,0.063296,0.193009,0.123328,-2.627251,-0.372749,-0.186375,False
2018-03-16,-3.000000,-0.976780,-2.114058,0.192987,0.026948,0.178951,0.115660,-2.576292,-0.423708,-0.211854,False
2018-04-12,-3.000000,-0.976930,-2.118528,0.107776,-0.008412,0.166923,0.109634,-2.719536,-0.280464,-0.140232,False
2018-05-11,-4.000000,-0.977089,-2.123329,-0.076438,-0.044199,0.152941,0.103062,-2.965052,-1.034948,-0.517474,False
2018-06-21,-4.000000,-0.977308,-2.130116,-0.187336,-0.074819,0.131472,0.093603,-3.144506,-0.855494,-0.427747,False
2018-07-19,-5.000000,-0.977455,-2.134752,-0.067944,-0.075404,0.115795,0.087040,-3.052721,-1.947279,-0.973639,False
2018-08-16,-4.000000,-0.977599,-2.139387,0.109847,-0.058808,0.099405,0.080399,-2.886144,-1.113856,-0.556928,False
2018-09-20,-4.000000,-0.977776,-2.145182,0.187737,-0.019973,0.078068,0.071998,-2.805128,-1.194872,-0.597436,False
2018-10-22,-3.000000,-0.977935,-2.150479,0.044091,0.022099,0.057898,0.064229,-2.940098,-0.059902,-0.029951,False
2018-11-19,-3.000000,-0.978071,-2.155115,-0.129399,0.053946,0.039861,0.057370,-3.111407,0.111407,0.055704,False
2018-12-10,-3.000000,-0.978171,-2.158591,-0.191969,0.070068,0.026166,0.052192,-3.180305,0.180305,0.090153,False
2019-01-07,-2.000000,-0.978303,-2.163227,-0.127527,0.077281,0.007774,0.045248,-3.138755,1.138755,0.569378,False
2019-02-15,-3.000000,-0.978483,-2.169684,0.112567,0.058373,-0.017900,0.035510,-2.959617,-0.040383,-0.020192,False
2019-03-04,-2.000000,-0.978560,-2.172498,0.180589,0.041248,-0.029042,0.031244,-2.927018,0.927018,0.463509,False
2019-04-15,-4.000000,-0.978747,-2.179451,0.090667,-0.012370,-0.056233,0.020666,-3.115468,-0.884532,-0.442266,False
2019-05-14,-4.000000,-0.978874,-2.184252,-0.094327,-0.047417,-0.074576,0.013337,-3.366109,-0.633891,-0.316945,False
2019-06-14,-4.000000,-0.979007,-2.189384,-0.193219,-0.071915,-0.093636,0.005488,-3.521673,-0.478327,-0.239164,False
2019-07-05,-4.000000,-0.979095,-2.192861,-0.144052,-0.077347,-0.106155,0.000167,-3.499342,-0.500658,-0.250329,False
2019-08-12,-3.000000,-0.979252,-2.199152,0.086985,-0.062126,-0.127843,-0.009459,-3.290848,0.290848,0.145424,False
2019-09-06,-3.000000,-0.979354,-2.203291,0.187541,-0.037232,-0.141336,-0.015785,-3.189457,0.189457,0.094729,False
2019-10-09,-3.000000,-0.979485,-2.208754,0.121164,0.005096,-0.158074,-0.024117,-3.244170,0.244170,0.122085,False
2019-11-12,-2.000000,-0.979618,-2.214383,-0.091410,0.046890,-0.173903,-0.032670,-3.445095,1.445095,0.722547,False
2019-12-09,-3.000000,-0.979721,-2.218853,-0.191098,0.069493,-0.185355,-0.039433,-3.544967,0.544967,0.272483,False
2020-01-15,-3.000000,-0.979860,-2.224972,-0.083472,0.076087,-0.199299,-0.048636,-3.460152,0.460152,0.230076,False
2020-02-07,-2.000000,-0.979945,-2.228769,0.064981,0.064862,-0.206885,-0.054310,-3.340067,1.340067,0.670033,False
2020-03-06,-2.000000,-0.980047,-2.233392,0.186405,0.038021,-0.214964,-0.061174,-3.265151,1.265151,0.632575,False
2020-04-10,-2.000000,-0.980171,-2.239170,0.114701,-0.006725,-0.223205,-0.069677,-3.404248,1.404248,0.702124,False
2020-05-08,-3.000000,-0.980269,-2.243793,-0.061847,-0.041596,-0.228264,-0.076410,-3.632179,0.632179,0.316090,False
2020-06-03,-4.000000,-0.980358,-2.248086,-0.181357,-0.065675,-0.231709,-0.082603,-3.789788,-0.210212,-0.105106,False
2020-07-08,-5.000000,-0.980476,-2.253864,-0.127609,-0.077282,-0.234412,-0.090838,-3.764481,-1.235519,-0.617759,False
2020-08-06,-4.000000,-0.980572,-2.258652,0.052342,-0.066271,-0.234953,-0.097567,-3.585674,-0.414326,-0.207163,False
2020-09-11,-3.000000,-0.980689,-2.264596,0.192871,-0.030892,-0.233478,-0.105790,-3.422574,0.422574,0.211287,False
2020-10-12,-3.000000,-0.980787,-2.269714,0.103761,0.009366,-0.230312,-0.112748,-3.480434,0.480434,0.240217,False
2020-11-12,-4.000000,-0.980884,-2.274832,-0.092210,0.047034,-0.225417,-0.119584,-3.645892,-0.354108,-0.177054,False
2020-12-08,-3.000000,-0.980963,-2.279125,-0.190080,0.068938,-0.220005,-0.125217,-3.726452,0.726452,0.363226,False
2021-01-15,-3.000000,-0.981077,-2.285405,-0.083243,0.076078,-0.210002,-0.133285,-3.616935,0.616935,0.308467,False
2021-02-17,-3.000000,-0.981174,-2.290868,0.123105,0.056591,-0.199366,-0.140128,-3.431839,0.431839,0.215920,False
2021-03-11,-3.000000,-0.981237,-2.294510,0.191773,0.033082,-0.191322,-0.144594,-3.386809,0.386809,0.193404,False
2021-04-11,-5.000000,-0.981325,-2.299642,0.113233,-0.007087,-0.178759,-0.150751,-3.504332,-1.495668,-0.747834,False
2021-05-06,-4.000000,-0.981395,-2.303781,-0.044910,-0.038578,-0.167640,-0.155597,-3.691902,-0.308098,-0.154049,False
2021-06-25,-4.000000,-0.981532,-2.312059,-0.179065,-0.075994,-0.142991,-0.164956,-3.856596,-0.143404,-0.071702,False
2021-07-08,-4.000000,-0.981566,-2.314211,-0.130007,-0.077307,-0.136102,-0.167313,-3.806507,-0.193493,-0.096747,False
2021-08-11,-3.000000,-0.981656,-2.319840,0.080994,-0.062910,-0.117254,-0.173326,-3.573992,0.573992,0.286996,False
2021-09-08,-4.000000,-0.981728,-2.324475,0.190297,-0.034876,-0.100924,-0.178108,-3.429815,-0.570185,-0.285093,False
2021-10-05,-3.000000,-0.981797,-2.328945,0.140679,-0.000227,-0.084588,-0.182569,-3.437446,0.437446,0.218723,False
2021-11-02,-3.000000,-0.981867,-2.333581,-0.028588,0.035658,-0.067136,-0.187035,-3.562550,0.562550,0.281275,False
