date,91.988,91.988_exp_trend,91.988_trend,91.988_0.5yr,91.988_1yr,91.988_5.01yr,91.988_8.98yr,91.988_17.88yr,91.988_model,91.988_noise,91.988_wtest,flagged
2013-05-01,-67.523640,-72.801565,4.406673,-0.226880,-0.167146,0.015955,0.117159,0.881173,-67.774631,0.250991,0.125495,False
2013-06-01,-67.498823,-72.840721,4.422687,-0.092123,-0.182328,0.044862,0.094579,0.936522,-67.616522,0.117700,0.058850,False
2013-07-01,-67.473812,-72.877908,4.438185,0.131661,-0.148680,0.072356,0.072407,0.989291,-67.322687,-0.151125,-0.075562,False
2013-08-01,-67.448803,-72.915621,4.454199,0.226293,-0.073370,0.099956,0.049247,1.042953,-67.116343,-0.332460,-0.166230,False
2013-09-01,-67.424016,-72.952620,4.470213,0.086715,0.022343,0.126423,0.025912,1.095685,-67.125329,-0.298687,-0.149343,False
2013-10-01,-67.399583,-72.987759,4.485711,-0.136415,0.109323,0.150675,0.003242,1.145787,-67.229436,-0.170146,-0.085073,False
2013-11-01,-67.375250,-73.023394,4.501725,-0.225555,0.169040,0.174052,-0.020194,1.196555,-67.227771,-0.147479,-0.073740,False
2013-12-01,-67.350771,-73.057238,4.517223,-0.088525,0.182149,0.194799,-0.042807,1.244671,-67.049728,-0.301044,-0.150522,False
2014-01-01,-67.326495,-73.091559,4.533237,0.141078,0.145857,0.214062,-0.066024,1.293300,-66.830049,-0.496446,-0.248223,False
2014-02-01,-67.302640,-73.125231,4.549251,0.224667,0.069005,0.230900,-0.089008,1.340777,-66.799640,-0.503000,-0.251500,False
2014-03-01,-67.279016,-73.155097,4.563715,0.097470,-0.017635,0.243863,-0.109500,1.382634,-66.994550,-0.284466,-0.142233,False
2014-04-17,-73.000000,-73.204086,4.587995,-0.210213,-0.144287,0.260501,-0.143158,1.450620,-67.402629,-5.597371,-2.798685,False
2014-05-05,-68.404774,-73.222475,4.597294,-0.222013,-0.171947,0.265095,-0.155756,1.475878,-67.433924,-0.970849,-0.485425,False
2014-06-11,-67.205640,-73.259641,4.616407,-0.016418,-0.176209,0.271342,-0.181052,1.526397,-67.219174,0.013535,0.006767,False
2014-07-17,-67.000000,-73.294999,4.635004,0.209451,-0.113864,0.273216,-0.204792,1.573693,-66.922291,-0.077709,-0.038855,False
2014-08-11,-67.000000,-73.319095,4.647919,0.204354,-0.043490,0.272060,-0.220711,1.605428,-66.853535,-0.146465,-0.073232,False
2014-09-23,-67.000000,-73.359684,4.670132,-0.081677,0.088070,0.265392,-0.246886,1.657827,-67.006827,0.006827,0.003413,False
2014-10-16,-67.000000,-73.380957,4.682014,-0.208674,0.143307,0.259437,-0.260210,1.684694,-67.080388,0.080388,0.040194,False
2014-11-19,-67.000000,-73.411857,4.699578,-0.165322,0.182698,0.247681,-0.278971,1.722894,-67.003300,0.003300,0.001650,False
2014-12-12,-66.000000,-73.432396,4.711459,-0.004671,0.174835,0.237802,-0.290996,1.747690,-66.856277,0.856277,0.428138,False
2015-01-15,-67.000000,-73.462230,4.729023,0.207881,0.115097,0.220500,-0.307729,1.782773,-66.714686,-0.285314,-0.142657,False
2015-02-10,-67.000000,-73.484627,4.742454,0.202593,0.041954,0.205227,-0.319647,1.808314,-66.803732,-0.196268,-0.098134,False
2015-03-16,-67.000000,-73.513379,4.760018,-0.016876,-0.063670,0.182805,-0.334029,1.840001,-67.145130,0.145130,0.072565,False
2015-04-22,-66.000000,-73.543991,4.779132,-0.222115,-0.153488,0.155584,-0.348067,1.872244,-67.460702,1.460702,0.730351,False
2015-05-13,-67.000000,-73.561058,4.789980,-0.199840,-0.179085,0.138988,-0.355260,1.889489,-67.476785,0.476785,0.238392,False
2015-06-11,-66.971662,-73.584266,4.804961,-0.016418,-0.176209,0.114898,-0.364245,1.912034,-67.309245,0.337583,0.168792,False
2015-07-03,-67.000000,-73.601598,4.816326,0.144135,-0.144894,0.095850,-0.370312,1.928143,-67.132350,0.132350,0.066175,False
2015-08-14,-66.000000,-73.634041,4.838023,0.192900,-0.034234,0.058059,-0.380057,1.956489,-67.002861,1.002861,0.501431,False
2015-09-24,-68.000000,-73.664913,4.859203,-0.088947,0.090826,0.019997,-0.387195,1.981076,-67.189953,-0.810047,-0.405023,False
2015-10-15,-67.000000,-73.680426,4.870051,-0.205410,0.141316,0.000300,-0.389928,1.992476,-67.271621,0.271621,0.135810,False
2015-11-23,-68.000000,-73.708709,4.890198,-0.142254,0.183384,-0.036205,-0.393324,2.011483,-67.195427,-0.804573,-0.402287,False
2015-12-16,-67.000000,-73.725073,4.902079,0.026631,0.170605,-0.057471,-0.394297,2.021365,-67.056161,0.056161,0.028080,False
2016-01-14,-67.000000,-73.745378,4.917042,0.204433,0.117625,-0.083726,-0.394433,2.032399,-66.952038,-0.047962,-0.023981,False
2016-02-25,-66.000000,-73.774150,4.938679,0.125787,-0.004558,-0.120161,-0.392480,2.045558,-67.181323,1.181323,0.590662,False
2016-03-17,-67.000000,-73.788259,4.949498,-0.030849,-0.068947,-0.137492,-0.390553,2.050891,-67.415711,0.415711,0.207855,False
2016-04-21,-66.000000,-73.811373,4.967529,-0.221578,-0.152962,-0.164752,-0.385946,2.057927,-67.711155,1.711155,0.855578,False
2016-05-31,-67.000000,-73.837186,4.988136,-0.095072,-0.182465,-0.192988,-0.378567,2.063121,-67.635021,0.635021,0.317511,False
2016-06-17,-66.918855,-73.847965,4.996894,0.034718,-0.169371,-0.203921,-0.374758,2.064408,-67.499995,0.581140,0.290570,False
2016-07-15,-67.000000,-73.865475,5.011319,0.204433,-0.117625,-0.220403,-0.367624,2.065328,-67.290046,0.290046,0.145023,False
2016-08-18,-67.000000,-73.886336,5.028835,0.172567,-0.020589,-0.237678,-0.357547,2.064439,-67.236309,0.236309,0.118154,False
2016-09-23,-68.000000,-73.907952,5.047381,-0.083673,0.088825,-0.252453,-0.345233,2.061100,-67.392005,-0.607995,-0.303998,False
2016-10-13,-67.000000,-73.919756,5.057685,-0.198995,0.137664,-0.259015,-0.337682,2.058181,-67.461918,0.461918,0.230959,False
2016-11-17,-68.000000,-73.940066,5.075716,-0.175093,0.182078,-0.267558,-0.323286,2.051246,-67.396962,-0.603038,-0.301519,False
2016-12-21,-67.000000,-73.959380,5.093232,0.065206,0.164141,-0.272177,-0.307915,2.042292,-67.174601,0.174601,0.087300,False
2017-01-17,-67.000000,-73.974433,5.107164,0.213788,0.110113,-0.273217,-0.294758,2.033616,-67.077727,0.077727,0.038863,False
2017-02-16,-67.000000,-73.990867,5.122662,0.176948,0.023321,-0.271621,-0.279198,2.022354,-67.196401,0.196401,0.098200,False
2017-03-10,-67.000000,-74.002727,5.134027,0.030066,-0.045596,-0.268615,-0.267198,2.013023,-67.407021,0.407021,0.203510,False
2017-04-07,-68.000000,-74.017592,5.148491,-0.168303,-0.122757,-0.262574,-0.251240,1.999841,-67.674134,-0.325866,-0.162933,False
2017-05-03,-68.000000,-74.031167,5.161922,-0.224980,-0.169647,-0.254788,-0.235774,1.986299,-67.768134,-0.231866,-0.115933,False
2017-06-16,-66.000000,-74.053650,5.184652,0.022734,-0.171179,-0.237024,-0.208287,1.960552,-67.502202,1.502202,0.751101,False
2017-07-17,-68.000000,-74.069129,5.200666,0.209451,-0.113864,-0.221232,-0.188020,1.940297,-67.241830,-0.758170,-0.379085,False
2017-08-04,-68.000000,-74.077982,5.209965,0.222442,-0.064594,-0.210899,-0.175942,1.927741,-67.169270,-0.830730,-0.415365,False
2017-09-08,-68.000000,-74.094918,5.228045,0.033947,0.044065,-0.188538,-0.151872,1.901674,-67.227595,-0.772405,-0.386202,False
2017-10-11,-67.000000,-74.110555,5.245093,-0.189963,0.132936,-0.164953,-0.128550,1.875119,-67.340874,0.340874,0.170437,False
2017-11-03,-67.000000,-74.121267,5.256974,-0.222854,0.171391,-0.147244,-0.111985,1.855490,-67.319495,0.319495,0.159748,False
2017-12-04,-67.000000,-74.135467,5.272988,-0.066418,0.180793,-0.121941,-0.089320,1.827595,-67.131770,0.131770,0.065885,False
2018-01-18,-67.000000,-74.155604,5.296235,0.216363,0.107572,-0.082833,-0.055880,1.784213,-66.889932,-0.110068,-0.055034,False
2018-02-09,-66.000000,-74.165247,5.307600,0.206054,0.045022,-0.062934,-0.039365,1.761781,-66.947089,0.947089,0.473544,False
2018-03-16,-66.000000,-74.180322,5.325680,-0.016876,-0.063670,-0.030582,-0.012958,1.724468,-67.254260,1.254260,0.627130,False
2018-04-12,-67.000000,-74.191731,5.339628,-0.192097,-0.134018,-0.005299,0.007459,1.694343,-67.481716,0.481716,0.240858,False
2018-05-11,-68.000000,-74.203776,5.354609,-0.206881,-0.177614,0.021902,0.029364,1.660713,-67.521683,-0.478317,-0.239158,False
2018-06-21,-68.000000,-74.220442,5.375789,0.061214,-0.164881,0.059924,0.060164,1.610964,-67.217269,-0.782731,-0.391365,False
2018-07-19,-67.000000,-74.231584,5.390254,0.215108,-0.108847,0.085253,0.080995,1.575541,-66.993280,-0.006720,-0.003360,False
2018-08-16,-68.000000,-74.242536,5.404718,0.184113,-0.028011,0.109794,0.101593,1.538975,-66.931353,-1.068647,-0.534323,False
2018-09-20,-67.000000,-74.255963,5.422798,-0.059323,0.079647,0.139016,0.126923,1.491696,-67.055205,0.055205,0.027603,False
2018-10-22,-67.000000,-74.267988,5.439329,-0.222948,0.154347,0.163986,0.149584,1.446987,-67.136702,0.136702,0.068351,False
2018-11-19,-68.000000,-74.278317,5.453794,-0.165322,0.182698,0.184220,0.168954,1.406739,-67.047234,-0.952766,-0.476383,False
2018-12-10,-68.000000,-74.285948,5.464642,-0.020326,0.176641,0.198287,0.183166,1.375880,-66.907659,-1.092341,-0.546171,False
2019-01-07,-68.000000,-74.295971,5.479106,0.174748,0.133613,0.215426,0.201648,1.333862,-66.757566,-1.242434,-0.621217,False
2019-02-15,-68.000000,-74.309645,5.499253,0.181779,0.026449,0.235947,0.226413,1.273729,-66.866076,-1.133924,-0.566962,False
2019-03-04,-68.000000,-74.315504,5.508035,0.075729,-0.027036,0.243587,0.236819,1.246950,-67.031419,-0.968581,-0.484290,False
2019-04-15,-68.000000,-74.329719,5.529732,-0.203686,-0.140304,0.258852,0.261430,1.179374,-67.444322,-0.555678,-0.277839,False
2019-05-14,-68.000000,-74.339321,5.544713,-0.195961,-0.179741,0.266266,0.277443,1.131582,-67.495019,-0.504981,-0.252491,False
2019-06-14,-68.000000,-74.349398,5.560727,0.007089,-0.173345,0.271269,0.293612,1.079519,-67.310526,-0.689474,-0.344737,False
2019-07-05,-68.000000,-74.356115,5.571575,0.155925,-0.140937,0.272914,0.303979,1.043702,-67.148957,-0.851043,-0.425522,False
2019-08-12,-68.000000,-74.368052,5.591206,0.200772,-0.040416,0.272278,0.321476,0.977816,-67.044921,-0.955079,-0.477540,False
2019-09-06,-68.000000,-74.375755,5.604120,0.049361,0.037910,0.269328,0.332063,0.933750,-67.149222,-0.850778,-0.425389,False
2019-10-09,-67.000000,-74.385742,5.621168,-0.180870,0.128507,0.262398,0.344866,0.874760,-67.334914,0.334914,0.167457,False
2019-11-12,-67.000000,-74.395822,5.638732,-0.197930,0.179419,0.251735,0.356614,0.813059,-67.354193,0.354193,0.177096,False
2019-12-09,-67.000000,-74.403677,5.652679,-0.028122,0.177465,0.240814,0.364867,0.763437,-67.232537,0.232537,0.116269,False
2020-01-15,-68.000000,-74.414232,5.671773,0.207758,0.115191,0.222527,0.374576,0.694678,-67.127729,-0.872271,-0.436135,False
2020-02-07,-67.000000,-74.420673,5.683622,0.212526,0.051422,0.209355,0.379658,0.651560,-67.232530,0.232530,0.116265,False
2020-03-06,-68.000000,-74.428392,5.698047,0.054534,-0.035815,0.191574,0.384854,0.598642,-67.536555,-0.463445,-0.231723,False
2020-04-10,-67.000000,-74.437856,5.716078,-0.186552,-0.131242,0.166891,0.389798,0.531891,-67.950991,0.950991,0.475496,False
2020-05-08,-69.000000,-74.445281,5.730503,-0.213899,-0.175617,0.145400,0.392497,0.478055,-68.088343,-0.911657,-0.455829,False
2020-06-03,-71.585405,-74.452063,5.743898,-0.073290,-0.181261,0.124242,0.393997,0.427753,-68.016723,-3.568682,-1.784341,False
2020-07-08,-69.000000,-74.461021,5.761929,0.174666,-0.133648,0.094236,0.394479,0.359624,-67.809736,-1.190264,-0.595132,False
2020-08-06,-68.000000,-74.468300,5.776869,0.217641,-0.057436,0.068329,0.393541,0.302864,-67.766491,-0.233509,-0.116754,False
2020-09-11,-68.000000,-74.477156,5.795415,0.008151,0.054121,0.035260,0.390695,0.232081,-67.961433,-0.038567,-0.019283,False
2020-10-12,-68.000000,-74.484626,5.811386,-0.195076,0.135563,0.006335,0.386761,0.170903,-68.168754,0.168754,0.084377,False
2020-11-12,-68.000000,-74.491955,5.827356,-0.197398,0.179508,-0.022661,0.381469,0.109574,-68.214105,0.214105,0.107053,False
2020-12-08,-68.000000,-74.497995,5.840751,-0.035377,0.178188,-0.046797,0.375998,0.058060,-68.127172,0.127172,0.063586,False
2021-01-15,-68.000000,-74.506650,5.860347,0.207881,0.115097,-0.081386,0.366323,-0.017362,-68.055750,0.055750,0.027875,False
2021-02-17,-67.000000,-74.514004,5.877394,0.171908,0.020186,-0.110374,0.356330,-0.082958,-68.281517,1.281517,0.640758,False
2021-03-11,-68.000000,-74.518824,5.888759,0.022277,-0.048647,-0.128934,0.348874,-0.126646,-68.563141,0.563141,0.281570,False
2021-04-11,-67.000000,-74.525506,5.904773,-0.187773,-0.131843,-0.153812,0.337317,-0.188106,-68.944950,1.944950,0.972475,False
2021-05-06,-68.000000,-74.530803,5.917688,-0.220134,-0.173020,-0.172618,0.327128,-0.237551,-69.089312,1.089312,0.544656,False
2021-06-25,-68.000000,-74.541155,5.943517,0.090748,-0.158962,-0.206283,0.304520,-0.336000,-68.903613,0.903613,0.451807,False
2021-07-08,-68.000000,-74.543795,5.950233,0.172209,-0.134690,-0.214077,0.298176,-0.361478,-68.833422,0.833422,0.416711,False
2021-08-11,-67.000000,-74.550599,5.967797,0.204354,-0.043490,-0.232405,0.280717,-0.427836,-68.801463,1.801463,0.900731,False
2021-09-08,-68.000000,-74.556097,5.982261,0.033947,0.044065,-0.245130,0.265440,-0.482142,-68.957655,0.957655,0.478828,False
2021-10-05,-68.000000,-74.561310,5.996209,-0.160159,0.119197,-0.255255,0.249985,-0.534177,-69.145510,1.145510,0.572755,False
2021-11-02,-68.000000,-74.566625,6.010674,-0.224338,0.170241,-0.263434,0.233250,-0.587759,-69.227991,1.227991,0.613995,False
