date,202.082,202.082_exp_trend,202.082_trend,202.082_0.5yr,202.082_1yr,202.082_13.74yr,202.082_model,202.082_noise,202.082_wtest,flagged
2016-08-18,-9.000000,-19.949513,10.205038,-0.059253,-0.091295,0.600219,-9.294804,0.294804,0.147402,False
2016-09-23,-11.000000,-20.008414,10.256329,-0.067972,-0.015888,0.585052,-9.250894,-1.749106,-0.874553,False
2016-10-13,-10.000000,-20.041006,10.284823,-0.027783,0.030557,0.576112,-9.177296,-0.822704,-0.411352,False
2016-11-17,-10.000000,-20.097815,10.334689,0.058363,0.100210,0.559606,-9.044947,-0.955053,-0.477526,False
2016-12-21,-9.000000,-20.152728,10.383130,0.071073,0.134408,0.542546,-9.021571,0.021571,0.010786,False
2017-01-17,-8.000000,-20.196145,10.421660,0.016053,0.129886,0.528276,-9.100269,1.100269,0.550135,False
2017-02-16,-9.000000,-20.244188,10.464519,-0.057686,0.092800,0.511695,-9.232859,0.232859,0.116430,False
2017-03-10,-10.000000,-20.279288,10.495949,-0.078405,0.049394,0.499075,-9.313275,-0.686725,-0.343363,False
2017-04-07,-9.000000,-20.323801,10.535951,-0.043853,-0.015043,0.482466,-9.364281,0.364281,0.182140,False
2017-05-03,-9.000000,-20.364974,10.573095,0.023295,-0.072121,0.466511,-9.374194,0.374194,0.187097,False
2017-06-16,-11.000000,-20.434301,10.635955,0.076057,-0.131739,0.438392,-9.415636,-1.584364,-0.792182,False
2017-07-17,-13.000000,-20.482883,10.680243,0.019993,-0.130896,0.417777,-9.495766,-3.504234,-1.752117,False
2017-08-04,-10.000000,-20.510992,10.705959,-0.027761,-0.113248,0.405515,-9.540527,-0.459473,-0.229736,False
2017-09-08,-9.000000,-20.565441,10.755961,-0.078411,-0.050484,0.381088,-9.557287,0.557287,0.278644,False
2017-10-11,-10.000000,-20.616529,10.803106,-0.033297,0.025469,0.357385,-9.463866,-0.536134,-0.268067,False
2017-11-03,-10.000000,-20.651992,10.835964,0.027128,0.075078,0.340501,-9.373320,-0.626680,-0.313340,False
2017-12-04,-10.000000,-20.699605,10.880252,0.077528,0.122410,0.317300,-9.302114,-0.697886,-0.348943,False
2018-01-18,-10.000000,-20.768344,10.944541,0.013402,0.129165,0.282779,-9.398458,-0.601542,-0.300771,False
2018-02-09,-9.000000,-20.801788,10.975971,-0.043342,0.104102,0.265568,-9.499490,0.499490,0.249745,False
2018-03-16,-10.000000,-20.854777,11.025973,-0.076524,0.036050,0.237777,-9.631501,-0.368499,-0.184250,False
2018-04-12,-9.000000,-20.895472,11.064546,-0.032071,-0.026620,0.216022,-9.673594,0.673594,0.336797,False
2018-05-11,-10.000000,-20.939006,11.105977,0.042778,-0.087290,0.192382,-9.685159,-0.314841,-0.157420,False
2018-06-21,-10.000000,-21.000245,11.164551,0.071666,-0.134205,0.158534,-9.739700,-0.260300,-0.130150,False
2018-07-19,-9.000000,-21.041860,11.204552,0.014729,-0.129530,0.135172,-9.816937,0.816937,0.408468,False
2018-08-16,-10.000000,-21.083307,11.244554,-0.054867,-0.095341,0.111644,-9.877318,-0.122682,-0.061341,False
2018-09-20,-10.000000,-21.134882,11.294556,-0.071937,-0.023478,0.082044,-9.853697,-0.146303,-0.073152,False
2018-10-22,-9.000000,-21.181810,11.340273,-0.004691,0.050188,0.054841,-9.741199,0.741199,0.370600,False
2018-11-19,-9.000000,-21.222695,11.380275,0.061623,0.103135,0.030966,-9.646697,0.646697,0.323348,False
2018-12-10,-10.000000,-21.253251,11.410276,0.078287,0.127902,0.013032,-9.623754,-0.376246,-0.188123,False
2019-01-07,-10.000000,-21.293849,11.450278,0.041016,0.134956,-0.010891,-9.678490,-0.321510,-0.160755,False
2019-02-15,-9.000000,-21.350124,11.505994,-0.055823,0.094501,-0.044184,-9.849635,0.849635,0.424817,False
2019-03-04,-9.000000,-21.374555,11.530281,-0.076951,0.062211,-0.058667,-9.917682,0.917682,0.458841,False
2019-04-15,-9.000000,-21.434660,11.590284,-0.024522,-0.033476,-0.094323,-9.996698,0.996698,0.498349,False
2019-05-14,-10.000000,-21.475949,11.631714,0.049326,-0.092567,-0.118796,-10.006272,0.006272,0.003136,False
2019-06-14,-10.000000,-21.519896,11.676002,0.077189,-0.130479,-0.144783,-10.041967,0.041967,0.020984,False
2019-07-05,-9.000000,-21.549556,11.706003,0.048752,-0.135792,-0.162265,-10.092857,1.092857,0.546429,False
2019-08-12,-9.000000,-21.602998,11.760292,-0.046658,-0.101802,-0.193606,-10.184772,1.184772,0.592386,False
2019-09-06,-10.000000,-21.637998,11.796008,-0.078204,-0.054806,-0.213990,-10.188991,0.188991,0.094495,False
2019-10-09,-10.000000,-21.684006,11.843152,-0.038103,0.020851,-0.240572,-10.098678,0.098678,0.049339,False
2019-11-12,-10.000000,-21.731181,11.891726,0.048269,0.091704,-0.267529,-9.967011,-0.032989,-0.016495,False
2019-12-09,-10.000000,-21.768479,11.930299,0.078393,0.127080,-0.288593,-9.921300,-0.078700,-0.039350,False
2020-01-15,-10.000000,-21.819356,11.983104,0.021395,0.131238,-0.316888,-10.000508,0.000508,0.000254,False
2020-02-07,-10.000000,-21.850847,12.015873,-0.038506,0.107207,-0.334109,-10.100383,0.100383,0.050191,False
2020-03-06,-10.000000,-21.889042,12.055765,-0.078050,0.056256,-0.354700,-10.209770,0.209770,0.104885,False
2020-04-10,-10.000000,-21.936571,12.105631,-0.035175,-0.023687,-0.379826,-10.269628,0.269628,0.134814,False
2020-05-08,-11.000000,-21.974422,12.145524,0.037328,-0.082994,-0.399406,-10.273970,-0.726030,-0.363015,False
2020-06-03,-9.000000,-22.009433,12.182567,0.077117,-0.121450,-0.417150,-10.288350,1.288350,0.644175,False
2020-07-08,-10.000000,-22.056357,12.232432,0.041054,-0.134961,-0.440338,-10.358170,0.358170,0.179085,False
2020-08-06,-10.000000,-22.095059,12.273749,-0.033729,-0.110024,-0.458915,-10.423977,0.423977,0.211989,False
2020-09-11,-11.000000,-22.142878,12.325040,-0.077938,-0.043211,-0.481135,-10.420122,-0.579878,-0.289939,False
2020-10-12,-11.000000,-22.183858,12.369207,-0.030284,0.028275,-0.499491,-10.316151,-0.683849,-0.341925,False
2020-11-12,-11.000000,-22.224655,12.413373,0.048559,0.091940,-0.517097,-10.187879,-0.812121,-0.406060,False
2020-12-08,-10.000000,-22.258732,12.450416,0.078407,0.126278,-0.531267,-10.134898,0.134898,0.067449,False
2021-01-15,-11.000000,-22.308308,12.504611,0.021296,0.131214,-0.550984,-10.202172,-0.797828,-0.398914,False
2021-02-17,-10.000000,-22.351142,12.551756,-0.059480,0.091072,-0.567125,-10.334919,0.334919,0.167460,False
2021-03-11,-9.000000,-22.379585,12.583186,-0.078322,0.047203,-0.577349,-10.404868,1.404868,0.702434,False
2021-04-11,-10.000000,-22.419512,12.627473,-0.034515,-0.024317,-0.591010,-10.441880,0.441880,0.220940,False
2021-05-06,-11.000000,-22.451581,12.663189,0.030890,-0.077985,-0.601378,-10.436865,-0.563135,-0.281568,False
2021-06-25,-11.000000,-22.515375,12.734621,0.066619,-0.135462,-0.620335,-10.469931,-0.530069,-0.265035,False
2021-07-08,-10.000000,-22.531886,12.753193,0.042160,-0.135105,-0.624868,-10.496505,0.496505,0.248253,False
2021-08-11,-10.000000,-22.574924,12.801767,-0.044461,-0.103343,-0.635936,-10.556897,0.556897,0.278449,False
2021-09-08,-11.000000,-22.610209,12.841769,-0.078411,-0.050484,-0.644187,-10.541522,-0.458478,-0.229239,False
2021-10-05,-11.000000,-22.644100,12.880342,-0.047150,0.011545,-0.651391,-10.450754,-0.549246,-0.274623,False
2021-11-02,-10.000000,-22.679107,12.920344,0.024580,0.073112,-0.658076,-10.319147,0.319147,0.159574,False
