date,237.056,237.056_exp_trend,237.056_trend,237.056_0.5yr,237.056_1yr,237.056_9.31yr,237.056_model,237.056_noise,237.056_wtest,flagged
2016-07-15,-1.000000,-1.545043,0.244365,0.003483,-0.034482,0.194807,-1.136870,0.136870,0.068435,False
2016-08-18,-2.000000,-1.547257,0.246636,-0.056398,-0.069964,0.211295,-1.215688,-0.784312,-0.392156,False
2016-09-23,-2.000000,-1.549577,0.249041,-0.044842,-0.082150,0.227846,-1.199683,-0.800317,-0.400159,False
2016-10-13,-2.000000,-1.550856,0.250377,-0.006711,-0.075607,0.236611,-1.146185,-0.853815,-0.426907,False
2016-11-17,-2.000000,-1.553075,0.252716,0.055911,-0.043965,0.251170,-1.037242,-0.962758,-0.481379,False
2016-12-21,-1.000000,-1.555208,0.254987,0.048459,0.001665,0.264313,-0.985785,-0.014215,-0.007108,False
2017-01-17,0.000000,-1.556887,0.256794,-0.003088,0.038339,0.274027,-0.990816,0.990816,0.495408,False
2017-02-16,0.000000,-1.558737,0.258803,-0.055537,0.069306,0.284031,-1.002134,1.002134,0.501067,False
2017-03-10,-1.000000,-1.560083,0.260277,-0.060648,0.080815,0.290814,-0.988826,-0.011174,-0.005587,False
2017-04-07,-1.000000,-1.561784,0.262153,-0.020871,0.078857,0.298749,-0.942896,-0.057104,-0.028552,False
2017-05-03,-1.000000,-1.563350,0.263894,0.033250,0.060875,0.305401,-0.899930,-0.100070,-0.050035,False
2017-06-16,-2.000000,-1.565973,0.266842,0.055173,0.006165,0.315043,-0.922750,-1.077250,-0.538625,False
2017-07-17,-1.000000,-1.567801,0.268919,0.000159,-0.036445,0.320589,-1.014580,0.014580,0.007290,False
2017-08-04,-2.000000,-1.568855,0.270124,-0.036405,-0.057215,0.323326,-1.069024,-0.930976,-0.465488,False
2017-09-08,-1.000000,-1.570887,0.272469,-0.060927,-0.080677,0.327622,-1.112400,0.112400,0.056200,False
2017-10-11,-2.000000,-1.572784,0.274680,-0.011465,-0.076794,0.330416,-1.055947,-0.944053,-0.472026,False
2017-11-03,-1.000000,-1.574095,0.276220,0.035962,-0.059424,0.331637,-0.989700,-0.010300,-0.005150,False
2017-12-04,-2.000000,-1.575849,0.278297,0.062557,-0.022188,0.332333,-0.924850,-1.075150,-0.537575,False
2018-01-18,-2.000000,-1.578365,0.281311,-0.005249,0.039587,0.331401,-0.931314,-1.068686,-0.534343,False
2018-02-09,-1.000000,-1.579583,0.282785,-0.046881,0.063465,0.330110,-0.950104,-0.049896,-0.024948,False
2018-03-16,-2.000000,-1.581504,0.285130,-0.055935,0.081997,0.326932,-0.943381,-1.056619,-0.528310,False
2018-04-12,-1.000000,-1.582973,0.286938,-0.010398,0.076536,0.323544,-0.906352,-0.093648,-0.046824,False
2018-05-11,-1.000000,-1.584537,0.288881,0.046519,0.052692,0.319008,-0.877437,-0.122563,-0.061281,False
2018-06-21,-1.000000,-1.586725,0.291628,0.049183,-0.000914,0.311033,-0.935796,-0.064204,-0.032102,False
2018-07-19,0.000000,-1.588205,0.293503,-0.004169,-0.038964,0.304556,-1.033278,1.033278,0.516639,False
2018-08-16,-1.000000,-1.589672,0.295379,-0.053938,-0.068136,0.297264,-1.119102,0.119102,0.059551,False
2018-09-20,-1.000000,-1.591489,0.297724,-0.049519,-0.082312,0.287031,-1.138565,0.138565,0.069282,False
2018-10-22,-1.000000,-1.593133,0.299867,0.012215,-0.069843,0.276622,-1.074272,0.074272,0.037136,False
2018-11-19,-1.000000,-1.594559,0.301743,0.057656,-0.041694,0.266719,-1.010135,0.010135,0.005067,False
2018-12-10,-1.000000,-1.595621,0.303150,0.059874,-0.013897,0.258821,-0.987674,-0.012326,-0.006163,False
2019-01-07,-2.000000,-1.597027,0.305025,0.018299,0.025295,0.247686,-1.000721,-0.999279,-0.499639,False
2019-02-15,-1.000000,-1.598965,0.307638,-0.054487,0.068531,0.231077,-1.046206,0.046206,0.023103,False
2019-03-04,-2.000000,-1.599803,0.308777,-0.062783,0.078772,0.223456,-1.051582,-0.948418,-0.474209,False
2019-04-15,0.000000,-1.601855,0.311590,-0.003947,0.074870,0.203697,-1.015644,1.015644,0.507822,False
2019-05-14,0.000000,-1.603257,0.313533,0.050636,0.049358,0.189330,-1.000400,1.000400,0.500200,False
2019-06-14,-1.000000,-1.604742,0.315610,0.057121,0.008987,0.173371,-1.049653,0.049653,0.024826,False
2019-07-05,0.000000,-1.605740,0.317016,0.025401,-0.020532,0.162234,-1.121622,1.121622,0.560811,False
2019-08-12,-1.000000,-1.607531,0.319562,-0.048984,-0.064797,0.141470,-1.260280,0.260280,0.130140,False
2019-09-06,-1.000000,-1.608699,0.321237,-0.061859,-0.080067,0.127423,-1.301965,0.301965,0.150982,False
2019-10-09,-1.000000,-1.610226,0.323447,-0.015693,-0.077769,0.108469,-1.271772,0.271772,0.135886,False
2019-11-12,-1.000000,-1.611784,0.325725,0.049986,-0.049923,0.088518,-1.197478,0.197478,0.098739,False
2019-12-09,-1.000000,-1.613010,0.327534,0.060502,-0.015292,0.072422,-1.167844,0.167844,0.083922,False
2020-01-15,-1.000000,-1.614675,0.330010,0.001325,0.035760,0.050103,-1.197477,0.197477,0.098739,False
2020-02-07,-2.000000,-1.615700,0.331546,-0.043727,0.061528,0.036129,-1.230225,-0.769775,-0.384887,False
2020-03-06,-1.000000,-1.616939,0.333417,-0.062108,0.079839,0.019031,-1.246761,0.246761,0.123381,False
2020-04-10,-2.000000,-1.618473,0.335755,-0.013107,0.077182,-0.002408,-1.221051,-0.778949,-0.389475,False
2020-05-08,-2.000000,-1.619689,0.337625,0.042945,0.055207,-0.019556,-1.203468,-0.796532,-0.398266,False
2020-06-03,2.000000,-1.620809,0.339362,0.062734,0.023442,-0.035433,-1.230703,3.230703,1.615352,False
2020-07-08,0.000000,-1.622303,0.341701,0.018333,-0.025273,-0.056671,-1.344213,1.344213,0.672107,False
2020-08-06,0.000000,-1.623529,0.343638,-0.040522,-0.059614,-0.074093,-1.454121,1.454121,0.727060,False
2020-09-11,-1.000000,-1.625037,0.346043,-0.058755,-0.081476,-0.095421,-1.514645,0.514645,0.257323,False
2020-10-12,-1.000000,-1.626322,0.348114,-0.008854,-0.076154,-0.113453,-1.476670,0.476670,0.238335,False
2020-11-12,-1.000000,-1.627596,0.350185,0.050165,-0.049769,-0.131114,-1.408128,0.408128,0.204064,False
2020-12-08,-2.000000,-1.628655,0.351922,0.061025,-0.016591,-0.145599,-1.377898,-0.622102,-0.311051,False
2021-01-15,-1.000000,-1.630188,0.354463,0.001242,0.035809,-0.166178,-1.404852,0.404852,0.202426,False
2021-02-17,-2.000000,-1.631505,0.356674,-0.056520,0.070060,-0.183420,-1.444712,-0.555288,-0.277644,False
2021-03-11,-2.000000,-1.632376,0.358147,-0.060038,0.081072,-0.194539,-1.447733,-0.552267,-0.276133,False
2021-04-11,-2.000000,-1.633594,0.360224,-0.012527,0.077046,-0.209656,-1.418507,-0.581493,-0.290747,False
2021-05-06,-2.000000,-1.634568,0.361899,0.038578,0.057934,-0.221347,-1.397505,-0.602495,-0.301247,False
2021-06-25,-2.000000,-1.636495,0.365248,0.043334,-0.006575,-0.243288,-1.477776,-0.522224,-0.261112,False
2021-07-08,-2.000000,-1.636991,0.366119,0.019332,-0.024620,-0.248660,-1.524819,-0.475181,-0.237590,False
2021-08-11,-2.000000,-1.638279,0.368397,-0.047596,-0.063914,-0.262022,-1.643414,-0.356586,-0.178293,False
2021-09-08,-1.000000,-1.639331,0.370272,-0.060927,-0.080677,-0.272250,-1.682913,0.682913,0.341456,False
2021-10-05,-1.000000,-1.640337,0.372081,-0.023907,-0.079440,-0.281423,-1.653025,0.653025,0.326513,False
2021-11-02,-2.000000,-1.641371,0.373957,0.034164,-0.060396,-0.290194,-1.583840,-0.416160,-0.208080,False
