date,51.038,51.038_exp_trend,51.038_trend,51.038_0.5yr,51.038_1yr,51.038_4.2yr,51.038_6.67yr,51.038_16.97yr,51.038_model,51.038_noise,51.038_wtest,flagged
2013-06-01,-9.942009,-11.863197,1.615864,-0.024425,0.028195,-0.178718,-0.179025,0.361582,-10.239724,0.297715,0.148857,False
2013-07-01,-9.986835,-11.864943,1.622619,-0.048240,0.085245,-0.142825,-0.182722,0.362029,-10.168837,0.182002,0.091001,False
2013-08-01,-10.033891,-11.866699,1.629599,-0.023573,0.120711,-0.103477,-0.185392,0.362139,-10.066693,0.032802,0.016401,False
2013-09-01,-10.077786,-11.868408,1.636578,0.025491,0.122611,-0.062461,-0.186876,0.361891,-9.971174,-0.106612,-0.053306,False
2013-10-01,-10.120425,-11.870017,1.643333,0.048232,0.091916,-0.021802,-0.187174,0.361311,-9.934201,-0.186224,-0.093112,False
2013-11-01,-10.163609,-11.871636,1.650312,0.022479,0.035167,0.020551,-0.186304,0.360359,-9.969071,-0.194538,-0.097269,False
2013-12-01,-10.205341,-11.873160,1.657067,-0.025137,-0.029252,0.061229,-0.184327,0.359099,-10.034482,-0.170859,-0.085429,False
2014-01-01,-10.245486,-11.874694,1.664046,-0.048193,-0.087618,0.102285,-0.181124,0.357448,-10.067850,-0.177636,-0.088818,False
2014-02-01,-10.284830,-11.876185,1.671026,-0.021369,-0.121619,0.141691,-0.176762,0.355443,-10.027776,-0.257054,-0.128527,False
2014-03-01,-10.323078,-11.877498,1.677330,0.023343,-0.123339,0.175338,-0.171849,0.353330,-9.943345,-0.379732,-0.189866,False
2014-04-17,-11.000000,-11.879630,1.687912,0.041065,-0.065873,0.226420,-0.161601,0.349143,-9.802564,-1.197436,-0.598718,False
2014-05-05,-11.000000,-11.880423,1.691965,0.018726,-0.029922,0.243858,-0.157039,0.347329,-9.765505,-1.234495,-0.617248,False
2014-06-11,-15.738561,-11.882014,1.700295,-0.037033,0.048845,0.275441,-0.146607,0.343237,-9.697836,-6.040725,-3.020363,False
2014-07-17,-9.000000,-11.883513,1.708401,-0.041282,0.107331,0.300107,-0.135174,0.338792,-9.605339,0.605339,0.302669,False
2014-08-11,-9.000000,-11.884526,1.714029,-0.007984,0.125219,0.313426,-0.126542,0.335438,-9.530941,0.530941,0.265470,False
2014-09-23,-10.000000,-11.886217,1.723711,0.046661,0.102912,0.328583,-0.110485,0.329167,-9.465669,-0.534331,-0.267166,False
2014-10-16,-12.000000,-11.887096,1.728889,0.041495,0.066797,0.332528,-0.101325,0.325555,-9.493156,-2.506844,-1.253422,False
2014-11-19,-10.000000,-11.888362,1.736544,-0.006492,-0.003456,0.332949,-0.087140,0.319892,-9.596065,-0.403935,-0.201967,False
2014-12-12,-10.000000,-11.889197,1.741723,-0.038579,-0.051832,0.329568,-0.077157,0.315844,-9.669630,-0.330370,-0.165185,False
2015-01-15,-10.000000,-11.890401,1.749378,-0.041705,-0.106756,0.319226,-0.061913,0.309547,-9.722624,-0.277376,-0.138688,False
2015-02-10,-10.000000,-11.891297,1.755232,-0.007164,-0.125347,0.307125,-0.049928,0.304483,-9.706896,-0.293104,-0.146552,False
2015-03-16,-11.000000,-11.892438,1.762887,0.041144,-0.112456,0.286071,-0.033924,0.297541,-9.651176,-1.348824,-0.674412,False
2015-04-22,-10.000000,-11.893642,1.771217,0.036122,-0.056378,0.256873,-0.016216,0.289585,-9.612438,-0.387562,-0.193781,False
2015-05-13,-10.000000,-11.894308,1.775945,0.005930,-0.012811,0.237630,-0.006089,0.284887,-9.608816,-0.391184,-0.195592,False
2015-06-11,-10.484655,-11.895207,1.782475,-0.037033,0.048845,0.208195,0.007919,0.278187,-9.606619,-0.878036,-0.439018,False
2015-07-03,-9.889834,-11.895874,1.787428,-0.048149,0.088396,0.183882,0.018520,0.272944,-9.592852,-0.296981,-0.148491,False
2015-08-14,-10.000000,-11.897112,1.796884,-0.003036,0.125852,0.133493,0.038565,0.262559,-9.542795,-0.457205,-0.228602,False
2015-09-24,-10.000000,-11.898277,1.806115,0.047055,0.101640,0.080486,0.057697,0.251961,-9.553322,-0.446678,-0.223339,False
2015-10-15,-10.000000,-11.898858,1.810843,0.042317,0.068629,0.052361,0.067260,0.246363,-9.611084,-0.388916,-0.194458,False
2015-11-23,-12.000000,-11.899907,1.819624,-0.012992,-0.012126,-0.000740,0.084474,0.235673,-9.785995,-2.214005,-1.107002,False
2015-12-16,-11.000000,-11.900510,1.824803,-0.042190,-0.059624,-0.032135,0.094236,0.229194,-9.886225,-1.113775,-0.556887,False
2016-01-14,-10.000000,-11.901252,1.831324,-0.042543,-0.105540,-0.071230,0.106054,0.220858,-9.962330,-0.037670,-0.018835,False
2016-02-25,-10.000000,-11.902293,1.840754,0.017093,-0.124923,-0.125851,0.122078,0.208468,-9.964674,-0.035326,-0.017663,False
2016-03-17,-9.000000,-11.902800,1.845470,0.042619,-0.110637,-0.151871,0.129567,0.202130,-9.945521,0.945521,0.472761,False
2016-04-21,-9.000000,-11.903623,1.853328,0.036454,-0.056966,-0.192661,0.141198,0.191367,-9.930904,0.930904,0.465452,False
2016-05-31,-10.000000,-11.904533,1.862310,-0.023832,0.027321,-0.234413,0.153082,0.178772,-9.941293,-0.058707,-0.029353,False
2016-06-17,-10.349611,-11.904910,1.866127,-0.043001,0.061607,-0.250323,0.157649,0.173330,-9.939522,-0.410089,-0.205044,False
2016-07-15,-9.000000,-11.905519,1.872414,-0.042543,0.105540,-0.273862,0.164509,0.164255,-9.915206,0.915206,0.457603,False
2016-08-18,-10.000000,-11.906239,1.880048,0.004217,0.126175,-0.297601,0.171688,0.153059,-9.868654,-0.131346,-0.065673,False
2016-09-23,-11.000000,-11.906977,1.888131,0.046774,0.102568,-0.316473,0.177856,0.141007,-9.867115,-1.132885,-0.566443,False
2016-10-13,-11.000000,-11.907378,1.892622,0.043657,0.071843,-0.324023,0.180627,0.134230,-9.908422,-1.091578,-0.545789,False
2016-11-17,-10.000000,-11.908061,1.900480,-0.003391,0.000620,-0.332004,0.184319,0.122239,-10.035798,0.035798,0.017899,False
2016-12-21,-10.000000,-11.908705,1.908115,-0.045590,-0.069017,-0.333263,0.186476,0.110444,-10.151541,0.151541,0.075771,False
2017-01-17,-11.000000,-11.909203,1.914187,-0.039938,-0.109008,-0.329673,0.187172,0.100968,-10.185495,-0.814505,-0.407253,False
2017-02-16,-10.000000,-11.909742,1.920941,0.002773,-0.126167,-0.320955,0.186882,0.090339,-10.155929,0.155929,0.077965,False
2017-03-10,-11.000000,-11.910129,1.925895,0.035104,-0.117756,-0.311472,0.185957,0.082491,-10.109910,-0.890090,-0.445045,False
2017-04-07,-10.000000,-11.910610,1.932199,0.047200,-0.083333,-0.295754,0.183914,0.072444,-10.053941,0.053941,0.026971,False
2017-05-03,-11.000000,-11.911046,1.938053,0.021741,-0.034123,-0.277670,0.181157,0.063061,-10.018828,-0.981172,-0.490586,False
2017-06-16,-17.899270,-11.911762,1.947959,-0.041781,0.058665,-0.240016,0.174642,0.047087,-9.965206,-7.934064,-3.967032,True
2017-07-17,-10.251485,-11.912250,1.954939,-0.041282,0.107331,-0.208729,0.168695,0.035774,-9.895522,-0.355963,-0.177981,False
2017-08-04,-6.842653,-11.912527,1.958991,-0.019108,0.122446,-0.188983,0.164744,0.029188,-9.845249,3.002596,1.501298,False
2017-09-08,-13.000000,-11.913053,1.966872,0.034529,0.118142,-0.147748,0.156052,0.016357,-9.768850,-3.231150,-1.615575,False
2017-10-11,-9.000000,-11.913535,1.974302,0.045096,0.075751,-0.106073,0.146689,0.004240,-9.773530,0.773530,0.386765,False
2017-11-03,-9.000000,-11.913862,1.979480,0.019489,0.030975,-0.075834,0.139531,-0.004209,-9.824431,0.824431,0.412215,False
2017-12-04,-10.000000,-11.914293,1.986460,-0.029249,-0.035549,-0.034062,0.129110,-0.015593,-9.913176,-0.086824,-0.043412,False
2018-01-18,-9.000000,-11.914898,1.996591,-0.038983,-0.110085,0.027369,0.112532,-0.032086,-9.959561,0.959561,0.479780,False
2018-02-09,-8.000000,-11.915185,2.001545,-0.008802,-0.125080,0.057193,0.103861,-0.040128,-9.926597,1.926597,0.963299,False
2018-03-16,-9.000000,-11.915630,2.009425,0.041144,-0.112456,0.103585,0.089388,-0.052878,-9.837423,0.837423,0.418711,False
2018-04-12,-9.000000,-11.915964,2.015504,0.044795,-0.074880,0.137968,0.077718,-0.062670,-9.777530,0.777530,0.388765,False
2018-05-11,-10.000000,-11.916314,2.022033,0.009210,-0.017124,0.173006,0.064766,-0.073134,-9.737558,-0.262442,-0.131221,False
2018-06-21,-10.000000,-11.916794,2.031264,-0.045294,0.068050,0.218268,0.045852,-0.087817,-9.686471,-0.313529,-0.156765,False
2018-07-19,-10.766250,-11.917112,2.037568,-0.039466,0.109550,0.245715,0.032628,-0.097760,-9.628876,-1.137374,-0.568687,False
2018-08-16,-10.000000,-11.917422,2.043873,0.000283,0.126088,0.269930,0.019234,-0.107623,-9.565637,-0.434363,-0.217181,False
2018-09-20,-10.000000,-11.917799,2.051753,0.045150,0.106543,0.295173,0.002357,-0.119829,-9.536653,-0.463347,-0.231674,False
2018-10-22,-11.000000,-11.918134,2.058958,0.035566,0.055404,0.312955,-0.013092,-0.130857,-9.599200,-1.400800,-0.700400,False
2018-11-19,-9.000000,-11.918419,2.065262,-0.006492,-0.003456,0.324114,-0.026542,-0.140394,-9.705927,0.705927,0.352964,False
2018-12-10,-9.000000,-11.918628,2.069990,-0.036495,-0.047841,0.329690,-0.036541,-0.147473,-9.787299,0.787299,0.393649,False
2019-01-07,-10.000000,-11.918901,2.076294,-0.046727,-0.096512,0.333324,-0.049702,-0.156807,-9.859031,-0.140969,-0.070484,False
2019-02-15,-10.000000,-11.919270,2.085075,0.001114,-0.126124,0.331078,-0.067586,-0.169595,-9.865309,-0.134691,-0.067345,False
2019-03-04,-11.000000,-11.919427,2.088902,0.027571,-0.121801,0.327446,-0.075178,-0.175088,-9.847574,-1.152426,-0.576213,False
2019-04-15,-13.000000,-11.919805,2.098359,0.042710,-0.069538,0.311716,-0.093285,-0.188431,-9.818274,-3.181726,-1.590863,False
2019-05-14,-10.000000,-11.920057,2.104888,0.004278,-0.010649,0.295438,-0.105160,-0.197446,-9.828707,-0.171293,-0.085646,False
2019-06-14,-10.000000,-11.920320,2.111868,-0.040023,0.054785,0.273434,-0.117202,-0.206893,-9.844352,-0.155648,-0.077824,False
2019-07-05,-9.000000,-11.920495,2.116596,-0.047830,0.091443,0.255999,-0.124937,-0.213177,-9.842401,0.842401,0.421201,False
2019-08-12,-9.000000,-11.920802,2.125151,-0.006342,0.125467,0.219729,-0.137988,-0.224301,-9.819084,0.819084,0.409542,False
2019-09-06,-9.000000,-11.920998,2.130780,0.032130,0.119597,0.192907,-0.145858,-0.231438,-9.822881,0.822881,0.411440,False
2019-10-09,-10.000000,-11.921251,2.138210,0.046168,0.079180,0.154451,-0.155311,-0.240631,-9.899184,-0.100816,-0.050408,False
2019-11-12,-10.000000,-11.921503,2.145865,0.005105,0.011730,0.111888,-0.163873,-0.249820,-10.060609,0.060609,0.030305,False
2019-12-09,-10.000000,-11.921699,2.151944,-0.035388,-0.045825,0.076500,-0.169777,-0.256906,-10.201151,0.201151,0.100575,False
2020-01-15,-10.000000,-11.921959,2.160266,-0.041737,-0.106711,0.026627,-0.176518,-0.266294,-10.326327,0.326327,0.163163,False
2020-02-07,-10.000000,-11.922116,2.165430,-0.012207,-0.124399,-0.004703,-0.179897,-0.271932,-10.349824,0.349824,0.174912,False
2020-03-06,-11.000000,-11.922304,2.171717,0.031282,-0.120058,-0.042761,-0.183160,-0.278596,-10.343880,-0.656120,-0.328060,False
2020-04-10,-9.000000,-11.922532,2.179576,0.045536,-0.077088,-0.089488,-0.185899,-0.286612,-10.336507,1.336507,0.668254,False
2020-05-08,-10.000000,-11.922709,2.185863,0.013006,-0.022165,-0.125599,-0.187006,-0.292767,-10.351376,0.351376,0.175688,False
2020-06-03,-9.841951,-11.922870,2.191701,-0.028018,0.033626,-0.157668,-0.187164,-0.298271,-10.368665,0.526714,0.263357,False
2020-07-08,-10.000000,-11.923080,2.199559,-0.046734,0.096489,-0.197966,-0.186055,-0.305355,-10.363141,0.363141,0.181571,False
2020-08-06,-10.000000,-11.923250,2.206071,-0.015380,0.123601,-0.228325,-0.183992,-0.310935,-10.332210,0.332210,0.166105,False
2020-09-11,-9.000000,-11.923455,2.214154,0.038132,0.115431,-0.261510,-0.180008,-0.317488,-10.314744,1.314744,0.657372,False
2020-10-12,-10.000000,-11.923626,2.221115,0.044336,0.073613,-0.285580,-0.175338,-0.322795,-10.368275,0.368275,0.184137,False
2020-11-12,-11.000000,-11.923792,2.228075,0.004879,0.011435,-0.305072,-0.169552,-0.327784,-10.481811,-0.518189,-0.259095,False
2020-12-08,-10.000000,-11.923928,2.233913,-0.034315,-0.043928,-0.317659,-0.163866,-0.331720,-10.581502,0.581502,0.290751,False
2021-01-15,-11.000000,-11.924121,2.242454,-0.041705,-0.106756,-0.329586,-0.154233,-0.337064,-10.651011,-0.348989,-0.174494,False
2021-02-17,-11.000000,-11.924284,2.249884,0.004429,-0.126173,-0.333500,-0.144649,-0.341307,-10.615600,-0.384400,-0.192200,False
2021-03-11,-10.000000,-11.924390,2.254837,0.036222,-0.116959,-0.332724,-0.137672,-0.343924,-10.564609,0.564609,0.282305,False
2021-04-11,-9.000000,-11.924536,2.261817,0.045384,-0.076617,-0.327049,-0.127093,-0.347320,-10.495414,1.495414,0.747707,False
2021-05-06,-10.000000,-11.924650,2.267445,0.017185,-0.027807,-0.318625,-0.117966,-0.349809,-10.454227,0.454227,0.227114,False
2021-06-25,-10.000000,-11.924872,2.278703,-0.047144,0.075200,-0.291872,-0.098280,-0.354111,-10.362377,0.362377,0.181188,False
2021-07-08,-10.000000,-11.924928,2.281630,-0.046927,0.095809,-0.282858,-0.092880,-0.355080,-10.325235,0.325235,0.162617,False
2021-08-11,-10.112009,-11.925072,2.289285,-0.007984,0.125219,-0.255560,-0.078278,-0.357324,-10.209714,0.097706,0.048853,False
2021-09-08,-5.420448,-11.925187,2.295589,0.034529,0.118142,-0.229332,-0.065796,-0.358853,-10.130907,4.710460,2.355230,False
2021-10-05,-9.000000,-11.925295,2.301668,0.047651,0.085751,-0.201179,-0.053433,-0.360052,-10.104890,1.104890,0.552445,False
2021-11-02,-10.000000,-11.925405,2.307972,0.020996,0.033076,-0.169389,-0.040340,-0.361011,-10.134100,0.134100,0.067050,False
