date,134.076,134.076_exp_trend,134.076_trend,134.076_0.5yr,134.076_1yr,134.076_5.01yr,134.076_8.98yr,134.076_17.88yr,134.076_jump,134.076_model,134.076_noise,134.076_wtest,flagged
2012-02-07,-111.000000,-118.424851,8.395106,-0.002666,-0.025500,-0.083441,-0.119669,0.806365,-3.266400,-112.721056,1.721056,0.860528,False
2012-03-01,-112.718405,-118.487885,8.426897,-0.005831,-0.084782,-0.061414,-0.112627,0.830792,-3.266400,-112.761251,0.042845,0.021423,False
2012-04-01,-112.737985,-118.571444,8.469745,-0.004601,-0.142652,-0.031147,-0.102793,0.863073,-3.266400,-112.786220,0.048235,0.024118,False
2012-05-01,-112.755701,-118.650802,8.511210,0.001160,-0.161172,-0.001519,-0.092933,0.893584,-3.266400,-112.766871,0.011170,0.005585,False
2012-06-01,-112.770199,-118.731279,8.554058,0.005865,-0.136423,0.029110,-0.082424,0.924334,-3.266400,-112.703160,-0.067039,-0.033519,False
2012-07-01,-112.782699,-118.807712,8.595524,0.004671,-0.076389,0.058442,-0.071977,0.953312,-3.266400,-112.610530,-0.172169,-0.086085,False
2012-08-01,-112.793845,-118.885222,8.638372,-0.001264,0.006229,0.088099,-0.060934,0.982425,-3.266400,-112.498695,-0.295149,-0.147575,False
2012-09-01,-112.803418,-118.961267,8.681220,-0.005897,0.087124,0.116764,-0.049677,1.010668,-3.266400,-112.387465,-0.415953,-0.207977,False
2012-10-01,-112.811731,-119.033489,8.722685,-0.004601,0.142652,0.143254,-0.038617,1.037147,-3.266400,-112.297368,-0.514363,-0.257182,False
2012-11-01,-112.818540,-119.106730,8.765533,0.001368,0.161065,0.169035,-0.027055,1.063606,-3.266400,-112.239579,-0.578962,-0.289481,False
2012-12-01,-112.824168,-119.176289,8.806999,0.005865,0.136423,0.192173,-0.015775,1.088313,-3.266400,-112.228692,-0.595477,-0.297738,False
2013-01-01,-112.828344,-119.246830,8.849847,0.004529,0.073940,0.213948,-0.004065,1.112896,-3.266400,-112.262136,-0.566209,-0.283104,False
2013-02-01,-112.831138,-119.316037,8.892812,-0.001488,-0.009229,0.233360,0.007691,1.136556,-3.266400,-112.322735,-0.508403,-0.254201,False
2013-03-01,-112.832814,-119.377420,8.931620,-0.005770,-0.082800,0.248626,0.018287,1.157056,-3.266400,-112.376801,-0.456013,-0.228006,False
2013-04-01,-112.833910,-119.444157,8.974585,-0.004705,-0.141668,0.262840,0.029956,1.178772,-3.266400,-112.410778,-0.423132,-0.211566,False
2013-05-01,-112.833847,-119.507540,9.016164,0.001020,-0.161217,0.273761,0.041148,1.198788,-3.266400,-112.404275,-0.429572,-0.214786,False
2013-06-01,-112.833129,-119.571816,9.059129,0.005825,-0.137282,0.281991,0.052570,1.218421,-3.266400,-112.357562,-0.475567,-0.237784,False
2013-07-01,-112.831239,-119.632862,9.100709,0.004740,-0.077615,0.286913,0.063448,1.236387,-3.266400,-112.284682,-0.546557,-0.273278,False
2013-08-01,-112.828351,-119.694769,9.143674,-0.001177,0.005069,0.288799,0.074467,1.253868,-3.266400,-112.196469,-0.631882,-0.315941,False
2013-09-01,-112.824469,-119.755505,9.186639,-0.005876,0.086344,0.287412,0.085223,1.270232,-3.266400,-112.111930,-0.712539,-0.356270,False
2013-10-01,-112.819965,-119.813188,9.228219,-0.004636,0.142326,0.282967,0.095346,1.284992,-3.266400,-112.050376,-0.769589,-0.384795,False
2013-11-01,-112.814395,-119.871684,9.271184,0.001333,0.161086,0.275219,0.105475,1.299117,-3.266400,-112.024671,-0.789723,-0.394862,False
2013-12-01,-112.807985,-119.927241,9.312763,0.005859,0.136548,0.264749,0.114923,1.311685,-3.266400,-112.047114,-0.760871,-0.380436,False
2014-01-01,-112.800642,-119.983581,9.355728,0.004529,0.073940,0.250980,0.124286,1.323522,-3.266400,-112.116995,-0.683647,-0.341823,False
2014-02-01,-112.792574,-120.038855,9.398694,-0.001488,-0.009229,0.234365,0.133211,1.334180,-3.266400,-112.215523,-0.577051,-0.288525,False
2014-03-01,-112.783548,-120.087881,9.437501,-0.005770,-0.082800,0.217070,0.140868,1.342786,-3.266400,-112.304627,-0.478921,-0.239461,False
2014-04-17,-111.000000,-120.168299,9.502642,-0.001918,-0.157271,0.183615,0.152799,1.355035,-3.266400,-112.399798,1.399798,0.699899,False
2014-05-05,-113.000000,-120.198486,9.527589,0.001846,-0.160629,0.169485,0.157045,1.358992,-3.266400,-112.410557,-0.589443,-0.294721,False
2014-06-11,-113.000000,-120.259496,9.578871,0.006173,-0.120765,0.138468,0.165181,1.365845,-3.266400,-112.392124,-0.607876,-0.303938,False
2014-07-17,-112.000000,-120.317537,9.628766,0.001968,-0.036253,0.106139,0.172299,1.370848,-3.266400,-112.340169,0.340169,0.170085,False
2014-08-11,-116.000000,-120.357093,9.663415,-0.003153,0.032601,0.082704,0.176762,1.373355,-3.266400,-112.297810,-3.702190,-1.851095,False
2014-09-23,-112.000000,-120.423721,9.723012,-0.005570,0.130575,0.041068,0.183484,1.375804,-3.266400,-112.241749,0.241749,0.120875,False
2014-10-16,-112.000000,-120.458642,9.754890,-0.002019,0.156959,0.018371,0.186570,1.376146,-3.266400,-112.234125,0.234125,0.117063,False
2014-11-19,-113.000000,-120.509366,9.802013,0.004586,0.151235,-0.015349,0.190466,1.375417,-3.266400,-112.267399,-0.732601,-0.366301,False
2014-12-12,-112.000000,-120.543082,9.833890,0.006163,0.117966,-0.038069,0.192644,1.374087,-3.266400,-112.322801,0.322801,0.161400,False
2015-01-15,-112.000000,-120.592056,9.881013,0.002069,0.037604,-0.071178,0.195177,1.370888,-3.266400,-112.442883,0.442883,0.221442,False
2015-02-10,-112.000000,-120.628822,9.917049,-0.003244,-0.033959,-0.095866,0.196555,1.367451,-3.266400,-112.547236,0.547236,0.273618,False
2015-03-16,-111.000000,-120.676019,9.964172,-0.006101,-0.115386,-0.126967,0.197620,1.361663,-3.266400,-112.667418,1.667418,0.833709,False
2015-04-22,-112.000000,-120.726271,10.015453,-0.000885,-0.159747,-0.158832,0.197826,1.353707,-3.266400,-112.745148,0.745148,0.372574,False
2015-05-13,-113.000000,-120.754287,10.044559,0.003379,-0.157177,-0.175808,0.197500,1.348427,-3.266400,-112.759807,-0.240193,-0.120096,False
2015-06-11,-112.629752,-120.792385,10.084752,0.006173,-0.120765,-0.197730,0.196524,1.340229,-3.266400,-112.749601,0.119848,0.059924,False
2015-07-03,-113.000000,-120.820836,10.115244,0.004456,-0.072704,-0.213062,0.195378,1.333313,-3.266400,-112.724612,-0.275388,-0.137694,False
2015-08-14,-113.000000,-120.874093,10.173455,-0.003684,0.040709,-0.238887,0.192228,1.318452,-3.266400,-112.658221,-0.341779,-0.170890,False
2015-09-24,-111.000000,-120.924771,10.230280,-0.005475,0.132184,-0.259310,0.187952,1.301865,-3.266400,-112.603675,1.603675,0.801838,False
2015-10-15,-113.000000,-120.950236,10.259385,-0.002218,0.156300,-0.267802,0.185310,1.292582,-3.266400,-112.593079,-0.406921,-0.203460,False
2015-11-23,-112.000000,-120.996664,10.313438,0.005110,0.147028,-0.279848,0.179612,1.273944,-3.266400,-112.623780,0.623780,0.311890,False
2015-12-16,-113.000000,-121.023526,10.345316,0.006055,0.110123,-0.284610,0.175778,1.262108,-3.266400,-112.675157,-0.324843,-0.162422,False
2016-01-14,-112.000000,-121.056858,10.385460,0.002275,0.040393,-0.288077,0.170465,1.246324,-3.266400,-112.766419,0.766419,0.383210,False
2016-02-25,-112.000000,-121.104089,10.443512,-0.005399,-0.072712,-0.288046,0.161858,1.221788,-3.266400,-112.909488,0.909488,0.454744,False
2016-03-17,-112.000000,-121.127250,10.472538,-0.006031,-0.118806,-0.285792,0.157160,1.208772,-3.266400,-112.965810,0.965810,0.482905,False
2016-04-21,-112.000000,-121.165193,10.520914,-0.000948,-0.159631,-0.278757,0.148770,1.185990,-3.266400,-113.015255,1.015255,0.507628,False
2016-05-31,-115.000000,-121.207566,10.576202,0.005795,-0.137879,-0.265823,0.138369,1.158315,-3.266400,-112.998987,-2.001013,-1.000507,False
2016-06-17,-115.152772,-121.225261,10.599699,0.006008,-0.107995,-0.258799,0.133700,1.146033,-3.266400,-112.973015,-2.179758,-1.089879,False
2016-07-15,-113.000000,-121.254004,10.638400,0.002275,-0.040393,-0.245328,0.125704,1.125141,-3.266400,-112.914605,-0.085395,-0.042698,False
2016-08-18,-112.000000,-121.288248,10.685395,-0.004385,0.052324,-0.225950,0.115514,1.098680,-3.266400,-112.833071,0.833071,0.416536,False
2016-09-23,-112.000000,-121.323732,10.735154,-0.005544,0.131018,-0.202100,0.104193,1.069387,-3.266400,-112.758026,0.758026,0.379013,False
2016-10-13,-112.000000,-121.343108,10.762798,-0.002567,0.155012,-0.187497,0.097686,1.052558,-3.266400,-112.731519,0.731519,0.365760,False
2016-11-17,-112.000000,-121.376448,10.811174,0.004310,0.152963,-0.159869,0.085963,1.022179,-3.266400,-112.726129,0.726129,0.363064,False
2016-12-21,-111.000000,-121.408154,10.858169,0.005757,0.099525,-0.130826,0.074206,0.991562,-3.266400,-112.776163,1.776163,0.888081,False
2017-01-17,-112.000000,-121.432864,10.895548,0.001664,0.032184,-0.106439,0.064627,0.966453,-3.266400,-112.845226,0.845226,0.422613,False
2017-02-16,-112.000000,-121.459841,10.937128,-0.004253,-0.050030,-0.078248,0.053771,0.937758,-3.266400,-112.930115,0.930115,0.465057,False
2017-03-10,-113.000000,-121.479310,10.967619,-0.006164,-0.103159,-0.057030,0.045695,0.916216,-3.266400,-112.982532,-0.017468,-0.008734,False
2017-04-07,-114.000000,-121.503711,11.006427,-0.003786,-0.148853,-0.029570,0.035301,0.888207,-3.266400,-113.022385,-0.977615,-0.488807,False
2017-05-03,-113.000000,-121.525995,11.042462,0.001437,-0.161019,-0.003821,0.025558,0.861620,-3.266400,-113.026158,0.026158,0.013079,False
2017-06-16,-113.000000,-121.562903,11.103445,0.006074,-0.111133,0.039716,0.008937,0.815405,-3.266400,-112.966859,-0.033141,-0.016571,False
2017-07-17,-111.000000,-121.588312,11.146410,0.001968,-0.036253,0.069903,-0.002819,0.781962,-3.266400,-112.893540,1.893540,0.946770,False
2017-08-04,-112.000000,-121.602845,11.171358,-0.001796,0.013382,0.087089,-0.009642,0.762221,-3.266400,-112.846633,0.846633,0.423316,False
2017-09-08,-114.000000,-121.630645,11.219867,-0.006158,0.102088,0.119496,-0.022871,0.723187,-3.266400,-112.761436,-1.238564,-0.619282,False
2017-10-11,-114.000000,-121.656314,11.265604,-0.002988,0.153203,0.148477,-0.035250,0.685630,-3.266400,-112.708038,-1.291962,-0.645981,False
2017-11-03,-113.000000,-121.673899,11.297482,0.001745,0.160745,0.167570,-0.043797,0.659043,-3.266400,-112.697512,-0.302488,-0.151244,False
2017-12-04,-113.000000,-121.697209,11.340447,0.006028,0.131940,0.191628,-0.055180,0.622699,-3.266400,-112.726047,-0.273953,-0.136976,False
2018-01-18,-113.000000,-121.730265,11.402816,0.001458,0.029460,0.222619,-0.071346,0.568964,-3.266400,-112.842695,-0.157305,-0.078653,False
2018-02-09,-112.000000,-121.746095,11.433307,-0.003062,-0.031241,0.235877,-0.079064,0.542298,-3.266400,-112.914378,0.914378,0.457189,False
2018-03-16,-113.000000,-121.770841,11.481816,-0.006101,-0.115386,0.254167,-0.091046,0.499379,-3.266400,-113.014412,0.014412,0.007206,False
2018-04-12,-113.000000,-121.789570,11.519238,-0.002895,-0.153631,0.265779,-0.100013,0.465880,-3.266400,-113.061611,0.061611,0.030806,False
2018-05-11,-113.000000,-121.809342,11.559431,0.003015,-0.158322,0.275703,-0.109345,0.429550,-3.266400,-113.075710,0.075710,0.037855,False
2018-06-21,-113.000000,-121.836700,11.616256,0.005796,-0.100678,0.285049,-0.121955,0.377622,-3.266400,-113.041010,0.041010,0.020505,False
2018-07-19,-114.000000,-121.854991,11.655064,0.001561,-0.030823,0.288193,-0.130139,0.341815,-3.266400,-112.995720,-1.004280,-0.502140,False
2018-08-16,-114.000000,-121.872969,11.693871,-0.004016,0.046055,0.288671,-0.137948,0.305761,-3.266400,-112.946974,-1.053026,-0.526513,False
2018-09-20,-112.000000,-121.895009,11.742380,-0.005815,0.125517,0.285516,-0.147148,0.260383,-3.266400,-112.900575,0.900575,0.450288,False
2018-10-22,-113.000000,-121.914749,11.786731,-0.000779,0.159930,0.279021,-0.154981,0.218635,-3.266400,-112.892592,-0.107408,-0.053704,False
2018-11-19,-113.000000,-121.931706,11.825539,0.004586,0.151235,0.270569,-0.161357,0.181934,-3.266400,-112.925600,-0.074400,-0.037200,False
2018-12-10,-113.000000,-121.944232,11.854644,0.006173,0.121680,0.262583,-0.165836,0.154320,-3.266400,-112.977068,-0.022932,-0.011466,False
2019-01-07,-113.000000,-121.960684,11.893452,0.003573,0.058773,0.249818,-0.171388,0.117405,-3.266400,-113.075452,0.075452,0.037726,False
2019-02-15,-114.000000,-121.983132,11.947505,-0.004096,-0.047384,0.228217,-0.178295,0.065852,-3.266400,-113.237734,-0.762266,-0.381133,False
2019-03-04,-114.000000,-121.992750,11.971066,-0.005966,-0.089832,0.217495,-0.180996,0.043346,-3.266400,-113.304036,-0.695964,-0.347982,False
2019-04-15,-113.000000,-122.016084,12.029277,-0.002317,-0.155953,0.187907,-0.186840,-0.012292,-3.266400,-113.422702,0.422702,0.211351,False
2019-05-14,-114.000000,-122.031846,12.069471,0.003555,-0.156534,0.165158,-0.190171,-0.050703,-3.266400,-113.457471,-0.542529,-0.271264,False
2019-06-14,-114.000000,-122.048388,12.112436,0.006136,-0.115088,0.139033,-0.193081,-0.091718,-3.266400,-113.457071,-0.542929,-0.271465,False
2019-07-05,-114.000000,-122.059415,12.141541,0.004152,-0.067707,0.120422,-0.194666,-0.119459,-3.266400,-113.441532,-0.558468,-0.279234,False
2019-08-12,-114.000000,-122.079010,12.194208,-0.003334,0.035314,0.085220,-0.196730,-0.169524,-3.266400,-113.400257,-0.599743,-0.299872,False
2019-09-06,-112.000000,-122.091654,12.228858,-0.006113,0.097731,0.061231,-0.197520,-0.202342,-3.266400,-113.376209,1.376209,0.688105,False
2019-10-09,-114.000000,-122.108049,12.274595,-0.003353,0.151382,0.028903,-0.197867,-0.245479,-3.266400,-113.366268,-0.633732,-0.316866,False
2019-11-12,-112.000000,-122.124595,12.321718,0.003467,0.156861,-0.004787,-0.197398,-0.289664,-3.266400,-113.400798,1.400798,0.700399,False
2019-12-09,-112.000000,-122.137491,12.359140,0.006167,0.123483,-0.031518,-0.196427,-0.324533,-3.266400,-113.467580,1.467580,0.733790,False
2020-01-15,-114.000000,-122.154817,12.410368,0.002077,0.037707,-0.067626,-0.194247,-0.371907,-3.266400,-113.604846,-0.395154,-0.197577,False
2020-02-07,-113.000000,-122.165390,12.442158,-0.002666,-0.025500,-0.089521,-0.192403,-0.401073,-3.266400,-113.700795,0.700795,0.350398,False
2020-03-06,-114.000000,-122.178062,12.480859,-0.006091,-0.096229,-0.115414,-0.189656,-0.436314,-3.266400,-113.807306,-0.192694,-0.096347,False
2020-04-10,-114.000000,-122.193597,12.529236,-0.003131,-0.152521,-0.146260,-0.185459,-0.479918,-3.266400,-113.898050,-0.101950,-0.050975,False
2020-05-08,-114.000000,-122.205786,12.567937,0.002570,-0.159429,-0.169444,-0.181504,-0.514414,-3.266400,-113.926469,-0.073531,-0.036766,False
2020-06-03,-114.000000,-122.216918,12.603874,0.005983,-0.133392,-0.189581,-0.177365,-0.546113,-3.266400,-113.919911,-0.080089,-0.040044,False
2020-07-08,-114.000000,-122.231624,12.652251,0.003575,-0.058815,-0.214287,-0.171103,-0.588244,-3.266400,-113.874647,-0.125353,-0.062676,False
2020-08-06,-115.000000,-122.243571,12.692335,-0.002278,0.020019,-0.232439,-0.165334,-0.622652,-3.266400,-113.820320,-1.179680,-0.589840,False
2020-09-11,-114.000000,-122.258109,12.742093,-0.006167,0.109022,-0.251764,-0.157467,-0.664690,-3.266400,-113.753482,-0.246518,-0.123259,False
2020-10-12,-114.000000,-122.270372,12.784941,-0.002758,0.154227,-0.265349,-0.150094,-0.700256,-3.266400,-113.716061,-0.283939,-0.141970,False
2020-11-12,-114.000000,-122.282402,12.827789,0.003491,0.156773,-0.275942,-0.142194,-0.735201,-3.266400,-113.714086,-0.285914,-0.142957,False
2020-12-08,-113.000000,-122.292317,12.863726,0.006155,0.125135,-0.282432,-0.135182,-0.764009,-3.266400,-113.745324,0.745324,0.372662,False
2021-01-15,-114.000000,-122.306525,12.916302,0.002069,0.037604,-0.287881,-0.124327,-0.805292,-3.266400,-113.834450,-0.165550,-0.082775,False
2021-02-17,-114.000000,-122.318597,12.962040,-0.004404,-0.052661,-0.288650,-0.114347,-0.840334,-3.266400,-113.923353,-0.076647,-0.038323,False
2021-03-11,-114.000000,-122.326510,12.992531,-0.006172,-0.105276,-0.287101,-0.107437,-0.863226,-3.266400,-113.969592,-0.030408,-0.015204,False
2021-04-11,-114.000000,-122.337479,13.035496,-0.003081,-0.152765,-0.282141,-0.097379,-0.894824,-3.266400,-113.998572,-0.001428,-0.000714,False
2021-05-06,-113.000000,-122.346174,13.070146,0.002048,-0.160363,-0.275807,-0.089016,-0.919726,-3.266400,-113.985292,0.985292,0.492646,False
2021-06-25,-114.000000,-122.363167,13.139445,0.005450,-0.091774,-0.257099,-0.071695,-0.967919,-3.266400,-113.873160,-0.126840,-0.063420,False
2021-07-08,-114.000000,-122.367500,13.157462,0.003659,-0.060063,-0.250967,-0.067078,-0.980086,-3.266400,-113.830974,-0.169026,-0.084513,False
2021-08-11,-112.000000,-122.378671,13.204585,-0.003153,0.032601,-0.232599,-0.054811,-1.011177,-3.266400,-113.709625,1.709625,0.854813,False
2021-09-08,-113.000000,-122.387696,13.243393,-0.006158,0.102088,-0.215078,-0.044532,-1.035970,-3.266400,-113.610353,0.610353,0.305176,False
2021-10-05,-115.000000,-122.396252,13.280814,-0.004033,0.147203,-0.196297,-0.034498,-1.059164,-3.266400,-113.528628,-1.471372,-0.735686,False
2021-11-02,-115.000000,-122.404977,13.319621,0.001540,0.160939,-0.175040,-0.023996,-1.082461,-3.266400,-113.470774,-1.529226,-0.764613,False
