date,43.062,43.062_exp_trend,43.062_trend,43.062_0.5yr,43.062_1yr,43.062_5.22yr,43.062_17.57yr,43.062_model,43.062_noise,43.062_wtest,flagged
2014-08-11,-5.000000,-2.002476,-3.156945,0.203551,-0.400762,0.408465,0.668316,-4.279852,-0.720148,-0.360074,False
2014-09-23,-4.000000,-2.002512,-3.156550,0.044214,-0.202194,0.420956,0.668872,-4.227214,0.227214,0.113607,False
2014-10-16,-4.000000,-2.002530,-3.156339,-0.111539,-0.042751,0.424177,0.668683,-4.220299,0.220299,0.110149,False
2014-11-19,-5.000000,-2.002555,-3.156027,-0.202084,0.197492,0.424470,0.667781,-4.070924,-0.929076,-0.464538,False
2014-12-12,-4.000000,-2.002572,-3.155816,-0.116623,0.326983,0.421643,0.666750,-3.859635,-0.140365,-0.070182,False
2015-01-15,-4.000000,-2.002596,-3.155504,0.110053,0.421811,0.413030,0.664607,-3.548598,-0.451402,-0.225701,False
2015-02-10,-3.000000,-2.002614,-3.155266,0.203967,0.399551,0.402937,0.662470,-3.488954,0.488954,0.244477,False
2015-03-16,-3.000000,-2.002636,-3.154953,0.100140,0.254396,0.385284,0.659028,-3.758741,0.758741,0.379371,False
2015-04-22,-5.000000,-2.002659,-3.154614,-0.141965,0.002665,0.360586,0.654451,-4.281536,-0.718464,-0.359232,False
2015-05-13,-5.000000,-2.002671,-3.154421,-0.204479,-0.147519,0.344155,0.651470,-4.513465,-0.486535,-0.243268,False
2015-06-11,-4.615127,-2.002688,-3.154155,-0.125183,-0.319899,0.318771,0.646901,-4.636252,0.021125,0.010563,False
2015-07-03,-6.000000,-2.002701,-3.153953,0.020749,-0.400208,0.297558,0.643086,-4.595469,-1.404531,-0.702266,False
2015-08-14,-4.000000,-2.002723,-3.153568,0.205142,-0.393056,0.252813,0.634975,-4.456417,0.456417,0.228209,False
2015-09-24,-3.000000,-2.002744,-3.153191,0.037290,-0.195745,0.204455,0.626020,-4.483915,1.483915,0.741958,False
2015-10-15,-3.000000,-2.002755,-3.152999,-0.105545,-0.050009,0.178183,0.621042,-4.512082,1.512082,0.756041,False
2015-11-23,-3.000000,-2.002773,-3.152641,-0.195281,0.222851,0.127224,0.611100,-4.389521,1.389521,0.694760,False
2015-12-16,-4.000000,-2.002784,-3.152430,-0.092341,0.344797,0.096131,0.604817,-4.201810,0.201810,0.100905,False
2016-01-14,-4.000000,-2.002796,-3.152164,0.103810,0.420950,0.056210,0.596469,-3.977522,-0.022478,-0.011239,False
2016-02-25,-5.000000,-2.002814,-3.151780,0.188866,0.350569,-0.002329,0.583549,-4.033938,-0.966062,-0.483031,False
2016-03-17,-6.000000,-2.002822,-3.151587,0.088904,0.243805,-0.031651,0.576719,-4.276633,-1.723367,-0.861684,False
2016-04-21,-5.000000,-2.002836,-3.151267,-0.140410,0.004879,-0.080118,0.564798,-4.804954,-0.195046,-0.097523,False
2016-05-31,-4.000000,-2.002851,-3.150901,-0.174271,-0.265117,-0.134174,0.550366,-5.176947,1.176947,0.588473,False
2016-06-17,-5.868635,-2.002857,-3.150745,-0.085716,-0.349168,-0.156498,0.543977,-5.201008,-0.667627,-0.333813,False
2016-07-15,-5.000000,-2.002867,-3.150489,0.103810,-0.420950,-0.192170,0.533127,-5.129539,0.129539,0.064770,False
2016-08-18,-3.000000,-2.002878,-3.150178,0.203546,-0.379957,-0.233268,0.519416,-5.043320,2.043320,1.021660,False
2016-09-23,-4.000000,-2.002890,-3.149848,0.042327,-0.200438,-0.273598,0.504274,-5.080172,1.080172,0.540086,False
2016-10-13,-4.000000,-2.002896,-3.149665,-0.094560,-0.062900,-0.294382,0.495591,-5.108812,1.108812,0.554406,False
2016-11-17,-5.000000,-2.002906,-3.149345,-0.203962,0.185262,-0.327640,0.479943,-5.018648,0.018648,0.009324,False
2016-12-21,-5.000000,-2.002916,-3.149034,-0.059384,0.364869,-0.355799,0.464204,-4.738061,-0.261939,-0.130970,False
2017-01-17,-4.000000,-2.002924,-3.148786,0.121708,0.423096,-0.375039,0.451319,-4.530627,0.530627,0.265314,False
2017-02-16,-4.000000,-2.002932,-3.148511,0.204234,0.382743,-0.392952,0.436616,-4.520802,0.520802,0.260401,False
2017-03-10,-4.000000,-2.002937,-3.148309,0.134746,0.288034,-0.403654,0.425594,-4.706528,0.706528,0.353264,False
2017-04-07,-6.000000,-2.002944,-3.148052,-0.050292,0.110885,-0.414198,0.411280,-5.093321,-0.906679,-0.453339,False
2017-05-03,-5.000000,-2.002950,-3.147814,-0.186685,-0.077219,-0.420830,0.397711,-5.437787,0.437787,0.218893,False
2017-06-16,-3.000000,-2.002961,-3.147410,-0.095482,-0.342658,-0.424994,0.374165,-5.639339,2.639339,1.319670,False
2017-07-17,-6.032069,-2.002967,-3.147125,0.113018,-0.422179,-0.422563,0.357156,-5.524661,-0.507407,-0.253704,False
2017-08-04,-7.157347,-2.002971,-3.146960,0.191475,-0.414556,-0.419123,0.347127,-5.445008,-1.712339,-0.856170,False
2017-09-08,-3.000000,-2.002978,-3.146639,0.137390,-0.290703,-0.408222,0.327321,-5.383832,2.383832,1.191916,False
2017-10-11,-6.000000,-2.002985,-3.146336,-0.080388,-0.078870,-0.392966,0.308294,-5.393251,-0.606749,-0.303374,False
2017-11-03,-6.000000,-2.002989,-3.146125,-0.190833,0.087961,-0.379571,0.294841,-5.336716,-0.663284,-0.331642,False
2017-12-04,-5.000000,-2.002995,-3.145841,-0.158144,0.286798,-0.358078,0.276473,-5.101786,0.101786,0.050893,False
2018-01-18,-6.000000,-2.003003,-3.145428,0.127322,0.423550,-0.320296,0.249360,-4.668494,-1.331506,-0.665753,False
2018-02-09,-6.000000,-2.003006,-3.145226,0.203074,0.401943,-0.299205,0.235925,-4.606495,-1.393505,-0.696753,False
2018-03-16,-6.000000,-2.003012,-3.144905,0.100140,0.254396,-0.262454,0.214328,-4.841506,-1.158494,-0.579247,False
2018-04-12,-7.000000,-2.003016,-3.144657,-0.083626,0.075280,-0.231689,0.197495,-5.190214,-1.809786,-0.904893,False
2018-05-11,-6.000000,-2.003021,-3.144391,-0.202813,-0.133743,-0.196609,0.179260,-5.501316,-0.498684,-0.249342,False
2018-06-21,-6.000000,-2.003026,-3.144014,-0.062959,-0.362880,-0.144025,0.153237,-5.563667,-0.436333,-0.218166,False
2018-07-19,-6.000000,-2.003030,-3.143757,0.124534,-0.423338,-0.106543,0.135320,-5.416815,-0.583185,-0.291593,False
2018-08-16,-5.000000,-2.003034,-3.143500,0.204987,-0.387335,-0.068153,0.117302,-5.279733,0.279733,0.139867,False
2018-09-20,-5.000000,-2.003038,-3.143179,0.064637,-0.221171,-0.019388,0.094656,-5.227483,0.227483,0.113742,False
2018-10-22,-5.000000,-2.003042,-3.142886,-0.144494,0.000986,0.025439,0.073854,-5.190144,0.190144,0.095072,False
2018-11-19,-5.000000,-2.003046,-3.142629,-0.202084,0.197492,0.064448,0.055591,-5.030227,0.030227,0.015113,False
2018-12-10,-5.000000,-2.003048,-3.142436,-0.127963,0.317490,0.093362,0.041866,-4.820729,-0.179271,-0.089636,False
2019-01-07,-4.000000,-2.003051,-3.142179,0.058804,0.411700,0.131195,0.023539,-4.519992,0.519992,0.259996,False
2019-02-15,-5.000000,-2.003055,-3.141821,0.204797,0.385833,0.181958,-0.002013,-4.374301,-0.625699,-0.312849,False
2019-03-04,-5.000000,-2.003057,-3.141665,0.163622,0.318601,0.203193,-0.013153,-4.472459,-0.527541,-0.263771,False
2019-04-15,-4.000000,-2.003061,-3.141280,-0.102500,0.053632,0.252783,-0.040653,-4.981078,0.981078,0.490539,False
2019-05-14,-6.000000,-2.003064,-3.141013,-0.204949,-0.154343,0.284252,-0.059603,-5.278720,-0.721280,-0.360640,False
2019-06-14,-4.000000,-2.003066,-3.140729,-0.107752,-0.333850,0.315011,-0.079807,-5.350193,1.350193,0.675096,False
2019-07-05,-5.000000,-2.003068,-3.140536,0.034746,-0.404808,0.333998,-0.093453,-5.273121,0.273121,0.136561,False
2019-08-12,-6.000000,-2.003071,-3.140187,0.204323,-0.398311,0.364227,-0.118040,-5.091060,-0.908940,-0.454470,False
2019-09-06,-5.000000,-2.003073,-3.139958,0.147551,-0.301163,0.381025,-0.134129,-5.049748,0.049748,0.024874,False
2019-10-09,-5.000000,-2.003076,-3.139655,-0.067208,-0.093169,0.399219,-0.155242,-5.059131,0.059131,0.029566,False
2019-11-12,-5.000000,-2.003079,-3.139343,-0.204744,0.150937,0.413022,-0.176825,-4.960032,-0.039968,-0.019984,False
2019-12-09,-5.000000,-2.003081,-3.139095,-0.133409,0.312601,0.420294,-0.193825,-4.736515,-0.263485,-0.131743,False
2020-01-15,-5.000000,-2.003083,-3.138756,0.109825,0.421782,0.424844,-0.216876,-4.402265,-0.597735,-0.298868,False
2020-02-07,-5.000000,-2.003085,-3.138546,0.200415,0.406579,0.424498,-0.231039,-4.341179,-0.658821,-0.329411,False
2020-03-06,-4.000000,-2.003086,-3.138289,0.150837,0.304626,0.420801,-0.248123,-4.513236,0.513236,0.256618,False
2020-04-10,-6.000000,-2.003089,-3.137969,-0.075334,0.084410,0.411172,-0.269216,-4.990026,-1.009974,-0.504987,False
2020-05-08,-6.000000,-2.003090,-3.137713,-0.199629,-0.117357,0.399542,-0.285865,-5.344111,-0.655889,-0.327945,False
2020-06-03,-6.125701,-2.003092,-3.137475,-0.162208,-0.281809,0.385710,-0.301133,-5.500007,-0.625694,-0.312847,False
2020-07-08,-6.000000,-2.003094,-3.137155,0.058693,-0.411671,0.362659,-0.321377,-5.451944,-0.548056,-0.274028,False
2020-08-06,-4.000000,-2.003095,-3.136889,0.196920,-0.410488,0.339909,-0.337867,-5.351510,1.351510,0.675755,False
2020-09-11,-5.000000,-2.003097,-3.136560,0.119190,-0.272664,0.307396,-0.357959,-5.343694,0.343694,0.171847,False
2020-10-12,-6.000000,-2.003098,-3.136276,-0.088253,-0.070091,0.275930,-0.374907,-5.396695,-0.603305,-0.301652,False
2020-11-12,-4.000000,-2.003100,-3.135992,-0.204806,0.151868,0.241600,-0.391510,-5.341941,1.341941,0.670970,False
2020-12-08,-6.000000,-2.003101,-3.135754,-0.138355,0.307949,0.210856,-0.405160,-5.163564,-0.836436,-0.418218,False
2021-01-15,-4.000000,-2.003103,-3.135406,0.110053,0.421811,0.163167,-0.424655,-4.868133,0.868133,0.434067,False
2021-02-17,-3.000000,-2.003104,-3.135103,0.203429,0.379540,0.119580,-0.441139,-4.876798,1.876798,0.938399,False
2021-03-11,-6.000000,-2.003105,-3.134901,0.129339,0.282631,0.089703,-0.451872,-5.088206,-0.911794,-0.455897,False
2021-04-11,-6.000000,-2.003106,-3.134617,-0.077126,0.082454,0.046840,-0.466640,-5.552196,-0.447804,-0.223902,False
2021-05-06,-5.000000,-2.003107,-3.134388,-0.194472,-0.098645,0.011895,-0.478236,-5.896953,0.896953,0.448477,False
2021-06-25,-6.000000,-2.003109,-3.133929,-0.035552,-0.377130,-0.057999,-0.500562,-6.108280,0.108280,0.054140,False
2021-07-08,-5.000000,-2.003109,-3.133809,0.055412,-0.410806,-0.075990,-0.506172,-6.074475,1.074475,0.537237,False
2021-08-11,,-2.003110,-3.133497,0.203551,-0.400762,-0.122299,-0.520453,-5.976571,,,False
2021-09-08,-9.579552,-2.003111,-3.133240,0.137390,-0.290703,-0.159307,-0.531782,-5.980754,-3.598798,-1.799399,False
2021-10-05,-6.000000,-2.003112,-3.132993,-0.039956,-0.121418,-0.193713,-0.542327,-6.033518,0.033518,0.016759,False
2021-11-02,-6.000000,-2.003113,-3.132736,-0.188124,0.080806,-0.227767,-0.552861,-6.023795,0.023795,0.011898,False
