datetime,gpsdate,dN,dE,dU,sN,sE,sU
2016.54645,2016-07-18,-158.4830,459.5520,-234.4930,5.2240,6.7670,32.2540
2016.54918,2016-07-19,-173.3270,502.9160,-6.7540,4.1270,3.5530,18.0110
2016.55191,2016-07-20,-167.9080,489.0700,-161.2010,3.0750,3.0440,14.2460
2016.55464,2016-07-21,-127.4870,457.0860,-251.3200,5.4480,3.8210,22.8130
2016.56011,2016-07-23,-169.4080,513.7680,10.9130,2.5870,2.1850,10.4760
2016.56284,2016-07-24,-197.5670,511.8990,81.9310,4.3460,3.8200,18.7730
2016.56831,2016-07-26,-168.4040,518.6210,-1.4670,3.3840,2.9720,11.6240
2016.57104,2016-07-27,-92.7390,568.9160,-156.2260,4.2210,3.2830,16.3700
2016.57377,2016-07-28,-171.1210,542.2460,-15.5870,3.9170,3.1370,15.4080
2016.57650,2016-07-29,-173.3020,496.2590,-51.0280,2.5980,2.0940,10.2700
2016.57923,2016-07-30,-167.6470,452.1450,-24.8520,3.6980,3.1610,14.1660
2016.58197,2016-07-31,-164.0250,518.9040,54.8160,3.6160,3.7100,14.6890
2016.58470,2016-08-01,-155.2840,510.9800,-103.2360,2.7870,2.5740,12.3190
2016.58743,2016-08-02,-179.7600,496.5630,17.1010,3.1970,2.8700,12.4860
2016.59016,2016-08-03,-192.6020,524.4920,-51.0500,3.4000,3.3280,14.3550
2016.59290,2016-08-04,-184.1520,504.5420,-79.5050,3.5980,2.4740,14.5070
2016.59563,2016-08-05,-213.7280,469.4680,40.6910,7.3220,5.4260,25.6510
2016.59836,2016-08-06,-160.8800,434.1330,-68.4510,2.6030,2.5820,12.2390
2016.60109,2016-08-07,-150.6410,480.6990,-59.7080,4.2650,3.8830,17.7860
2016.60656,2016-08-09,-201.6680,532.4940,-58.9870,3.6200,3.0060,14.8310
2016.61202,2016-08-11,-160.5910,581.0730,-50.5740,4.6820,3.2570,16.0230
2016.61475,2016-08-12,-170.1880,424.6080,-67.6240,3.5460,2.8920,15.0830
2016.61749,2016-08-13,-162.2200,545.8270,-7.0580,4.6620,3.4090,18.7340
2016.62022,2016-08-14,-167.7230,430.4330,-13.1900,3.7040,3.7090,16.0080
2016.62295,2016-08-15,-174.4440,462.1760,-48.5170,2.5810,3.1560,11.4980
2016.62568,2016-08-16,-154.9860,512.3660,-282.7900,3.7710,3.5000,18.8200
2016.62842,2016-08-17,-168.1790,438.7600,-153.8930,3.4280,3.2650,15.1350
2016.63115,2016-08-18,-143.1980,478.4600,-7.3670,4.0420,3.0750,17.0390
2016.63388,2016-08-19,-129.0600,419.7090,-78.5090,5.1210,3.5670,19.0130
2016.63661,2016-08-20,-146.8850,568.4300,-56.9970,4.2610,3.2000,17.9070
2016.64208,2016-08-22,-171.5330,434.3750,-114.4240,4.1950,3.3010,17.5310
2016.65027,2016-08-25,-166.2870,443.8450,-162.9190,4.4570,3.2050,18.5400
2016.65301,2016-08-26,-157.0220,434.9300,-90.6330,3.4780,2.5710,13.5740
2016.65574,2016-08-27,-168.3650,462.3030,-2.2720,3.2520,2.8380,13.4890
2016.65847,2016-08-28,-140.6440,467.8860,-52.8040,5.1470,4.3340,27.3900
2016.66120,2016-08-29,-166.3980,469.4240,-113.4050,3.6440,3.7190,15.1220
2016.66393,2016-08-30,-153.7930,532.0660,-3.7800,4.8590,3.5740,20.9270
2016.66667,2016-08-31,-172.5580,427.2870,41.2210,3.3790,3.2180,14.0230
2016.67213,2016-09-02,-204.2950,479.5490,-15.4680,5.1040,4.1290,23.5770
2016.67486,2016-09-03,-125.1880,472.8600,-213.4180,4.5180,4.3970,18.9940
2016.67760,2016-09-04,-128.8540,455.8510,-69.3180,4.7700,2.9570,19.3020
2016.68306,2016-09-06,-166.8230,427.9800,-47.4930,2.7590,2.1740,11.5710
2016.68579,2016-09-07,-163.2310,447.0970,-6.3120,3.2290,2.3830,13.2470
2016.68852,2016-09-08,-158.2910,431.5510,38.7700,3.3660,3.2480,16.6550
2016.69399,2016-09-10,-171.7580,522.8610,-17.6260,4.2690,3.0580,15.2910
2016.69945,2016-09-12,-134.9350,435.3420,-63.2920,3.6520,2.6550,14.3080
2016.70219,2016-09-13,-143.4490,422.1100,-71.9590,7.1990,4.7980,31.3820
2016.70492,2016-09-14,-153.6040,422.5610,-164.3930,4.4620,3.4510,19.6550
2016.70765,2016-09-15,-203.4550,436.9270,1.5570,4.3720,3.4320,17.8600
2016.71585,2016-09-18,-194.1270,477.6480,-187.5150,4.2760,3.9330,20.8710
2016.71858,2016-09-19,-114.7510,490.8450,-74.6960,6.9600,5.4930,28.2490
2016.72131,2016-09-20,-247.8150,501.9770,-164.2550,8.5290,5.4820,36.3360
2016.72404,2016-09-21,-172.2060,409.9790,-33.3030,3.4490,2.9810,14.1960
2016.72678,2016-09-22,-195.9940,425.3640,35.7780,5.5990,4.9890,21.1760
2016.73224,2016-09-24,-158.7920,408.0700,-64.2050,2.6980,2.3580,10.4100
2016.73497,2016-09-25,-172.5500,451.1360,-29.1350,3.6390,3.6680,15.2610
2016.74044,2016-09-27,-177.2480,451.7130,55.3230,4.3320,4.8440,17.2780
2016.74317,2016-09-28,-161.3900,427.9880,-5.2370,2.2490,1.9460,9.5050
2016.74590,2016-09-29,-162.1040,423.3230,4.7210,2.9270,2.8280,12.3560
2016.74863,2016-09-30,-157.3820,448.6450,-20.3290,1.6600,2.0610,7.4360
2016.75410,2016-10-02,-156.9430,427.4270,-45.5220,1.6140,1.6170,6.3380
2016.75683,2016-10-03,-158.1710,444.2730,11.5130,2.2860,2.6050,10.2620
2016.75956,2016-10-04,-151.8950,413.3180,-71.9430,2.1240,1.8510,7.9920
2016.76230,2016-10-05,-164.3410,469.8600,-82.2040,2.4360,2.4630,10.5910
2016.76503,2016-10-06,-155.5110,415.8160,-70.7090,2.6030,2.6830,12.8150
2016.76776,2016-10-07,-157.2790,432.5430,-1.8580,1.4030,1.4970,5.9170
2016.77049,2016-10-08,-161.3750,424.0540,-35.6150,1.7840,1.6120,7.2920
2016.77322,2016-10-09,-159.6330,446.8080,-16.9000,2.1290,2.1920,8.7040
2016.77596,2016-10-10,-163.3680,424.3500,-58.9130,1.4800,1.4500,6.1020
2016.77869,2016-10-11,-73.9400,507.8000,-73.9550,2.9360,2.4590,10.2160
2016.78142,2016-10-12,-154.7940,427.7420,-30.1750,1.6290,1.4650,6.3480
2016.78415,2016-10-13,-166.7050,438.7640,-23.0990,2.0050,1.9500,8.2670
2016.78689,2016-10-14,-159.2590,484.4030,8.4030,1.7350,2.0010,7.7770
2016.78962,2016-10-15,-164.9990,431.8970,-44.8510,1.5350,1.5250,6.0300
2016.79235,2016-10-16,-155.4310,461.5210,19.8170,1.9480,2.6860,8.5890
2016.79508,2016-10-17,-159.5320,431.0170,-30.3710,1.9930,1.9080,7.4760
2016.79781,2016-10-18,-158.4400,430.1980,-22.8300,1.6260,1.5900,6.4540
2016.80055,2016-10-19,-144.4960,456.4670,58.6080,2.5340,3.1220,11.6740
2016.80328,2016-10-20,-155.1430,480.7790,45.2290,1.6540,2.2390,7.1490
2016.80601,2016-10-21,-162.9460,442.7910,-74.6930,1.8600,1.9830,7.7730
2016.80874,2016-10-22,-166.9660,424.4010,-99.9660,2.0830,1.9530,9.2380
2016.81148,2016-10-23,-161.6670,445.4870,23.3850,2.1610,2.9160,9.1070
2016.81421,2016-10-24,-140.3810,341.8970,-36.8290,2.6720,4.0320,11.4300
2016.81694,2016-10-25,-156.4130,426.4650,-31.6610,1.8700,1.7020,7.9850
2016.81967,2016-10-26,-147.9270,430.7400,-32.4700,1.8760,1.9460,7.9270
2016.82240,2016-10-27,-144.7910,479.3810,-101.4280,2.3560,2.1190,10.9750
2016.82514,2016-10-28,-152.6490,444.6350,-37.3520,2.3210,2.4870,9.4860
2016.82787,2016-10-29,-159.6160,444.0840,81.7420,2.5610,2.5270,12.1020
2016.83060,2016-10-30,-143.2200,431.1130,-74.6990,2.7420,2.4640,10.3560
2016.83333,2016-10-31,-186.2830,487.8590,-44.4150,2.8580,2.8330,11.0930
2016.83607,2016-11-01,-160.7020,446.3740,-3.6080,2.4160,2.6410,9.7310
2016.83880,2016-11-02,-155.1950,423.6620,-79.7150,1.6580,1.5120,6.8470
2016.84153,2016-11-03,-165.7800,434.0630,-30.3570,1.8840,1.6760,7.2280
2016.84426,2016-11-04,-154.2870,437.3890,-39.5940,1.8990,1.6940,7.7010
2016.84699,2016-11-05,-157.5090,432.9120,-50.9360,2.0190,1.7830,7.9830
2016.84973,2016-11-06,-146.7880,514.0980,-89.8080,2.2780,2.2720,10.2160
2016.85246,2016-11-07,-173.1770,533.1710,14.5850,3.1980,3.4770,13.6240
2016.85519,2016-11-08,-157.7870,452.6460,-20.2800,2.2140,2.1660,9.4050
2016.85792,2016-11-09,-152.3380,427.6150,-39.2930,2.0020,1.9020,8.2660
2016.86066,2016-11-10,-155.7390,428.5810,-69.3030,1.8710,1.5670,7.3510
2016.86339,2016-11-11,-155.0900,439.2130,-42.4540,2.3400,2.0350,9.2790
2016.86612,2016-11-12,-143.0100,465.9230,-30.0510,1.7670,2.6640,7.3850
2016.87158,2016-11-14,-151.9760,425.4530,-72.4160,1.8750,1.6200,7.5560
2016.87432,2016-11-15,-153.1450,427.3080,-41.5450,1.8650,1.7230,7.5180
2016.87705,2016-11-16,-160.2430,492.2520,18.9920,2.2020,2.2510,9.8530
2016.87978,2016-11-17,-143.3470,503.9830,29.5590,2.0820,2.0940,8.5850
2016.88251,2016-11-18,-157.6620,432.6970,-36.9060,1.9180,1.7150,7.7930
2016.88525,2016-11-19,-166.7690,440.7750,-75.1000,2.7210,2.8070,12.4880
2016.88798,2016-11-20,-153.2220,439.2310,-47.1920,1.8850,2.0940,8.5410
2016.89071,2016-11-21,-152.8530,420.7850,-69.8030,2.1080,1.8370,9.0730
2016.89344,2016-11-22,-162.0370,451.8020,-29.5190,2.1390,2.2750,9.0250
2016.89617,2016-11-23,-158.6050,426.1610,-102.5510,1.9040,1.6450,7.8290
2016.89891,2016-11-24,-158.0710,424.8700,-60.2780,2.0410,2.1050,9.2020
2016.90164,2016-11-25,-157.0080,418.6900,-141.9690,2.1970,2.0810,8.9450
2016.90437,2016-11-26,-126.2580,440.4880,-144.9400,3.2380,2.8360,15.6210
2016.90710,2016-11-27,-156.3480,427.8010,-48.9670,2.1360,1.8090,8.7200
2016.90984,2016-11-28,-142.8730,455.6510,17.0470,2.0850,2.1660,8.3480
2016.91257,2016-11-29,-160.8390,429.0830,-43.6120,1.7120,1.6450,7.1280
2016.91530,2016-11-30,-146.3830,448.8570,0.8530,2.0060,2.4530,8.4240
2016.91803,2016-12-01,-153.8720,426.5970,-33.5110,2.1750,1.9520,9.7210
2016.92077,2016-12-02,-133.1020,439.4310,-129.2120,3.4710,3.6020,14.3710
2016.92350,2016-12-03,-156.6010,433.2420,-18.7540,2.1760,2.0260,9.1680
2016.92623,2016-12-04,-152.4980,489.7430,-25.5820,1.8670,1.8760,7.9790
2016.92896,2016-12-05,-153.8560,456.2280,-27.6220,2.1380,2.3260,8.9540
2016.93169,2016-12-06,-162.9980,437.8710,-54.3350,2.0660,1.9990,8.2070
2016.93443,2016-12-07,-159.8390,446.3350,10.2710,2.0390,2.0330,7.8660
2016.93716,2016-12-08,-154.3090,435.3910,-42.1950,2.1880,1.9840,8.9110
2016.93989,2016-12-09,-160.4440,427.9730,-49.6340,2.3710,2.2020,9.8930
2016.94262,2016-12-10,-158.1250,435.1600,-53.7650,2.1060,1.8930,7.9960
2016.94536,2016-12-11,-170.2150,437.3440,-73.7060,2.0960,2.1540,8.3100
2016.94809,2016-12-12,-170.6030,424.1300,-71.6610,2.8280,2.3600,10.1150
2016.95082,2016-12-13,-156.6630,430.9820,-75.9280,2.0720,1.9490,7.8480
2016.95355,2016-12-14,-153.8540,472.6970,-59.1490,2.1920,2.4410,9.1860
2016.95628,2016-12-15,-156.9090,443.9260,-154.4250,2.3280,2.1480,9.0350
2016.95902,2016-12-16,-157.0990,434.8880,-43.2630,2.0070,1.7930,8.0910
2016.96175,2016-12-17,-148.9750,457.2540,-85.3940,2.0360,2.1470,9.4010
2016.96448,2016-12-18,-161.2970,443.9700,-102.2090,2.1070,2.0690,9.1130
2016.96721,2016-12-19,-158.1450,439.7410,-73.7190,1.8350,1.9160,7.4250
2016.96995,2016-12-20,-163.8760,424.9360,-83.9440,2.1530,2.0840,8.6560
2016.97268,2016-12-21,-133.4030,455.5680,-74.4780,2.4280,2.7540,11.9720
2016.97541,2016-12-22,-156.7080,450.9230,-46.0780,2.0020,1.9660,7.8390
2016.97814,2016-12-23,-153.5550,449.9640,-33.4080,1.9590,2.1300,8.2250
2016.98087,2016-12-24,-159.2190,438.4790,-61.4560,1.8350,1.6480,7.2600
2016.98361,2016-12-25,-151.0540,439.2730,-58.3910,1.8640,1.8800,8.2440
2016.98634,2016-12-26,-145.5740,456.9840,-12.4260,2.1330,2.5640,8.7460
2016.98907,2016-12-27,-165.2280,435.7730,-50.2580,2.1950,2.0120,8.7980
2016.99180,2016-12-28,-170.4130,434.6870,-70.7110,1.8250,1.7620,7.8510
2016.99454,2016-12-29,-156.0220,450.9600,-27.3750,1.9920,2.3510,8.0810
2016.99727,2016-12-30,-155.4930,452.2610,-17.2050,1.9400,1.9730,7.7920
2017.00000,2016-12-31,-161.7010,436.6760,19.3880,2.4380,2.1670,9.9960
2017.00274,2017-01-01,-159.2300,435.4460,-65.5650,1.8080,1.5930,7.0970
2017.00548,2017-01-02,-162.3400,440.1100,-45.8160,2.1780,1.9710,8.7370
2017.00822,2017-01-03,-160.4470,441.0790,-39.1010,2.2930,2.1460,9.1800
2017.01096,2017-01-04,-155.2150,456.7100,15.6470,1.8460,2.0420,7.6780
2017.01370,2017-01-05,-159.8800,433.4750,-44.1940,1.8630,1.8180,7.9140
2017.01644,2017-01-06,-160.4200,430.9510,-83.2140,1.9890,1.8620,7.9870
2017.01918,2017-01-07,-157.1240,440.1080,-5.4020,2.0970,2.1080,8.5810
2017.02192,2017-01-08,-155.8390,451.8050,24.4920,2.3890,2.0980,9.5450
2017.02466,2017-01-09,-150.9770,446.6560,-56.7490,1.8340,2.1220,8.0890
2017.02740,2017-01-10,-157.1130,442.2940,-41.7790,1.8770,1.8580,7.5010
2017.03014,2017-01-11,-158.0850,439.7010,-51.0200,1.7040,1.7040,6.6680
2017.03288,2017-01-12,-176.5000,444.4190,-224.9030,3.6240,2.5960,17.2070
2017.03562,2017-01-13,-162.4390,436.7760,-50.8240,1.8070,1.5610,7.2880
2017.03836,2017-01-14,-156.2170,445.1500,-43.9430,2.2110,2.3920,9.2680
2017.04110,2017-01-15,-164.7490,440.4190,-49.7070,1.8410,1.6570,6.8480
2017.04384,2017-01-16,-159.6240,439.8370,-38.5770,2.1020,1.8870,8.5220
2017.04658,2017-01-17,-159.4710,435.9130,-45.8360,1.9130,1.7400,7.1470
2017.04932,2017-01-18,-165.0590,445.9010,-71.6910,1.9190,2.1080,8.4740
2017.05205,2017-01-19,-157.2540,441.1070,-40.5920,1.8130,1.6730,6.9240
2017.05479,2017-01-20,-154.9870,434.2090,-59.0370,2.4110,2.1840,9.2200
2017.05753,2017-01-21,-158.1860,435.2090,-77.9580,2.1240,2.1690,9.5720
2017.06027,2017-01-22,-157.7210,445.5430,-42.1130,1.8370,1.7250,7.1480
2017.06301,2017-01-23,-167.2060,434.6790,-153.1120,2.2240,2.3010,9.5180
2017.06575,2017-01-24,-162.8330,432.0410,-74.8540,1.8670,1.8190,8.0380
2017.06849,2017-01-25,-170.9880,444.9010,-54.8840,2.0660,2.2720,8.8350
2017.07123,2017-01-26,-158.1630,430.0000,-78.2690,1.9650,1.6760,7.6700
2017.07397,2017-01-27,-158.1130,457.1170,-37.4210,1.8180,1.9660,7.3740
2017.07671,2017-01-28,-158.9480,434.6540,-36.6220,1.6730,1.5180,6.5340
2017.07945,2017-01-29,-159.7700,422.8730,-41.3990,2.0870,1.9180,8.1810
2017.08219,2017-01-30,-157.9930,446.7890,-16.4630,1.7380,1.9470,7.1510
2017.08493,2017-01-31,-151.6400,446.0550,-6.6480,2.0370,1.9890,7.7010
2017.08767,2017-02-01,-161.3160,436.3490,-55.4500,1.9150,1.6050,7.2820
2017.09041,2017-02-02,-157.5340,444.2150,-45.0740,1.8480,1.5860,7.4040
2017.09315,2017-02-03,-136.4640,447.1470,-59.9310,2.1440,1.9720,8.5310
2017.09589,2017-02-04,-162.5940,443.6150,-29.5930,1.6820,1.6170,6.7860
2017.09863,2017-02-05,-149.0340,454.5670,-24.5010,1.7590,1.8480,7.2700
2017.10137,2017-02-06,-158.4200,432.7710,-35.7370,1.7440,1.5740,7.0870
2017.10411,2017-02-07,-153.7240,434.6540,-28.5460,1.7400,1.6480,7.1420
2017.10685,2017-02-08,-153.5210,444.1680,-43.6080,1.7460,1.5700,6.5570
2017.10959,2017-02-09,-157.7360,448.3180,-1.6040,1.4710,1.5210,5.8540
2017.11233,2017-02-10,-156.5430,463.1180,23.0420,1.8310,2.0960,7.4720
2017.11507,2017-02-11,-154.6840,429.8760,-39.8510,1.7230,1.6180,6.9520
2017.11781,2017-02-12,-156.2790,438.1330,-17.1980,1.5100,1.4730,6.2090
2017.12055,2017-02-13,-155.4320,454.2520,-6.5220,1.5520,1.9360,6.6340
2017.12329,2017-02-14,-163.3540,442.5110,-2.7180,1.6780,1.7010,6.5720
2017.12603,2017-02-15,-154.5500,445.9260,-22.7690,1.9740,1.9340,8.1110
2017.12877,2017-02-16,-150.2320,433.2550,-11.0250,2.6920,2.2800,9.5290
2017.13151,2017-02-17,-151.3720,446.0380,-17.5140,1.8210,1.8100,7.2800
2017.13425,2017-02-18,-150.2990,440.3600,10.5300,1.5170,1.4010,6.0100
2017.13699,2017-02-19,-157.0140,438.2220,-28.7030,1.7420,1.5450,6.6480
2017.13973,2017-02-20,-154.2370,469.6390,45.2760,2.1240,2.3320,8.8430
2017.14247,2017-02-21,-154.7250,438.7940,-26.4340,1.5490,1.5380,5.9900
2017.14521,2017-02-22,-165.8830,461.7740,-22.0390,1.9900,1.8630,8.1450
2017.14795,2017-02-23,-160.0150,436.6370,-35.4290,1.6770,1.4860,6.4540
2017.15068,2017-02-24,-158.8440,433.4580,-29.7270,1.6390,1.4710,6.2300
2017.15342,2017-02-25,-156.0070,443.9200,-28.6860,2.2050,2.1510,9.1250
2017.15616,2017-02-26,-153.5710,439.3020,-13.8750,1.8380,1.7840,7.3440
2017.15890,2017-02-27,-144.8360,429.8620,30.5780,2.3870,2.0420,9.2010
2017.16164,2017-02-28,-158.9740,447.0020,-13.8640,1.4640,1.4460,6.0420
2017.16438,2017-03-01,-157.0760,436.4140,-4.7800,1.7520,1.5260,7.2410
2017.16712,2017-03-02,-180.2470,450.6000,-58.8550,2.7040,2.3230,11.0390
2017.16986,2017-03-03,-145.5940,435.6400,-33.7300,1.6060,1.6290,7.0790
2017.17260,2017-03-04,-155.6120,444.8300,5.1590,1.6960,1.5260,6.4840
2017.17534,2017-03-05,-158.0040,448.4200,27.8630,2.2170,2.3320,9.2820
2017.17808,2017-03-06,-166.6580,455.6490,68.4870,2.1630,2.1060,9.5110
2017.18082,2017-03-07,-156.7780,438.9750,-19.9170,1.5640,1.4330,6.1700
2017.18356,2017-03-08,-155.0870,448.9970,8.2580,1.7590,1.7480,6.8760
2017.18630,2017-03-09,-160.0060,441.9610,-8.9410,1.7180,1.5310,6.4150
2017.18904,2017-03-10,-161.4010,445.0860,-11.5990,1.7320,1.6540,6.7810
2017.19178,2017-03-11,-156.2550,443.8140,14.5990,1.7750,1.7800,7.3250
2017.19452,2017-03-12,-156.6000,462.2490,-21.5510,2.1790,2.1230,8.4230
2017.19726,2017-03-13,-159.4940,444.7010,10.8270,1.8260,1.7140,6.6720
2017.20000,2017-03-14,-155.5230,444.9260,-77.7180,1.7040,1.6830,8.0600
2017.20274,2017-03-15,-159.3840,448.0650,-7.1470,2.4770,2.3150,9.8330
2017.20548,2017-03-16,-161.5810,439.6590,4.5840,1.6980,1.5280,6.8930
2017.20822,2017-03-17,-157.4920,443.7310,-10.4730,1.7790,1.7840,7.4020
2017.21096,2017-03-18,-163.1170,440.4630,-23.1650,2.1180,2.0350,9.2380
2017.21370,2017-03-19,-159.0050,435.6110,-28.3830,1.5020,1.3300,6.0800
2017.21644,2017-03-20,-144.2410,471.4000,53.4600,1.9440,1.9480,7.8600
2017.21918,2017-03-21,-160.1710,452.0640,-17.2630,2.3320,2.1570,9.0420
2017.22192,2017-03-22,-156.0660,447.3350,-10.8410,1.6870,1.6540,6.6410
2017.22466,2017-03-23,-156.4180,453.8330,-30.9500,2.1860,2.1460,9.5250
2017.22740,2017-03-24,-156.7940,452.3430,-8.2960,1.9070,2.3640,8.2050
2017.23014,2017-03-25,-178.5050,422.5280,-24.2450,2.4260,1.9870,9.3170
2017.23288,2017-03-26,-164.1530,439.5750,-18.0950,1.6440,1.3890,6.2470
2017.23562,2017-03-27,-143.5450,476.3570,-11.2530,1.5570,1.7010,6.5570
2017.23836,2017-03-28,-156.9660,447.7250,8.6430,1.7330,1.5760,7.2130
2017.24110,2017-03-29,-157.9750,441.7250,5.5740,1.7240,1.6910,7.4970
2017.24384,2017-03-30,-160.4590,455.0860,-111.3530,2.5470,2.5460,11.6440
2017.24658,2017-03-31,-180.8600,521.5730,76.5040,2.1180,1.8450,8.3460
2017.24932,2017-04-01,-155.7090,438.9450,-30.4340,1.7100,1.7180,6.9490
2017.25205,2017-04-02,-153.0030,452.1790,18.9650,1.9500,2.2870,8.0510
2017.25479,2017-04-03,-156.9740,437.9000,-32.4600,2.2370,1.9020,9.0570
2017.25753,2017-04-04,-153.8170,443.4790,-8.4850,1.9240,1.7730,7.9760
2017.26027,2017-04-05,-158.2440,452.1210,8.2480,1.8500,1.8440,7.1770
2017.26301,2017-04-06,-160.1110,461.8480,28.8800,1.5560,1.6310,6.3530
2017.26575,2017-04-07,-158.7790,448.3270,6.3850,2.3490,1.9800,9.1580
2017.26849,2017-04-08,-157.5390,449.1320,-30.3620,2.2480,2.0750,9.3870
2017.27123,2017-04-09,-153.6410,446.0760,-12.3390,2.0670,1.8110,8.0410
2017.27397,2017-04-10,-154.7530,420.2970,-65.8100,2.8560,2.7990,13.1190
2017.27671,2017-04-11,-154.3820,447.7370,-40.9180,2.3120,2.0520,9.7190
2017.27945,2017-04-12,-156.2420,435.6460,-95.6060,2.0050,1.7870,8.4350
2017.28219,2017-04-13,-157.9630,444.1070,2.7960,2.2580,1.8620,8.8390
2017.28493,2017-04-14,-157.8530,461.2340,-8.7770,2.0010,1.9830,8.0970
2017.28767,2017-04-15,-154.6940,435.8990,-71.3650,2.1700,2.1090,8.8720
2017.29041,2017-04-16,-164.2370,441.2590,-72.5420,1.9930,2.1080,9.3830
2017.29315,2017-04-17,-156.5780,458.4980,-43.7840,2.0060,1.9360,8.4060
2017.29589,2017-04-18,-168.9500,461.3560,-13.0830,2.0000,1.7390,7.1110
2017.29863,2017-04-19,-161.3860,457.3870,-51.2370,2.3530,2.1830,8.8310
2017.30137,2017-04-20,-157.5020,456.8990,4.1110,1.7290,1.6530,6.8090
2017.30411,2017-04-21,-179.4680,473.7180,5.7740,3.1870,2.7790,12.2790
2017.30685,2017-04-22,-151.1260,480.5060,-28.7510,2.0670,2.5050,9.2750
2017.30959,2017-04-23,-146.2190,440.8870,-86.4010,2.4950,2.1250,10.3390
2017.31233,2017-04-24,-165.8870,458.3760,37.3430,2.6440,2.6560,11.7790
2017.31507,2017-04-25,-160.6900,434.5330,-109.8650,3.6610,3.0880,12.1580
2017.32055,2017-04-27,-170.3580,448.9010,-69.0080,2.4780,1.9440,8.9440
2017.32329,2017-04-28,-143.8600,475.0920,11.1050,3.9820,5.4570,15.9610
2017.32603,2017-04-29,-207.8230,487.7730,-31.2580,2.9580,2.5460,11.4490
2017.32877,2017-04-30,-158.1360,454.8290,222.2660,3.5160,3.2100,13.7110
2017.33151,2017-05-01,-158.3210,471.9580,-73.0590,2.4100,2.3240,9.0130
2017.33425,2017-05-02,-162.4730,465.0100,-27.9200,2.1680,1.9770,7.6980
2017.33699,2017-05-03,-176.5830,465.4780,-9.7650,2.9450,2.3140,9.4410
2017.33973,2017-05-04,-149.6520,490.0010,-10.7150,2.4780,2.7640,9.8940
2017.34247,2017-05-05,-150.4210,452.8680,-47.3930,1.9940,1.9970,7.5400
2017.34521,2017-05-06,-156.4690,507.0350,-53.2280,2.5900,2.3590,10.0290
2017.34795,2017-05-07,-159.9390,528.6580,9.6010,2.0680,1.8710,8.1560
2017.35068,2017-05-08,-150.3480,504.8900,44.2480,2.1520,1.9150,7.8710
2017.35342,2017-05-09,-175.1090,436.3460,-24.3270,3.6830,3.1290,13.7070
2017.35616,2017-05-10,-154.7020,452.6170,-32.3390,1.9640,1.8390,7.4730
2017.35890,2017-05-11,-190.0110,450.5520,-238.4690,2.8810,2.7880,12.0560
2017.36164,2017-05-12,-154.1230,484.4420,19.4930,2.5990,2.8030,10.8010
2017.36438,2017-05-13,-157.6710,498.7940,31.7310,2.3300,2.1640,8.6650
2017.36712,2017-05-14,-146.7130,477.1020,-52.0750,3.2000,4.0550,13.7570
2017.36986,2017-05-15,-135.4010,536.7940,-179.4980,2.8770,2.9750,13.6420
2017.37260,2017-05-16,-150.6420,433.6030,-34.8740,2.1410,1.7620,7.7860
2017.37534,2017-05-17,-143.4180,462.3400,-2.9250,2.3320,2.4530,9.1700
2017.37808,2017-05-18,-155.0450,478.1970,-27.7390,2.3640,2.8570,9.3020
2017.38082,2017-05-19,-188.6790,436.1570,-163.4080,7.7100,4.8310,23.9130
2017.38356,2017-05-20,-189.5690,524.2290,-4.7230,5.7330,5.1930,16.2570
2017.38630,2017-05-21,-141.6980,480.1160,-18.7260,2.8160,4.0150,10.8330
2017.38904,2017-05-22,-151.2090,458.3950,41.7560,2.7890,3.1550,11.5580
2017.39178,2017-05-23,-146.5770,464.2570,-45.7350,2.4400,2.9210,11.0860
2017.39452,2017-05-24,-141.5820,564.8870,-167.2450,3.4300,3.0420,13.8700
2017.39726,2017-05-25,-159.9100,477.2370,-72.8140,3.2210,2.9960,11.8140
2017.40000,2017-05-26,-172.0000,432.7900,-120.0820,3.3420,3.5050,14.3490
2017.40274,2017-05-27,-134.7840,498.6680,15.9730,2.4320,2.3760,9.7080
2017.40548,2017-05-28,-149.0400,460.0900,-8.7640,2.4290,2.7560,9.4860
2017.40822,2017-05-29,-154.3700,516.3140,-22.2200,3.0140,2.6970,12.6150
2017.41096,2017-05-30,-191.8200,399.2810,-2.5010,4.3520,4.5980,17.5570
2017.41370,2017-05-31,-154.5640,406.2090,-160.0620,3.4500,5.2110,12.7580
2017.41644,2017-06-01,-156.9940,492.7300,4.8010,2.2280,2.8450,8.9100
2017.41918,2017-06-02,-139.0850,499.5670,-75.1720,3.8730,3.1790,15.5690
2017.42192,2017-06-03,-157.2690,509.7570,-10.7470,2.3330,2.1940,9.2920
2017.42466,2017-06-04,-163.5560,477.7170,-121.2940,2.9410,2.7070,12.2220
2017.42740,2017-06-05,-178.3220,508.0360,4.1630,2.2530,2.4250,8.4760
2017.43014,2017-06-06,-150.9400,534.7000,-6.7380,3.1470,2.8740,11.9280
2017.43288,2017-06-07,-163.2040,462.7670,-2.7280,2.5470,3.3640,10.8370
2017.43562,2017-06-08,-160.5930,574.3940,-62.5800,3.0110,2.7400,11.0050
2017.43836,2017-06-09,-150.6990,506.3400,-11.0800,3.2010,3.4900,12.3140
2017.44110,2017-06-10,-180.2750,454.2050,-28.5370,2.8690,2.6370,10.9590
2017.44384,2017-06-11,-165.5450,478.6000,-144.2010,2.7690,2.7220,10.3880
