datetime,gpsdate,dN,dE,dU,sN,sE,sU
2017.18356,2017-03-08,-116.5490,312.2360,-477.4500,0.9480,1.1600,4.9470
2017.18630,2017-03-09,-115.7570,312.6280,-472.9770,0.9320,1.1140,4.7950
2017.18904,2017-03-10,-115.2820,311.5530,-468.2900,0.9520,1.1480,4.9930
2017.19178,2017-03-11,-115.4980,311.4680,-471.5600,0.9280,1.1400,4.8040
2017.19452,2017-03-12,-113.9050,311.7170,-469.9990,0.9300,1.1430,4.8190
2017.19726,2017-03-13,-115.4620,312.9580,-479.8050,0.9440,1.1570,4.9460
2017.20000,2017-03-14,-115.9410,312.7450,-478.2890,0.9440,1.1350,4.9070
2017.20274,2017-03-15,-116.0450,313.7290,-477.4380,0.9330,1.1170,4.8900
2017.20548,2017-03-16,-116.7230,313.0290,-474.7100,0.9360,1.1090,4.8290
2017.20822,2017-03-17,-116.7110,314.2380,-471.5370,0.9220,1.1340,4.7900
2017.21096,2017-03-18,-116.9040,314.4680,-475.0160,0.9340,1.1390,4.9510
2017.21370,2017-03-19,-116.3350,313.9210,-475.0300,0.9340,1.1420,4.8920
2017.21644,2017-03-20,-116.6750,314.7230,-480.6680,0.9320,1.1380,4.8120
2017.21918,2017-03-21,-115.4140,312.7980,-479.7270,0.9220,1.1150,4.7930
2017.22192,2017-03-22,-117.2110,313.3830,-475.7060,0.9380,1.1320,4.8930
2017.22466,2017-03-23,-116.9600,314.6660,-478.1250,0.9510,1.1940,4.9030
2017.22740,2017-03-24,-115.4660,316.0880,-471.9200,0.9510,1.1830,5.0320
2017.23014,2017-03-25,-114.8000,314.0910,-484.7680,0.9780,1.1940,5.2390
2017.23288,2017-03-26,-116.8320,314.8240,-490.5400,0.9680,1.1750,5.1580
2017.23562,2017-03-27,-117.0810,316.8330,-475.2910,0.9440,1.1650,4.9050
2017.23836,2017-03-28,-116.7300,313.4530,-485.5830,0.9250,1.1770,4.8440
2017.24110,2017-03-29,-117.0290,318.8380,-472.8800,0.9420,1.1730,4.9880
2017.24384,2017-03-30,-117.9860,313.6500,-477.8750,0.9290,1.1640,4.9120
2017.24658,2017-03-31,-119.7390,314.5830,-479.1400,0.9450,1.1880,4.9260
2017.24932,2017-04-01,-116.3730,315.2540,-481.1000,0.9510,1.1860,5.0190
2017.25205,2017-04-02,-116.3470,315.0580,-483.0640,0.9330,1.1570,4.8650
2017.25479,2017-04-03,-119.6870,316.2950,-480.8740,0.9190,1.1310,4.9050
2017.25753,2017-04-04,-117.3490,315.9090,-480.3000,0.9030,1.1260,4.7080
2017.26027,2017-04-05,-116.1990,315.3610,-481.5940,0.9140,1.1430,4.8600
2017.26301,2017-04-06,-118.0390,318.9050,-472.1480,0.9370,1.1650,4.9440
2017.26575,2017-04-07,-116.9590,316.1100,-484.3560,0.9270,1.1510,4.9620
2017.26849,2017-04-08,-117.7920,317.1980,-478.0760,0.9270,1.1410,4.9250
2017.27123,2017-04-09,-116.9390,317.1920,-480.6160,0.9480,1.1640,5.0890
2017.27397,2017-04-10,-115.6800,316.2220,-485.6950,0.9430,1.1890,5.0630
2017.27671,2017-04-11,-113.6680,313.9390,-499.9970,0.9910,1.2160,5.5230
2017.27945,2017-04-12,-115.1930,316.6520,-471.4940,0.9660,1.2040,5.1600
2017.28219,2017-04-13,-117.2390,317.7590,-479.4280,0.9160,1.1370,4.7800
2017.28493,2017-04-14,-114.5900,317.0400,-482.1800,0.9380,1.1790,5.0320
2017.28767,2017-04-15,-116.0580,316.1480,-485.6130,0.9270,1.1790,5.0160
2017.29041,2017-04-16,-117.1250,314.1480,-484.6020,0.9340,1.1400,4.8050
2017.29315,2017-04-17,-115.9160,317.4910,-490.1700,0.9220,1.1670,4.7960
2017.29589,2017-04-18,-118.5410,318.7160,-473.5920,0.9350,1.1670,5.0070
2017.29863,2017-04-19,-113.6800,316.7160,-502.2080,1.0040,1.2600,5.4530
2017.30137,2017-04-20,-115.8180,317.6400,-487.2100,0.9560,1.1910,5.0870
2017.30411,2017-04-21,-115.7650,313.2360,-489.3940,0.9570,1.1580,5.0490
2017.30685,2017-04-22,-115.1330,315.4310,-484.7570,0.9390,1.1570,4.7850
2017.30959,2017-04-23,-116.6240,315.7210,-489.6660,0.9400,1.1110,4.7190
2017.31233,2017-04-24,-117.2480,319.2600,-474.1180,0.9170,1.1190,4.6570
2017.31507,2017-04-25,-115.8820,317.9170,-480.9950,0.9440,1.1530,4.8700
2017.31781,2017-04-26,-116.8530,317.1690,-487.9140,0.9360,1.1910,5.0500
2017.32055,2017-04-27,-117.8590,317.1330,-480.7950,0.9540,1.1490,5.1470
2017.32329,2017-04-28,-115.9300,316.4510,-488.4640,0.9580,1.1560,5.0050
2017.32603,2017-04-29,-116.2590,318.3800,-478.5800,0.9250,1.1220,4.7000
2017.32877,2017-04-30,-116.4790,318.0690,-488.7460,0.9360,1.1370,4.8220
2017.33151,2017-05-01,-116.8340,317.8080,-482.7850,0.9320,1.1100,4.6980
2017.33425,2017-05-02,-117.0830,316.6730,-484.1030,0.9440,1.1470,4.8150
2017.33699,2017-05-03,-117.3910,316.7410,-485.6010,0.9310,1.1280,4.8150
2017.33973,2017-05-04,-118.9310,318.6630,-481.3300,0.9470,1.1250,4.8900
2017.34247,2017-05-05,-118.6610,319.1710,-479.2240,0.9400,1.1450,4.8470
2017.34521,2017-05-06,-117.1850,318.4450,-492.0300,0.9640,1.1270,4.9700
2017.34795,2017-05-07,-118.8920,320.4780,-488.9350,0.9290,1.1360,4.8030
2017.35068,2017-05-08,-118.3280,318.7030,-488.6620,0.9370,1.1300,4.7390
2017.35342,2017-05-09,-121.3020,322.3290,-490.9240,0.9560,1.1310,5.0630
2017.35616,2017-05-10,-116.1030,317.7550,-489.8700,0.9470,1.1960,5.0160
2017.35890,2017-05-11,-117.4640,321.7070,-486.7300,0.9460,1.1520,4.9260
2017.36164,2017-05-12,-119.2850,321.1510,-492.9910,0.9450,1.1160,4.8050
2017.36438,2017-05-13,-119.3970,318.0040,-491.1930,0.9250,1.1500,4.9360
2017.36712,2017-05-14,-119.9480,319.8810,-498.3700,0.9190,1.1420,4.7440
2017.36986,2017-05-15,-118.2570,317.2590,-498.7080,0.9290,1.1380,4.8080
2017.37260,2017-05-16,-117.5560,320.1820,-496.2300,0.9400,1.1650,4.8930
2017.37534,2017-05-17,-121.5940,319.3790,-490.7580,0.9610,1.1400,4.9360
2017.37808,2017-05-18,-116.2120,318.3590,-494.0580,0.9510,1.1710,4.8860
2017.38082,2017-05-19,-117.3020,320.8880,-497.4200,0.9730,1.1610,5.0300
2017.38356,2017-05-20,-115.8770,319.6780,-495.7010,0.9340,1.1280,4.8240
2017.38630,2017-05-21,-118.9270,319.9380,-489.3140,0.9420,1.1460,4.7930
2017.38904,2017-05-22,-119.6650,319.9740,-494.9400,0.9280,1.1390,4.7270
2017.39178,2017-05-23,-117.4450,319.6150,-485.2970,0.9450,1.1910,4.9710
2017.39452,2017-05-24,-120.2630,322.1010,-489.6310,0.9580,1.1680,4.9940
2017.39726,2017-05-25,-120.2520,319.9050,-493.7750,0.9200,1.1610,4.8590
2017.40000,2017-05-26,-116.7540,320.7980,-499.2260,0.9290,1.1320,4.8440
2017.40274,2017-05-27,-120.8250,319.5600,-496.1020,0.9140,1.1340,4.6590
2017.40548,2017-05-28,-118.4460,321.0890,-500.4840,0.9290,1.1180,4.5920
2017.40822,2017-05-29,-117.7930,319.7990,-502.2630,0.9420,1.2060,5.0130
2017.41096,2017-05-30,-116.7380,325.7510,-484.3310,1.0020,1.1710,5.0900
2017.41370,2017-05-31,-120.2540,320.4270,-491.3090,0.9320,1.1620,4.8110
2017.41644,2017-06-01,-122.8730,322.9040,-503.2050,0.9700,1.2100,4.9760
2017.41918,2017-06-02,-118.1540,320.7250,-498.1700,1.1050,1.3500,5.8230
2017.42192,2017-06-03,-119.1530,323.9090,-497.6250,1.0570,1.2560,5.5300
2017.42466,2017-06-04,-117.4700,319.2310,-488.7820,0.9690,1.1610,4.9640
2017.42740,2017-06-05,-119.6110,322.6160,-490.2470,0.9310,1.1400,4.8080
2017.43014,2017-06-06,-118.7820,319.6280,-496.2460,0.9230,1.1730,4.7510
2017.43288,2017-06-07,-119.4910,318.6910,-498.2250,0.9240,1.1690,4.8370
2017.43562,2017-06-08,-120.2800,321.3220,-497.1580,0.9520,1.1550,4.9110
2017.43836,2017-06-09,-121.3170,320.6800,-492.2200,0.9360,1.1440,4.6870
2017.44110,2017-06-10,-119.2000,322.4020,-482.8520,0.9770,1.2150,5.0970
2017.44384,2017-06-11,-120.3860,321.2210,-506.2910,0.9500,1.1740,4.8800
2017.44658,2017-06-12,-117.9810,319.3060,-496.1180,0.9560,1.1680,4.9290
2017.44932,2017-06-13,-116.7570,320.0430,-488.6380,0.9870,1.2370,5.2460
2017.45205,2017-06-14,-115.4400,318.8350,-494.8150,0.9960,1.1980,5.1160
2017.45479,2017-06-15,-117.2150,322.9220,-491.6230,1.0050,1.2130,5.1150
2017.45753,2017-06-16,-116.3650,322.8470,-487.5610,1.0200,1.3170,5.3170
2017.46027,2017-06-17,-118.1220,319.3090,-495.0870,0.9460,1.1720,4.8440
2017.46301,2017-06-18,-117.8690,322.3680,-489.7180,1.0000,1.2310,5.3130
2017.46575,2017-06-19,-120.3330,325.0040,-489.3820,0.9800,1.2110,5.0280
2017.46849,2017-06-20,-120.6580,322.3960,-478.9970,0.9790,1.2070,5.1010
2017.47123,2017-06-21,-119.8450,322.5410,-484.9670,0.9550,1.1780,4.9820
2017.47397,2017-06-22,-119.9320,321.9610,-494.5380,0.9430,1.1930,5.0040
2017.47671,2017-06-23,-119.4000,321.6330,-492.5580,0.9490,1.1830,4.9550
2017.47945,2017-06-24,-119.4550,324.1520,-489.7530,0.9640,1.1830,4.9310
2017.48219,2017-06-25,-120.6030,323.8120,-484.1300,0.9540,1.1770,4.9980
2017.48493,2017-06-26,-119.0220,324.7910,-487.0130,0.9440,1.1780,4.8960
2017.48767,2017-06-27,-119.4270,326.5070,-487.6740,0.9470,1.1820,5.0170
2017.49041,2017-06-28,-121.5510,320.6330,-486.7880,0.9890,1.2290,5.3600
2017.49315,2017-06-29,-120.4110,322.6270,-496.8090,1.0150,1.2580,5.2000
2017.49589,2017-06-30,-120.6950,321.0570,-481.5010,1.0290,1.2330,5.3650
2017.49863,2017-07-01,-120.1890,325.0080,-478.2710,0.9860,1.2120,5.1600
2017.50137,2017-07-02,-119.3850,324.7930,-486.6090,0.9690,1.2130,5.1470
2017.50411,2017-07-03,-121.5580,320.1940,-492.8390,1.0560,1.2680,5.7520
2017.50685,2017-07-04,-119.2530,322.6540,-488.5590,0.9820,1.2230,5.2500
2017.50959,2017-07-05,-118.8810,322.1590,-493.4580,0.9780,1.2130,5.3300
2017.51233,2017-07-06,-121.7500,325.0780,-500.9460,1.0310,1.2610,5.4180
2017.51507,2017-07-07,-122.0920,325.0790,-481.1430,0.9830,1.2020,5.0350
2017.51781,2017-07-08,-118.9890,321.8380,-486.6050,0.9700,1.1670,4.8820
2017.52055,2017-07-09,-118.8260,321.7730,-481.2880,0.9990,1.2230,5.2940
2017.52329,2017-07-10,-120.6110,323.0360,-477.9130,0.9800,1.2120,5.2150
2017.52603,2017-07-11,-120.6830,324.3230,-480.0700,0.9870,1.2100,5.1860
2017.52877,2017-07-12,-119.6740,322.5010,-477.2010,0.9710,1.2590,5.1160
2017.53151,2017-07-13,-116.8240,322.6850,-479.2400,0.9550,1.1990,4.8880
2017.53425,2017-07-14,-118.6840,326.7020,-490.5360,0.9700,1.2230,5.2120
2017.53699,2017-07-15,-117.7270,325.6670,-474.6460,0.9850,1.2110,5.2020
2017.53973,2017-07-16,-120.7440,325.5320,-485.8540,0.9690,1.2100,5.0540
2017.54247,2017-07-17,-119.1440,327.5430,-482.6330,0.9610,1.1940,5.0890
2017.54521,2017-07-18,-120.0260,322.1660,-489.8200,0.9650,1.1940,4.9500
2017.54795,2017-07-19,-118.1210,324.5460,-488.6550,1.0000,1.2700,5.1440
2017.55068,2017-07-20,-119.1290,324.4320,-491.4780,0.9880,1.2360,5.1430
2017.55342,2017-07-21,-120.6340,326.8450,-484.6500,0.9790,1.1870,5.0860
2017.55616,2017-07-22,-120.8330,324.4000,-485.6760,0.9350,1.1830,4.8940
2017.55890,2017-07-23,-119.0040,324.1990,-484.5020,0.9630,1.2330,4.8850
2017.56164,2017-07-24,-118.9120,322.2100,-485.0900,1.0120,1.2590,5.2390
2017.56438,2017-07-25,-118.8690,325.0710,-480.1550,0.9730,1.2620,5.1880
2017.56712,2017-07-26,-117.6990,328.2070,-489.8850,1.0150,1.2630,5.2890
2017.56986,2017-07-27,-122.8310,327.7480,-486.2020,0.9770,1.2340,5.1000
2017.57260,2017-07-28,-120.8750,327.1140,-488.9190,0.9960,1.2380,5.3210
2017.57534,2017-07-29,-120.5270,328.4000,-482.6090,0.9910,1.3010,5.3170
2017.57808,2017-07-30,-120.0190,326.8350,-485.8830,0.9950,1.2650,5.3830
2017.58082,2017-07-31,-120.1340,329.5870,-483.4880,0.9840,1.2900,5.4920
2017.58356,2017-08-01,-120.8630,325.1100,-487.1920,0.9700,1.2560,5.1230
2017.58630,2017-08-02,-120.0910,324.5920,-493.3810,0.9810,1.2190,5.1930
2017.58904,2017-08-03,-119.5130,322.6810,-480.7810,0.9970,1.2830,5.0530
2017.59178,2017-08-04,-121.2040,322.1180,-490.1380,1.0090,1.2870,5.2900
2017.59452,2017-08-05,-122.1370,323.6600,-486.9420,0.9770,1.2540,5.1260
2017.59726,2017-08-06,-122.3410,325.2690,-498.4510,0.9510,1.2230,5.0790
2017.60000,2017-08-07,-120.1920,326.2550,-480.8430,0.9730,1.2550,5.1530
2017.60274,2017-08-08,-119.0900,325.7800,-487.2650,0.9760,1.2450,5.1760
2017.60548,2017-08-09,-121.4830,324.1170,-480.4660,0.9990,1.2800,5.4470
2017.60822,2017-08-10,-122.3390,323.6510,-497.4900,0.9790,1.2600,5.2540
2017.61096,2017-08-11,-121.4030,325.1960,-486.0170,0.9740,1.2190,5.2560
2017.61370,2017-08-12,-119.6530,326.2830,-498.8640,0.9660,1.2200,5.1560
2017.61644,2017-08-13,-121.3840,327.1470,-491.3190,0.9540,1.2080,5.0020
2017.61918,2017-08-14,-119.9550,325.7000,-498.1780,0.9760,1.2370,5.2160
2017.62192,2017-08-15,-121.2960,321.3130,-484.3190,0.9700,1.2860,5.1550
2017.62466,2017-08-16,-120.2100,324.1560,-482.3400,0.9810,1.2210,5.2390
2017.62740,2017-08-17,-120.8010,320.5440,-494.3000,1.0070,1.2820,5.2430
2017.63014,2017-08-18,-121.7130,326.8110,-490.1810,1.0210,1.2790,5.3480
2017.63288,2017-08-19,-118.1750,324.3480,-484.1280,0.9770,1.2120,5.1440
2017.63562,2017-08-20,-121.7200,323.9990,-484.6620,0.9970,1.2500,5.1450
2017.63836,2017-08-21,-118.2560,323.1140,-497.6440,1.0270,1.2750,5.4620
2017.64110,2017-08-22,-119.9980,324.2810,-495.6670,1.0480,1.2930,5.3660
2017.64384,2017-08-23,-120.5520,324.2480,-486.1950,0.9960,1.2230,5.3390
2017.64658,2017-08-24,-121.7810,326.8940,-489.3420,1.0350,1.3260,5.5680
2017.64932,2017-08-25,-120.0430,325.9890,-482.3870,0.9950,1.2560,5.3090
2017.65205,2017-08-26,-122.0510,325.3270,-480.3800,0.9790,1.2450,5.0800
2017.65479,2017-08-27,-121.0230,324.9330,-486.3320,1.0150,1.2740,5.5370
2017.65753,2017-08-28,-117.7790,321.5350,-482.9820,1.0540,1.2850,5.3960
2017.66027,2017-08-29,-121.9930,323.7920,-482.1250,0.9830,1.2440,5.0310
2017.66301,2017-08-30,-126.2540,324.7260,-489.7530,0.9960,1.2720,5.3110
2017.66575,2017-08-31,-121.0870,325.9150,-483.6840,1.0010,1.3040,5.1430
2017.66849,2017-09-01,-120.6260,325.7770,-472.9170,1.0190,1.2960,5.3120
2017.67123,2017-09-02,-121.6400,325.2770,-489.9280,0.9770,1.2620,5.1540
2017.67397,2017-09-03,-122.4230,325.0420,-501.1010,0.9980,1.2640,5.1290
2017.67671,2017-09-04,-122.0550,325.1800,-476.5570,0.9900,1.2170,4.9700
2017.67945,2017-09-05,-121.4110,324.8140,-467.7910,0.9720,1.2490,5.0690
2017.68219,2017-09-06,-123.5280,326.2240,-464.9130,0.9690,1.2110,4.9780
2017.68493,2017-09-07,-121.3970,328.1380,-486.5900,0.9990,1.2290,5.3780
2017.68767,2017-09-08,-121.1040,325.9300,-486.8410,0.9840,1.2510,5.3040
2017.69041,2017-09-09,-121.1490,324.5110,-481.6180,0.9990,1.2820,5.3510
2017.69315,2017-09-10,-119.6290,321.2020,-494.7980,1.0190,1.3050,5.2560
2017.69589,2017-09-11,-120.7600,323.6170,-478.6200,1.0040,1.3000,5.2180
2017.69863,2017-09-12,-121.6320,328.1930,-489.1410,1.0230,1.2980,5.4040
2017.70137,2017-09-13,-120.3780,328.4960,-483.4280,1.0840,1.3850,5.7760
2017.70411,2017-09-14,-122.1390,325.0750,-511.2930,1.0270,1.3100,5.3390
2017.70685,2017-09-15,-118.9590,322.9050,-490.6300,0.9960,1.2970,5.2220
2017.70959,2017-09-16,-120.2770,327.2410,-487.2140,0.9880,1.2730,5.1080
2017.71233,2017-09-17,-123.6200,326.8130,-492.4900,1.0250,1.3160,5.3190
2017.71507,2017-09-18,-123.0240,326.5990,-486.2110,1.0270,1.2980,5.3260
2017.71781,2017-09-19,-123.9320,326.5680,-491.3970,1.0360,1.3570,5.4200
2017.72055,2017-09-20,-123.2680,326.7560,-498.1890,1.0150,1.3190,5.4000
2017.72329,2017-09-21,-122.3300,329.2640,-495.3300,0.9800,1.2930,5.1470
2017.72603,2017-09-22,-121.6450,327.1700,-489.9550,0.9910,1.2540,5.2520
2017.72877,2017-09-23,-121.4050,327.7080,-491.4400,1.0120,1.2790,5.3260
2017.73151,2017-09-24,-122.9200,330.6740,-494.6670,1.0280,1.3210,5.4410
2017.73425,2017-09-25,-123.6560,330.7400,-490.0500,0.9890,1.3250,5.1910
2017.73699,2017-09-26,-121.6290,327.5330,-500.5580,0.9940,1.3490,5.4240
2017.73973,2017-09-27,-122.6760,328.5330,-496.1190,0.9990,1.3230,5.3530
2017.74247,2017-09-28,-121.2360,327.0190,-495.6610,1.0380,1.3380,5.4270
2017.74521,2017-09-29,-120.9480,328.5380,-496.9380,1.0770,1.4170,5.6870
2017.74795,2017-09-30,-123.5470,330.9310,-499.0640,1.0340,1.3720,5.4490
2017.75068,2017-10-01,-122.9010,329.5800,-492.4440,1.0090,1.3190,5.3450
2017.75342,2017-10-02,-122.2860,326.3260,-503.5680,1.0350,1.3230,5.4620
2017.75616,2017-10-03,-121.9880,324.8520,-507.9160,1.0380,1.3350,5.5040
2017.75890,2017-10-04,-125.3650,325.5550,-494.8330,1.0890,1.3870,5.9740
2017.76164,2017-10-05,-122.5380,329.5820,-504.5730,1.0560,1.3620,5.5280
2017.76438,2017-10-06,-121.2340,332.9730,-495.4010,1.0150,1.3500,5.4820
2017.76712,2017-10-07,-122.8760,325.5750,-502.8050,1.0670,1.3830,5.7360
2017.76986,2017-10-08,-124.2320,328.1350,-507.8670,1.0990,1.4630,5.9390
2017.77260,2017-10-09,-125.1900,327.9080,-489.8160,1.0620,1.3900,5.8620
2017.77534,2017-10-10,-120.4430,328.9750,-485.2140,1.1300,1.4040,6.1240
2017.77808,2017-10-11,-121.1370,328.1610,-495.6720,1.0720,1.3850,5.9530
2017.78082,2017-10-12,-118.9370,328.9900,-507.1640,1.1410,1.4250,6.1140
2017.78356,2017-10-13,-121.5960,325.6930,-506.7310,1.0720,1.3960,5.7880
2017.78630,2017-10-14,-124.5440,328.5270,-503.8900,1.0450,1.3560,5.6530
2017.78904,2017-10-15,-124.7870,329.1610,-502.9960,1.0540,1.3800,5.7240
2017.79178,2017-10-16,-123.2420,326.3120,-515.6240,1.0800,1.4230,5.8730
2017.79452,2017-10-17,-122.6980,325.8610,-506.7950,1.0670,1.3800,5.8170
2017.79726,2017-10-18,-122.4540,329.5380,-490.6460,1.0610,1.3590,5.6360
2017.80000,2017-10-19,-122.1660,328.7350,-503.8630,1.0910,1.4200,5.9010
2017.80274,2017-10-20,-122.7470,327.9020,-504.0620,1.1160,1.4710,5.9730
2017.80548,2017-10-21,-123.1350,326.3750,-508.5300,1.0780,1.3660,5.8150
2017.80822,2017-10-22,-124.2020,329.0670,-515.1520,1.1000,1.4300,5.9930
2017.81096,2017-10-23,-123.1480,328.8280,-498.8620,1.0630,1.3520,5.8220
2017.81370,2017-10-24,-125.9860,328.5530,-514.4850,1.0950,1.3880,5.9940
2017.81644,2017-10-25,-122.4850,327.4380,-506.4930,1.0740,1.3850,5.9200
2017.81918,2017-10-26,-124.8400,327.4760,-503.8180,1.0890,1.3730,5.8940
2017.82192,2017-10-27,-123.4650,327.8460,-508.1690,1.1430,1.5150,6.2830
2017.82466,2017-10-28,-124.3850,330.5620,-513.7250,1.1330,1.4510,6.1450
2017.82740,2017-10-29,-125.1920,329.2900,-507.9950,1.1100,1.4070,6.0160
2017.83014,2017-10-30,-125.9040,329.5970,-512.4740,1.1050,1.4500,6.0520
2017.83288,2017-10-31,-124.7280,327.3810,-512.1210,1.0730,1.4170,5.8900
2017.83562,2017-11-01,-125.6670,331.8680,-495.6390,1.0780,1.4620,5.8590
2017.83836,2017-11-02,-125.2660,331.4810,-493.3550,1.1550,1.4750,6.2140
2017.84110,2017-11-03,-123.3950,330.1990,-504.4770,1.1440,1.4580,6.2080
2017.84384,2017-11-04,-125.1990,328.8770,-498.5840,1.1110,1.4230,5.9080
2017.84658,2017-11-05,-126.1720,328.8950,-505.0370,1.0510,1.3730,5.7050
2017.84932,2017-11-06,-126.1220,329.9840,-506.2930,1.1100,1.4310,5.9980
2017.85205,2017-11-07,-124.7320,333.2090,-501.8460,1.0820,1.4230,5.9020
2017.85479,2017-11-08,-126.2330,331.3530,-496.7660,1.0500,1.3800,5.7410
2017.85753,2017-11-09,-122.0860,331.0370,-507.1930,1.1210,1.4470,5.9240
2017.86027,2017-11-10,-127.6730,332.9160,-500.0560,1.0770,1.4410,5.7580
2017.86301,2017-11-11,-125.1030,330.9250,-519.4010,1.1040,1.4100,5.8350
2017.86575,2017-11-12,-126.2680,331.9510,-498.8860,1.0480,1.4060,5.7460
2017.86849,2017-11-13,-124.9420,332.8270,-498.8690,1.0820,1.4070,5.7790
2017.87123,2017-11-14,-121.5710,330.3430,-501.9580,1.0570,1.3800,5.6060
2017.87397,2017-11-15,-123.1610,331.6900,-500.7360,1.0350,1.3250,5.3630
2017.87671,2017-11-16,-124.4050,330.7110,-506.4580,1.0850,1.3930,5.7570
2017.87945,2017-11-17,-122.3480,327.8070,-506.0710,1.0690,1.3950,5.9540
2017.88219,2017-11-18,-122.0130,327.9590,-505.5580,1.1180,1.4580,6.0050
2017.88493,2017-11-19,-122.9340,330.1650,-504.9380,1.1120,1.3890,6.0130
2017.88767,2017-11-20,-124.1730,334.3070,-495.0770,1.1240,1.4390,6.0690
2017.89041,2017-11-21,-126.4740,331.7370,-507.1040,1.0730,1.3970,5.8520
2017.89315,2017-11-22,-124.2120,331.2330,-502.7260,1.1250,1.4150,6.1160
2017.89589,2017-11-23,-124.7990,332.4930,-503.2310,1.1650,1.4330,6.2900
2017.89863,2017-11-24,-126.5780,332.0070,-502.6030,1.1080,1.3890,5.9360
2017.90137,2017-11-25,-124.7680,331.8800,-500.6990,1.1680,1.4000,6.2020
2017.90411,2017-11-26,-126.9470,333.9400,-491.1190,1.1000,1.3990,5.9270
2017.90685,2017-11-27,-123.9750,333.0420,-503.2260,1.0960,1.4200,6.0050
2017.90959,2017-11-28,-122.7310,332.2200,-506.3710,1.1250,1.4080,6.1040
2017.91233,2017-11-29,-123.0460,333.7070,-505.8530,1.1430,1.4310,6.1180
2017.91507,2017-11-30,-124.4950,332.8100,-499.9700,1.1530,1.4330,6.1110
2017.91781,2017-12-01,-123.7520,333.0900,-498.2310,1.1390,1.4510,6.1440
2017.92055,2017-12-02,-126.7950,333.6960,-492.8300,1.0740,1.4240,5.7800
2017.92329,2017-12-03,-125.3630,332.1210,-504.2880,1.1400,1.4500,6.1310
2017.92603,2017-12-04,-124.7280,331.0570,-487.6100,1.1020,1.4210,5.9600
2017.92877,2017-12-05,-125.1010,333.4570,-497.0650,1.1030,1.4220,5.9690
2017.93151,2017-12-06,-126.8960,332.4310,-498.1010,1.1270,1.4430,6.0720
2017.93425,2017-12-07,-124.7870,332.1250,-489.6110,1.1700,1.4630,6.5440
2017.93699,2017-12-08,-124.4580,331.6480,-499.8300,1.0990,1.4410,6.0040
2017.93973,2017-12-09,-124.2990,332.1430,-505.2800,1.0930,1.4170,5.8790
2017.94247,2017-12-10,-124.0600,337.5720,-496.5550,1.0980,1.3850,5.7710
2017.94521,2017-12-11,-123.4060,332.9930,-499.6490,1.1150,1.4210,6.0510
2017.94795,2017-12-12,-124.2210,334.4290,-507.0020,1.1340,1.4150,6.1530
2017.95068,2017-12-13,-124.8590,334.9280,-499.4890,1.1140,1.4330,6.0940
2017.95342,2017-12-14,-121.2740,330.6780,-501.6880,1.1110,1.4670,6.0860
2017.95616,2017-12-15,-123.6530,334.8370,-503.0680,1.0990,1.4710,5.9260
2017.95890,2017-12-16,-125.3200,329.3030,-501.4790,1.1580,1.4730,6.4180
2017.96164,2017-12-17,-127.1500,332.2400,-508.7910,1.1200,1.4190,6.1290
2017.96438,2017-12-18,-124.7540,332.4800,-497.6810,1.1490,1.4610,6.2850
2017.96712,2017-12-19,-126.7000,333.1540,-504.9330,1.1710,1.5180,6.4230
2017.96986,2017-12-20,-125.2640,332.8120,-505.0560,1.1480,1.4720,6.2320
2017.97260,2017-12-21,-123.7390,333.3200,-506.3020,1.1120,1.4080,6.1330
2017.97534,2017-12-22,-122.9580,333.1470,-502.7430,1.1370,1.3820,6.0170
2017.97808,2017-12-23,-122.7880,331.3540,-503.1990,1.0830,1.3930,5.8930
2017.98082,2017-12-24,-124.3820,334.3990,-497.9210,1.1480,1.4750,6.1730
2017.98356,2017-12-25,-124.6400,334.7340,-500.2630,1.1200,1.3870,5.9470
2017.98630,2017-12-26,-124.1710,333.1990,-502.7670,1.0970,1.4050,6.0280
2017.98904,2017-12-27,-124.7320,334.1920,-502.9680,1.1160,1.3880,6.0050
2017.99178,2017-12-28,-124.6750,335.5550,-492.2540,1.1500,1.4070,6.2370
2017.99452,2017-12-29,-123.3560,334.7810,-501.4220,1.1160,1.4300,6.0980
2017.99726,2017-12-30,-124.2760,337.1280,-501.2120,1.1060,1.3900,5.8900
2018.00000,2017-12-31,-122.1410,336.3850,-496.4800,1.1010,1.3870,5.8970
2018.00274,2018-01-01,-123.6640,337.7100,-498.7890,1.0950,1.3460,5.9060
2018.00548,2018-01-02,-124.7430,338.8910,-494.7120,1.0590,1.3530,5.7650
2018.00822,2018-01-03,-123.6300,336.7690,-492.7810,1.1250,1.4040,6.0060
2018.01096,2018-01-04,-125.8010,337.1810,-494.6010,1.1350,1.4090,6.2370
2018.01370,2018-01-05,-124.9130,338.4800,-488.4990,1.0990,1.3960,5.9460
2018.01644,2018-01-06,-125.7000,338.5580,-489.5910,1.1200,1.3880,5.9790
2018.01918,2018-01-07,-124.9600,337.2430,-495.0750,1.0840,1.4130,5.8550
2018.02192,2018-01-08,-125.5790,337.6130,-493.6390,1.1560,1.4600,6.3730
2018.02466,2018-01-09,-123.7960,336.0130,-492.2810,1.1500,1.4080,6.1980
2018.02740,2018-01-10,-121.3530,336.2380,-503.5860,1.1170,1.3920,6.0190
2018.03014,2018-01-11,-123.7430,336.3760,-504.7020,1.1410,1.3940,6.0550
