datetime,gpsdate,dN,dE,dU,sN,sE,sU
2013.47123,2013-06-21,-87.4210,173.6690,-206.6800,0.8920,0.9990,4.2370
2013.47397,2013-06-22,-90.1670,175.9750,-223.0330,0.8770,1.0020,4.1900
2013.47671,2013-06-23,-88.7810,172.9900,-212.9510,0.8830,1.0360,4.3280
2013.47945,2013-06-24,-87.7520,174.6220,-217.1760,0.8730,1.0090,4.2670
2013.48219,2013-06-25,-88.5170,173.5350,-221.1080,0.8890,1.0410,4.3380
2013.48493,2013-06-26,-88.2890,174.4090,-217.9460,0.8570,0.9630,4.0400
2013.48767,2013-06-27,-90.3490,175.2470,-213.5520,0.8560,0.9800,4.0330
2013.49041,2013-06-28,-89.7400,173.9330,-213.0190,0.8770,0.9750,4.0850
2013.49315,2013-06-29,-88.0780,172.6670,-218.6450,0.8580,1.0020,4.1130
2013.49589,2013-06-30,-87.5570,173.8470,-213.9260,0.8840,1.0340,4.2180
2013.49863,2013-07-01,-89.1960,178.7210,-205.8130,0.8750,1.0230,4.2980
2013.50137,2013-07-02,-88.7090,174.1000,-218.5270,0.8680,1.0260,4.1830
2013.50411,2013-07-03,-90.8720,174.0040,-218.1150,0.8920,1.0730,4.4330
2013.50685,2013-07-04,-89.2940,171.2230,-214.1670,0.8960,1.0720,4.4360
2013.50959,2013-07-05,-90.5370,176.5040,-199.5920,0.9050,1.0610,4.4700
2013.51233,2013-07-06,-91.4760,176.5960,-201.6660,0.8730,1.0650,4.5100
2013.51507,2013-07-07,-87.8090,173.7130,-225.1000,0.8880,1.0270,4.3960
2013.51781,2013-07-08,-91.5370,172.5680,-213.0770,0.8600,1.0140,4.1890
2013.52055,2013-07-09,-90.1150,177.1660,-216.3870,0.8870,1.0410,4.4230
2013.52329,2013-07-10,-90.2420,177.2200,-210.4510,0.8560,0.9820,4.1200
2013.52603,2013-07-11,-90.9720,174.9220,-221.5960,0.8870,0.9860,4.2940
2013.52877,2013-07-12,-90.5320,180.3070,-205.7900,0.8920,1.0870,4.6090
2013.53151,2013-07-13,-88.6650,180.7840,-190.9170,0.9000,1.1140,4.5890
2013.53425,2013-07-14,-87.8470,174.7930,-218.4600,0.8600,1.0360,4.3690
2013.53699,2013-07-15,-89.7450,173.3470,-222.9450,0.8540,1.0120,4.1080
2013.53973,2013-07-16,-91.0510,178.2140,-214.2710,0.8510,0.9880,4.0720
2013.54247,2013-07-17,-88.8130,176.1280,-207.6290,0.8990,1.0420,4.2650
2013.54521,2013-07-18,-87.8530,172.1790,-221.5430,0.8590,0.9660,4.0490
2013.54795,2013-07-19,-89.8980,178.4040,-210.0300,0.8560,1.0030,4.1330
2013.55068,2013-07-20,-88.5700,174.8730,-210.9320,0.8470,0.9530,4.0040
2013.55342,2013-07-21,-87.4590,178.2960,-210.4380,0.8480,0.9870,4.0690
2013.55616,2013-07-22,-90.5270,176.9460,-215.8190,0.8500,0.9800,4.0750
2013.55890,2013-07-23,-88.6310,175.5270,-215.7810,0.8600,1.0060,4.2470
2013.56164,2013-07-24,-88.8270,174.2420,-213.1880,0.9180,1.0860,4.5460
2013.56438,2013-07-25,-94.2160,174.3430,-221.3450,0.8950,1.0610,4.6300
2013.56712,2013-07-26,-89.6690,180.3400,-202.5780,0.8720,1.0200,4.3630
2013.56986,2013-07-27,-86.1340,174.7690,-235.4130,0.9000,1.0340,4.4170
2013.57260,2013-07-28,-92.6260,174.8440,-224.8430,0.8690,1.0510,4.3050
2013.57534,2013-07-29,-92.8340,179.1470,-210.4660,0.8480,0.9710,4.0500
2013.57808,2013-07-30,-91.0260,179.3520,-219.2890,0.8940,1.0060,4.4810
2013.58082,2013-07-31,-88.0980,176.7000,-216.2090,0.8850,1.0240,4.3080
2013.58356,2013-08-01,-90.0080,179.9400,-214.2730,0.8850,1.0090,4.3560
2013.58630,2013-08-02,-88.6950,179.5300,-218.7460,0.8590,0.9920,4.2220
2013.58904,2013-08-03,-91.2280,180.5530,-212.4600,0.8840,1.0830,4.4650
2013.59178,2013-08-04,-91.4780,175.7820,-215.4100,0.8620,1.0030,4.1770
2013.59452,2013-08-05,-88.6900,178.7340,-223.2520,0.8640,0.9910,4.1880
2013.59726,2013-08-06,-91.9550,177.5630,-224.8390,0.9000,1.0770,4.4230
2013.60000,2013-08-07,-91.2020,178.6300,-217.4470,0.8640,0.9890,4.1560
2013.60274,2013-08-08,-90.7320,178.6420,-215.5450,0.8540,0.9950,4.1460
2013.60548,2013-08-09,-89.3150,176.9140,-225.0240,0.8720,1.0180,4.2420
2013.60822,2013-08-10,-92.5930,176.4460,-205.8850,0.8720,1.0510,4.4470
2013.61096,2013-08-11,-90.6780,179.2900,-217.1650,0.8550,1.0090,4.1370
2013.61370,2013-08-12,-90.3110,181.7970,-211.2880,0.8560,0.9830,4.0860
2013.61644,2013-08-13,-89.7220,178.9960,-210.8250,0.8880,1.0190,4.4490
2013.61918,2013-08-14,-92.2970,178.9420,-221.4350,0.8920,1.0310,4.3350
2013.62192,2013-08-15,-91.5370,180.2220,-230.4450,0.8540,1.0300,4.2170
2013.62466,2013-08-16,-90.7260,183.7450,-216.1110,0.8550,0.9830,4.1310
2013.62740,2013-08-17,-91.8880,182.3200,-204.1110,0.8840,1.0420,4.1530
2013.63014,2013-08-18,-89.4750,180.0750,-212.1340,0.8660,1.0000,4.1860
2013.63288,2013-08-19,-88.6370,180.2230,-213.4520,0.8720,1.0460,4.2110
2013.63562,2013-08-20,-89.4720,181.9640,-218.3490,0.8710,1.0130,4.1700
2013.63836,2013-08-21,-88.4050,177.1040,-225.4540,0.9220,1.1630,4.8540
2013.64110,2013-08-22,-90.3670,178.0510,-220.1350,0.9280,1.1430,4.8780
2013.64384,2013-08-23,-90.2770,184.1420,-210.0410,0.8590,0.9980,4.2220
2013.64658,2013-08-24,-92.2290,179.7620,-223.3960,0.8900,1.0480,4.4240
2013.64932,2013-08-25,-91.1830,182.6240,-215.0840,0.8520,1.0050,4.0810
2013.65205,2013-08-26,-88.6900,180.9320,-218.6860,0.8670,0.9920,4.0760
2013.65479,2013-08-27,-89.1390,183.6490,-228.8630,0.8840,1.0480,4.3910
2013.65753,2013-08-28,-88.3280,180.1700,-219.2570,0.8970,1.0550,4.4620
2013.66027,2013-08-29,-94.8600,183.6640,-210.0190,0.9360,1.1040,4.7890
2013.66301,2013-08-30,-91.0770,181.1120,-200.5270,0.9520,1.1430,4.7020
2013.66575,2013-08-31,-93.7240,180.8230,-210.5310,0.8660,1.0510,4.3460
2013.66849,2013-09-01,-93.2830,181.7760,-217.9360,0.8730,1.0360,4.2810
2013.67123,2013-09-02,-89.7890,180.0190,-224.3360,0.8530,0.9780,4.0490
2013.67397,2013-09-03,-90.9100,177.6910,-218.8900,0.8670,1.0400,4.1010
2013.67671,2013-09-04,-87.9330,176.1800,-232.1840,0.9250,1.1000,4.4160
2013.67945,2013-09-05,-88.3000,178.5440,-220.7530,0.8790,1.0400,4.1440
2013.68219,2013-09-06,-91.4300,181.4840,-216.4590,0.8760,1.0200,4.2470
2013.68493,2013-09-07,-87.0080,180.8260,-213.3820,0.8840,1.0850,4.2400
2013.68767,2013-09-08,-89.3660,180.4190,-219.9610,0.8670,1.0110,4.1370
2013.69041,2013-09-09,-88.9610,180.5270,-214.2890,0.8970,1.0640,4.1820
2013.69315,2013-09-10,-90.7320,180.3590,-220.9640,0.8910,1.0480,4.1850
2013.69589,2013-09-11,-91.9730,182.0640,-217.0410,0.8600,1.0030,4.1070
2013.69863,2013-09-12,-88.8510,178.7790,-224.6050,0.8790,1.0280,4.2880
2013.70137,2013-09-13,-89.7230,181.3690,-219.1420,0.8690,0.9810,4.1620
2013.70411,2013-09-14,-90.6150,186.2010,-204.1470,0.8490,0.9960,4.0320
2013.70685,2013-09-15,-88.7090,180.8880,-214.8570,0.8810,0.9890,4.1370
2013.70959,2013-09-16,-89.9890,180.5440,-216.7730,0.8650,0.9790,4.0620
2013.71233,2013-09-17,-89.7800,177.9170,-218.8460,0.8570,0.9730,4.1110
2013.71507,2013-09-18,-90.8750,182.2080,-209.5060,0.8960,1.0000,4.3400
2013.71781,2013-09-19,-89.0000,180.4010,-219.3670,0.8850,0.9940,4.2020
2013.72055,2013-09-20,-89.9200,178.0420,-225.9490,0.8900,1.0130,4.3460
2013.72329,2013-09-21,-89.5480,181.1320,-215.2110,0.8890,1.0530,4.3130
2013.72603,2013-09-22,-89.2430,180.2790,-222.4650,0.8720,0.9710,4.1370
2013.72877,2013-09-23,-89.0490,177.5420,-221.8880,0.9010,1.0360,4.5560
2013.73151,2013-09-24,-89.9930,178.4920,-217.8080,0.8990,1.0120,4.2090
2013.73425,2013-09-25,-88.6810,180.5240,-218.1690,0.8800,1.0010,4.2180
2013.73699,2013-09-26,-92.0100,182.0370,-221.2980,0.8670,0.9640,4.0410
2013.73973,2013-09-27,-90.4090,180.6650,-217.2520,0.8590,0.9870,4.1270
2013.74247,2013-09-28,-91.6420,182.7300,-213.8130,0.8720,0.9720,4.1550
2013.74521,2013-09-29,-92.4150,182.5850,-216.1000,0.9050,1.0040,4.3320
2013.74795,2013-09-30,-94.1880,183.7440,-220.2210,0.8530,0.9620,4.1030
2013.75068,2013-10-01,-93.8850,182.9580,-222.6350,0.8850,0.9950,4.2250
2013.75342,2013-10-02,-92.6710,181.4960,-222.0480,0.8690,0.9930,4.0940
2013.75616,2013-10-03,-90.7140,181.2270,-222.2730,0.8610,0.9420,3.9790
2013.75890,2013-10-04,-89.3550,180.5650,-219.7560,0.8590,0.9860,4.1630
2013.76164,2013-10-05,-89.5810,182.2540,-213.1130,0.8620,0.9740,4.2300
2013.76438,2013-10-06,-92.1240,181.0240,-226.5630,0.8540,0.9630,4.0820
2013.76712,2013-10-07,-91.4890,180.3080,-228.6360,0.8620,0.9910,4.2770
2013.76986,2013-10-08,-91.0230,182.3860,-220.3370,0.8570,0.9950,4.1100
2013.77260,2013-10-09,-91.5430,181.0310,-215.4320,0.8660,0.9620,4.0550
2013.77534,2013-10-10,-89.3420,180.2490,-225.5230,0.8420,0.9500,4.0340
2013.77808,2013-10-11,-90.8040,180.7680,-218.4190,0.8500,0.9350,4.0080
2013.78082,2013-10-12,-90.6040,183.1740,-230.2890,0.8700,0.9770,4.2080
2013.78356,2013-10-13,-90.0940,182.9320,-219.0140,0.8780,0.9850,4.1300
2013.78630,2013-10-14,-91.6130,182.0410,-229.1010,0.8500,0.9760,4.1260
2013.78904,2013-10-15,-90.2700,180.4050,-229.2540,0.8490,0.9720,4.1150
2013.79178,2013-10-16,-93.0730,178.8480,-223.7710,0.8430,0.9310,3.9570
2013.79452,2013-10-17,-93.9310,180.3940,-226.6050,0.8480,0.9170,3.8960
2013.79726,2013-10-18,-90.6990,181.3440,-226.3880,0.8380,0.9480,4.0120
2013.80000,2013-10-19,-90.0990,180.3160,-229.8520,0.8580,0.9500,4.0480
2013.80274,2013-10-20,-91.9990,181.7160,-225.1990,0.8680,0.9490,4.2060
2013.80548,2013-10-21,-91.1650,181.2060,-232.1740,0.8590,0.9610,4.1660
2013.80822,2013-10-22,-91.2200,181.8750,-226.3380,0.8520,0.9620,4.1110
2013.81096,2013-10-23,-90.3500,180.7230,-229.3490,0.8360,0.9190,3.8890
2013.81370,2013-10-24,-91.5060,180.7300,-232.3110,0.8480,0.9570,4.0840
2013.81644,2013-10-25,-91.4890,182.0350,-225.7830,0.8580,0.9450,4.0080
2013.81918,2013-10-26,-92.1750,181.9240,-227.7610,0.8480,0.9440,4.0510
2013.82192,2013-10-27,-91.8410,182.3170,-224.8730,0.8460,0.9240,3.8850
2013.82466,2013-10-28,-92.3220,181.3050,-224.5330,0.8530,0.9580,4.0090
2013.82740,2013-10-29,-93.9970,185.1800,-222.8150,0.9010,0.9640,4.1830
2013.83014,2013-10-30,-92.0420,182.0980,-224.6700,0.8550,0.9480,4.0120
2013.83288,2013-10-31,-94.9490,180.5740,-236.4750,0.8910,0.9810,4.1870
2013.83562,2013-11-01,-91.7370,183.6910,-214.4860,0.8730,0.9530,4.1360
2013.83836,2013-11-02,-90.1090,181.9130,-229.1990,1.1690,1.2570,5.6200
2013.84110,2013-11-03,-89.5280,182.7000,-232.3030,1.4480,1.5420,7.0110
2013.84384,2013-11-04,-94.0240,181.9710,-231.8110,1.1280,1.3310,5.2970
2013.84658,2013-11-05,-92.2850,182.6730,-222.6690,0.8580,0.9670,4.0820
2013.84932,2013-11-06,-94.4260,185.2300,-221.1870,0.8350,0.9220,3.9250
2013.85205,2013-11-07,-93.0790,184.8030,-222.8520,0.8450,0.9410,3.9910
2013.85479,2013-11-08,-88.0950,185.4540,-221.1150,1.1240,1.2170,5.3000
2013.85753,2013-11-09,-92.8840,186.2830,-217.7080,0.8450,0.9440,3.9840
2013.86027,2013-11-10,-92.8420,184.6340,-222.5300,0.8370,0.9380,3.9340
2013.86301,2013-11-11,-93.6370,184.7130,-224.2740,0.8370,0.9200,3.8300
2013.86575,2013-11-12,-93.5080,186.2530,-220.0730,0.8360,0.9350,3.9180
2013.86849,2013-11-13,-92.4740,185.6250,-216.1170,0.8280,0.9090,3.8420
2013.87123,2013-11-14,-92.6060,183.8370,-228.0800,0.8340,0.9330,3.9590
2013.87397,2013-11-15,-92.2520,186.0460,-214.3950,0.8360,0.9150,3.9380
2013.87671,2013-11-16,-93.1940,185.7670,-217.5700,0.8450,0.9350,3.9740
2013.87945,2013-11-17,-90.4530,182.7400,-234.3450,0.8410,0.9350,3.9320
2013.88219,2013-11-18,-93.0000,185.0760,-217.4510,0.8430,0.9250,3.9870
2013.88493,2013-11-19,-93.7270,185.0380,-225.6150,0.8560,0.9540,4.1040
2013.88767,2013-11-20,-95.0570,185.6070,-227.8270,0.8330,0.9200,3.9230
2013.89041,2013-11-21,-94.3250,185.1540,-225.4350,0.8270,0.9150,3.8680
2013.89315,2013-11-22,-95.0850,185.9320,-219.4840,0.8520,0.9770,4.0100
2013.89589,2013-11-23,-94.5610,187.1330,-219.4810,0.8360,0.9470,3.9720
2013.89863,2013-11-24,-92.5300,186.4230,-217.8510,0.8440,0.9400,3.9500
2013.90137,2013-11-25,-95.9660,185.6690,-220.1200,0.8590,0.9600,4.1150
2013.90411,2013-11-26,-95.7470,185.3400,-223.6570,0.8550,0.9280,3.9700
2013.90685,2013-11-27,-95.9680,187.0470,-226.6100,0.8410,0.9550,3.9950
2013.90959,2013-11-28,-96.1870,185.0820,-227.6790,0.8430,0.9550,3.9950
2013.91233,2013-11-29,-96.8070,187.2950,-222.5820,0.8180,0.8990,3.7970
2013.91507,2013-11-30,-94.5370,185.0800,-233.3470,0.8340,0.9270,3.9290
2013.91781,2013-12-01,-94.3380,185.3070,-220.5130,0.8370,0.9400,3.9550
2013.92055,2013-12-02,-94.7030,186.3170,-224.4800,0.8810,0.9620,4.1760
2013.92329,2013-12-03,-94.0220,187.8720,-220.6680,0.8690,0.9520,4.0590
2013.92603,2013-12-04,-92.9390,186.5900,-223.4550,0.8270,0.8990,3.8140
2013.92877,2013-12-05,-94.3070,188.4310,-225.1100,0.8400,0.9310,3.8990
2013.93151,2013-12-06,-94.1880,187.5760,-218.9590,0.8300,0.9410,3.9050
2013.93425,2013-12-07,-93.8840,185.7040,-221.5530,0.8430,0.9480,4.0210
2013.93699,2013-12-08,-92.0700,185.3150,-218.2590,0.8520,0.9340,3.9110
2013.93973,2013-12-09,-92.2490,185.9490,-226.8210,0.8400,0.9240,3.9010
2013.94247,2013-12-10,-93.9320,187.2000,-216.8450,0.8440,0.9500,4.0250
2013.94521,2013-12-11,-94.2070,190.1900,-217.0740,0.8370,0.9470,3.9490
2013.94795,2013-12-12,-92.0150,187.8440,-222.3270,0.8690,0.9580,4.0480
2013.95068,2013-12-13,-94.1640,189.4790,-214.2240,0.8750,0.9710,4.0960
2013.95342,2013-12-14,-92.5570,185.9660,-220.9060,0.8460,0.9650,4.0120
2013.95616,2013-12-15,-93.4080,186.7410,-226.3770,0.8280,0.9480,3.8900
2013.95890,2013-12-16,-94.5040,187.0050,-214.7380,0.8590,0.9730,4.1140
2013.96164,2013-12-17,-93.9000,185.6150,-222.3420,0.8360,0.9480,3.9860
2013.96438,2013-12-18,-93.2940,188.6920,-218.4890,0.8520,0.9680,4.1370
2013.96712,2013-12-19,-96.3770,186.7290,-213.1220,0.8520,0.9570,4.0820
2013.96986,2013-12-20,-93.4050,186.2990,-233.9360,0.8430,0.9490,3.9960
2013.97260,2013-12-21,-92.4120,186.8170,-225.5490,0.8390,0.9550,4.0040
2013.97534,2013-12-22,-93.6510,187.5710,-220.9910,0.8390,0.9500,3.8930
2013.97808,2013-12-23,-91.7740,188.1080,-226.7760,0.8630,0.9670,4.1510
2013.98082,2013-12-24,-95.5610,187.8410,-230.0320,0.8540,0.9650,4.0380
2013.98356,2013-12-25,-92.8910,186.0950,-231.2090,0.8380,0.9480,4.0500
2013.98630,2013-12-26,-95.7220,187.3660,-224.1920,0.8350,0.9560,4.0320
2013.98904,2013-12-27,-95.3540,187.0380,-226.1560,0.8210,0.9430,3.9130
2013.99178,2013-12-28,-95.9560,187.2380,-224.4790,0.8290,0.9370,3.9440
2013.99452,2013-12-29,-96.5830,186.1700,-221.7320,0.8230,0.9350,3.9060
2013.99726,2013-12-30,-95.8650,187.6060,-217.2400,0.8250,0.9360,4.0160
2014.00000,2013-12-31,-93.9280,188.3120,-229.6520,0.8390,0.9610,4.0150
2014.00274,2014-01-01,-94.6550,188.9440,-223.2080,0.8350,0.9340,3.9670
2014.00548,2014-01-02,-94.8640,189.0580,-227.3570,0.8540,0.9590,4.0310
2014.00822,2014-01-03,-96.3260,191.1400,-217.1260,0.8270,0.9180,3.8780
2014.01096,2014-01-04,-94.6160,191.8970,-213.4750,0.8490,0.9370,4.0050
2014.01370,2014-01-05,-93.8440,191.4430,-218.3340,0.8700,0.9480,4.0250
2014.01644,2014-01-06,-95.2300,190.9320,-222.1840,0.8600,0.9550,4.0560
2014.01918,2014-01-07,-95.5700,190.6250,-223.0960,0.8630,0.9260,3.9550
2014.02192,2014-01-08,-94.8880,189.8060,-226.8590,0.8300,0.9210,3.8990
2014.02466,2014-01-09,-94.0750,188.1490,-217.6910,0.8540,0.9550,4.0980
2014.02740,2014-01-10,-93.9520,186.9770,-218.8280,0.8480,0.9300,3.9860
2014.03014,2014-01-11,-94.0110,188.5860,-225.3720,0.8360,0.9230,3.8330
2014.03288,2014-01-12,-94.8320,188.1690,-222.6080,0.8300,0.9340,3.8890
2014.03562,2014-01-13,-95.3730,188.3650,-223.9370,0.8270,0.9170,3.8780
2014.03836,2014-01-14,-93.6840,186.5520,-226.7280,0.8270,0.9110,3.8330
2014.04110,2014-01-15,-94.3340,188.2760,-227.3680,0.8240,0.9150,3.8160
2014.04384,2014-01-16,-94.8760,189.3650,-222.7420,0.8510,0.9240,3.8070
2014.04658,2014-01-17,-95.1230,188.1690,-226.2850,0.8510,0.9370,3.8520
2014.04932,2014-01-18,-96.1570,188.5050,-226.4250,0.8180,0.9340,3.8490
2014.05205,2014-01-19,-97.5570,188.8340,-229.9950,0.8300,0.9230,3.8270
2014.05479,2014-01-20,-96.5430,189.3870,-222.6480,0.8370,0.9470,3.9160
2014.05753,2014-01-21,-95.3340,187.8290,-229.1020,0.8220,0.9250,3.7860
2014.06027,2014-01-22,-97.5500,189.7040,-225.4030,0.8220,0.9020,3.7140
2014.06301,2014-01-23,-97.9150,190.0440,-220.4390,0.8230,0.9320,3.8010
2014.06575,2014-01-24,-95.7910,189.4200,-218.7780,0.8300,0.9500,3.8530
2014.06849,2014-01-25,-94.0030,189.9780,-220.4290,0.8410,0.9550,3.9250
2014.07123,2014-01-26,-96.2550,189.8710,-223.8500,0.8530,0.9440,3.9510
2014.07397,2014-01-27,-96.6600,191.1660,-225.0540,0.8330,0.9510,3.9040
2014.07671,2014-01-28,-97.6700,191.0320,-225.9770,0.8520,0.9550,3.9780
2014.07945,2014-01-29,-96.4730,191.9350,-222.9370,0.8280,0.9310,3.7930
2014.08219,2014-01-30,-92.9140,188.4250,-237.8430,1.2670,1.4140,6.1630
2014.08493,2014-01-31,-96.7880,190.2700,-230.1440,0.8390,0.9280,3.8300
2014.20548,2014-03-16,-98.2480,196.0790,-238.1830,0.9010,0.9480,3.9990
2014.20822,2014-03-17,-98.8100,195.6430,-239.8560,0.9120,0.9580,4.1680
2014.21096,2014-03-18,-96.0230,194.0990,-239.2020,0.8590,0.9410,3.9590
2014.21370,2014-03-19,-94.1490,195.5780,-230.6180,0.9160,1.0010,4.1880
2014.21644,2014-03-20,-96.2640,196.7290,-233.2330,0.9020,0.9810,4.1740
2014.21918,2014-03-21,-96.7950,196.1680,-239.8520,0.8510,0.9410,4.0730
2014.22192,2014-03-22,-97.8580,197.5130,-238.3210,0.8560,0.9440,3.9790
2014.22466,2014-03-23,-95.2540,193.5770,-239.5880,0.8680,0.9530,4.0310
2014.22740,2014-03-24,-96.5750,195.9040,-232.6230,0.8970,0.9810,4.0410
2014.23014,2014-03-25,-96.9580,194.2640,-236.6760,0.8420,0.9490,3.8920
2014.23288,2014-03-26,-96.0570,196.5970,-236.2930,0.8580,0.9620,3.9960
2014.23562,2014-03-27,-96.8550,196.7090,-235.4260,0.8870,1.0030,4.1300
2014.23836,2014-03-28,-97.2940,197.0520,-238.7180,0.9150,1.0350,4.2740
2014.24110,2014-03-29,-96.1510,194.8860,-243.2150,0.8990,1.0250,4.2370
2014.24384,2014-03-30,-96.4920,196.7450,-223.7350,0.9000,0.9950,4.2400
2014.24658,2014-03-31,-96.3610,198.0160,-243.2760,0.9610,1.0390,4.5270
2014.24932,2014-04-01,-96.9980,198.5770,-237.9870,0.9290,1.0650,4.4530
2014.25205,2014-04-02,-97.3160,199.2710,-232.0110,0.9080,1.0600,4.5610
2014.25479,2014-04-03,-98.9460,199.5180,-233.0620,0.8560,0.9710,4.0660
2014.25753,2014-04-04,-97.7970,197.8660,-239.4750,0.8650,0.9890,4.1830
2014.26027,2014-04-05,-98.2370,198.1550,-233.1470,0.8560,0.9730,4.0920
2014.26301,2014-04-06,-98.2770,198.3920,-232.1750,0.9400,1.1320,4.5320
2014.26575,2014-04-07,-99.3060,198.6180,-237.7750,0.8460,0.9630,4.0400
2014.26849,2014-04-08,-97.4230,198.0160,-232.1330,0.8980,1.0230,4.2940
2014.27123,2014-04-09,-100.7680,199.2330,-242.1380,0.8580,0.9740,4.1190
2014.27397,2014-04-10,-98.8810,197.4070,-240.2090,0.9070,1.0810,4.4610
2014.27671,2014-04-11,-97.6480,197.9730,-239.4310,0.8990,1.0440,4.3240
2014.27945,2014-04-12,-99.1750,196.7230,-238.8380,0.8560,0.9730,4.1680
2014.28219,2014-04-13,-98.2710,201.4260,-236.1910,0.8560,0.9740,4.2440
2014.28493,2014-04-14,-98.2430,199.0180,-229.7930,0.8440,0.9690,4.1670
2014.28767,2014-04-15,-98.0450,196.8150,-233.1680,0.8790,1.0250,4.1420
2014.30685,2014-04-22,-100.8350,197.8170,-244.6660,1.1160,1.3000,5.5350
2014.30959,2014-04-23,-101.0230,200.9090,-238.0990,0.9480,1.0770,4.5130
2014.31233,2014-04-24,-98.0060,200.5330,-231.6200,0.8760,0.9960,4.2860
2014.31507,2014-04-25,-97.3800,198.6380,-239.0190,0.8600,0.9730,4.1470
2014.31781,2014-04-26,-97.6990,195.9920,-256.0780,0.8810,1.0250,4.2740
2014.32055,2014-04-27,-97.6300,197.0630,-237.1800,0.8640,0.9770,4.1840
2014.32329,2014-04-28,-99.6340,198.7630,-239.4840,0.8740,0.9800,4.1880
2014.32603,2014-04-29,-98.7770,199.3260,-248.1740,0.9150,1.0710,4.4160
2014.32877,2014-04-30,-101.1890,201.3480,-241.0550,0.9220,1.0360,4.5380
2014.33151,2014-05-01,-100.4530,200.7750,-237.1120,0.8670,1.0000,4.2920
2014.33425,2014-05-02,-99.6830,199.8940,-234.7160,0.8610,0.9930,4.2610
2014.33699,2014-05-03,-101.1760,199.9420,-235.8820,0.8600,0.9610,4.1240
2014.33973,2014-05-04,-100.3720,201.0910,-240.1520,0.9010,1.0560,4.3450
2014.34247,2014-05-05,-98.9740,200.5790,-252.7090,0.8570,0.9820,4.2690
2014.34521,2014-05-06,-99.5900,197.9080,-239.6950,0.8690,1.0150,4.3640
2014.34795,2014-05-07,-99.5140,199.8550,-238.5170,0.8730,1.0270,4.4290
2014.35068,2014-05-08,-99.7950,199.4780,-238.4470,0.8790,1.0190,4.3770
2014.35342,2014-05-09,-98.1510,199.0920,-248.5060,0.8990,1.0670,4.6400
2014.35616,2014-05-10,-100.4790,202.1330,-241.0140,0.8700,0.9630,4.2590
2014.35890,2014-05-11,-99.9100,198.7140,-245.9160,0.8690,1.0350,4.3840
2014.36164,2014-05-12,-97.2010,200.8160,-234.4060,0.8740,1.0250,4.4590
2014.36438,2014-05-13,-97.6520,200.5660,-235.8870,0.9060,1.0530,4.5880
2014.36712,2014-05-14,-98.8950,203.0250,-232.5600,0.8810,1.0090,4.4880
2014.36986,2014-05-15,-98.9140,201.9600,-246.6950,0.9970,1.1860,5.5330
2014.37260,2014-05-16,-99.6580,204.6110,-239.1920,0.8730,1.0470,4.6170
2014.37534,2014-05-17,-97.0710,203.8400,-243.5540,0.8770,1.0090,4.3840
2014.37808,2014-05-18,-98.4290,202.1700,-235.9680,0.8910,1.0460,4.5870
2014.38082,2014-05-19,-98.6030,203.2660,-244.7710,0.9480,1.1110,4.7240
2014.38356,2014-05-20,-96.7600,199.1900,-249.4670,0.9870,1.1500,5.1190
2014.38630,2014-05-21,-96.1610,200.8780,-248.2000,0.9410,1.1530,5.0220
2014.38904,2014-05-22,-101.2070,202.8110,-234.3340,0.9170,1.1010,4.7750
2014.39178,2014-05-23,-98.4710,202.0010,-246.0410,0.9230,1.1330,4.6710
2014.39452,2014-05-24,-98.7240,203.3010,-246.9340,0.9090,1.1100,4.6440
2014.39726,2014-05-25,-100.1130,202.3630,-245.6900,0.8800,1.0400,4.4100
2014.40000,2014-05-26,-101.3030,202.5460,-243.6640,0.9060,1.0490,4.5220
2014.40274,2014-05-27,-99.9340,201.6620,-251.2440,0.8780,1.0810,4.5750
2014.40548,2014-05-28,-102.8750,204.4190,-237.2610,0.9290,1.1250,4.7800
2014.40822,2014-05-29,-102.4190,204.9210,-233.0510,0.8880,1.0550,4.5650
2014.41096,2014-05-30,-100.1260,201.4720,-246.7270,0.8930,1.0560,4.5360
2014.41370,2014-05-31,-101.5050,200.8190,-246.8450,0.8890,1.0210,4.4720
2014.41644,2014-06-01,-101.4320,203.3710,-236.8290,0.8820,1.0080,4.3880
2014.41918,2014-06-02,-100.7430,204.7780,-250.9380,0.8940,1.0440,4.5640
2014.42192,2014-06-03,-98.3150,201.6310,-250.4460,0.9660,1.1400,5.0110
2014.42466,2014-06-04,-100.8450,203.0540,-234.9030,0.9120,1.0610,4.6790
2014.42740,2014-06-05,-101.9870,203.4730,-247.1480,0.9050,1.0890,4.8870
2014.43014,2014-06-06,-101.4580,206.1790,-234.3840,0.8990,1.0460,4.7040
2014.43288,2014-06-07,-102.9100,204.5140,-236.1250,0.8870,1.0350,4.5680
2014.43562,2014-06-08,-98.2160,202.0680,-250.1310,0.9150,1.0870,4.7760
2014.43836,2014-06-09,-102.5700,204.9190,-238.4610,0.8890,1.0800,4.6050
2014.44110,2014-06-10,-102.0880,205.3090,-235.9610,0.8800,1.0290,4.5840
2014.44384,2014-06-11,-102.1320,203.1410,-239.4960,0.8800,1.0340,4.5300
2014.44658,2014-06-12,-101.7560,202.7510,-248.7890,0.9070,1.0530,4.5610
2014.44932,2014-06-13,-99.4100,201.6480,-245.8180,0.9070,1.0870,4.7350
2014.45205,2014-06-14,-102.3200,203.0780,-245.8500,0.9040,1.0320,4.6290
