datetime,gpsdate,dN,dE,dU,sN,sE,sU
2016.69399,2016-09-10,-80.8120,286.0620,-412.5920,0.8180,0.8720,3.6100
2016.69672,2016-09-11,-80.0120,285.5010,-410.2850,0.8160,0.8480,3.5530
2016.69945,2016-09-12,-79.9770,284.2180,-407.0660,0.8200,0.8590,3.5960
2016.70219,2016-09-13,-79.7020,283.5860,-410.1690,0.8200,0.8630,3.6210
2016.70492,2016-09-14,-81.6590,284.1070,-403.9740,0.8690,0.8980,3.8700
2016.70765,2016-09-15,-80.7540,288.1350,-410.8370,0.8690,0.8900,3.7890
2016.71038,2016-09-16,-82.4560,285.2850,-408.9780,0.8540,0.8930,3.7640
2016.71311,2016-09-17,-78.4520,284.6700,-395.0390,0.8430,0.8760,3.7140
2016.71585,2016-09-18,-79.2020,284.6100,-408.2840,0.8120,0.8560,3.6110
2016.71858,2016-09-19,-81.8060,281.0670,-409.8610,0.8230,0.8730,3.6770
2016.72131,2016-09-20,-80.5820,285.7680,-409.9530,0.8110,0.8500,3.5500
2016.72404,2016-09-21,-80.0670,283.3170,-413.0600,0.8180,0.8470,3.5460
2016.72678,2016-09-22,-79.9870,282.5200,-422.0350,0.8390,0.8950,3.7480
2016.72951,2016-09-23,-79.4810,282.6220,-417.3820,0.8290,0.8980,3.7020
2016.73224,2016-09-24,-82.0240,283.0350,-410.5240,0.8220,0.8460,3.5920
2016.73497,2016-09-25,-81.7410,285.7490,-412.2590,0.8090,0.8420,3.5080
2016.73770,2016-09-26,-81.0400,285.4040,-413.3470,0.8430,0.8730,3.7620
2016.74863,2016-09-30,-80.6530,287.2010,-412.3410,0.8220,0.8740,3.7080
2016.75137,2016-10-01,-81.2110,284.1020,-402.4770,0.8280,0.8660,3.6740
2016.75410,2016-10-02,-80.7310,287.3430,-414.8620,0.8060,0.8480,3.5020
2016.75683,2016-10-03,-78.5620,285.4860,-410.0400,0.8280,0.8620,3.7080
2016.75956,2016-10-04,-79.4720,287.0870,-416.4020,0.8120,0.8650,3.5840
2016.76230,2016-10-05,-80.3270,287.0100,-412.7670,0.8400,0.8970,3.8440
2016.76503,2016-10-06,-79.7310,285.2830,-416.7400,0.8140,0.8650,3.6210
2016.76776,2016-10-07,-79.1970,286.5280,-416.0540,0.8400,0.8660,3.7050
2016.77049,2016-10-08,-79.2940,288.4700,-410.9310,0.8070,0.8550,3.5620
2016.77322,2016-10-09,-79.5670,286.4900,-406.9990,0.8460,0.8650,3.6740
2016.77596,2016-10-10,-80.2040,287.1960,-417.6150,0.8100,0.8670,3.6360
2016.77869,2016-10-11,-79.2480,289.8710,-406.1010,0.8110,0.8620,3.5970
2016.78142,2016-10-12,-80.5270,287.6330,-415.7990,0.8150,0.8470,3.6140
2016.78415,2016-10-13,-81.1290,287.2810,-417.6630,0.8240,0.8820,3.6890
2016.78689,2016-10-14,-81.8480,285.2850,-424.2480,0.8070,0.8520,3.5990
2016.78962,2016-10-15,-81.2970,284.5660,-415.4980,0.8360,0.8720,3.7470
2016.79235,2016-10-16,-80.8790,286.6490,-423.1750,0.8230,0.8630,3.6930
2016.79508,2016-10-17,-80.7370,287.9660,-413.5680,0.8060,0.8470,3.5450
2016.79781,2016-10-18,-81.4290,288.4000,-418.8510,0.8080,0.8610,3.6020
2016.80055,2016-10-19,-84.6850,289.7370,-414.3260,0.8400,0.8940,3.7640
2016.80328,2016-10-20,-80.9570,289.5740,-406.5550,0.8680,0.9250,3.9650
2016.80601,2016-10-21,-80.5300,289.4820,-408.6010,0.8260,0.8740,3.6420
2016.80874,2016-10-22,-81.2280,290.2310,-414.5120,0.8180,0.8670,3.6630
2016.81148,2016-10-23,-78.0750,289.3160,-420.1500,0.8120,0.8620,3.5600
2016.81421,2016-10-24,-80.8460,289.1630,-411.6450,0.8200,0.8620,3.6610
2016.81694,2016-10-25,-79.9010,288.0090,-413.3310,0.8340,0.8670,3.6850
2016.81967,2016-10-26,-79.8990,286.4390,-410.8370,0.8320,0.8730,3.6930
2016.82240,2016-10-27,-79.9540,285.9310,-408.5470,0.8310,0.8770,3.6960
2016.82514,2016-10-28,-79.9480,286.8360,-414.0160,0.8290,0.8580,3.6940
2016.82787,2016-10-29,-80.1930,286.4170,-409.9710,0.8300,0.8610,3.7420
2016.83060,2016-10-30,-81.0140,286.5530,-413.5620,0.8210,0.8610,3.6010
2016.83333,2016-10-31,-81.5330,287.4670,-414.0630,0.8310,0.8720,3.7140
2016.83607,2016-11-01,-79.8550,286.6980,-417.4200,0.8170,0.8630,3.6450
2016.83880,2016-11-02,-80.4010,287.6070,-414.2760,0.8190,0.8680,3.6520
2016.84153,2016-11-03,-81.0220,288.3260,-412.5060,0.8160,0.8680,3.6630
2016.84426,2016-11-04,-82.0670,288.2470,-412.9810,0.8190,0.8670,3.6280
2016.84699,2016-11-05,-81.3720,288.1800,-410.8350,0.8180,0.8740,3.6420
2016.84973,2016-11-06,-82.1970,290.3200,-418.1490,0.8420,0.8860,3.7620
2016.85246,2016-11-07,-79.3590,290.0430,-418.3160,0.8270,0.8930,3.7050
2016.85519,2016-11-08,-78.8050,289.3000,-417.5600,0.8080,0.8560,3.5290
2016.85792,2016-11-09,-81.9300,289.6930,-421.9630,0.8150,0.8850,3.6590
2016.86066,2016-11-10,-82.1020,289.7030,-419.6830,0.8480,0.9050,3.7680
2016.86339,2016-11-11,-81.9110,289.6880,-422.5340,0.8140,0.8640,3.6230
2016.86612,2016-11-12,-82.6430,290.0560,-420.3370,0.8300,0.8730,3.6960
2016.86885,2016-11-13,-81.6490,288.4400,-418.6030,0.8180,0.8700,3.6550
2016.87158,2016-11-14,-81.0160,289.8730,-416.2570,0.8030,0.8590,3.5520
2016.87432,2016-11-15,-82.1100,290.2780,-415.3660,0.8190,0.8710,3.6590
2016.87705,2016-11-16,-81.3290,289.3360,-420.7280,0.8280,0.8680,3.7320
2016.87978,2016-11-17,-82.0360,291.8230,-415.8270,0.8160,0.8680,3.6340
2016.88251,2016-11-18,-83.4120,291.8400,-408.5150,0.8200,0.8670,3.6810
2016.88525,2016-11-19,-81.4570,291.4030,-411.3290,0.8210,0.8620,3.6780
2016.88798,2016-11-20,-83.2210,288.2680,-407.8900,0.8230,0.8710,3.6980
2016.89071,2016-11-21,-79.7790,288.1270,-417.1830,0.8230,0.8740,3.6990
2016.89344,2016-11-22,-81.1270,291.0210,-411.1640,0.8280,0.8650,3.6440
2016.89617,2016-11-23,-83.8390,290.8140,-409.6020,0.8350,0.8760,3.7260
2016.89891,2016-11-24,-81.6520,290.3160,-415.2060,0.8140,0.8670,3.6090
2016.90164,2016-11-25,-83.3400,291.0190,-416.3260,0.8200,0.8660,3.6320
2016.90437,2016-11-26,-83.5660,293.3900,-421.3670,0.8600,0.8890,3.8450
2016.90710,2016-11-27,-80.5390,290.6790,-411.4390,0.8750,0.8800,3.9660
2016.90984,2016-11-28,-80.9970,289.5060,-420.0620,0.8190,0.8550,3.5680
2016.91257,2016-11-29,-81.5050,288.7470,-414.4550,0.8220,0.8590,3.6580
2016.91530,2016-11-30,-81.5120,289.5390,-431.6560,0.8400,0.8860,3.7500
2016.91803,2016-12-01,-82.7310,288.4710,-413.4900,0.8600,0.8810,3.8610
2016.92077,2016-12-02,-81.2270,289.9410,-413.4510,0.8440,0.8700,3.7720
2016.92350,2016-12-03,-81.4520,289.8870,-416.7500,0.8200,0.8690,3.6770
2016.92623,2016-12-04,-83.0630,291.0640,-412.5280,0.8240,0.8700,3.6380
2016.92896,2016-12-05,-80.6950,291.3750,-414.0260,0.8280,0.8600,3.6480
2016.93169,2016-12-06,-80.9720,290.5920,-417.5810,0.8180,0.8500,3.5790
2016.93443,2016-12-07,-80.4880,290.6430,-404.2800,0.8250,0.8540,3.6380
2016.93716,2016-12-08,-81.8900,290.6480,-410.8480,0.8220,0.8540,3.6020
2016.93989,2016-12-09,-80.6260,291.2980,-414.7360,0.8440,0.8930,3.7270
2016.94262,2016-12-10,-81.7220,289.1430,-408.8860,0.8200,0.8480,3.5720
2016.94536,2016-12-11,-82.0440,289.8480,-413.1090,0.8200,0.8610,3.6780
2016.94809,2016-12-12,-81.4990,291.9000,-408.3370,0.8310,0.8550,3.6060
2016.95082,2016-12-13,-79.9720,290.2530,-412.2290,0.8440,0.8650,3.7090
2016.95355,2016-12-14,-79.2310,290.8240,-405.5170,0.8470,0.8550,3.6260
2016.95628,2016-12-15,-79.9750,289.7240,-410.7170,0.8090,0.8530,3.5650
2016.95902,2016-12-16,-83.1650,288.9120,-410.9780,0.8100,0.8460,3.5260
2016.96175,2016-12-17,-81.7750,291.1010,-412.9500,0.8130,0.8510,3.6070
2016.96448,2016-12-18,-82.9210,289.9250,-415.2390,0.8160,0.8600,3.6670
2016.96721,2016-12-19,-82.5630,291.0070,-407.8520,0.8210,0.8580,3.6180
2016.96995,2016-12-20,-81.7830,290.8740,-406.6830,0.8130,0.8560,3.5890
2016.97268,2016-12-21,-82.0400,292.5940,-407.4230,0.8130,0.8650,3.5830
2016.97541,2016-12-22,-83.7010,293.8760,-408.6350,0.8240,0.8650,3.6800
2016.97814,2016-12-23,-80.8800,292.4730,-413.4340,0.8180,0.8670,3.6550
2016.98087,2016-12-24,-82.7930,292.5620,-408.4050,0.8130,0.8530,3.5910
2016.98361,2016-12-25,-84.7680,292.1720,-414.7200,0.8160,0.8600,3.6290
2016.98634,2016-12-26,-81.2850,292.7400,-411.7360,0.8160,0.8510,3.5810
2016.98907,2016-12-27,-84.2790,290.7690,-406.0100,0.8260,0.8790,3.7400
2016.99180,2016-12-28,-85.3180,293.1710,-413.9430,0.8120,0.8600,3.6660
2016.99454,2016-12-29,-84.5290,293.1070,-418.6830,0.8120,0.8690,3.6280
2016.99727,2016-12-30,-83.9140,292.7360,-410.6850,0.8110,0.8540,3.5730
2017.00000,2016-12-31,-83.1270,291.9750,-411.8140,0.8140,0.8590,3.5750
2017.00274,2017-01-01,-81.0400,292.1720,-413.3890,0.8170,0.8650,3.5870
2017.00548,2017-01-02,-82.3840,292.2790,-415.6840,0.8130,0.8570,3.5880
2017.00822,2017-01-03,-82.3050,292.1760,-417.7450,0.8040,0.8540,3.5300
2017.01096,2017-01-04,-83.4930,293.1270,-413.1310,0.8010,0.8510,3.5130
2017.01370,2017-01-05,-83.0720,292.9650,-417.3980,0.8220,0.8710,3.6100
2017.01644,2017-01-06,-83.5990,292.5580,-412.1870,0.8080,0.8460,3.5410
2017.01918,2017-01-07,-82.6000,294.0650,-411.4720,0.8090,0.8600,3.5520
2017.02192,2017-01-08,-81.7890,293.5010,-411.9460,0.8050,0.8490,3.5270
2017.02466,2017-01-09,-82.8430,293.5660,-412.9390,0.8140,0.8640,3.6140
2017.02740,2017-01-10,-83.6060,293.4150,-420.4340,0.8370,0.8870,3.6660
2017.03014,2017-01-11,-85.0420,293.0860,-417.5970,0.8160,0.8600,3.5630
2017.03288,2017-01-12,-84.1990,294.7420,-413.9320,0.8120,0.8630,3.5670
2017.03562,2017-01-13,-84.0020,293.2640,-421.3350,0.8130,0.8600,3.6140
2017.03836,2017-01-14,-84.6370,294.8010,-420.4230,0.8170,0.8610,3.5780
2017.04110,2017-01-15,-85.4930,294.3730,-419.8750,0.8150,0.8600,3.5940
2017.04384,2017-01-16,-83.5120,295.4240,-423.0070,0.8100,0.8550,3.6020
2017.04658,2017-01-17,-83.3500,295.9540,-423.2710,0.8240,0.8940,3.6980
2017.04932,2017-01-18,-86.1910,296.2680,-432.4460,0.8230,0.8830,3.6920
2017.05205,2017-01-19,-82.2390,295.1770,-429.6400,0.8160,0.8650,3.6230
2017.05479,2017-01-20,-84.7100,295.1610,-426.6900,0.8020,0.8630,3.5630
2017.05753,2017-01-21,-85.6160,294.4630,-428.1250,0.8030,0.8460,3.5220
2017.06027,2017-01-22,-84.5430,295.5230,-424.3630,0.8200,0.8620,3.6050
2017.06301,2017-01-23,-85.2530,295.9340,-426.4230,0.8130,0.8560,3.5730
2017.06575,2017-01-24,-86.0110,295.2960,-423.0430,0.8120,0.8460,3.5650
2017.06849,2017-01-25,-86.4670,295.4180,-429.4480,0.8060,0.8430,3.4860
2017.07123,2017-01-26,-84.6070,295.3460,-429.3060,0.8040,0.8390,3.4700
2017.07397,2017-01-27,-83.8520,295.4280,-425.4160,0.8030,0.8560,3.5400
2017.07671,2017-01-28,-84.7680,297.6670,-425.5280,0.8200,0.8620,3.6380
2017.07945,2017-01-29,-83.8650,295.8510,-422.9100,0.8190,0.8520,3.5950
2017.08219,2017-01-30,-80.7430,295.4560,-432.0990,0.8050,0.8460,3.5450
2017.08493,2017-01-31,-84.4700,295.4790,-426.8010,0.8180,0.8540,3.6150
2017.08767,2017-02-01,-84.3090,295.5030,-424.3370,0.8030,0.8450,3.5500
2017.09041,2017-02-02,-85.7100,297.9330,-428.4070,0.8000,0.8460,3.4980
2017.09315,2017-02-03,-84.3610,295.9950,-423.2140,0.8020,0.8500,3.5350
2017.09589,2017-02-04,-85.3060,298.9100,-424.1170,0.8080,0.8460,3.5780
2017.09863,2017-02-05,-84.5900,297.6580,-422.7500,0.8120,0.8510,3.5970
2017.10137,2017-02-06,-82.0920,295.6680,-425.1540,0.7980,0.8370,3.4950
2017.10411,2017-02-07,-84.6340,297.7080,-427.8660,0.8150,0.8580,3.5830
2017.10685,2017-02-08,-85.3340,297.3640,-427.9620,0.8380,0.8590,3.6230
2017.10959,2017-02-09,-81.7690,294.6960,-434.6290,0.8100,0.8250,3.4810
2017.11233,2017-02-10,-84.7000,297.0450,-437.7020,0.8060,0.8300,3.4910
2017.11507,2017-02-11,-86.6460,294.9990,-434.8520,0.8120,0.8400,3.5720
2017.11781,2017-02-12,-87.1110,296.7240,-436.0480,0.8010,0.8340,3.5180
2017.12055,2017-02-13,-84.0080,297.7840,-434.8740,0.7990,0.8390,3.4590
2017.12329,2017-02-14,-83.6980,295.5810,-440.3910,0.8050,0.8370,3.5330
2017.12603,2017-02-15,-84.4870,298.9030,-435.3560,0.8070,0.8360,3.4990
2017.12877,2017-02-16,-84.3550,297.3630,-436.9060,0.8210,0.8340,3.5290
2017.13151,2017-02-17,-85.3830,296.6470,-437.2560,0.8090,0.8420,3.5580
2017.13425,2017-02-18,-86.7620,299.3840,-438.5890,0.8150,0.8400,3.5430
2017.13699,2017-02-19,-85.4460,298.9390,-431.0300,0.8200,0.8560,3.6140
2017.13973,2017-02-20,-83.4530,299.8410,-435.4450,0.8330,0.8460,3.6140
2017.14247,2017-02-21,-86.1760,296.2000,-440.5330,0.8320,0.8540,3.6350
2017.14521,2017-02-22,-87.1040,299.2690,-445.7590,0.8370,0.8520,3.6710
2017.14795,2017-02-23,-84.4060,297.6090,-440.7030,0.8070,0.8440,3.5560
2017.15068,2017-02-24,-84.6540,298.2020,-439.5730,0.8100,0.8440,3.5490
2017.15342,2017-02-25,-85.0410,299.2170,-433.9800,0.8140,0.8470,3.5390
2017.15616,2017-02-26,-84.5500,296.9800,-438.8860,0.8150,0.8540,3.5400
2017.15890,2017-02-27,-85.0230,299.4970,-442.0880,0.8360,0.8690,3.6410
2017.16164,2017-02-28,-84.1050,297.3380,-439.9900,0.8080,0.8430,3.5380
2017.16438,2017-03-01,-85.8340,300.0340,-437.0180,0.8180,0.8590,3.6020
2017.16712,2017-03-02,-85.2780,298.8310,-438.5900,0.8190,0.8400,3.5640
2017.16986,2017-03-03,-84.1150,299.4840,-436.5420,0.8100,0.8440,3.5430
2017.17260,2017-03-04,-85.6290,299.1930,-435.6910,0.8110,0.8420,3.5510
2017.17534,2017-03-05,-86.5630,299.4390,-444.4360,0.8410,0.8660,3.6910
2017.17808,2017-03-06,-85.1890,297.3470,-440.5420,0.8260,0.8770,3.5830
2017.18082,2017-03-07,-86.9790,298.3770,-435.8620,0.8330,0.8570,3.6010
2017.18356,2017-03-08,-86.7460,299.1920,-443.3640,0.8350,0.8880,3.7620
2017.18630,2017-03-09,-86.4110,299.7860,-434.0190,0.8220,0.8460,3.5920
2017.18904,2017-03-10,-85.5250,298.4150,-440.9040,0.8110,0.8350,3.5400
2017.19178,2017-03-11,-85.0330,298.8480,-439.9530,0.8120,0.8450,3.5760
2017.19452,2017-03-12,-84.6270,299.1570,-434.8670,0.8110,0.8450,3.5940
2017.19726,2017-03-13,-86.1730,300.4330,-439.3780,0.8190,0.8580,3.6430
2017.20000,2017-03-14,-86.7170,298.9350,-442.6550,0.8190,0.8530,3.6010
2017.20274,2017-03-15,-86.4110,300.4510,-444.7790,0.8250,0.8570,3.6800
2017.20548,2017-03-16,-87.2770,298.7780,-443.0690,0.8260,0.8490,3.6040
2017.20822,2017-03-17,-87.7150,299.2220,-440.3680,0.8160,0.8490,3.6260
2017.21096,2017-03-18,-86.9110,299.2320,-444.9800,0.8080,0.8490,3.5900
2017.21370,2017-03-19,-86.6110,299.5280,-440.5060,0.8160,0.8530,3.6650
2017.21644,2017-03-20,-87.0690,299.7660,-445.7690,0.8260,0.8680,3.7170
2017.21918,2017-03-21,-86.9400,299.5970,-448.5690,0.8170,0.8480,3.6240
2017.22192,2017-03-22,-87.6900,299.0560,-445.2070,0.8390,0.8540,3.7310
2017.22466,2017-03-23,-88.1160,300.4230,-440.1940,0.8480,0.8870,3.7600
2017.22740,2017-03-24,-85.1710,300.7720,-441.1580,0.8480,0.8630,3.7430
2017.23014,2017-03-25,-85.0390,300.3090,-450.8760,0.8350,0.8570,3.7120
2017.23288,2017-03-26,-86.8880,299.7470,-448.0360,0.8280,0.8580,3.6850
2017.23562,2017-03-27,-88.5190,302.5460,-445.5260,0.8210,0.8530,3.6910
2017.23836,2017-03-28,-87.1300,300.8190,-443.2990,0.8350,0.8720,3.8080
2017.24110,2017-03-29,-86.3710,303.1500,-445.1100,0.8230,0.8510,3.6690
2017.24384,2017-03-30,-88.7670,300.4320,-444.4460,0.8420,0.8720,3.8540
2017.24658,2017-03-31,-88.5330,300.6930,-449.3810,0.8400,0.8730,3.7630
2017.24932,2017-04-01,-85.3370,300.4120,-451.1110,0.8200,0.8490,3.6250
2017.25205,2017-04-02,-86.7080,299.6570,-452.6980,0.8200,0.8520,3.6930
2017.25479,2017-04-03,-90.1110,302.6430,-449.7910,0.8150,0.8390,3.6140
2017.25753,2017-04-04,-86.2440,301.3250,-451.7960,0.8110,0.8550,3.6320
2017.26027,2017-04-05,-88.0430,300.8890,-445.0560,0.8150,0.8560,3.6450
2017.26301,2017-04-06,-87.9450,303.3290,-439.3780,0.8230,0.8750,3.7590
2017.26575,2017-04-07,-87.1740,300.9420,-447.5110,0.8300,0.8680,3.7380
2017.26849,2017-04-08,-86.2070,303.3370,-450.8530,0.8240,0.8780,3.7270
2017.27123,2017-04-09,-86.2020,303.0420,-452.7190,0.8350,0.8680,3.7500
2017.27397,2017-04-10,-85.8830,302.1990,-447.1960,0.8330,0.8830,3.7870
2017.27671,2017-04-11,-86.9770,302.8150,-449.0450,0.8860,0.9480,4.1590
2017.27945,2017-04-12,-83.9900,304.3870,-447.4850,0.8540,0.9190,3.9370
2017.28219,2017-04-13,-86.7440,302.6130,-452.9240,0.8300,0.8760,3.7540
2017.28493,2017-04-14,-85.0470,304.3460,-446.8060,0.8290,0.8620,3.6950
2017.28767,2017-04-15,-88.0690,303.4700,-444.4670,0.8490,0.8700,3.7910
2017.29041,2017-04-16,-87.7760,301.7620,-451.5740,0.8380,0.8740,3.7910
2017.29315,2017-04-17,-86.2980,306.0720,-454.2110,0.8190,0.8670,3.6560
2017.29589,2017-04-18,-87.7220,305.3710,-445.8330,0.8250,0.8630,3.6890
2017.29863,2017-04-19,-84.3800,305.4420,-459.3400,0.8750,0.9250,4.1140
2017.30137,2017-04-20,-84.2390,303.8440,-444.9260,0.8480,0.8830,3.7600
2017.30411,2017-04-21,-86.1340,303.5610,-442.9730,0.8410,0.8900,3.8470
2017.30685,2017-04-22,-84.8280,302.2060,-454.1120,0.8260,0.8480,3.6210
2017.30959,2017-04-23,-87.1430,302.2980,-451.0570,0.8190,0.8490,3.6000
2017.31233,2017-04-24,-86.7570,303.8100,-447.1390,0.8160,0.8510,3.5850
2017.31507,2017-04-25,-86.3130,303.0470,-455.6240,0.8030,0.8420,3.5480
2017.31781,2017-04-26,-86.4150,303.4880,-456.0070,0.8160,0.8550,3.6280
2017.32055,2017-04-27,-87.7650,301.7820,-456.7100,0.8380,0.8590,3.7270
2017.32329,2017-04-28,-86.9060,301.7200,-452.4110,0.8280,0.8520,3.6840
2017.32603,2017-04-29,-85.9190,303.0870,-457.4680,0.8170,0.8440,3.5910
2017.32877,2017-04-30,-86.7500,302.5710,-456.5340,0.8200,0.8640,3.6810
2017.33151,2017-05-01,-86.8220,303.9350,-457.3650,0.8160,0.8610,3.6220
2017.33425,2017-05-02,-86.5010,303.4070,-452.2750,0.8240,0.8590,3.6560
2017.33699,2017-05-03,-86.7210,302.3020,-458.8120,0.8270,0.8590,3.6840
2017.33973,2017-05-04,-87.4320,301.8470,-458.2320,0.8170,0.8470,3.5980
2017.34247,2017-05-05,-86.7880,303.2110,-458.5290,0.8190,0.8710,3.6970
2017.34521,2017-05-06,-86.4640,302.2470,-462.8480,0.8090,0.8550,3.6060
2017.34795,2017-05-07,-89.4480,306.3400,-456.7470,0.8110,0.8590,3.6510
2017.35068,2017-05-08,-86.1320,305.5250,-460.3220,0.8260,0.8890,3.7250
2017.35342,2017-05-09,-87.5820,303.1400,-461.1690,0.8410,0.8720,3.8000
2017.35616,2017-05-10,-85.3150,303.8990,-458.7680,0.8260,0.8670,3.7920
2017.35890,2017-05-11,-86.1820,305.7630,-461.3860,0.8120,0.8560,3.5840
2017.36164,2017-05-12,-88.4530,306.5250,-457.9790,0.8240,0.8800,3.7290
2017.36438,2017-05-13,-87.7980,303.7300,-459.3150,0.8220,0.8580,3.6460
2017.36712,2017-05-14,-88.3910,305.8910,-464.2500,0.8210,0.8540,3.6390
2017.36986,2017-05-15,-87.1670,302.7920,-458.4160,0.8260,0.8650,3.7360
2017.37260,2017-05-16,-87.1480,303.9280,-462.7030,0.8240,0.8650,3.7170
2017.37534,2017-05-17,-88.5130,304.6950,-464.0270,0.8190,0.8720,3.6980
2017.37808,2017-05-18,-84.0360,304.7950,-457.8050,0.8490,0.8720,3.8350
2017.38082,2017-05-19,-86.9320,304.9690,-463.7260,0.8400,0.8800,3.8110
2017.38356,2017-05-20,-84.5110,307.7120,-461.7630,0.8080,0.8370,3.5290
2017.38630,2017-05-21,-87.7100,308.3330,-455.7130,0.8320,0.8520,3.6580
2017.38904,2017-05-22,-88.9860,306.6800,-462.7520,0.8270,0.8570,3.6790
2017.39178,2017-05-23,-87.1190,304.9980,-460.1170,0.8310,0.8560,3.6500
2017.39452,2017-05-24,-88.7590,308.1670,-456.4840,0.8440,0.8720,3.8430
2017.39726,2017-05-25,-89.8970,305.2900,-467.0680,0.8130,0.8430,3.5800
2017.40000,2017-05-26,-86.3030,305.6630,-467.7240,0.8110,0.8500,3.6070
2017.40274,2017-05-27,-88.2620,305.2170,-467.7430,0.8170,0.8470,3.6480
2017.40548,2017-05-28,-88.0530,304.9790,-465.8600,0.8140,0.8360,3.6110
2017.40822,2017-05-29,-87.4370,307.2010,-469.1960,0.8150,0.8580,3.6390
2017.41096,2017-05-30,-87.6730,307.2990,-452.9300,0.8710,0.9080,3.9720
2017.41370,2017-05-31,-89.8430,308.1600,-463.4880,0.8230,0.8520,3.6860
2017.41644,2017-06-01,-91.3010,308.0610,-464.1080,0.8220,0.8700,3.6510
2017.41918,2017-06-02,-89.6020,306.3400,-464.9540,0.9140,0.9380,4.1820
2017.42192,2017-06-03,-88.4250,306.4510,-469.0750,0.8490,0.8850,3.8440
2017.42466,2017-06-04,-87.7760,306.4160,-456.7980,0.8460,0.8760,3.8340
2017.42740,2017-06-05,-89.9470,307.3860,-464.3020,0.8220,0.8610,3.5870
2017.43014,2017-06-06,-89.7940,308.5860,-460.5710,0.8270,0.8520,3.7280
2017.43288,2017-06-07,-88.6230,307.7540,-456.1370,0.8320,0.8650,3.7140
2017.43562,2017-06-08,-89.7120,309.7460,-459.9010,0.8470,0.8480,3.7380
2017.43836,2017-06-09,-91.2360,309.2890,-458.3490,0.8220,0.8620,3.6340
2017.44110,2017-06-10,-89.0600,306.0960,-465.7550,0.8280,0.8770,3.7420
2017.44384,2017-06-11,-91.4340,310.3700,-461.0810,0.8430,0.8670,3.7850
2017.44658,2017-06-12,-88.9300,308.2210,-455.3220,0.8330,0.8880,3.8070
2017.44932,2017-06-13,-89.8990,306.3890,-460.5280,0.8830,0.9010,4.0310
2017.45205,2017-06-14,-87.9470,307.1570,-455.0530,0.8400,0.8740,3.7410
2017.45479,2017-06-15,-87.2330,309.5140,-454.8380,0.8770,0.9160,3.9590
2017.45753,2017-06-16,-90.5810,307.5160,-458.6450,0.8890,0.9590,4.1570
2017.46027,2017-06-17,-90.5740,308.5610,-451.2670,0.8590,0.8840,3.8100
2017.46301,2017-06-18,-89.0940,309.8130,-457.6340,0.9010,0.9400,4.1350
2017.46575,2017-06-19,-89.6550,311.7800,-467.8690,0.8320,0.8750,3.7710
2017.46849,2017-06-20,-89.6730,309.7070,-456.9070,0.8280,0.8640,3.7650
2017.47123,2017-06-21,-89.7450,310.7860,-463.2460,0.8260,0.8620,3.6650
2017.47397,2017-06-22,-90.6100,310.5530,-456.2620,0.8250,0.8590,3.6420
2017.47671,2017-06-23,-89.9210,307.4870,-457.6840,0.8240,0.8630,3.6880
2017.47945,2017-06-24,-89.4400,312.2380,-449.5380,0.8380,0.8880,3.7950
2017.48219,2017-06-25,-91.2900,310.7640,-455.5780,0.8240,0.8550,3.6480
2017.48493,2017-06-26,-88.0280,310.3300,-454.5510,0.8380,0.8690,3.7460
2017.48767,2017-06-27,-88.2540,312.1750,-457.0100,0.8450,0.8830,3.7620
2017.49041,2017-06-28,-90.5120,306.8690,-461.3990,0.8540,0.9290,3.8760
2017.49315,2017-06-29,-89.8350,306.5450,-456.2610,0.8570,0.9030,3.8890
2017.49589,2017-06-30,-90.1640,306.5930,-449.9050,0.8730,0.9250,3.9440
2017.49863,2017-07-01,-90.0490,311.6020,-445.9980,0.8360,0.8700,3.7250
2017.50137,2017-07-02,-87.9100,308.8400,-453.5140,0.8660,0.9280,3.9500
2017.50411,2017-07-03,-90.9270,306.6690,-449.3380,0.8660,0.9130,3.9300
2017.50685,2017-07-04,-89.5970,309.1540,-449.1810,0.8460,0.8800,3.7450
2017.50959,2017-07-05,-90.4670,309.1820,-451.0990,0.8320,0.8720,3.7040
2017.51233,2017-07-06,-90.3520,309.4250,-453.2310,0.8820,0.9380,4.0350
2017.51507,2017-07-07,-93.0200,307.4170,-446.8690,0.8550,0.8910,3.7870
2017.51781,2017-07-08,-88.3870,307.7810,-455.4280,0.8640,0.8930,3.8730
2017.52055,2017-07-09,-89.8210,307.2420,-444.9880,0.8540,0.8940,3.8240
2017.52329,2017-07-10,-91.5330,309.2320,-455.8090,0.8610,0.9050,3.9750
2017.52603,2017-07-11,-88.0480,308.7410,-446.3880,0.8660,0.9330,4.0440
2017.52877,2017-07-12,-89.5290,305.1540,-442.8220,0.8570,0.9360,3.9470
2017.53151,2017-07-13,-86.9070,308.7160,-454.8930,0.8540,0.9030,3.8790
2017.53425,2017-07-14,-92.0340,309.2230,-434.4160,0.8770,0.9470,3.9600
2017.53699,2017-07-15,-87.7280,309.4990,-450.1380,0.8440,0.9010,3.8710
2017.53973,2017-07-16,-90.0910,309.2830,-452.9970,0.8870,0.9010,3.8800
2017.54247,2017-07-17,-88.9190,310.3850,-448.6530,0.8200,0.8590,3.6550
2017.54521,2017-07-18,-87.9630,309.8320,-446.4600,0.8270,0.8570,3.6630
2017.54795,2017-07-19,-88.2950,309.4990,-450.7360,0.8560,0.9170,3.9040
