datetime,gpsdate,dN,dE,dU,sN,sE,sU
2016.95082,2016-12-13,-96.2960,276.5550,-26.9850,0.8420,0.9110,3.8660
2016.95355,2016-12-14,-95.8500,274.9320,-24.4250,0.8490,0.9130,3.8620
2016.95628,2016-12-15,-96.7330,275.2230,-24.2790,0.8250,0.9060,3.8040
2016.95902,2016-12-16,-98.7230,274.1340,-21.9280,0.8180,0.9030,3.7880
2016.96175,2016-12-17,-98.3860,276.3580,-26.0590,0.8200,0.9280,3.8660
2016.96448,2016-12-18,-99.1000,275.7670,-24.5460,0.8270,0.9170,3.8150
2016.96721,2016-12-19,-97.3200,276.3520,-24.3980,0.8230,0.9040,3.8010
2016.96995,2016-12-20,-99.1600,276.2110,-25.8850,0.8340,0.9050,3.8030
2016.97268,2016-12-21,-98.8420,277.2760,-23.2670,0.8260,0.9150,3.7950
2016.97541,2016-12-22,-100.1320,278.4270,-17.1530,0.8270,0.9130,3.8650
2016.97814,2016-12-23,-96.7530,277.6260,-15.0740,0.8210,0.9110,3.7870
2016.98087,2016-12-24,-98.6500,278.7770,-20.3780,0.8220,0.9270,3.8620
2016.98361,2016-12-25,-100.6000,276.8750,-26.5850,0.8220,0.9040,3.7730
2016.98634,2016-12-26,-96.6480,277.2800,-23.0000,0.8270,0.9110,3.8340
2016.98907,2016-12-27,-99.5410,276.5830,-20.7200,0.8300,0.9230,3.9070
2016.99180,2016-12-28,-100.8900,277.1020,-24.1030,0.8340,0.9120,3.8800
2016.99454,2016-12-29,-100.1050,279.0300,-25.7370,0.8270,0.9010,3.8220
2016.99727,2016-12-30,-99.2720,278.5770,-21.4480,0.8240,0.9160,3.8200
2017.00000,2016-12-31,-100.1790,277.1700,-27.6070,0.8200,0.9130,3.8160
2017.00274,2017-01-01,-97.4610,277.1280,-25.0560,0.8240,0.9400,3.9220
2017.00548,2017-01-02,-99.7610,277.6930,-20.4760,0.8290,0.9240,3.8740
2017.00822,2017-01-03,-98.8620,278.0030,-22.3840,0.8190,0.9110,3.8140
2017.01096,2017-01-04,-99.7420,278.8420,-22.3530,0.8210,0.9160,3.8130
2017.01370,2017-01-05,-98.9680,278.6120,-24.6100,0.8240,0.9250,3.8530
2017.01644,2017-01-06,-98.7260,277.6340,-20.4410,0.8360,0.9280,3.8710
2017.01918,2017-01-07,-98.5740,279.2800,-18.2330,0.8260,0.9230,3.8780
2017.02192,2017-01-08,-98.1530,279.0920,-17.3680,0.8270,0.9160,3.8440
2017.02466,2017-01-09,-99.0290,279.4400,-16.2160,0.8190,0.8950,3.7730
2017.02740,2017-01-10,-100.1550,278.8420,-19.4930,0.8380,0.9400,3.8780
2017.03014,2017-01-11,-101.1480,278.5350,-23.3270,0.8250,0.9070,3.8110
2017.03288,2017-01-12,-99.9220,279.7560,-25.6210,0.8280,0.9130,3.8410
2017.03562,2017-01-13,-99.6830,278.8900,-19.2930,0.8230,0.9130,3.8450
2017.03836,2017-01-14,-99.9580,280.4150,-28.9300,0.8110,0.9030,3.8130
2017.04110,2017-01-15,-100.7350,278.8840,-20.2880,0.8270,0.9150,3.8620
2017.04384,2017-01-16,-99.2730,281.1050,-27.7170,0.8140,0.8950,3.7470
2017.04658,2017-01-17,-99.2940,281.3690,-28.7480,0.8310,0.9430,3.9280
2017.04932,2017-01-18,-101.1060,282.2820,-32.0690,0.8430,0.9490,3.9930
2017.05205,2017-01-19,-97.9800,279.5140,-28.1770,0.8200,0.9210,3.8270
2017.05479,2017-01-20,-99.9530,279.7000,-22.8750,0.8190,0.9110,3.7860
2017.05753,2017-01-21,-100.4940,280.1470,-28.8860,0.8170,0.8980,3.7550
2017.06027,2017-01-22,-99.2750,280.9000,-25.4910,0.8360,0.9280,3.9490
2017.06301,2017-01-23,-99.8600,280.2450,-25.6750,0.8190,0.9160,3.8460
2017.06575,2017-01-24,-100.3990,279.9920,-25.9300,0.8220,0.9050,3.8240
2017.06849,2017-01-25,-101.3860,280.8920,-27.4440,0.8150,0.9060,3.8430
2017.07123,2017-01-26,-100.2430,280.2850,-27.7940,0.8170,0.9070,3.8030
2017.07397,2017-01-27,-101.2320,279.9520,-20.6360,0.8440,0.9210,3.9020
2017.07671,2017-01-28,-100.6820,280.8260,-20.0150,0.8300,0.9020,3.8470
2017.07945,2017-01-29,-99.7040,279.6610,-19.0060,0.8280,0.9310,3.9390
2017.08219,2017-01-30,-96.3080,280.7070,-25.5120,0.8220,0.9030,3.8200
2017.08493,2017-01-31,-100.1630,280.8680,-20.4470,0.8280,0.9140,3.8580
2017.08767,2017-02-01,-99.6340,281.0250,-18.0110,0.8130,0.8930,3.7400
2017.09041,2017-02-02,-100.5000,281.6580,-19.8330,0.8130,0.9090,3.8340
2017.09315,2017-02-03,-100.0020,279.7340,-20.0720,0.8330,0.9130,3.8770
2017.09589,2017-02-04,-100.5600,282.1380,-15.3190,0.8180,0.9260,3.8860
2017.09863,2017-02-05,-99.9920,281.8610,-14.6910,0.8290,0.9170,3.8840
2017.10137,2017-02-06,-98.4130,280.4210,-19.9600,0.8170,0.9050,3.7970
2017.10411,2017-02-07,-100.8890,281.6790,-17.4530,0.8230,0.9020,3.7850
2017.10685,2017-02-08,-101.3890,281.4580,-17.1010,0.8410,0.9050,3.8760
2017.10959,2017-02-09,-98.3420,279.1640,-22.0960,0.8360,0.9120,3.9060
2017.11233,2017-02-10,-99.0930,282.1150,-21.7780,0.8280,0.9070,3.8030
2017.11507,2017-02-11,-101.1370,281.1580,-23.1090,0.8150,0.8870,3.7030
2017.11781,2017-02-12,-102.3360,281.8820,-23.8630,0.8170,0.8920,3.7610
2017.12055,2017-02-13,-99.2770,281.5730,-22.7500,0.8220,0.8950,3.8340
2017.12329,2017-02-14,-100.7570,279.6100,-22.5980,0.8360,0.8870,3.8210
2017.12603,2017-02-15,-100.7330,283.1660,-22.9770,0.8290,0.8890,3.8110
2017.12877,2017-02-16,-99.3690,280.6500,-20.2520,0.8510,0.9120,3.8650
2017.13151,2017-02-17,-99.8550,280.8670,-23.7070,0.8120,0.8990,3.7440
2017.13425,2017-02-18,-102.9850,283.6730,-28.9300,0.8210,0.8960,3.7870
2017.13699,2017-02-19,-100.4030,282.0800,-15.5350,0.8390,0.9210,3.9790
2017.13973,2017-02-20,-99.4050,284.8340,-22.1330,0.8380,0.9110,3.9110
2017.14247,2017-02-21,-102.3940,281.3060,-22.5870,0.8500,0.9270,4.0020
2017.14521,2017-02-22,-101.4340,281.9250,-25.5200,0.8390,0.9140,3.9010
2017.14795,2017-02-23,-99.4950,281.1490,-20.3040,0.8270,0.9020,3.8440
2017.15068,2017-02-24,-100.2830,282.2050,-23.7960,0.8300,0.9100,3.8870
2017.15342,2017-02-25,-101.0480,283.6880,-17.3440,0.8390,0.9060,3.8450
2017.15616,2017-02-26,-100.4530,280.4940,-19.5710,0.8320,0.9170,3.8660
2017.15890,2017-02-27,-100.1350,283.8280,-21.7670,0.8460,0.9190,3.8490
2017.16164,2017-02-28,-99.3190,281.2560,-21.1250,0.8370,0.9020,3.8310
2017.16438,2017-03-01,-100.5130,284.2280,-19.2260,0.8370,0.9070,3.8790
2017.16712,2017-03-02,-99.7320,284.8200,-20.9810,0.8390,0.8920,3.8130
2017.16986,2017-03-03,-98.8210,283.6460,-19.3280,0.8250,0.8900,3.7530
2017.17260,2017-03-04,-99.9940,283.6260,-16.5720,0.8280,0.8970,3.7750
2017.17534,2017-03-05,-101.7170,281.8840,-19.9880,0.8450,0.9220,3.9030
2017.17808,2017-03-06,-99.6250,280.8410,-20.0070,0.8560,0.9310,3.8830
2017.18082,2017-03-07,-102.3840,282.3050,-20.0810,0.8390,0.9050,3.8280
2017.18356,2017-03-08,-101.6670,283.8780,-24.5860,0.8460,0.9170,3.9370
2017.18630,2017-03-09,-101.3270,283.0360,-15.8980,0.8320,0.9130,3.8190
2017.18904,2017-03-10,-99.1120,283.0080,-26.1090,0.8230,0.9070,3.8280
2017.19178,2017-03-11,-100.4270,282.4940,-21.0270,0.8260,0.9040,3.8450
2017.19452,2017-03-12,-99.0340,282.7550,-11.6310,0.8260,0.8930,3.7940
2017.19726,2017-03-13,-101.5100,283.5210,-14.5180,0.8430,0.9300,3.9900
2017.20000,2017-03-14,-101.3100,282.7340,-26.7470,0.8300,0.9090,3.8360
2017.20274,2017-03-15,-100.7930,284.1630,-22.6980,0.8230,0.9000,3.7720
2017.20548,2017-03-16,-101.7180,283.1640,-25.8370,0.8340,0.8990,3.8530
2017.20822,2017-03-17,-102.2150,283.6500,-19.0250,0.8270,0.8980,3.8040
2017.21096,2017-03-18,-101.4320,283.0990,-23.2260,0.8390,0.9020,3.8580
2017.21370,2017-03-19,-102.5930,283.4430,-19.0700,0.8360,0.9170,3.9160
2017.21644,2017-03-20,-102.5630,283.5320,-22.4110,0.8270,0.9060,3.7960
2017.21918,2017-03-21,-101.0960,284.2390,-23.6220,0.8230,0.8970,3.7760
2017.22192,2017-03-22,-102.8230,283.4210,-17.8950,0.8330,0.9260,3.9010
2017.22466,2017-03-23,-103.1170,285.0840,-20.2650,0.8770,0.9330,3.9760
2017.22740,2017-03-24,-100.5990,284.8440,-18.5300,0.8650,0.9210,3.9190
2017.23014,2017-03-25,-101.0490,284.5070,-27.9720,0.8680,0.9040,3.9200
2017.23288,2017-03-26,-102.2210,286.1290,-29.6830,0.8360,0.9130,3.8880
2017.23562,2017-03-27,-102.3020,285.5790,-25.0440,0.8380,0.9080,3.8660
2017.23836,2017-03-28,-102.2190,283.7520,-23.8130,0.8410,0.9220,3.9200
2017.24110,2017-03-29,-102.9580,286.8420,-25.2920,0.8400,0.9040,3.8470
2017.24384,2017-03-30,-103.7230,283.7900,-22.7300,0.8400,0.9250,3.9530
2017.24658,2017-03-31,-103.8030,283.4790,-22.5940,0.8470,0.9440,4.0710
2017.24932,2017-04-01,-99.5300,283.5350,-27.3550,0.8310,0.9030,3.7970
2017.25205,2017-04-02,-101.2090,283.5630,-18.5950,0.8370,0.8960,3.8410
2017.25479,2017-04-03,-103.9610,285.7430,-30.4830,0.8310,0.9140,3.8950
2017.25753,2017-04-04,-101.6650,285.4860,-24.2930,0.8210,0.9020,3.8420
2017.26027,2017-04-05,-102.5560,284.6760,-15.3890,0.8550,0.9150,4.0340
2017.26301,2017-04-06,-102.6880,286.7100,-7.5530,0.8710,0.9320,4.0310
2017.26575,2017-04-07,-101.5780,284.8490,-27.1810,0.8460,0.9260,4.0130
2017.26849,2017-04-08,-101.6570,285.1820,-17.4060,0.8420,0.9230,3.9700
2017.27123,2017-04-09,-101.2940,287.2010,-19.7820,0.8490,0.9110,3.9470
2017.27397,2017-04-10,-99.9410,286.9940,-25.8670,0.8490,0.9230,3.9530
2017.27671,2017-04-11,-103.6380,287.7940,-9.4100,0.9110,0.9960,4.2940
2017.27945,2017-04-12,-101.5210,286.8080,-20.5440,0.8690,0.9350,4.0190
2017.28219,2017-04-13,-100.3620,284.9740,-19.7690,0.8410,0.9190,3.9540
2017.28493,2017-04-14,-100.2050,286.6390,-19.1490,0.8230,0.9040,3.8450
2017.28767,2017-04-15,-101.4600,286.5660,-18.1350,0.8360,0.9090,3.8640
2017.29041,2017-04-16,-101.5560,284.7130,-26.0310,0.8330,0.9350,3.9950
2017.29315,2017-04-17,-102.1590,286.5520,-23.0000,0.8420,0.9190,3.9770
2017.29589,2017-04-18,-102.1470,288.3030,-12.5820,0.8470,0.9180,3.8880
2017.29863,2017-04-19,-100.1150,286.9370,-22.2550,0.9000,0.9860,4.3710
2017.30137,2017-04-20,-99.2060,285.1760,-18.3610,0.8760,0.9220,4.0350
2017.30411,2017-04-21,-103.2490,286.6540,-4.4300,0.8720,0.9310,4.1190
2017.30685,2017-04-22,-101.8070,286.1580,-23.6700,0.8520,0.9290,3.9850
2017.30959,2017-04-23,-101.4640,285.4780,-22.1000,0.8290,0.9170,3.8560
2017.31233,2017-04-24,-100.7130,286.5050,-22.2140,0.8310,0.9100,3.8170
2017.31507,2017-04-25,-101.4580,286.4470,-27.0080,0.8410,0.9080,3.8560
2017.31781,2017-04-26,-100.4450,285.9660,-27.5500,0.8260,0.9260,3.8900
2017.32055,2017-04-27,-102.7070,285.4900,-22.5300,0.8610,0.9200,3.9970
2017.32329,2017-04-28,-101.9210,286.7200,-22.4970,0.8460,0.9150,3.9450
2017.32603,2017-04-29,-101.2010,285.9020,-24.2990,0.8250,0.9150,3.8470
2017.32877,2017-04-30,-100.9580,285.6590,-26.9890,0.8310,0.9020,3.8340
2017.33151,2017-05-01,-100.3830,287.5280,-25.8370,0.8230,0.9050,3.8250
2017.33425,2017-05-02,-102.4780,286.3070,-23.3860,0.8360,0.9110,3.8770
2017.33699,2017-05-03,-100.5000,285.8300,-26.4500,0.8280,0.9250,3.8920
2017.33973,2017-05-04,-102.1950,285.2440,-25.1920,0.8310,0.9440,3.9990
2017.34247,2017-05-05,-102.9990,284.9950,-28.4080,0.8540,0.9470,4.0920
2017.34521,2017-05-06,-100.0570,287.2530,-29.5300,0.8310,0.9410,3.9900
2017.34795,2017-05-07,-103.8750,289.1120,-24.8840,0.8430,0.9310,4.0450
2017.35068,2017-05-08,-101.9370,286.4880,-19.2420,0.8440,0.9200,3.8780
2017.35342,2017-05-09,-104.2420,287.3180,-20.7230,0.8410,0.9340,3.9760
2017.35616,2017-05-10,-100.2100,285.7330,-24.3260,0.8550,0.9490,4.0530
2017.35890,2017-05-11,-101.4440,286.2090,-20.8280,0.8440,0.9330,4.0560
2017.36164,2017-05-12,-103.5560,287.8500,-15.2000,0.8430,0.9270,3.9300
2017.36438,2017-05-13,-102.4040,287.5220,-17.8180,0.8420,0.9400,4.0560
2017.36712,2017-05-14,-102.6660,287.9690,-20.1990,0.8240,0.9290,3.8970
2017.36986,2017-05-15,-101.8770,288.1640,-17.1020,0.8300,0.9080,3.8540
2017.37260,2017-05-16,-102.3470,287.3240,-24.2240,0.8370,0.9190,3.9800
2017.37534,2017-05-17,-102.0320,286.9060,-18.7360,0.8340,0.9510,4.0400
2017.37808,2017-05-18,-98.7890,284.9980,-17.8940,0.8670,0.9510,4.0280
2017.38082,2017-05-19,-102.3730,288.7020,-22.6460,0.8460,0.9510,4.0280
2017.38356,2017-05-20,-100.2630,290.3780,-26.7450,0.8370,0.9320,3.9570
2017.38630,2017-05-21,-102.0280,288.8050,-14.1540,0.8410,0.9240,3.9500
2017.38904,2017-05-22,-103.3190,290.2230,-28.0700,0.8480,0.9290,3.9550
2017.39178,2017-05-23,-102.6560,287.4630,-20.5090,0.8470,0.9230,3.9340
2017.39452,2017-05-24,-103.9420,288.9550,-21.0200,0.8560,0.9330,4.0220
2017.39726,2017-05-25,-104.1960,287.3970,-16.3090,0.8330,0.9290,3.9890
2017.40000,2017-05-26,-100.5720,290.2340,-25.9460,0.8190,0.9070,3.8410
2017.40274,2017-05-27,-103.7310,286.9460,-26.3230,0.8350,0.9310,3.9500
2017.40548,2017-05-28,-102.7760,288.6540,-25.0370,0.8240,0.9150,3.8710
2017.40822,2017-05-29,-103.0730,290.2400,-29.0500,0.8470,0.9270,3.9770
2017.41096,2017-05-30,-106.8910,287.2080,-11.3870,0.8880,0.9690,4.1190
2017.41370,2017-05-31,-104.5420,290.7470,-17.9440,0.8330,0.9120,3.8660
2017.41644,2017-06-01,-105.0620,288.8550,-19.9040,0.8490,0.9370,4.0160
2017.41918,2017-06-02,-103.4660,289.9640,-27.0740,0.9440,1.0290,4.5490
2017.42192,2017-06-03,-106.6240,289.0480,-16.9270,0.9140,1.0240,4.4290
2017.42466,2017-06-04,-106.2830,287.9050,-21.0850,0.8570,0.9400,3.9880
2017.42740,2017-06-05,-103.7180,289.3040,-22.5570,0.8380,0.9210,4.0070
2017.43014,2017-06-06,-105.3210,289.7190,-24.3720,0.8620,0.9670,4.1850
2017.43288,2017-06-07,-105.0480,288.7450,-25.8440,0.8500,0.9520,4.0200
2017.43562,2017-06-08,-104.8690,290.2080,-22.3090,0.8390,0.9280,3.9550
2017.43836,2017-06-09,-105.2160,288.3170,-26.9140,0.8420,0.9400,3.9680
2017.44110,2017-06-10,-107.1310,288.9390,-19.2910,0.8720,1.0130,4.2170
2017.44384,2017-06-11,-107.3370,292.5990,-25.2720,0.8360,0.9710,4.1410
2017.44658,2017-06-12,-104.1370,288.6920,-16.0620,0.8730,0.9450,4.0420
2017.44932,2017-06-13,-104.2700,287.0530,-16.2860,0.8680,0.9600,4.1790
2017.45205,2017-06-14,-105.6030,289.6530,-10.5590,0.8430,0.9400,3.9980
2017.45479,2017-06-15,-104.1920,290.0170,-17.0610,0.8650,0.9680,4.1540
2017.45753,2017-06-16,-105.6070,289.8060,-21.8600,0.8700,1.0140,4.3070
2017.46027,2017-06-17,-106.1520,290.6980,-19.6210,0.8390,0.9560,4.0480
2017.46301,2017-06-18,-105.3030,290.3690,-35.5390,0.8680,0.9790,4.1550
2017.46575,2017-06-19,-106.2480,292.9370,-28.3150,0.8450,0.9400,3.9890
2017.46849,2017-06-20,-103.8260,290.6960,-33.2330,0.8520,0.9520,4.0730
2017.47123,2017-06-21,-106.3600,292.0880,-23.2420,0.8420,0.9560,4.0090
2017.47397,2017-06-22,-105.9030,290.3430,-20.0030,0.8500,0.9190,3.9340
2017.47945,2017-06-24,-103.7220,289.6630,-16.7950,0.8600,0.9790,4.2210
2017.48219,2017-06-25,-106.7470,291.5560,-9.8830,0.8360,0.9240,3.9300
2017.48493,2017-06-26,-105.1720,291.7520,-20.0050,0.8280,0.9300,3.9210
2017.48767,2017-06-27,-103.5630,291.4180,-18.5080,0.8610,0.9490,4.0080
2017.49041,2017-06-28,-106.1120,286.1720,-16.7960,0.8910,0.9800,4.1990
2017.49315,2017-06-29,-103.4570,286.9660,-23.2710,0.8940,0.9880,4.3680
2017.49589,2017-06-30,-106.0800,291.0860,-18.6830,0.8720,0.9870,4.1220
2017.49863,2017-07-01,-106.1580,290.9890,-20.5700,0.8580,0.9640,4.0760
2017.50137,2017-07-02,-105.3010,292.2920,-8.7320,0.8680,0.9740,4.1190
2017.50411,2017-07-03,-107.3670,290.3620,-18.5790,0.8940,0.9800,4.1210
2017.50685,2017-07-04,-106.7030,292.5210,-19.6430,0.8610,0.9900,4.0890
2017.50959,2017-07-05,-107.0630,290.2960,-22.2660,0.8610,0.9440,4.0090
2017.51233,2017-07-06,-108.4280,290.1520,-22.3140,0.9250,1.0480,4.3710
2017.51507,2017-07-07,-107.1880,289.1650,-22.7360,0.8870,0.9870,4.2450
2017.51781,2017-07-08,-107.7340,289.6540,-18.5370,0.8610,0.9590,4.1320
2017.52055,2017-07-09,-104.5090,290.6410,-9.0330,0.8600,0.9670,4.1100
2017.52329,2017-07-10,-105.0100,290.9810,-19.5770,0.8830,0.9860,4.2830
2017.52603,2017-07-11,-104.8990,290.7370,-20.8230,0.8760,0.9560,4.0820
2017.52877,2017-07-12,-105.4150,290.9790,-17.4340,0.8960,0.9900,4.1730
2017.53151,2017-07-13,-105.0830,289.2140,-20.2160,0.8660,0.9540,4.0860
2017.53425,2017-07-14,-104.9620,290.2410,-23.4720,0.8680,0.9570,4.0570
2017.53699,2017-07-15,-103.3870,289.6300,-18.5970,0.8560,0.9590,4.0610
2017.53973,2017-07-16,-104.3770,289.9190,-21.8290,0.8890,0.9540,4.1100
2017.54247,2017-07-17,-104.6500,291.5960,-18.7520,0.8360,0.9410,3.9460
2017.54521,2017-07-18,-105.2110,290.1320,-15.1550,0.8650,0.9720,4.1830
2017.54795,2017-07-19,-105.1050,292.3890,-20.7210,0.8780,0.9710,4.1570
2017.55068,2017-07-20,-105.5110,293.7830,-19.4700,0.8740,0.9580,4.0680
2017.55342,2017-07-21,-105.4710,291.3290,-29.4650,0.8480,0.9510,4.0230
2017.55616,2017-07-22,-106.4390,291.7600,-20.5050,0.8330,0.9290,3.8980
2017.55890,2017-07-23,-104.6650,292.6370,-19.7750,0.8410,0.9460,3.9970
2017.56164,2017-07-24,-105.1290,289.8950,-16.1620,0.8800,0.9770,4.2410
2017.56438,2017-07-25,-107.4860,293.1780,-18.6600,0.8650,0.9540,4.0780
2017.56712,2017-07-26,-106.6560,292.4750,-16.2230,0.8690,0.9580,4.0770
2017.56986,2017-07-27,-106.5040,291.0830,-20.9230,0.8480,0.9570,4.0570
2017.57260,2017-07-28,-105.3270,294.3620,-23.6910,0.8750,0.9590,4.1690
2017.57534,2017-07-29,-109.0510,298.0750,-9.7330,0.8730,0.9930,4.2920
2017.57808,2017-07-30,-106.6110,293.9440,-13.0360,0.8800,1.0030,4.3220
2017.58082,2017-07-31,-107.3370,293.6300,-18.1730,0.8790,0.9860,4.2670
2017.58904,2017-08-03,-105.8820,294.5590,-14.5500,0.8780,1.0050,4.1340
2017.59178,2017-08-04,-111.1550,292.6080,-28.1000,0.8940,1.0150,4.1960
2017.59452,2017-08-05,-104.1110,289.1630,-29.0530,0.8600,0.9630,4.0850
2017.59726,2017-08-06,-106.1910,292.5080,-29.4710,0.8510,0.9340,3.9820
2017.60000,2017-08-07,-104.8150,291.8640,-13.9920,0.8600,0.9530,4.0740
2017.60274,2017-08-08,-106.9050,293.8110,-26.4630,0.8440,0.9530,4.0090
2017.60548,2017-08-09,-108.3810,294.5850,-17.9160,0.8680,0.9720,4.1440
2017.60822,2017-08-10,-109.9140,296.0730,-25.7280,0.8570,0.9750,4.1520
2017.61096,2017-08-11,-104.4330,292.3630,-30.3050,0.8570,0.9740,4.1290
2017.61370,2017-08-12,-104.4210,293.6940,-32.2410,0.8350,0.9260,3.9290
2017.61644,2017-08-13,-106.1840,293.1320,-25.9350,0.8510,0.9470,4.0260
2017.61918,2017-08-14,-105.8190,292.2290,-35.0960,0.8520,0.9660,4.1240
2017.62192,2017-08-15,-105.8130,290.0060,-8.6690,0.8710,0.9770,4.2030
2017.62466,2017-08-16,-107.1840,289.2420,-23.2070,0.8420,0.9520,4.0410
2017.62740,2017-08-17,-107.0770,292.8420,-22.4960,0.8640,0.9500,3.9740
2017.63014,2017-08-18,-105.4720,292.8300,-38.8470,0.8840,1.0130,4.3060
2017.63288,2017-08-19,-105.2470,294.1360,-27.9630,0.8660,0.9660,4.1430
2017.63562,2017-08-20,-108.1450,293.5340,-16.8280,0.8620,0.9590,4.1160
2017.63836,2017-08-21,-105.3240,292.8380,-33.4380,0.8930,0.9720,4.1670
2017.64110,2017-08-22,-105.2330,294.2270,-30.8780,0.8580,0.9730,4.0670
2017.64384,2017-08-23,-108.1140,294.3050,-19.4290,0.8760,0.9710,4.1230
2017.64658,2017-08-24,-109.9270,295.6240,-28.7230,0.8870,0.9810,4.1370
2017.64932,2017-08-25,-105.3550,292.7490,-20.1420,0.8550,0.9530,4.0320
2017.65205,2017-08-26,-107.3860,295.2020,-26.4600,0.8830,0.9520,4.0350
2017.65479,2017-08-27,-106.6140,292.3460,-23.4350,0.8930,0.9850,4.1570
2017.65753,2017-08-28,-106.3240,293.1240,-19.4430,0.8560,0.9630,4.0480
2017.66027,2017-08-29,-106.5850,292.8030,-27.8150,0.8770,0.9670,4.1700
2017.66301,2017-08-30,-106.9830,290.7190,-21.5890,0.8820,0.9840,4.1900
2017.66575,2017-08-31,-107.5090,292.7320,-24.4050,0.8670,1.0020,4.0910
2017.66849,2017-09-01,-106.1850,293.6610,-12.4990,0.8710,1.0000,4.1000
2017.67123,2017-09-02,-107.7460,293.4940,-19.7790,0.8530,0.9470,3.9660
2017.67397,2017-09-03,-109.5520,291.5400,-26.2890,0.8890,0.9810,4.2460
2017.67671,2017-09-04,-108.6210,291.3910,-10.2540,0.8850,0.9760,4.1750
2017.67945,2017-09-05,-106.1260,292.9350,-21.2360,0.8790,0.9570,4.0820
2017.68219,2017-09-06,-107.2010,295.8850,-12.1230,0.8690,0.9720,4.1370
2017.68493,2017-09-07,-106.5910,294.1760,-19.1400,0.8610,0.9560,4.0820
2017.68767,2017-09-08,-106.2760,294.5450,-21.3630,0.8560,0.9620,4.0320
2017.69041,2017-09-09,-106.8510,294.4490,-25.0890,0.8710,1.0000,4.2130
2017.69315,2017-09-10,-108.3170,292.7200,-15.9920,0.8740,0.9910,4.1680
2017.69589,2017-09-11,-107.3050,291.4820,-26.8420,0.8770,1.0040,4.3390
2017.69863,2017-09-12,-106.9560,294.5280,-23.0210,0.8620,0.9650,4.1030
2017.70137,2017-09-13,-106.8690,294.0450,-26.2290,0.8950,0.9750,4.1840
2017.70411,2017-09-14,-107.3910,293.3010,-35.7510,0.9090,0.9710,4.2270
2017.70685,2017-09-15,-104.3940,292.7670,-25.9880,0.8690,0.9450,4.0620
2017.70959,2017-09-16,-105.3410,293.4830,-21.5890,0.8480,0.9460,4.0470
2017.71233,2017-09-17,-107.0150,294.7720,-23.4530,0.8620,0.9820,4.1370
2017.71507,2017-09-18,-107.0290,295.3660,-25.2160,0.8520,0.9520,4.0740
2017.71781,2017-09-19,-105.9650,295.1850,-30.6180,0.8820,0.9790,4.2760
2017.72055,2017-09-20,-105.4850,293.6900,-25.3060,0.8570,0.9700,4.1770
2017.72329,2017-09-21,-106.9400,296.7740,-26.9510,0.8570,0.9700,4.1640
2017.72603,2017-09-22,-104.2040,291.5460,-27.8580,0.8760,0.9580,4.2030
2017.72877,2017-09-23,-106.6470,295.0690,-29.6270,0.8630,0.9620,4.1400
2017.73151,2017-09-24,-104.2460,296.0820,-27.9880,0.8950,0.9810,4.2640
2017.73425,2017-09-25,-106.9890,297.6610,-23.4950,0.8690,0.9610,4.1690
2017.73699,2017-09-26,-104.4810,296.0110,-20.6970,0.8800,1.0080,4.3820
2017.73973,2017-09-27,-105.9660,296.7410,-20.7850,0.8670,0.9710,4.1880
2017.74247,2017-09-28,-105.5690,294.7890,-24.0010,0.9050,1.0070,4.4830
2017.74521,2017-09-29,-104.5950,290.3110,-21.9990,0.8850,1.0220,4.3950
2017.74795,2017-09-30,-107.4620,296.3100,-21.3510,0.8790,0.9810,4.2200
2017.75068,2017-10-01,-106.9460,295.8030,-13.6240,0.8760,1.0060,4.3750
2017.75342,2017-10-02,-107.3270,293.4980,-13.2840,0.8670,0.9870,4.2960
2017.75616,2017-10-03,-105.1270,294.0510,-25.7910,0.8830,0.9940,4.3080
2017.75890,2017-10-04,-109.4240,296.1030,-32.7720,0.9280,1.0410,4.5910
2017.76164,2017-10-05,-106.8830,299.1720,-34.0950,0.8950,1.0100,4.4190
2017.76438,2017-10-06,-105.1320,297.6600,-25.3150,0.8580,0.9670,4.1160
2017.76712,2017-10-07,-105.6870,294.2210,-34.4780,0.9210,1.0370,4.5860
2017.76986,2017-10-08,-107.4260,296.5990,-26.9430,0.9310,1.0430,4.5330
2017.77260,2017-10-09,-107.5990,294.2520,-18.3680,0.9250,1.0350,4.5510
2017.77534,2017-10-10,-104.2220,295.1160,-31.7880,0.9600,1.0520,4.7170
2017.77808,2017-10-11,-104.1690,297.8290,-34.8220,0.9260,1.0460,4.5960
2017.78082,2017-10-12,-104.2100,295.6210,-32.0590,0.9110,1.0170,4.5070
2017.78356,2017-10-13,-107.6670,295.5370,-21.4190,0.9000,1.0020,4.3970
2017.78630,2017-10-14,-108.2530,294.8900,-26.0910,0.8970,1.0160,4.4100
2017.78904,2017-10-15,-109.6810,298.5170,-31.9460,0.9150,1.0420,4.5610
2017.79178,2017-10-16,-107.8810,295.3330,-23.2770,0.9050,1.0070,4.4020
2017.79452,2017-10-17,-104.5480,296.0040,-36.0400,0.8960,1.0110,4.3460
2017.79726,2017-10-18,-107.6300,297.7140,-30.0210,0.8950,0.9950,4.3660
2017.80000,2017-10-19,-106.5310,297.1610,-30.6620,0.8980,1.0300,4.4290
2017.80274,2017-10-20,-107.5540,297.4300,-21.9320,0.9380,1.0330,4.5680
2017.80548,2017-10-21,-106.3380,295.3390,-23.1810,0.8880,0.9990,4.3570
