date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2009-12-09,-26.000000,-23.190106,-0.356657,0.863644,0.138922,0.586017,1.570485,-5.095521,-25.483217,-0.516783,-0.258391,False
2010-01-19,-26.000000,-23.515204,-0.104514,0.058319,0.031686,0.557905,1.570485,-5.141812,-26.543135,0.543135,0.271568,False
2010-02-10,-27.000000,-23.689647,0.160710,-0.412796,-0.026290,0.542032,1.570485,-5.162628,-27.018135,0.018135,0.009067,False
2010-03-16,-27.000000,-23.959241,0.359245,-1.004316,-0.115434,0.516463,1.570485,-5.190185,-27.822983,0.822983,0.411492,False
2010-04-14,-29.000000,-24.189189,0.175650,-1.249492,-0.190153,0.493696,1.570485,-5.209906,-28.598910,-0.401090,-0.200545,False
2010-05-12,-30.000000,-24.411207,-0.157932,-1.196887,-0.260339,0.470917,1.570485,-5.226156,-29.211119,-0.788881,-0.394441,False
2010-06-09,-30.000000,-24.633226,-0.355768,-0.871560,-0.327880,0.447391,1.570485,-5.240063,-29.410622,-0.589378,-0.294689,False
2010-07-14,-28.000000,-24.910749,-0.178347,-0.198986,-0.407545,0.416989,1.570485,-5.254663,-28.962816,0.962816,0.481408,False
2010-08-17,-28.000000,-25.180343,0.218461,0.523930,-0.478752,0.386466,1.570485,-5.266369,-28.226122,0.226122,0.113061,False
2010-09-14,-27.000000,-25.402361,0.359580,0.997667,-0.532055,0.360647,1.570485,-5.274479,-27.920517,0.920517,0.460258,False
2010-10-12,-27.000000,-25.624379,0.191634,1.244077,-0.579952,0.334255,1.570485,-5.281421,-28.145302,1.145302,0.572651,False
2010-11-16,-29.000000,-25.901902,-0.215991,1.152988,-0.631486,0.300526,1.570485,-5.288708,-29.014089,0.014089,0.007045,False
2010-12-08,-28.000000,-26.076346,-0.354774,0.879412,-0.658797,0.278937,1.570485,-5.292613,-29.653695,1.653695,0.826848,False
2011-01-13,-28.000000,-26.361798,-0.172939,0.188232,-0.694503,0.243032,1.570485,-5.298058,-30.525550,2.525550,1.262775,False
2011-02-15,-31.000000,-26.623462,0.213505,-0.514007,-0.717004,0.209556,1.570485,-5.302177,-31.163105,0.163105,0.081553,False
2011-03-21,-31.000000,-26.893056,0.350079,-1.066633,-0.729606,0.174583,1.570485,-5.305700,-31.899848,0.899848,0.449924,False
2011-04-26,-32.000000,-27.178508,0.034730,-1.262638,-0.731040,0.137110,1.570485,-5.308771,-32.738633,0.738633,0.369317,False
2011-05-19,-32.000000,-27.360881,-0.230567,-1.139205,-0.725526,0.112974,1.570485,-5.310435,-33.083154,1.083154,0.541577,False
2011-06-28,-33.000000,-27.678050,-0.315617,-0.531066,-0.704126,0.070727,1.570485,-5.312867,-32.900515,-0.099485,-0.049742,False
2011-07-26,-31.000000,-27.900068,-0.037813,0.061347,-0.680429,0.041009,1.570485,-5.314275,-32.259744,1.259744,0.629872,False
2011-08-24,-34.000000,-28.130016,0.280426,0.658460,-0.648602,0.010161,1.570485,-5.315519,-31.574605,-2.425395,-1.212698,False
2011-09-20,-31.000000,-28.344105,0.348586,1.072437,-0.612608,-0.018575,1.570485,-5.316510,-31.300291,0.300291,0.150146,False
2011-10-18,-34.000000,-28.566124,0.125065,1.260728,-0.569173,-0.048346,1.570485,-5.317393,-31.544759,-2.455241,-1.227621,False
2011-11-18,-35.000000,-28.811930,-0.235291,1.134441,-0.514360,-0.081216,1.570485,-5.318222,-32.256092,-2.743908,-1.371954,False
2011-12-20,-34.000000,-29.065665,-0.349345,0.674381,-0.451069,-0.114980,1.570485,-5.318941,-33.055135,-0.944865,-0.472433,False
2012-01-12,-32.000000,-29.247799,-0.184023,0.210371,-0.401897,-0.139073,1.570485,-5.319383,-33.511320,1.511320,0.755660,False
2012-02-21,-34.000000,-29.564102,0.267250,-0.627741,-0.310178,-0.180546,1.570485,-5.320030,-34.164862,0.164862,0.082431,False
2012-03-01,-33.774862,-29.635270,0.327922,-0.789168,-0.288591,-0.189802,1.570485,-5.320156,-34.324581,0.549719,0.274859,False
2012-04-01,-31.938052,-29.880404,0.288861,-1.181299,-0.212069,-0.221438,1.570485,-5.320547,-34.956411,3.018359,1.509179,False
2012-05-01,-32.703720,-30.117631,-0.035416,-1.250123,-0.135505,-0.251646,1.570485,-5.320867,-35.540704,2.836984,1.418492,False
2012-06-01,-35.514017,-30.362766,-0.330421,-0.981081,-0.054749,-0.282381,1.570485,-5.321146,-35.762060,0.248042,0.124021,False
2012-07-01,-37.523007,-30.599993,-0.292505,-0.460954,0.024058,-0.311606,1.570485,-5.321373,-35.391890,-2.131117,-1.065558,False
2012-08-01,-36.517354,-30.845127,0.041560,0.200218,0.105188,-0.341212,1.570485,-5.321572,-34.590461,-1.926894,-0.963447,False
2012-09-01,-33.273214,-31.090262,0.332824,0.806011,0.185015,-0.370157,1.570485,-5.321739,-33.887824,0.614610,0.307305,False
2012-10-01,-30.876851,-31.327488,0.288861,1.181299,0.260096,-0.397487,1.570485,-5.321876,-33.746111,2.869260,1.434630,False
2012-11-01,-31.662761,-31.572623,-0.047692,1.246686,0.334501,-0.424972,1.570485,-5.321996,-34.215611,2.552850,1.276425,False
2012-12-01,-34.926595,-31.809850,-0.330421,0.981081,0.402571,-0.450788,1.570485,-5.322093,-34.959016,0.032421,0.016211,False
2013-01-01,-37.664757,-32.054984,-0.285132,0.440675,0.467997,-0.476606,1.570485,-5.322178,-35.659745,-2.005012,-1.002506,False
2013-02-01,-37.618472,-32.300791,0.054847,-0.223434,0.527782,-0.501569,1.570485,-5.322250,-36.194932,-1.423540,-0.711770,False
