date,177.694,177.694_trend,177.694_0.5yr,177.694_1yr,177.694_3.73yr,177.694_5.96yr,177.694_12.87yr,177.694_jump,177.694_exp,177.694_model,177.694_noise,177.694_wtest,flagged
2018-10-02,-33.000000,-15.969950,-0.283131,0.334560,0.678783,-1.420627,2.607445,5.825946,-24.469939,-32.696913,-0.303087,-0.101029,False
2018-11-16,-34.000000,-16.002314,0.031609,0.195963,0.776233,-1.456003,2.519289,5.825946,-24.469944,-32.579220,-1.420780,-0.473593,False
2018-12-07,-35.000000,-16.017417,0.211524,0.084944,0.810496,-1.464127,2.475007,5.825946,-24.469945,-32.543572,-2.456428,-0.818809,False
2019-01-09,-36.000000,-16.041150,0.263170,-0.105628,0.848870,-1.466009,2.401489,5.825946,-24.469947,-32.743260,-3.256740,-1.085580,False
2019-02-11,-34.000000,-16.064883,0.010118,-0.263020,0.867593,-1.454583,2.323293,5.825946,-24.469949,-33.225486,-0.774514,-0.258171,False
2019-03-05,-35.000000,-16.080705,-0.188769,-0.324157,0.868924,-1.439619,2.268639,5.825946,-24.469950,-33.539691,-1.460309,-0.486770,False
2019-04-10,-35.000000,-16.106596,-0.264116,-0.323835,0.851830,-1.402636,2.174990,5.825946,-24.469952,-33.714368,-1.285632,-0.428544,False
2019-05-06,-37.000000,-16.125295,-0.080318,-0.246828,0.824842,-1.366473,2.104206,5.825946,-24.469953,-33.533872,-3.466128,-1.155376,False
2019-06-11,-36.000000,-16.151186,0.233063,-0.064954,0.768004,-1.303737,2.002015,5.825946,-24.469954,-33.160803,-2.839197,-0.946399,False
2019-07-03,-33.000000,-16.167008,0.282796,0.063114,0.722733,-1.258417,1.937265,5.825946,-24.469954,-33.063525,0.063525,0.021175,False
2019-08-06,-32.000000,-16.191460,0.073214,0.237283,0.638318,-1.178456,1.833918,5.825946,-24.469955,-33.231193,1.231193,0.410398,False
2019-09-03,-33.000000,-16.211597,-0.185051,0.323256,0.556919,-1.104043,1.745951,5.825946,-24.469955,-33.518574,0.518574,0.172858,False
2019-10-07,-33.000000,-16.236050,-0.272487,0.328020,0.445735,-1.004032,1.635855,5.825946,-24.469956,-33.746969,0.746969,0.248990,False
2019-11-06,-34.000000,-16.257625,-0.066061,0.240701,0.338440,-0.907719,1.535895,5.825946,-24.469956,-33.760380,-0.239620,-0.079873,False
2019-12-11,-34.000000,-16.282797,0.235871,0.062078,0.205228,-0.786799,1.416161,5.825946,-24.469957,-33.794269,-0.205731,-0.068577,False
2020-01-14,-36.000000,-16.307224,0.240451,-0.132845,0.070816,-0.661764,1.297000,5.825946,-24.469957,-34.137577,-1.862423,-0.620808,False
2020-02-06,-37.000000,-16.323720,0.059811,-0.243096,-0.021143,-0.573649,1.214999,5.825946,-24.469957,-34.530810,-2.469190,-0.823063,False
2020-03-04,-36.000000,-16.343085,-0.187495,-0.323849,-0.128718,-0.467026,1.117282,5.825946,-24.469957,-34.976902,-1.023098,-0.341033,False
2020-04-21,-36.000000,-16.377512,-0.200365,-0.296447,-0.314015,-0.270928,0.940069,5.825946,-24.469958,-35.163209,-0.836791,-0.278930,False
2020-05-05,-33.000000,-16.387553,-0.083535,-0.248200,-0.365570,-0.212589,0.887623,5.825946,-24.469958,-35.053835,2.053835,0.684612,False
2020-06-11,-35.000000,-16.414090,0.236189,-0.061747,-0.493975,-0.056995,0.747575,5.825946,-24.469958,-34.687054,-0.312946,-0.104315,False
2020-07-07,-33.000000,-16.432738,0.273253,0.088717,-0.575861,0.052833,0.648054,5.825946,-24.469958,-34.589753,1.589753,0.529918,False
2020-08-04,-35.000000,-16.452820,0.088211,0.230522,-0.654804,0.170761,0.540009,5.825946,-24.469958,-34.722133,-0.277867,-0.092622,False
2020-09-09,-34.000000,-16.478640,-0.227607,0.332846,-0.740183,0.320645,0.400008,5.825946,-24.469958,-35.036943,1.036943,0.345648,False
2020-10-14,-32.000000,-16.503743,-0.243062,0.314316,-0.803771,0.463077,0.263009,5.825946,-24.469958,-35.154185,3.154185,1.051395,False
2020-11-09,-33.000000,-16.522391,-0.035646,0.227340,-0.837606,0.565918,0.160851,5.825946,-24.469958,-35.085546,2.085546,0.695182,False
2020-12-11,-36.000000,-16.545342,0.236189,0.061747,-0.862767,0.688077,0.034865,5.825946,-24.469958,-35.031243,-0.968757,-0.322919,False
2021-01-13,-38.000000,-16.569034,0.245436,-0.127627,-0.869143,0.808040,-0.095252,5.825946,-24.469958,-35.251592,-2.748408,-0.916136,False
2021-02-18,-35.000000,-16.594925,-0.058304,-0.287050,-0.853191,0.930741,-0.237224,5.825946,-24.469958,-35.743963,0.743963,0.247988,False
2021-03-10,-35.000000,-16.609308,-0.222698,-0.331831,-0.834120,0.994645,-0.315880,5.825946,-24.469958,-35.963205,0.963205,0.321068,False
2021-04-07,-35.000000,-16.629446,-0.273921,-0.328784,-0.795539,1.078491,-0.425608,5.825946,-24.469958,-36.018819,1.018819,0.339606,False
2021-05-04,-36.000000,-16.648864,-0.098986,-0.254740,-0.745763,1.152671,-0.530852,5.825946,-24.469958,-35.770548,-0.229452,-0.076484,False
2021-06-03,-38.000000,-16.670439,0.179372,-0.110182,-0.676934,1.226857,-0.646973,5.825946,-24.469958,-35.342312,-2.657688,-0.885896,False
2021-07-02,-36.316289,-16.691296,0.284010,0.057350,-0.598067,1.289826,-0.758235,5.825946,-24.469958,-35.060424,-1.255865,-0.418622,False
2021-08-03,-35.000000,-16.714310,0.101289,0.224383,-0.498691,1.348797,-0.879676,5.825946,-24.469958,-35.062221,0.062221,0.020740,False
2021-09-10,-36.000000,-16.741639,-0.231633,0.333656,-0.366773,1.403837,-1.021777,5.825946,-24.469958,-35.268341,-0.731659,-0.243886,False
2021-10-07,-35.000000,-16.761057,-0.272487,0.328020,-0.265951,1.432709,-1.121162,5.825946,-24.469958,-35.303940,0.303940,0.101313,False
2021-11-04,-35.000000,-16.781194,-0.085024,0.248834,-0.157061,1.453450,-1.222680,5.825946,-24.469958,-35.187688,0.187688,0.062563,False
2021-12-03,-30.773206,-16.802051,0.183171,0.107408,-0.041544,1.464914,-1.326016,5.825946,-24.469958,-35.058129,4.284923,1.428308,False
2022-01-01,-34.451976,-16.822907,0.283445,-0.060234,0.074717,1.466108,-1.427356,5.825946,-24.469958,-35.130240,0.678264,0.226088,False
2022-02-01,-34.698297,-16.845202,0.105871,-0.222174,0.197464,1.456016,-1.533307,5.825946,-24.469958,-35.485343,0.787047,0.262349,False
2022-03-01,-34.924141,-16.865339,-0.157554,-0.316286,0.304933,1.436872,-1.626744,5.825946,-24.469958,-35.868131,0.943990,0.314663,False
2022-04-01,-35.038558,-16.887634,-0.284700,-0.336041,0.417914,1.404727,-1.727526,5.825946,-24.469958,-36.057273,1.018716,0.339572,False
2022-05-01,-35.026855,-16.909210,-0.126083,-0.266040,0.519141,1.362900,-1.822231,5.825946,-24.469958,-35.885534,0.858679,0.286226,False
2022-06-01,-34.903366,-16.931505,0.163653,-0.121196,0.613284,1.308940,-1.917009,5.825946,-24.469958,-35.527844,0.624478,0.208159,False
2022-07-01,-34.737829,-16.953080,0.284888,0.051569,0.692477,1.246732,-2.005594,5.825946,-24.469958,-35.327021,0.589191,0.196397,False
2022-08-01,-34.620238,-16.975375,0.119424,0.215448,0.760370,1.172628,-2.093738,5.825946,-24.469958,-35.445255,0.825017,0.275006,False
2022-09-01,-34.622611,-16.997670,-0.169642,0.319415,0.812727,1.089130,-2.178283,5.825946,-24.469958,-35.768335,1.145724,0.381908,False
2022-10-01,-34.783532,-17.019245,-0.284261,0.335572,0.847592,1.000010,-2.256536,5.825946,-24.469958,-36.020882,1.237350,0.412450,False
2022-11-01,-35.114215,-17.041540,-0.112685,0.260477,0.866572,0.900044,-2.333581,5.825946,-24.469958,-36.104725,0.990510,0.330170,False
2022-12-01,-35.593231,-17.063116,0.167658,0.118455,0.868081,0.796430,-2.404322,5.825946,-24.469958,-36.160826,0.567595,0.189198,False
2023-01-01,-36.172734,-17.085411,0.283445,-0.060234,0.852190,0.683093,-2.473353,5.825946,-24.469958,-36.444282,0.271548,0.090516,False
2023-02-22,-37.386461,-17.122809,-0.096137,-0.298932,0.786762,0.481171,-2.579543,5.825946,-24.469958,-37.473500,0.087038,0.029013,False
2023-03-15,-36.463532,-17.137911,-0.250044,-0.337049,0.747255,0.396289,-2.618918,5.825946,-24.469958,-37.844390,1.380858,0.460286,False
2023-04-11,-38.562623,-17.157330,-0.260215,-0.321993,0.686214,0.285058,-2.666504,5.825946,-24.469958,-38.078782,-0.483840,-0.161280,False
2023-05-10,-36.669054,-17.178186,-0.041928,-0.230135,0.608828,0.163676,-2.713739,5.825946,-24.469958,-38.035496,1.366442,0.455481,False
2023-06-13,-37.793835,-17.202638,0.243872,-0.053421,0.504346,0.019968,-2.763915,5.825946,-24.469958,-37.895801,0.101966,0.033989,False
2023-07-11,-39.896596,-17.222776,0.261220,0.108407,0.408873,-0.098585,-2.800949,5.825946,-24.469958,-37.987823,-1.908773,-0.636258,False
2023-08-15,-39.025047,-17.247947,-0.014458,0.272059,0.280142,-0.245780,-2.841712,5.825946,-24.469958,-38.441709,-0.583338,-0.194446,False
2023-09-06,-40.105788,-17.263769,-0.206498,0.328298,0.195271,-0.337113,-2.864153,5.825946,-24.469958,-38.791976,-1.313812,-0.437937,False
2023-10-02,-37.201209,-17.282468,-0.283131,0.334560,0.092446,-0.443269,-2.887475,5.825946,-24.469958,-39.113350,1.912141,0.637380,False
2023-11-15,-37.362690,-17.314112,0.021818,0.200720,-0.083807,-0.616917,-2.918976,5.825946,-24.469958,-39.355287,1.992597,0.664199,False
2023-12-13,-37.465451,-17.334250,0.246396,0.050527,-0.194630,-0.722411,-2.933766,5.825946,-24.469958,-39.532146,2.066694,0.688898,False
2024-01-01,-39.060656,-17.347914,0.283445,-0.060234,-0.268094,-0.791347,-2.941459,5.825946,-24.469958,-39.769615,0.708959,0.236320,False
2024-02-05,-43.663633,-17.373017,0.069363,-0.238975,-0.397284,-0.911633,-2.950639,5.825946,-24.469958,-40.446197,-3.217436,-1.072479,False
2024-03-06,-39.773734,-17.394534,-0.201838,-0.327235,-0.499951,-1.007412,-2.953391,5.825946,-24.469958,-41.028373,1.254638,0.418213,False
2024-04-17,-37.927876,-17.424657,-0.226348,-0.307200,-0.627294,-1.128722,-2.949299,5.825946,-24.469958,-41.307531,3.379656,1.126552,False
2024-05-15,-38.030636,-17.444739,0.013291,-0.204806,-0.699466,-1.200529,-2.941427,5.825946,-24.469958,-41.121689,3.091053,1.030351,False
2024-06-13,-39.137067,-17.465539,0.246653,-0.050227,-0.761974,-1.266667,-2.928950,5.825946,-24.469958,-40.870716,1.733648,0.577883,False
2024-07-10,-38.236158,-17.484904,0.263253,0.105506,-0.808006,-1.320312,-2.913393,5.825946,-24.469958,-40.801869,2.565711,0.855237,False
2024-08-06,-38.335249,-17.504269,0.069363,0.238975,-0.841577,-1.365976,-2.894058,5.825946,-24.469958,-40.941556,2.606306,0.868769,False
2024-09-04,-39.441680,-17.525068,-0.194781,0.325590,-0.863168,-1.405818,-2.869111,5.825946,-24.469958,-41.176369,1.734689,0.578230,False
2024-10-01,-40.540771,-17.544433,-0.284009,0.335327,-0.869471,-1.434105,-2.842025,5.825946,-24.469958,-41.282728,0.741957,0.247319,False
2024-11-13,-40.698583,-17.575274,0.003489,0.209439,-0.851863,-1.461205,-2.791294,5.825946,-24.469958,-41.110720,0.412138,0.137379,False
2024-12-04,-39.775653,-17.590336,0.191166,0.101408,-0.831084,-1.466316,-2.763170,5.825946,-24.469958,-41.002343,1.226690,0.408897,False
2025-01-01,-40.573343,-17.610418,0.283445,-0.060234,-0.791355,-1.464787,-2.722303,5.825946,-24.469958,-41.009664,0.436322,0.145441,False
2025-02-20,-42.061916,-17.646377,-0.077404,-0.293165,-0.687996,-1.438303,-2.639681,5.825946,-24.469958,-41.426939,-0.634977,-0.211659,False
2025-03-12,-40.135317,-17.660761,-0.234476,-0.334216,-0.636065,-1.419273,-2.603306,5.825946,-24.469958,-41.532109,1.396792,0.465597,False
2025-04-09,-42.238078,-17.680898,-0.267703,-0.325582,-0.554373,-1.384694,-2.549256,5.825946,-24.469958,-41.406518,-0.831560,-0.277187,False
2025-05-07,-42.340839,-17.701036,-0.070835,-0.242761,-0.463435,-1.341064,-2.491631,5.825946,-24.469958,-40.954774,-1.386064,-0.462021,False
2025-06-04,-42.443600,-17.721173,0.186917,-0.104626,-0.364770,-1.288667,-2.430512,5.825946,-24.469958,-40.366844,-2.076755,-0.692252,False
2025-07-09,-42.572051,-17.746344,0.268550,0.097243,-0.233088,-1.211371,-2.349331,5.825946,-24.469958,-39.818354,-2.753697,-0.917899,False
2025-08-06,-37.674812,-17.766482,0.073214,0.237283,-0.123203,-1.140587,-2.280670,5.825946,-24.469958,-39.644457,1.969645,0.656548,False
2025-09-17,-40.828953,-17.796688,-0.264828,0.339218,0.044894,-1.020588,-2.171713,5.825946,-24.469958,-39.513717,-1.315236,-0.438412,False
2025-10-02,-41.884004,-17.807475,-0.283131,0.334560,0.104849,-0.973998,-2.131121,5.825946,-24.469958,-39.400329,-2.483675,-0.827892,False
