date,86.914,86.914_trend,86.914_0.5yr,86.914_1yr,86.914_12.87yr,86.914_jump,86.914_exp,86.914_model,86.914_noise,86.914_wtest,flagged
2020-12-11,-46.000000,-36.484692,0.522296,1.553676,1.303490,1.010149,-17.191662,-49.286743,3.286743,1.095581,False
2021-01-13,-48.000000,-36.633254,1.219490,1.058518,1.292654,1.010149,-17.191662,-49.244105,1.244105,0.414702,False
2021-02-18,-49.000000,-36.795604,0.389881,0.147166,1.277944,1.010149,-17.191662,-51.162127,2.162127,0.720709,False
2021-03-10,-51.000000,-36.885799,-0.433199,-0.406992,1.268489,1.010149,-17.191662,-52.639014,1.639014,0.546338,False
2021-04-07,-57.000000,-37.012071,-1.183492,-1.088896,1.253728,1.010149,-17.191662,-54.212244,-2.787756,-0.929252,False
2021-05-04,-55.000000,-37.133834,-0.943703,-1.512794,1.237830,5.107029,-21.732023,-54.977496,-0.022504,-0.007501,False
2021-06-03,-56.000000,-37.269126,0.179799,-1.605695,1.218272,5.107029,-23.697090,-56.066811,0.066811,0.022270,False
2021-07-02,-55.198922,-37.399908,1.111325,-1.296787,1.197502,5.107029,-24.405258,-55.686097,0.487175,0.162392,False
2021-08-03,-57.000000,-37.544219,0.950316,-0.594192,1.172494,5.107029,-24.690147,-55.598719,-1.401281,-0.467094,False
2021-09-10,-57.000000,-37.715589,-0.491466,0.447419,1.140012,5.107029,-24.797435,-56.310031,-0.689969,-0.229990,False
2021-10-07,-55.000000,-37.837352,-1.188381,1.099214,1.115138,5.107029,-24.822394,-56.526746,1.526746,0.508915,False
2021-11-04,-57.000000,-37.963624,-0.902573,1.527463,1.087807,5.107029,-24.832762,-55.976661,-1.023339,-0.341113,False
2021-12-03,-54.367449,-38.094406,0.200535,1.603605,1.057892,5.107029,-24.836923,-54.962269,0.594820,0.198273,False
2022-01-01,-54.607146,-38.225188,1.119804,1.288340,1.026385,5.107029,-24.838505,-54.522136,-0.085010,-0.028337,False
2022-02-01,-55.490712,-38.364990,0.963331,0.607169,0.991000,5.107029,-24.839130,-55.535591,0.044880,0.014960,False
2022-03-01,-58.621066,-38.491262,-0.064966,-0.159686,0.957573,5.107029,-24.839340,-57.490652,-1.130414,-0.376805,False
2022-04-01,-61.853072,-38.631064,-1.097989,-0.959018,0.919000,5.107029,-24.839427,-59.501470,-2.351603,-0.783868,False
2022-05-01,-62.972193,-38.766355,-1.018312,-1.480441,0.880166,5.107029,-24.839457,-60.117371,-2.854823,-0.951608,False
2022-06-01,-61.559150,-38.906157,0.096385,-1.612865,0.838551,5.107029,-24.839469,-59.316527,-2.242623,-0.747541,False
2022-07-01,-59.339943,-39.041449,1.093381,-1.313392,0.796904,5.107029,-24.839473,-58.197000,-1.142943,-0.380981,False
2022-08-01,-58.418846,-39.181250,1.000648,-0.645825,0.752522,5.107029,-24.839474,-57.806351,-0.612495,-0.204165,False
2022-09-01,-59.252271,-39.321052,-0.127740,0.201331,0.706847,5.107029,-24.839475,-58.273060,-0.979211,-0.326404,False
2022-10-01,-60.344219,-39.456344,-1.106962,0.970252,0.661487,5.107029,-24.839475,-58.664013,-1.680206,-0.560069,False
2022-11-01,-59.924193,-39.596145,-0.982317,1.497117,0.613497,5.107029,-24.839475,-58.200295,-1.723899,-0.574633,False
2022-12-01,-57.937306,-39.731437,0.117297,1.611252,0.566051,5.107029,-24.839475,-57.169284,-0.768022,-0.256007,False
2023-01-01,-56.214071,-39.871239,1.119804,1.288340,0.516066,5.107029,-24.839475,-56.679475,0.465404,0.155135,False
2023-02-22,-58.977521,-40.105744,0.227563,0.035615,0.430273,5.107029,-24.839475,-59.144740,0.167219,0.055740,False
2023-03-15,-63.015934,-40.200449,-0.622066,-0.540542,0.395012,5.107029,-24.839475,-60.700491,-2.315442,-0.771814,False
2023-04-11,-59.065321,-40.322211,-1.212675,-1.169114,0.349223,5.107029,-24.839475,-62.087224,3.021902,1.007301,False
2023-05-10,-60.118367,-40.452994,-0.765213,-1.565324,0.299537,5.107029,-24.839475,-62.216440,2.098073,0.699358,False
2023-06-13,-59.180559,-40.606324,0.576363,-1.541549,0.240715,5.107029,-24.839475,-61.063242,1.882683,0.627561,False
2023-07-11,-58.231776,-40.732597,1.211520,-1.130674,0.191895,5.107029,-24.839475,-60.192302,1.960526,0.653509,False
2023-08-15,-58.295797,-40.890437,0.563516,-0.271800,0.130499,5.107029,-24.839475,-60.200669,1.904871,0.634957,False
2023-09-06,-59.336039,-40.989651,-0.333597,0.339024,0.091752,5.107029,-24.839475,-60.624919,1.288879,0.429626,False
2023-10-02,-61.383598,-41.106904,-1.123919,0.992502,0.045861,5.107029,-24.839475,-60.924907,-0.458691,-0.152897,False
2023-11-15,-58.464082,-41.305332,-0.535406,1.603390,-0.031898,5.107029,-24.839475,-60.001692,1.537610,0.512537,False
2023-12-13,-55.515298,-41.431604,0.594777,1.537124,-0.081341,5.107029,-24.839475,-59.113490,3.598192,1.199397,False
2024-01-01,-56.843455,-41.517289,1.119804,1.288340,-0.114830,5.107029,-24.839475,-58.956422,2.112968,0.704323,False
2024-02-05,-60.614074,-41.674698,0.854424,0.504717,-0.176144,5.107029,-24.839475,-60.224149,-0.389925,-0.129975,False
2024-03-06,-60.668949,-41.809621,-0.306144,-0.320488,-0.228398,5.107029,-24.839475,-62.397098,1.728149,0.576050,False
2024-04-17,-63.745775,-41.998512,-1.209996,-1.291016,-0.300921,5.107029,-24.839475,-64.532892,0.787117,0.262372,False
2024-05-15,-65.796992,-42.124439,-0.567937,-1.599455,-0.348760,5.107029,-24.839475,-64.373037,-1.423954,-0.474651,False
2024-06-13,-64.850038,-42.254864,0.596679,-1.536658,-0.397792,5.107029,-24.839475,-63.325082,-1.524955,-0.508318,False
2024-07-10,-64.899425,-42.376294,1.208820,-1.141087,-0.442910,5.107029,-24.839475,-62.483917,-2.415508,-0.805169,False
2024-08-06,-60.948813,-42.497724,0.854424,-0.504717,-0.487454,5.107029,-24.839475,-62.367917,1.419104,0.473035,False
2024-09-04,-64.001859,-42.628148,-0.265442,0.293130,-0.534591,5.107029,-24.839475,-62.867498,-1.134362,-0.378121,False
2024-10-01,-62.051247,-42.749578,-1.111348,0.975872,-0.577759,5.107029,-24.839475,-63.195261,1.144014,0.381338,False
2024-11-13,-60.129901,-42.942967,-0.604648,1.594498,-0.644940,5.107029,-24.839475,-62.330504,2.200603,0.733534,False
2024-12-04,-59.168314,-43.037412,0.244970,1.598702,-0.676992,5.107029,-24.839475,-61.603179,2.434865,0.811622,False
2025-01-01,-61.185406,-43.163340,1.119804,1.288340,-0.718897,5.107029,-24.839475,-61.206540,0.021133,0.007044,False
2025-02-20,-66.310990,-43.388826,0.309455,0.091445,-0.791390,5.107029,-24.839475,-63.511763,-2.799227,-0.933076,False
2025-03-12,-68.347573,-43.479021,-0.510605,-0.460829,-0.819414,5.107029,-24.839475,-65.002315,-3.345258,-1.115086,False
2025-04-09,-68.398790,-43.605293,-1.200929,-1.129675,-0.857658,5.107029,-24.839475,-66.526001,-1.872789,-0.624263,False
2025-05-07,-67.450007,-43.731565,-0.859036,-1.541114,-0.894699,5.107029,-24.839475,-66.758861,-0.691146,-0.230382,False
2025-06-04,-65.501224,-43.857838,0.221212,-1.601396,-0.930486,5.107029,-24.839475,-65.900955,0.399730,0.133243,False
2025-07-09,-64.565245,-44.015678,1.199059,-1.170079,-0.973378,5.107029,-24.839475,-64.692523,0.127278,0.042426,False
2025-08-06,-64.616462,-44.141951,0.866455,-0.515441,-1.006161,5.107029,-24.839475,-64.529545,-0.086917,-0.028972,False
2025-09-17,-63.693288,-44.331359,-0.743644,0.631704,-1.052675,5.107029,-24.839475,-65.228421,1.535134,0.511711,False
2025-10-02,-62.720725,-44.399005,-1.123919,0.992502,-1.068490,5.107029,-24.839475,-65.331359,2.610634,0.870211,False
