date,185.386,185.386_trend,185.386_0.5yr,185.386_1yr,185.386_4.46yr,185.386_model,185.386_noise,185.386_wtest,flagged
2012-03-01,-15.053418,-11.714676,-0.204204,0.216351,-0.606172,-12.308701,-2.744717,-1.372358,False
2012-04-01,-18.499690,-11.819865,-0.930446,-0.066136,-0.515723,-13.332171,-5.167519,-2.583760,False
2012-05-01,-17.613687,-11.921662,-0.721254,-0.322888,-0.421196,-13.387000,-4.226687,-2.113343,False
2012-06-01,-13.314323,-12.026852,0.220494,-0.499588,-0.317638,-12.623583,-0.690739,-0.345370,False
2012-07-01,-9.739238,-12.128648,0.925458,-0.539239,-0.213105,-11.955534,2.216296,1.108148,False
2012-08-01,-10.076671,-12.233838,0.709952,-0.433452,-0.102122,-12.059460,1.982789,0.991394,False
2012-09-01,-13.344991,-12.339027,-0.236720,-0.207774,0.010313,-12.773208,-0.571783,-0.285891,False
2012-10-01,-15.388278,-12.440824,-0.930446,0.066136,0.118998,-13.186136,-2.202142,-1.101071,False
2012-11-01,-13.226460,-12.546014,-0.698441,0.330329,0.229624,-12.684501,-0.541960,-0.270980,False
2012-12-01,-8.199186,-12.647810,0.220494,0.499588,0.333588,-11.594140,3.394953,1.697477,False
2013-01-01,-4.803147,-12.753000,0.935160,0.538103,0.436334,-10.843402,6.040255,3.020128,False
2013-02-01,-6.223075,-12.858478,0.684713,0.427294,0.533130,-11.213341,4.990266,2.495133,False
2013-03-01,-11.077543,-12.953748,-0.176757,0.223492,0.614042,-12.292971,1.215428,0.607714,False
2013-04-01,-14.770347,-13.059226,-0.922826,-0.059163,0.695229,-13.345985,-1.424362,-0.712181,False
2013-05-01,-13.974615,-13.161301,-0.736093,-0.317840,0.764343,-13.450891,-0.523724,-0.261862,False
2013-06-01,-9.855891,-13.266779,0.201386,-0.497428,0.824997,-12.737824,2.881933,1.440966,False
2013-07-01,-6.765069,-13.368854,0.920153,-0.539751,0.872470,-12.115982,5.350913,2.675456,False
2013-08-01,-7.831382,-13.474332,0.719442,-0.435791,0.909244,-12.281438,4.450055,2.225028,False
2013-09-01,-11.859676,-13.579810,-0.225881,-0.210648,0.933017,-13.083322,1.223646,0.611823,False
2013-10-01,-14.599535,-13.681886,-0.927966,0.063804,0.943322,-13.602725,-0.996809,-0.498405,False
2013-11-01,-13.072352,-13.787363,-0.702311,0.329092,0.940699,-13.219884,0.147532,0.073766,False
2013-12-01,-8.669141,-13.889439,0.217732,0.499278,0.925350,-12.247079,3.577938,1.788969,False
2014-01-01,-5.797657,-13.994917,0.935160,0.538103,0.896475,-11.625178,5.827521,2.913760,False
2014-02-01,-7.540739,-14.100395,0.684713,0.427294,0.854782,-12.133607,4.592867,2.296434,False
2014-03-01,-12.649194,-14.195665,-0.176757,0.223492,0.806597,-13.342333,0.693139,0.346570,False
2014-04-23,-13.000000,-14.375998,-0.881155,-0.254438,0.690168,-14.821423,1.821423,0.910711,False
2014-05-07,-12.000000,-14.423633,-0.590117,-0.361504,0.654380,-14.720874,2.720874,1.360437,False
2014-06-17,-16.000000,-14.563136,0.669538,-0.537718,0.538993,-13.892324,-2.107676,-1.053838,False
2014-07-15,-17.000000,-14.658407,0.961103,-0.510586,0.452263,-13.755626,-3.244374,-1.622187,False
2014-08-13,-16.000000,-14.757079,0.396254,-0.360176,0.356885,-14.364117,-1.635883,-0.817941,False
2014-09-01,-16.000000,-14.821727,-0.225881,-0.210648,0.291897,-14.966358,-1.033642,-0.516821,False
2014-10-15,-17.000000,-14.971438,-0.956965,0.190598,0.135979,-15.601826,-1.398174,-0.699087,False
2014-11-21,-17.000000,-15.097331,-0.114924,0.455448,0.001649,-14.755158,-2.244842,-1.122421,False
2014-12-04,-15.000000,-15.141563,0.314283,0.509597,-0.045697,-14.363380,-0.636620,-0.318310,False
2015-01-12,-15.000000,-15.274261,0.967455,0.515167,-0.186569,-13.978209,-1.021791,-0.510896,False
2015-02-09,-15.000000,-15.369532,0.471125,0.377310,-0.285288,-14.806385,-0.193615,-0.096807,False
2015-03-19,-17.000000,-15.498827,-0.699257,0.062039,-0.413726,-16.549771,-0.450229,-0.225114,False
2015-04-24,-19.000000,-15.621318,-0.866476,-0.262652,-0.527252,-17.277697,-1.722303,-0.861151,False
2015-05-15,-17.000000,-15.692770,-0.357682,-0.413654,-0.588914,-17.053021,0.053021,0.026511,False
2015-06-12,-17.000000,-15.788041,0.538846,-0.529399,-0.665050,-16.443643,-0.556357,-0.278179,False
2015-07-10,-15.000000,-15.883311,0.972228,-0.524515,-0.733425,-16.169023,1.169023,0.584511,False
2015-08-19,-18.000000,-16.019411,0.205694,-0.316398,-0.816083,-16.946198,-1.053802,-0.526901,False
2015-09-22,-19.000000,-16.135097,-0.795155,-0.020128,-0.871143,-17.821523,-1.178477,-0.589239,False
2015-10-13,-19.000000,-16.206550,-0.966575,0.172993,-0.897716,-17.897848,-1.102152,-0.551076,False
2015-11-10,-18.000000,-16.301820,-0.463786,0.391747,-0.923954,-17.297813,-0.702187,-0.351094,False
2015-12-16,-19.000000,-16.424310,0.657300,0.537065,-0.941819,-16.171765,-2.828235,-1.414118,False
2016-01-11,-17.000000,-16.512683,0.970318,0.518106,-0.943440,-15.967699,-1.032301,-0.516151,False
2016-02-23,-17.000000,-16.658591,0.027971,0.274461,-0.925419,-17.281578,0.281578,0.140789,False
2016-03-14,-20.000000,-16.726455,-0.594602,0.100821,-0.908362,-18.128599,-1.871401,-0.935700,False
2016-04-19,-20.000000,-16.848611,-0.922078,-0.226827,-0.864190,-18.861706,-1.138294,-0.569147,False
2016-05-01,-22.106573,-16.889330,-0.721254,-0.322888,-0.845733,-18.779205,-3.327368,-1.663684,False
2016-06-15,-19.000000,-17.042024,0.633424,-0.535708,-0.760819,-17.705127,-1.294873,-0.647436,False
2016-07-06,-19.000000,-17.113282,0.962851,-0.531980,-0.713219,-17.395630,-1.604370,-0.802185,False
2016-08-15,-17.000000,-17.249011,0.322249,-0.343247,-0.609952,-17.879960,0.879960,0.439980,False
2016-08-16,-17.581024,-17.252404,0.290565,-0.335979,-0.607174,-17.904993,0.323969,0.161984,False
2016-09-23,-20.000000,-17.381346,-0.818920,-0.008237,-0.495350,-18.703853,-1.296147,-0.648074,False
2016-10-12,-19.000000,-17.445817,-0.969080,0.166082,-0.435313,-18.684128,-0.315872,-0.157936,False
2016-11-12,-18.000000,-17.551007,-0.399717,0.405295,-0.332511,-17.877940,-0.122060,-0.061030,False
2016-12-06,-19.000000,-17.632444,0.379043,0.515929,-0.249596,-16.987068,-2.012932,-1.006466,False
2017-01-17,-17.000000,-17.775108,0.936358,0.498579,-0.099652,-16.439822,-0.560178,-0.280089,False
2017-02-08,-19.000000,-17.849963,0.500127,0.383969,-0.019682,-16.985549,-2.014451,-1.007225,False
2017-03-08,-20.000000,-17.945233,-0.399871,0.162418,0.082226,-18.100460,-1.899540,-0.949770,False
2017-04-17,-19.000000,-18.081334,-0.946778,-0.203655,0.225853,-19.005914,0.005914,0.002957,False
2017-05-18,-17.000000,-18.186812,-0.262548,-0.431239,0.333640,-18.546959,1.546959,0.773479,False
2017-06-14,-18.000000,-18.278680,0.593262,-0.533201,0.423685,-17.794933,-0.205067,-0.102534,False
2017-07-18,-19.000000,-18.394365,0.940735,-0.500406,0.530421,-17.423615,-1.576385,-0.788192,False
2017-08-02,-20.000000,-18.445403,0.696497,-0.430158,0.574713,-17.604351,-2.395649,-1.197824,False
2017-09-10,-17.000000,-18.578101,-0.503522,-0.130941,0.680510,-18.532055,1.532055,0.766027,False
2017-10-06,-19.000000,-18.666566,-0.964034,0.109901,0.742624,-18.778075,-0.221925,-0.110963,False
2017-11-02,-16.000000,-18.758434,-0.678744,0.336472,0.799211,-18.301494,2.301494,1.150747,False
2017-12-21,-18.000000,-18.925157,0.770337,0.541803,0.879394,-16.733623,-1.266377,-0.633188,False
2018-01-11,-17.000000,-18.996610,0.970258,0.518030,0.904285,-16.604037,-0.395963,-0.197982,False
2018-02-06,-19.000000,-19.085075,0.556319,0.396945,0.926862,-17.204949,-1.795051,-0.897526,False
2018-03-13,-18.000000,-19.204163,-0.545793,0.117299,0.942500,-18.690157,0.690157,0.345079,False
2018-04-10,-20.000000,-19.299433,-0.972355,-0.141704,0.942649,-19.470844,-0.529156,-0.264578,False
2018-05-08,-19.000000,-19.394704,-0.563163,-0.368418,0.931799,-19.394486,0.394486,0.197243,False
2018-06-20,-20.000000,-19.541012,0.738677,-0.540802,0.894050,-18.449087,-1.550913,-0.775457,False
2018-07-16,-21.000000,-19.629477,0.955444,-0.507342,0.859211,-18.322165,-2.677835,-1.338917,False
2018-08-06,-18.000000,-19.700930,0.596747,-0.406369,0.824741,-18.685811,0.685811,0.342906,False
2018-09-04,-20.000000,-19.799603,-0.322192,-0.184547,0.768290,-19.538052,-0.461948,-0.230974,False
2018-10-02,-22.000000,-19.894873,-0.937420,0.073072,0.704653,-20.054568,-1.945432,-0.972716,False
2018-11-16,-19.000000,-20.047986,-0.278626,0.428387,0.585506,-19.312718,0.312718,0.156359,False
2018-12-07,-19.000000,-20.119439,0.407485,0.518557,0.523635,-18.669761,-0.330239,-0.165119,False
2019-01-09,-19.000000,-20.231722,0.972410,0.523295,0.419628,-18.316388,-0.683612,-0.341806,False
2019-02-11,-20.000000,-20.344005,0.411481,0.363658,0.308822,-19.260045,-0.739955,-0.369978,False
2019-03-05,-19.000000,-20.418860,-0.306351,0.188933,0.232057,-20.304221,1.304221,0.652110,False
2019-04-10,-20.000000,-20.541350,-0.972355,-0.141704,0.103093,-21.552317,1.552317,0.776158,False
2019-05-06,-19.000000,-20.629816,-0.616371,-0.354482,0.008571,-21.592097,2.592097,1.296048,False
2019-06-11,-20.000000,-20.752306,0.510664,-0.527262,-0.122245,-20.891149,0.891149,0.445575,False
2019-07-03,-20.000000,-20.827161,0.939610,-0.537474,-0.201189,-20.626214,0.626214,0.313107,False
2019-08-06,-23.000000,-20.942847,0.596747,-0.406369,-0.320140,-21.072609,-1.927391,-0.963696,False
2019-09-03,-21.000000,-21.038117,-0.290420,-0.193306,-0.414054,-21.935896,0.935896,0.467948,False
2019-10-07,-20.000000,-21.153803,-0.967847,0.119033,-0.521496,-22.524112,2.524112,1.262056,False
2019-11-06,-21.000000,-21.255878,-0.576725,0.364975,-0.608907,-22.076535,1.076535,0.538268,False
2019-12-11,-19.000000,-21.374966,0.524833,0.528350,-0.700504,-21.022287,2.022287,1.011143,False
2020-01-14,-20.000000,-21.490530,0.958616,0.509098,-0.777201,-20.800018,0.800018,0.400009,False
2020-02-06,-20.000000,-21.568574,0.559017,0.397571,-0.821524,-21.433510,1.433510,0.716755,False
2020-03-04,-20.000000,-21.660191,-0.300877,0.190440,-0.865322,-22.635949,2.635949,1.317975,False
2020-04-21,-21.000000,-21.823066,-0.898716,-0.243619,-0.919886,-23.885288,2.885288,1.442644,False
2020-05-05,-20.000000,-21.870571,-0.625172,-0.352060,-0.929959,-23.777761,3.777761,1.888880,False
2020-06-11,-19.000000,-21.996120,0.526449,-0.528472,-0.943529,-22.941672,3.941672,1.970836,False
2020-07-07,-20.000000,-22.084343,0.966953,-0.530056,-0.941636,-22.589083,2.589083,1.294541,False
2020-08-04,-20.000000,-22.179353,0.637865,-0.416063,-0.929062,-22.886613,2.886613,1.443307,False
2020-09-09,-21.000000,-22.301509,-0.483663,-0.137174,-0.897088,-23.819434,2.819434,1.409717,False
2020-10-14,-23.000000,-22.420271,-0.961277,0.183722,-0.849507,-24.047333,1.047333,0.523667,False
2020-11-09,-23.000000,-22.508495,-0.488746,0.386175,-0.804136,-23.415202,0.415202,0.207601,False
2020-12-11,-22.000000,-22.617078,0.526449,0.528472,-0.737304,-22.299461,0.299461,0.149730,False
2021-01-13,-20.000000,-22.729166,0.963506,0.512151,-0.656608,-21.910117,1.910117,0.955058,False
2021-02-18,-22.000000,-22.851656,0.189303,0.312591,-0.556352,-22.906114,0.906114,0.453057,False
2021-03-10,-24.000000,-22.919706,-0.459909,0.144496,-0.495887,-23.731007,-0.268993,-0.134497,False
2021-04-07,-24.000000,-23.014977,-0.966084,-0.114471,-0.406360,-24.501891,0.501891,0.250945,False
2021-05-04,-24.000000,-23.106845,-0.666657,-0.340125,-0.315526,-24.429154,0.429154,0.214577,False
2021-06-03,-24.000000,-23.208920,0.266362,-0.504606,-0.210630,-23.657793,-0.342207,-0.171104,False
2021-07-02,-20.683711,-23.307593,0.930433,-0.538692,-0.106533,-23.022385,2.338674,1.169337,False
2021-08-03,-25.000000,-23.416473,0.672726,-0.424398,0.009827,-23.158318,-1.841682,-0.920841,False
2021-09-10,-23.000000,-23.545769,-0.503522,-0.130941,0.147666,-24.032566,1.032566,0.516283,False
2021-10-07,-25.000000,-23.637636,-0.967847,0.119033,0.243849,-24.242601,-0.757399,-0.378699,False
2021-11-04,-25.000000,-23.732907,-0.629226,0.350932,0.340787,-23.670415,-1.329585,-0.664793,False
2021-12-03,-24.197036,-23.831580,0.282421,0.506307,0.436980,-22.605871,-1.591165,-0.795583,False
2022-01-01,-19.952319,-23.930253,0.935160,0.538103,0.527705,-21.929284,1.976965,0.988483,False
2022-02-01,-20.298632,-24.035730,0.684713,0.427294,0.617356,-22.306368,2.007736,1.003868,False
2022-03-01,-24.133316,-24.131001,-0.176757,0.223492,0.690776,-23.393490,-0.739826,-0.369913,False
2022-04-01,-27.812263,-24.236479,-0.922826,-0.059163,0.762629,-24.455838,-3.356424,-1.678212,False
2022-05-01,-27.971708,-24.338554,-0.736093,-0.317840,0.821790,-24.570696,-3.401011,-1.700506,False
2022-06-01,-24.719288,-24.444032,0.201386,-0.497428,0.871353,-23.868721,-0.850567,-0.425284,False
2022-07-01,-21.481457,-24.546107,0.920153,-0.539751,0.907460,-23.258245,1.776788,0.888394,False
2022-08-01,-21.563882,-24.651585,0.719442,-0.435791,0.931999,-23.435936,1.872053,0.936027,False
2022-09-01,-24.861144,-24.757063,-0.225881,-0.210648,0.943211,-24.250380,-0.610764,-0.305382,False
2022-10-01,-27.994541,-24.859138,-0.927966,0.063804,0.941220,-24.782080,-3.212461,-1.606231,False
2022-11-01,-27.717012,-24.964616,-0.702311,0.329092,0.925922,-24.411913,-3.305099,-1.652549,False
2022-12-01,-24.243665,-25.066692,0.217732,0.499278,0.898507,-23.451175,-0.792491,-0.396245,False
2023-01-01,-21.067831,-25.172169,0.935160,0.538103,0.857543,-22.841363,1.773532,0.886766,False
2023-02-22,-24.447371,-25.349100,0.056574,0.281324,0.761673,-24.249530,-0.197841,-0.098921,False
2023-03-15,-25.448852,-25.420553,-0.599872,0.098989,0.714027,-25.207408,-0.241444,-0.120722,False
2023-04-11,-26.450757,-25.512421,-0.972143,-0.150701,0.645927,-25.989338,-0.461419,-0.230709,False
2023-05-10,-27.452802,-25.611094,-0.507286,-0.381918,0.564998,-25.935300,-1.517502,-0.758751,False
2023-06-13,-26.455200,-25.726779,0.566390,-0.531378,0.461190,-25.230577,-1.224623,-0.612311,False
2023-07-11,-25.457175,-25.822049,0.972304,-0.522037,0.369663,-25.002119,-0.455056,-0.227528,False
2023-08-15,-26.459643,-25.941137,0.334217,-0.345988,0.249319,-25.703589,-0.756054,-0.378027,False
2023-09-06,-25.461195,-26.015993,-0.384554,-0.166869,0.171206,-26.396210,0.935015,0.467507,False
2023-10-02,-27.463029,-26.104458,-0.937420,0.073072,0.077344,-26.891461,-0.571567,-0.285784,False
2023-11-15,-27.466132,-26.254168,-0.310529,0.422588,-0.082771,-26.224880,-1.241251,-0.620626,False
2023-12-13,-27.468107,-26.349439,0.579912,0.532309,-0.183711,-25.420929,-2.047178,-1.023589,False
2024-01-01,-23.121757,-26.414086,0.935160,0.538103,-0.251057,-25.191880,2.070123,1.035062,False
2024-02-05,-25.471915,-26.532849,0.586001,0.403855,-0.371001,-25.913994,0.442079,0.221040,False
2024-03-06,-27.474031,-26.634646,-0.363615,0.172882,-0.468538,-27.293917,-0.180114,-0.090057,False
2024-04-17,-28.476993,-26.777161,-0.941093,-0.209768,-0.594330,-28.522352,0.045358,0.022679,False
2024-05-15,-30.478968,-26.872171,-0.337951,-0.417447,-0.669768,-28.297336,-2.181632,-1.090816,False
2024-06-13,-28.481013,-26.970574,0.581306,-0.532404,-0.739695,-27.661367,-0.819647,-0.409823,False
2024-07-10,-28.482918,-27.062191,0.972408,-0.523349,-0.796540,-27.409672,-1.073246,-0.536623,False
2024-08-06,-29.484822,-27.153808,0.586001,-0.403855,-0.844790,-27.816452,-1.668370,-0.834185,False
2024-09-04,-28.486867,-27.252211,-0.332442,-0.181688,-0.886447,-28.652787,0.165920,0.082960,False
2024-10-01,-27.488772,-27.343828,-0.930446,0.066136,-0.915321,-29.123460,1.634688,0.817344,False
2024-11-13,-27.491804,-27.489736,-0.369052,0.411431,-0.940827,-28.388183,0.896379,0.448189,False
2024-12-04,-26.493285,-27.560993,0.316706,0.509843,-0.943953,-27.678398,1.185113,0.592557,False
