date,41.577,41.577_trend,41.577_0.5yr,41.577_1yr,41.577_3.46yr,41.577_model,41.577_noise,41.577_wtest,flagged
2025-01-01,-18.133677,-16.597787,0.018104,0.497791,-0.530480,-16.612372,-1.521305,-0.760652,False
2025-02-20,-17.200658,-16.708224,-0.005415,-0.011161,-0.671686,-17.396486,0.195828,0.097914,False
2025-03-12,-18.247859,-16.752398,-0.015295,-0.235313,-0.716996,-17.720002,-0.527857,-0.263929,False
2025-04-09,-17.313940,-16.814243,-0.016989,-0.497385,-0.768426,-18.097043,0.783104,0.391552,False
2025-05-07,-17.380021,-16.876088,-0.004081,-0.646124,-0.804968,-18.331261,0.951240,0.475620,False
2025-06-04,-18.446102,-16.937932,0.012335,-0.647639,-0.825914,-18.399150,-0.046952,-0.023476,False
2025-07-09,-15.528703,-17.015238,0.017047,-0.445251,-0.829576,-18.273018,2.744315,1.372158,False
2025-08-06,-15.594784,-17.077082,0.004234,-0.164847,-0.814420,-18.052115,2.457332,1.228666,False
2025-09-17,-17.693905,-17.169849,-0.017147,0.303426,-0.762276,-17.645846,-0.048060,-0.024030,False
2025-10-02,-15.729306,-17.202980,-0.018080,0.444797,-0.735453,-17.511716,1.782410,0.891205,False
