date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2021-07-02,-57.000000,-55.782363,-0.306577,-0.490717,-0.417487,3.265424,-7.607423,-61.339143,4.339143,2.169571,False
2021-08-03,-61.000000,-56.032079,0.035629,0.186514,-0.347281,4.034680,-7.607423,-59.729960,-1.270040,-0.635020,False
2021-09-10,-59.000000,-56.328617,0.358614,0.903228,-0.258008,4.034680,-7.607423,-58.897527,-0.102473,-0.051236,False
2021-10-07,-57.000000,-56.539315,0.262175,1.198025,-0.191544,4.034680,-7.607423,-58.843402,1.843402,0.921701,False
2021-11-04,-59.000000,-56.757816,-0.057347,1.234976,-0.120715,4.034680,-7.607423,-59.273646,0.273646,0.136823,False
2021-12-03,-57.669863,-56.984122,-0.332809,0.977113,-0.046073,4.034680,-7.607423,-59.958634,2.288771,1.144385,False
2022-01-01,-62.144157,-57.210427,-0.303170,0.480756,0.029072,4.034680,-7.607423,-60.576513,-1.567644,-0.783822,False
2022-02-01,-63.240510,-57.452339,0.029397,-0.175824,0.109027,4.034680,-7.607423,-61.062483,-2.178027,-1.089014,False
2022-03-01,-61.955674,-57.670841,0.314402,-0.731854,0.180106,4.034680,-7.607423,-61.480932,-0.474742,-0.237371,False
2022-04-01,-60.063106,-57.912753,0.311518,-1.148755,0.256636,4.034680,-7.607423,-62.066098,2.002992,1.001496,False
2022-05-01,-59.656990,-58.146862,-0.001270,-1.248593,0.327664,4.034680,-7.607423,-62.641804,2.984814,1.492407,False
2022-06-01,-61.064415,-58.388775,-0.319008,-1.010098,0.397037,4.034680,-7.607423,-62.893586,1.829171,0.914585,False
2022-07-01,-62.541417,-58.622884,-0.313119,-0.510529,0.459474,4.034680,-7.607423,-62.559801,0.018384,0.009192,False
2022-08-01,-62.131856,-58.864796,0.010655,0.143681,0.518355,4.034680,-7.607423,-61.764849,-0.367008,-0.183504,False
2022-09-01,-59.773782,-59.106709,0.323401,0.757936,0.570782,4.034680,-7.607423,-61.027333,1.253551,0.626776,False
2022-10-01,-57.540221,-59.340818,0.308247,1.153064,0.614758,4.034680,-7.607423,-60.837492,3.297271,1.648636,False
2022-11-01,-57.701771,-59.582730,-0.020033,1.244883,0.652663,4.034680,-7.607423,-61.277960,3.576189,1.788094,False
2022-12-01,-60.472432,-59.816839,-0.321960,1.003648,0.681613,4.034680,-7.607423,-62.026282,1.553849,0.776925,False
2023-01-01,-63.765956,-60.058751,-0.303170,0.480756,0.703174,4.034680,-7.607423,-62.750735,-1.015220,-0.507610,False
2023-02-22,-62.995964,-60.464540,0.261767,-0.603980,0.719595,4.034680,-7.607423,-63.659901,0.663938,0.331969,False
2023-03-15,-65.062911,-60.628416,0.363162,-0.954062,0.719097,4.034680,-7.607423,-64.072963,-0.989948,-0.494974,False
2023-04-11,-64.148985,-60.839114,0.230005,-1.218380,0.712419,4.034680,-7.607423,-64.687814,0.538829,0.269415,False
2023-05-10,-65.241436,-61.065420,-0.112051,-1.213952,0.697753,4.034680,-7.607423,-65.266414,0.024978,0.012489,False
2023-06-13,-63.349826,-61.330743,-0.362140,-0.835829,0.670891,4.034680,-7.607423,-65.430564,2.080739,1.040369,False
2023-07-11,-66.439088,-61.549245,-0.232419,-0.306584,0.641205,4.034680,-7.607423,-65.019786,-1.419302,-0.709651,False
2023-08-15,-65.550666,-61.822372,0.177874,0.437116,0.594977,4.034680,-7.607423,-64.185148,-1.365519,-0.682759,False
2023-09-06,-64.620801,-61.994051,0.347054,0.841129,0.561035,4.034680,-7.607423,-63.817577,-0.803225,-0.401612,False
2023-10-02,-64.703688,-62.196946,0.301432,1.161425,0.516402,4.034680,-7.607423,-63.790429,-0.913258,-0.456629,False
2023-11-15,-65.843957,-62.540305,-0.186000,1.170774,0.430788,4.034680,-7.607423,-64.697487,-1.146470,-0.573235,False
2023-12-13,-64.933220,-62.758807,-0.362630,0.827739,0.370539,4.034680,-7.607423,-65.495902,0.562683,0.281341,False
2024-01-01,-68.757825,-62.907076,-0.303170,0.480756,0.327472,4.034680,-7.607423,-65.974761,-2.783064,-1.391532,False
2024-02-05,-67.105369,-63.179457,0.077689,-0.258888,0.244514,4.034680,-7.607423,-66.688886,-0.416483,-0.208242,False
2024-03-06,-66.201007,-63.412926,0.344437,-0.830206,0.170285,4.034680,-7.607423,-67.301154,1.100146,0.550073,False
2024-04-17,-68.334901,-63.739783,0.159469,-1.244985,0.063243,4.034680,-7.607423,-68.334799,-0.000102,-0.000051,False
2024-05-15,-71.424164,-63.957688,-0.176576,-1.177407,-0.009068,4.034680,-7.607423,-68.893482,-2.530682,-1.265341,False
2024-06-13,-69.516614,-64.183374,-0.362674,-0.826896,-0.083856,4.034680,-7.607423,-69.029544,-0.487070,-0.243535,False
2024-07-10,-68.602689,-64.393497,-0.237403,-0.317505,-0.152685,4.034680,-7.607423,-68.673833,0.071145,0.035572,False
2024-08-06,-70.688763,-64.603619,0.077689,0.258888,-0.220080,4.034680,-7.607423,-68.059866,-2.628898,-1.314449,False
2024-09-04,-69.781214,-64.829306,0.340245,0.813925,-0.290147,4.034680,-7.607423,-67.538026,-2.243187,-1.121594,False
2024-10-01,-68.867288,-65.039428,0.306568,1.155198,-0.352571,4.034680,-7.607423,-67.502976,-1.364312,-0.682156,False
2024-11-13,-69.004370,-65.374068,-0.165564,1.184696,-0.444918,4.034680,-7.607423,-68.372598,-0.631772,-0.315886,False
2024-12-04,-68.071317,-65.537496,-0.337998,0.962348,-0.486297,4.034680,-7.607423,-68.972186,0.900870,0.450435,False
2025-01-01,-72.051206,-65.755401,-0.303170,0.480756,-0.537129,4.034680,-7.607423,-69.687687,-2.363519,-1.181759,False
2025-02-20,-71.319977,-66.145582,0.243792,-0.565751,-0.614285,4.034680,-7.607423,-70.654569,-0.665408,-0.332704,False
2025-03-12,-71.383736,-66.301655,0.359584,-0.910695,-0.639705,4.034680,-7.607423,-71.065214,-0.318522,-0.159261,False
2025-04-09,-71.472998,-66.520156,0.248827,-1.207286,-0.669694,4.034680,-7.607423,-71.721052,0.248054,0.124027,False
2025-05-07,-72.562261,-66.738658,-0.075800,-1.228786,-0.692878,4.034680,-7.607423,-72.308866,-0.253395,-0.126697,False
2025-06-04,-72.651523,-66.957159,-0.335276,-0.970297,-0.709024,4.034680,-7.607423,-72.544500,-0.107023,-0.053512,False
2025-07-09,-72.763101,-67.230286,-0.251099,-0.348296,-0.719064,4.034680,-7.607423,-72.121489,-0.641612,-0.320806,False
2025-08-06,-69.852364,-67.448788,0.072738,0.250333,-0.718884,4.034680,-7.607423,-71.417344,1.564980,0.782490,False
2025-09-17,-69.986257,-67.776541,0.362444,1.001434,-0.704939,4.034680,-7.607423,-70.690345,0.704088,0.352044,False
2025-10-02,-69.034077,-67.893595,0.301432,1.161425,-0.696030,4.034680,-7.607423,-70.699511,1.665435,0.832717,False
