date,228.408,228.408_trend,228.408_0.5yr,228.408_1yr,228.408_5.82yr,228.408_16.16yr,228.408_jump,228.408_exp,228.408_model,228.408_noise,228.408_wtest,flagged
2019-11-06,-29.000000,-25.015969,0.067401,-0.218992,-0.689349,2.067326,-0.985289,-4.735602,-29.510473,0.510473,0.255237,False
2019-12-11,-31.000000,-25.115212,0.040613,-0.295603,-0.547577,2.126822,-0.985289,-4.735602,-29.511848,-1.488152,-0.744076,False
2020-01-14,-29.000000,-25.211520,-0.036249,-0.270423,-0.404379,2.181732,-0.985289,-4.735602,-29.461728,0.461728,0.230864,False
2020-02-06,-30.000000,-25.276558,-0.067781,-0.200760,-0.305277,2.217204,-0.985289,-4.735602,-29.354063,-0.645937,-0.322969,False
2020-03-04,-29.000000,-25.352908,-0.053606,-0.080654,-0.187181,2.257154,-0.985289,-4.735602,-29.138086,0.138086,0.069043,False
2020-04-21,-27.000000,-25.488642,0.048521,0.156331,0.025213,2.323571,-0.985289,-4.735602,-28.655897,1.655897,0.827949,False
2020-05-05,-30.000000,-25.528231,0.066146,0.212440,0.087256,2.341812,-0.985289,-4.735602,-28.541467,-1.458533,-0.729266,False
2020-06-11,-32.000000,-25.632858,0.040501,0.295645,0.250231,2.387517,-0.985289,-4.735602,-28.379855,-3.620145,-1.810073,False
2020-07-07,-28.000000,-25.706380,-0.018749,0.285265,0.363087,2.417431,-0.985289,-4.735602,-28.380237,0.380237,0.190119,False
2020-08-04,-31.000000,-25.785558,-0.065760,0.211884,0.482218,2.447584,-0.985289,-4.735602,-28.430523,-2.569477,-1.284739,False
2020-09-09,-31.000000,-25.887358,-0.043366,0.050648,0.630445,2.483166,-0.985289,-4.735602,-28.487355,-2.512645,-1.256323,False
2020-10-14,-30.000000,-25.986330,0.035222,-0.124682,0.767760,2.514279,-0.985289,-4.735602,-28.514641,-1.485359,-0.742679,False
2020-11-09,-31.000000,-26.059852,0.068916,-0.229667,0.864551,2.535144,-0.985289,-4.735602,-28.541799,-2.458201,-1.229101,False
2020-12-11,-30.000000,-26.150341,0.040501,-0.295645,0.976643,2.558168,-0.985289,-4.735602,-28.591565,-1.408435,-0.704217,False
2021-01-13,-31.000000,-26.243751,-0.034253,-0.272494,1.083223,2.578833,-0.985289,-4.735602,-28.609333,-2.390667,-1.195334,False
2021-02-18,-31.000000,-26.345830,-0.068522,-0.150674,1.187910,2.597785,-0.985289,-4.735602,-28.500222,-2.499778,-1.249889,False
2021-03-10,-30.000000,-26.402540,-0.044873,-0.054756,1.240325,2.606665,-0.985289,-4.735602,-28.376070,-1.623930,-0.811965,False
2021-04-07,-30.000000,-26.481935,0.018203,0.087628,1.306378,2.617108,-0.985289,-4.735602,-28.173508,-1.826492,-0.913246,False
2021-05-04,-29.000000,-26.558494,0.064788,0.206357,1.361596,2.624974,-0.985289,-4.735602,-28.021669,-0.978331,-0.489165,False
2021-06-03,-28.000000,-26.643560,0.055220,0.286125,1.412757,2.631166,-0.985289,-4.735602,-27.979182,-0.020818,-0.010409,False
2021-07-02,-28.704906,-26.725790,-0.005815,0.292366,1.451650,2.634599,-0.985289,-4.735602,-28.073881,-0.631026,-0.315513,False
2021-08-03,-31.000000,-26.816527,-0.064565,0.216933,1.482169,2.635469,-0.985289,-4.735602,-28.267412,-2.732588,-1.366294,False
2021-09-10,-30.000000,-26.924277,-0.042061,0.047155,1.501164,2.632525,-0.985289,-4.735602,-28.506385,-1.493615,-0.746807,False
2021-10-07,-30.000000,-27.000836,0.019358,-0.090083,1.503153,2.627811,-0.985289,-4.735602,-28.661488,-1.338512,-0.669256,False
2021-11-04,-31.000000,-27.080230,0.066026,-0.211867,1.495096,2.620628,-0.985289,-4.735602,-28.831239,-2.168761,-1.084381,False
2021-12-03,-28.881847,-27.162461,0.054481,-0.286854,1.475948,2.610730,-0.985289,-4.735602,-29.029047,0.147200,0.073600,False
2022-01-01,-29.630824,-27.244691,-0.007009,-0.291826,1.445948,2.598341,-0.985289,-4.735602,-29.220128,-0.410696,-0.205348,False
2022-02-01,-29.503245,-27.332592,-0.064104,-0.218693,1.402129,2.582356,-0.985289,-4.735602,-29.351795,-0.151450,-0.075725,False
2022-03-01,-29.408414,-27.411987,-0.058990,-0.099421,1.352413,2.565498,-0.985289,-4.735602,-29.373378,-0.035036,-0.017518,False
2022-04-01,-29.368333,-27.499888,0.004020,0.057713,1.286573,2.544171,-0.985289,-4.735602,-29.328301,-0.040032,-0.020016,False
2022-05-01,-29.417081,-27.584954,0.061799,0.194930,1.212559,2.520892,-0.985289,-4.735602,-29.315665,-0.101416,-0.050708,False
2022-06-01,-29.563069,-27.672855,0.058013,0.282996,1.126063,2.494132,-0.985289,-4.735602,-29.432542,-0.130527,-0.065263,False
2022-07-01,-29.789656,-27.757921,-0.003421,0.293382,1.033341,2.465645,-0.985289,-4.735602,-29.689865,-0.099791,-0.049896,False
2022-08-01,-30.074199,-27.845822,-0.062609,0.223875,0.928995,2.433565,-0.985289,-4.735602,-30.042886,-0.031312,-0.015656,False
2022-09-01,-30.391134,-27.933723,-0.056997,0.092114,0.816845,2.398830,-0.985289,-4.735602,-30.403822,0.012687,0.006344,False
2022-10-01,-30.720869,-28.018789,0.005217,-0.060234,0.701768,2.362726,-0.985289,-4.735602,-30.730202,0.009333,0.004667,False
2022-11-01,-31.048751,-28.106690,0.063378,-0.200711,0.577066,2.322884,-0.985289,-4.735602,-31.064964,0.016212,0.008106,False
2022-12-01,-31.358918,-28.191756,0.057340,-0.283809,0.451759,2.281915,-0.985289,-4.735602,-31.405442,0.046525,0.023262,False
2023-01-01,-31.648815,-28.279657,-0.007009,-0.291826,0.318553,2.237132,-0.985289,-4.735602,-31.743699,0.094883,0.047442,False
2023-02-22,-32.192009,-28.427104,-0.066137,-0.132567,0.089678,2.156562,-0.985289,-4.735602,-32.100459,-0.091549,-0.045775,False
2023-03-15,-32.261066,-28.486650,-0.035078,-0.029305,-0.003660,2.122134,-0.985289,-4.735602,-32.153450,-0.107616,-0.053808,False
2023-04-11,-32.349854,-28.563209,0.027264,0.107072,-0.123594,2.076312,-0.985289,-4.735602,-32.197047,-0.152807,-0.076404,False
2023-05-10,-32.445219,-28.645439,0.068671,0.227532,-0.251514,2.025183,-0.985289,-4.735602,-32.296458,-0.148761,-0.074380,False
2023-06-13,-33.557026,-28.741847,0.037636,0.296623,-0.399066,1.962783,-0.985289,-4.735602,-32.564763,-0.992263,-0.496131,False
2023-07-11,-33.649102,-28.821242,-0.026711,0.279376,-0.517617,1.909457,-0.985289,-4.735602,-32.897627,-0.751474,-0.375737,False
2023-08-15,-32.764197,-28.920485,-0.069653,0.170187,-0.660722,1.840417,-0.985289,-4.735602,-33.361148,0.596950,0.298475,False
2023-09-06,-32.836543,-28.982867,-0.049289,0.067341,-0.747147,1.795705,-0.985289,-4.735602,-33.637148,0.800605,0.400303,False
2023-10-02,-34.922043,-29.056590,0.007606,-0.065262,-0.845181,1.741593,-0.985289,-4.735602,-33.938725,-0.983318,-0.491659,False
2023-11-15,-35.066734,-29.181353,0.069580,-0.247729,-0.999413,1.647000,-0.985289,-4.735602,-34.432805,-0.633929,-0.316964,False
2023-12-13,-32.158810,-29.260748,0.036621,-0.296919,-1.088912,1.584907,-0.985289,-4.735602,-34.745942,2.587132,1.293566,False
2024-01-01,-34.508987,-29.314623,-0.007009,-0.291826,-1.145429,1.541966,-0.985289,-4.735602,-34.937812,0.428825,0.214413,False
2024-02-05,-35.336386,-29.413595,-0.067186,-0.204529,-1.239707,1.461448,-0.985289,-4.735602,-35.184460,-0.151926,-0.075963,False
2024-03-06,-35.435040,-29.498429,-0.050425,-0.070732,-1.310045,1.390820,-0.985289,-4.735602,-35.259700,-0.175340,-0.087670,False
2024-04-17,-34.573154,-29.617195,0.041217,0.138493,-1.391186,1.289585,-0.985289,-4.735602,-35.259976,0.686822,0.343411,False
2024-05-15,-34.665230,-29.696373,0.069660,0.245203,-1.433496,1.220655,-0.985289,-4.735602,-35.315240,0.650010,0.325005,False
2024-06-13,-37.760595,-29.778378,0.036515,0.296949,-1.467012,1.148127,-0.985289,-4.735602,-35.484691,-2.275905,-1.137952,False
2024-07-10,-34.849383,-29.854728,-0.025550,0.280316,-1.488577,1.079619,-0.985289,-4.735602,-35.729811,0.880428,0.440214,False
2024-08-06,-33.938171,-29.931078,-0.067186,0.204529,-1.500705,1.010224,-0.985289,-4.735602,-36.005108,2.066937,1.033469,False
2024-09-04,-34.033536,-30.013084,-0.052046,0.075704,-1.503134,0.934764,-0.985289,-4.735602,-36.278687,2.245151,1.122576,False
2024-10-01,-34.122324,-30.089434,0.005818,-0.061499,-1.495514,0.863709,-0.985289,-4.735602,-36.497811,2.375487,1.187744,False
2024-11-13,-34.263727,-30.211028,0.069676,-0.242237,-1.463847,0.749104,-0.985289,-4.735602,-36.819223,2.555496,1.277748,False
2024-12-04,-34.332784,-30.270412,0.052833,-0.288352,-1.439787,0.692552,-0.985289,-4.735602,-36.974057,2.641273,1.320636,False
2025-01-01,-34.892060,-30.349589,-0.007009,-0.291826,-1.399137,0.616617,-0.985289,-4.735602,-37.151835,2.259776,1.129888,False
2025-02-20,-35.589283,-30.491365,-0.067490,-0.141705,-1.302739,0.479330,-0.985289,-4.735602,-37.244860,1.655577,0.827789,False
2025-03-12,-35.655051,-30.548076,-0.041099,-0.044614,-1.256078,0.424012,-0.985289,-4.735602,-37.186745,1.531694,0.765847,False
2025-04-09,-36.747128,-30.627471,0.022787,0.097408,-1.183409,0.346250,-0.985289,-4.735602,-37.065325,0.318198,0.159099,False
2025-05-07,-36.839204,-30.706865,0.067087,0.217234,-1.102628,0.268180,-0.985289,-4.735602,-36.977883,0.138679,0.069339,False
2025-06-04,-34.931281,-30.786260,0.053725,0.287562,-1.014289,0.189871,-0.985289,-4.735602,-36.990282,2.059001,1.029500,False
2025-07-09,-36.046376,-30.885503,-0.022219,0.282855,-0.894163,0.091755,-0.985289,-4.735602,-37.148166,1.101790,0.550895,False
2025-08-06,-35.138452,-30.964898,-0.066923,0.206039,-0.791104,0.013165,-0.985289,-4.735602,-37.324611,2.186158,1.093079,False
2025-09-17,-36.276567,-31.083990,-0.027587,0.011349,-0.626578,-0.104721,-0.985289,-4.735602,-37.552417,1.275850,0.637925,False
2025-10-02,-36.325894,-31.126523,0.007606,-0.065262,-0.565342,-0.146785,-0.985289,-4.735602,-37.617197,1.291303,0.645651,False
